i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
31,3,5,2,2,2,3,14,18,2,0.6239433288574219,0.00010776519775390625,0.00013685226440429688
31,4,5,2,2,2,4,18,20,4,0.2665293216705322,9.512901306152344e-05,0.00041794776916503906
31,5,5,2,2,2,5,22,34,4,0.47455692291259766,0.0001697540283203125,0.0009648799896240234
31,6,5,2,2,2,6,26,40,4,0.5248994827270508,0.00026345252990722656,0.0017533302307128906
32,3,5,2,2,2,3,7,7,1,0.16412734985351562,9.1552734375e-05,7.724761962890625e-05
32,4,5,2,2,2,4,9,11,1,0.17416071891784668,0.00011420249938964844,9.512901306152344e-05
32,5,5,2,2,2,5,12,18,1,0.25419068336486816,0.00012540817260742188,0.00013518333435058594
32,6,5,2,2,2,6,14,22,1,0.36103200912475586,0.00013828277587890625,0.00015974044799804688
33,3,5,2,2,2,3,6,6,1,0.12971234321594238,7.62939453125e-05,7.271766662597656e-05
33,4,5,2,2,2,4,8,8,1,0.19332170486450195,9.512901306152344e-05,8.320808410644531e-05
33,5,5,2,2,2,5,10,10,1,0.35953235626220703,0.0002465248107910156,0.00020265579223632812
33,6,5,2,2,2,6,14,16,2,0.6747252941131592,0.00012731552124023438,0.0002129077911376953
34,3,5,2,2,2,3,9,9,2,0.20386838912963867,8.749961853027344e-05,0.00011515617370605469
34,4,5,2,2,2,4,12,12,2,0.48221611976623535,9.918212890625e-05,0.00012040138244628906
34,5,5,2,2,2,5,18,26,2,0.6484842300415039,0.0001232624053955078,0.0003342628479003906
34,6,5,2,2,2,6,24,38,2,0.8545429706573486,0.0001804828643798828,0.0006613731384277344
35,3,5,2,2,2,3,16,22,5,0.48090672492980957,9.34600830078125e-05,0.00021576881408691406
35,4,5,2,2,2,4,20,32,11,0.49004173278808594,9.036064147949219e-05,0.0009067058563232422
35,5,5,2,2,2,5,26,50,24,0.9396748542785645,0.00010466575622558594,0.002652406692504883
35,6,5,2,2,2,6,35,109,30,0.9256491661071777,0.00015473365783691406,0.003681182861328125
36,3,5,2,2,2,3,13,14,2,0.8455047607421875,0.00012946128845214844,0.0001976490020751953
36,4,5,2,2,2,4,17,26,2,0.40527772903442383,0.0001418590545654297,0.0003657341003417969
36,5,5,2,2,2,5,22,38,4,0.5811052322387695,0.0001533031463623047,0.0004971027374267578
36,6,5,2,2,2,6,26,39,4,0.6393029689788818,0.000186920166015625,0.0007114410400390625
37,3,5,2,2,2,3,21,72,42,0.37309813499450684,9.775161743164062e-05,0.0015532970428466797
37,4,5,2,2,2,4,30,98,108,0.4918038845062256,0.00019884109497070312,0.024343252182006836
37,5,5,2,2,2,5,39,112,296,0.7826981544494629,0.0003833770751953125,0.06528329849243164
37,6,5,2,2,2,6,44,158,1268,2.78607177734375,0.00038886070251464844,0.14641237258911133
38,3,5,2,2,2,3,6,6,1,0.714256763458252,0.00021147727966308594,0.00018453598022460938
38,4,5,2,2,2,4,8,8,1,0.7849588394165039,0.00010323524475097656,8.177757263183594e-05
38,5,5,2,2,2,5,12,18,1,1.4247276782989502,0.00029277801513671875,0.0003170967102050781
38,6,5,2,2,2,6,17,32,3,1.4175529479980469,0.00023102760314941406,0.0004906654357910156
39,3,5,2,2,2,3,14,40,8,0.455258846282959,0.0001251697540283203,0.0006673336029052734
39,4,5,2,2,2,4,18,40,16,0.5670506954193115,0.0001480579376220703,0.0013191699981689453
39,5,5,2,2,2,5,20,40,32,0.5290148258209229,0.00022721290588378906,0.0033385753631591797
39,6,5,2,2,2,6,26,64,64,0.7317883968353271,0.0001785755157470703,0.013353586196899414
40,3,5,2,2,2,3,12,10,2,0.36684107780456543,0.00012445449829101562,0.0001590251922607422
40,4,5,2,2,2,4,15,16,1,0.526555061340332,0.0001518726348876953,0.0002880096435546875
40,5,5,2,2,2,5,18,14,2,0.5311000347137451,0.00014209747314453125,0.00017762184143066406
40,6,5,2,2,2,6,21,16,4,0.7976112365722656,0.00014066696166992188,0.00020313262939453125
41,3,5,2,2,2,3,12,34,8,0.2938997745513916,9.512901306152344e-05,0.0003674030303955078
41,4,5,2,2,2,4,15,40,16,0.3741455078125,0.0001628398895263672,0.0010988712310791016
41,5,5,2,2,2,5,18,48,32,0.4890432357788086,0.00014400482177734375,0.001079559326171875
41,6,5,2,2,2,6,21,52,64,0.5826840400695801,0.00012087821960449219,0.002602100372314453
42,3,5,2,2,2,3,9,8,2,0.27617359161376953,0.00012731552124023438,0.0001277923583984375
42,4,5,2,2,2,4,11,9,2,0.31060218811035156,0.00011229515075683594,0.00012302398681640625
42,5,5,2,2,2,5,13,11,2,0.3236522674560547,0.00012421607971191406,0.00010800361633300781
42,6,5,2,2,2,6,14,17,1,0.4392979145050049,0.00016045570373535156,0.00013184547424316406
43,3,5,2,2,2,3,6,3,0,0.23357701301574707,0.0001125335693359375,7.724761962890625e-05
43,4,5,2,2,2,4,9,3,0,0.3538074493408203,0.0001392364501953125,7.033348083496094e-05
43,5,5,2,2,2,5,11,4,0,0.39308929443359375,0.0001468658447265625,9.202957153320312e-05
43,6,5,2,2,2,6,14,3,0,0.8832519054412842,0.00014472007751464844,5.340576171875e-05
44,3,5,2,2,2,3,9,6,1,0.2061631679534912,8.153915405273438e-05,7.62939453125e-05
44,4,5,2,2,2,4,12,8,2,0.2922024726867676,0.00012302398681640625,0.00013184547424316406
44,5,5,2,2,2,5,18,22,4,0.5516102313995361,0.00013685226440429688,0.0003712177276611328
44,6,5,2,2,2,6,21,20,2,0.6551623344421387,0.0001804828643798828,0.00026917457580566406
45,3,5,2,2,2,3,7,7,1,0.3075871467590332,0.00011301040649414062,0.0001163482666015625
45,4,5,2,2,2,4,9,8,1,0.38430166244506836,9.441375732421875e-05,8.320808410644531e-05
45,5,5,2,2,2,5,12,14,1,0.4686400890350342,0.00019431114196777344,0.000156402587890625
45,6,5,2,2,2,6,14,15,1,0.5936131477355957,0.00020170211791992188,0.000240325927734375
46,3,5,2,2,2,3,14,18,2,0.24486947059631348,0.00010538101196289062,0.00015044212341308594
46,4,5,2,2,2,4,18,32,1,0.5934319496154785,0.00016999244689941406,0.00045299530029296875
46,5,5,2,2,2,5,24,42,2,0.49838852882385254,0.0001990795135498047,0.0005831718444824219
46,6,5,2,2,2,6,26,40,4,0.6112408638000488,0.00021028518676757812,0.0005266666412353516
47,3,5,2,2,2,3,22,71,48,0.38355565071105957,0.00012159347534179688,0.0033788681030273438
47,4,5,2,2,2,4,20,52,117,0.4129469394683838,0.00012445449829101562,0.005128622055053711
47,5,5,2,2,2,5,32,149,585,0.6336324214935303,0.000171661376953125,0.17694926261901855
47,6,5,2,2,2,6,44,168,2160,0.7777841091156006,0.00016832351684570312,0.3966338634490967
48,3,5,2,2,2,3,9,10,1,0.32482099533081055,0.00011801719665527344,0.00012493133544921875
48,4,5,2,2,2,4,12,10,1,0.46073174476623535,0.0001239776611328125,0.00011587142944335938
48,5,5,2,2,2,5,15,12,1,0.6528778076171875,0.00010800361633300781,9.942054748535156e-05
48,6,5,2,2,2,6,18,23,1,0.6551072597503662,0.0002522468566894531,0.00029349327087402344
49,3,5,2,2,2,3,12,36,27,0.3162384033203125,7.915496826171875e-05,0.00039839744567871094
49,4,5,2,2,2,4,16,48,81,0.4110596179962158,0.00011420249938964844,0.0012249946594238281
49,5,5,2,2,2,5,25,81,243,0.5711784362792969,0.0001251697540283203,0.027559280395507812
49,6,5,2,2,2,6,30,144,729,0.6454589366912842,0.00017595291137695312,0.04373645782470703
50,3,5,2,2,2,3,12,36,27,0.3063347339630127,0.0001266002655029297,0.0014116764068603516
50,4,5,2,2,2,4,21,69,81,0.49582791328430176,0.00015878677368164062,0.011319398880004883
50,5,5,2,2,2,5,25,93,243,0.6174349784851074,0.00022721290588378906,0.03566455841064453
50,6,5,2,2,2,6,34,180,729,1.2217249870300293,0.00015497207641601562,0.1211087703704834
51,3,5,2,2,2,3,12,36,27,0.22599554061889648,8.821487426757812e-05,0.0010247230529785156
51,4,5,2,2,2,4,16,48,81,0.28162407875061035,0.00011515617370605469,0.0037009716033935547
51,5,5,2,2,2,5,26,132,243,0.5895044803619385,0.00016117095947265625,0.018368959426879883
51,6,5,2,2,2,6,35,198,729,0.7503547668457031,0.00043010711669921875,0.1185305118560791
52,3,5,2,2,2,3,12,13,2,0.38456034660339355,8.869171142578125e-05,0.00011157989501953125
52,4,5,2,2,2,4,15,16,2,0.4455385208129883,0.00015926361083984375,0.0002830028533935547
52,5,5,2,2,2,5,15,15,5,0.45307064056396484,0.00012612342834472656,0.00025153160095214844
52,6,5,2,2,2,6,21,20,8,0.7993354797363281,0.0001609325408935547,0.0009489059448242188
53,3,5,2,2,2,3,6,3,0,0.22823381423950195,7.915496826171875e-05,6.4849853515625e-05
53,4,5,2,2,2,4,10,7,0,0.37233805656433105,0.0001499652862548828,8.416175842285156e-05
53,5,5,2,2,2,5,12,8,0,0.731595516204834,0.00015163421630859375,7.653236389160156e-05
53,6,5,2,2,2,6,14,9,0,1.8171148300170898,0.00021505355834960938,9.846687316894531e-05
54,3,5,2,2,2,3,24,96,64,1.3397762775421143,0.0002002716064453125,0.006785154342651367
54,4,5,2,2,2,4,30,128,256,2.1969945430755615,0.0001990795135498047,0.047980308532714844
54,5,5,2,2,2,5,36,144,1024,0.5958356857299805,0.0002224445343017578,0.09489297866821289
54,6,5,2,2,2,6,42,184,4096,0.7496488094329834,0.0002186298370361328,0.4083712100982666
55,3,5,2,2,2,3,7,3,0,0.3041665554046631,0.00010704994201660156,7.534027099609375e-05
55,4,5,2,2,2,4,9,3,0,0.3784639835357666,0.00011992454528808594,9.632110595703125e-05
55,5,5,2,2,2,5,11,3,0,0.9480550289154053,0.00015473365783691406,5.698204040527344e-05
55,6,5,2,2,2,6,13,7,0,0.6288363933563232,0.0001232624053955078,6.318092346191406e-05
56,3,5,2,2,2,3,39,311,189,0.552445650100708,0.00016641616821289062,0.0250699520111084
56,4,5,2,2,2,4,48,362,1015,0.9874334335327148,0.00014591217041015625,0.20798158645629883
56,5,5,2,2,2,5,45,255,5505,0.7823629379272461,0.00013446807861328125,0.13317632675170898
56,6,5,2,2,2,6,68,543,32946,1.4727938175201416,0.0002028942108154297,3.934102773666382
57,3,5,2,2,2,3,9,9,1,0.3148791790008545,0.00010991096496582031,0.00011372566223144531
57,4,5,2,2,2,4,12,16,1,0.48568224906921387,0.0001633167266845703,0.0001881122589111328
57,5,5,2,2,2,5,15,17,1,0.5288136005401611,0.00017595291137695312,0.0002467632293701172
57,6,5,2,2,2,6,18,26,1,0.6784501075744629,0.00018787384033203125,0.0002961158752441406
58,3,5,2,2,2,3,12,30,28,0.2649669647216797,0.000156402587890625,0.001039266586303711
58,4,5,2,2,2,4,22,110,82,0.5025017261505127,0.00014734268188476562,0.0059397220611572266
58,5,5,2,2,2,5,26,84,244,0.6126155853271484,0.00025081634521484375,0.0294342041015625
58,6,5,2,2,2,6,35,132,810,0.8103556632995605,0.0003008842468261719,0.12300252914428711
59,3,5,2,2,2,3,9,12,2,0.2912783622741699,9.417533874511719e-05,0.00010061264038085938
