i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
9,8,5,2,2,2,12,43,96,1,1.4921841621398926,0.0005092620849609375,0.0219423770904541
10,7,5,2,2,2,7,24,44,128,0.5650267601013184,0.00042366981506347656,0.007878541946411133
10,7,5,2,2,2,8,28,88,128,0.6152687072753906,0.0004315376281738281,0.026735782623291016
10,7,5,2,2,2,9,32,108,128,0.917832612991333,0.0003669261932373047,0.05980992317199707
10,7,5,2,2,2,10,36,168,128,0.9687132835388184,0.0004711151123046875,0.20570588111877441
10,8,5,2,2,2,8,27,40,256,0.7762942314147949,0.00035071372985839844,0.02657341957092285
10,8,5,2,2,2,9,28,44,256,0.8350400924682617,0.0004112720489501953,0.03350114822387695
10,8,5,2,2,2,10,32,56,256,0.9467504024505615,0.0004277229309082031,0.07694220542907715
10,8,5,2,2,2,11,36,84,256,0.9076375961303711,0.00039458274841308594,0.19350600242614746
10,8,5,2,2,2,12,40,128,256,0.9308209419250488,0.00045037269592285156,0.44691896438598633
11,7,5,2,2,2,7,87,686,3074761,1.767421007156372,0.00032258033752441406,558.9992768764496
11,7,5,2,2,2,8,88,772,3027457,1.929858922958374,0.0004029273986816406,659.8103940486908
11,7,5,2,2,2,9,106,1026,3027457,2.3283987045288086,0.00048804283142089844,1645.5208761692047
11,7,5,2,2,2,10,124,1280,3359233,2.8549137115478516,0.0008096694946289062,5207.071878910065
11,8,5,2,2,2,8,80,592,24261697,1.8402528762817383,0.0003941059112548828,8590.054124593735
11,8,5,2,2,2,9,98,846,24261697,2.3627119064331055,0.0006866455078125,13008.827956199646
11,8,5,2,2,2,10,116,1554,24565313,2.8114566802978516,0.0007832050323486328,59393.53344082832
11,8,5,2,2,2,11,134,2262,24565313,3.1262598037719727,0.001016855239868164,134289.6604745388
11,8,5,2,2,2,12,152,2516,26961985,3.5699856281280518,0.0010404586791992188,301203.02017235756
12,7,5,2,2,2,7,50,226,21056,1.28181791305542,0.0003497600555419922,0.6109023094177246
12,7,5,2,2,2,8,50,240,17536,1.2643234729766846,0.0005655288696289062,0.8694014549255371
12,7,5,2,2,2,9,58,372,17536,1.4203531742095947,0.0006372928619384766,2.5574557781219482
12,7,5,2,2,2,10,66,632,17536,1.6908867359161377,0.0005955696105957031,11.710889101028442
12,8,5,2,2,2,8,56,218,82048,1.5273771286010742,0.0003688335418701172,2.133866310119629
12,8,5,2,2,2,9,64,318,82048,1.6375041007995605,0.0005037784576416016,10.152816534042358
12,8,5,2,2,2,10,72,386,82048,1.8546199798583984,0.0006988048553466797,40.07917809486389
12,8,5,2,2,2,11,80,518,82048,2.0553362369537354,0.0008475780487060547,125.85472679138184
12,8,5,2,2,2,12,88,714,90240,2.219264507293701,0.0006442070007324219,383.52424716949463
13,7,5,2,2,2,7,45,162,2403,1.2452332973480225,0.0005199909210205078,0.5459136962890625
13,7,5,2,2,2,8,51,288,2799,1.8547773361206055,0.0006289482116699219,1.7329516410827637
13,7,5,2,2,2,9,57,342,2799,1.6118354797363281,0.0005223751068115234,3.586458683013916
13,7,5,2,2,2,10,63,486,2799,1.8604247570037842,0.0005035400390625,11.184292078018188
13,8,5,2,2,2,8,51,162,6561,1.4186887741088867,0.0005443096160888672,1.6977858543395996
13,8,5,2,2,2,9,57,252,6561,1.6210241317749023,0.0005245208740234375,3.113043785095215
13,8,5,2,2,2,10,63,387,6993,1.8156263828277588,0.0008082389831542969,8.843940734863281
13,8,5,2,2,2,11,66,432,8289,1.8637361526489258,0.0005548000335693359,20.09690523147583
13,8,5,2,2,2,12,72,558,10233,1.9838576316833496,0.0007123947143554688,43.87408757209778
14,7,5,2,2,2,7,33,99,2187,1.0874311923980713,0.00032901763916015625,0.25641846656799316
14,7,5,2,2,2,8,39,186,2187,1.3037469387054443,0.0004067420959472656,0.9288280010223389
14,7,5,2,2,2,9,40,228,2187,1.3668792247772217,0.0005323886871337891,1.377885341644287
14,7,5,2,2,2,10,46,300,2187,1.5042588710784912,0.0005166530609130859,3.438372850418091
14,8,5,2,2,2,8,37,108,6561,1.3304271697998047,0.00040340423583984375,0.5857071876525879
14,8,5,2,2,2,9,38,132,6561,1.3081064224243164,0.0004067420959472656,1.3643720149993896
14,8,5,2,2,2,10,44,222,6561,1.50571870803833,0.0004968643188476562,6.532646179199219
14,8,5,2,2,2,11,50,258,6561,1.6475107669830322,0.0006177425384521484,13.74387812614441
14,8,5,2,2,2,12,56,294,6561,2.0030388832092285,0.0005946159362792969,27.645777463912964
15,7,5,2,2,2,7,32,72,256,1.031006097793579,0.0003178119659423828,0.0175931453704834
15,7,5,2,2,2,8,36,104,256,1.2020056247711182,0.0003650188446044922,0.06466984748840332
15,7,5,2,2,2,9,40,144,256,1.3401553630828857,0.0004782676696777344,0.16259264945983887
15,7,5,2,2,2,10,44,192,256,1.5413742065429688,0.0007655620574951172,0.3531312942504883
15,8,5,2,2,2,8,36,104,512,1.1170153617858887,0.00038361549377441406,0.06795120239257812
15,8,5,2,2,2,9,40,136,512,1.3177707195281982,0.0004000663757324219,0.2005774974822998
15,8,5,2,2,2,10,44,192,520,1.4763381481170654,0.0007917881011962891,0.7138457298278809
15,8,5,2,2,2,11,48,216,520,1.7177777290344238,0.0007121562957763672,1.4498703479766846
15,8,5,2,2,2,12,48,232,264,1.6467640399932861,0.0005481243133544922,1.484229326248169
16,7,5,2,2,2,7,21,35,1,1.0879316329956055,0.00038242340087890625,0.0022552013397216797
16,7,5,2,2,2,8,23,42,5,1.1342732906341553,0.0004138946533203125,0.002935171127319336
16,7,5,2,2,2,9,25,56,3,1.3015222549438477,0.0004551410675048828,0.004607200622558594
16,7,5,2,2,2,10,27,70,3,1.3571536540985107,0.0003795623779296875,0.00524592399597168
16,8,5,2,2,2,8,24,26,1,1.2977182865142822,0.0002980232238769531,0.0007030963897705078
16,8,5,2,2,2,9,26,40,1,1.4464433193206787,0.0003306865692138672,0.0008499622344970703
16,8,5,2,2,2,10,28,56,1,1.5364162921905518,0.00038933753967285156,0.0012621879577636719
16,8,5,2,2,2,11,30,68,1,1.6820945739746094,0.0005140304565429688,0.001703023910522461
16,8,5,2,2,2,12,32,90,5,1.8264074325561523,0.00045418739318847656,0.015820741653442383
17,7,5,2,2,2,7,15,4,0,0.95684814453125,0.0003457069396972656,0.0001163482666015625
17,7,5,2,2,2,8,17,6,0,1.0895941257476807,0.0004260540008544922,0.00012135505676269531
17,7,5,2,2,2,9,19,8,0,1.2693381309509277,0.00034880638122558594,9.298324584960938e-05
17,7,5,2,2,2,10,21,10,0,1.440782070159912,0.0005440711975097656,0.000133514404296875
17,8,5,2,2,2,8,16,8,0,0.9799184799194336,0.00038313865661621094,0.00012969970703125
17,8,5,2,2,2,9,18,11,0,1.1326618194580078,0.0003254413604736328,0.00010228157043457031
17,8,5,2,2,2,10,20,14,0,1.2302050590515137,0.00041031837463378906,0.00012493133544921875
17,8,5,2,2,2,11,22,17,0,1.431920051574707,0.0005159378051757812,0.00013685226440429688
17,8,5,2,2,2,12,24,20,0,1.5829968452453613,0.0004253387451171875,0.00010657310485839844
18,7,5,2,2,2,7,30,42,16,1.0167453289031982,0.0003952980041503906,0.004868507385253906
18,7,5,2,2,2,8,34,52,16,1.3404722213745117,0.0003018379211425781,0.00795435905456543
18,7,5,2,2,2,9,36,78,144,1.2230374813079834,0.0003421306610107422,0.04360008239746094
18,7,5,2,2,2,10,40,116,136,1.3751604557037354,0.0005900859832763672,0.09205484390258789
18,8,5,2,2,2,8,32,48,272,1.0715534687042236,0.0002856254577636719,0.013610601425170898
18,8,5,2,2,2,9,36,70,272,1.230417251586914,0.0005407333374023438,0.03506970405578613
18,8,5,2,2,2,10,40,104,272,1.3606305122375488,0.0003807544708251953,0.062442779541015625
18,8,5,2,2,2,11,44,130,272,1.486809492111206,0.000690460205078125,0.14987421035766602
18,8,5,2,2,2,12,48,152,264,1.6110053062438965,0.0007402896881103516,0.18762803077697754
19,7,5,2,2,2,7,15,9,1,1.1262507438659668,0.00025534629821777344,0.0001499652862548828
19,7,5,2,2,2,8,17,18,1,1.1257717609405518,0.00037980079650878906,0.0003077983856201172
19,7,5,2,2,2,9,19,27,1,1.3509106636047363,0.00032711029052734375,0.00043582916259765625
19,7,5,2,2,2,10,21,38,1,1.409742832183838,0.00047969818115234375,0.0013701915740966797
19,8,5,2,2,2,8,17,12,1,1.082667589187622,0.0003037452697753906,0.00023221969604492188
19,8,5,2,2,2,9,19,17,1,1.2854883670806885,0.00044989585876464844,0.0003247261047363281
19,8,5,2,2,2,10,21,20,1,1.4109077453613281,0.0004067420959472656,0.0003390312194824219
19,8,5,2,2,2,11,23,31,1,1.6056766510009766,0.0003998279571533203,0.00047969818115234375
19,8,5,2,2,2,12,25,38,1,1.732954740524292,0.0004475116729736328,0.0009548664093017578
20,7,5,2,2,2,7,15,14,1,0.715674638748169,0.0002734661102294922,0.00021338462829589844
20,7,5,2,2,2,8,16,20,1,0.9132421016693115,0.0004527568817138672,0.0004756450653076172
20,7,5,2,2,2,9,18,34,1,0.8799433708190918,0.0003364086151123047,0.0006527900695800781
20,7,5,2,2,2,10,20,52,1,1.0156683921813965,0.0004360675811767578,0.0016503334045410156
20,8,5,2,2,2,8,17,16,1,0.8172116279602051,0.00031828880310058594,0.0002193450927734375
20,8,5,2,2,2,9,19,27,1,0.9344291687011719,0.0003459453582763672,0.0003604888916015625
20,8,5,2,2,2,10,21,43,1,1.0370924472808838,0.0006468296051025391,0.0015614032745361328
20,8,5,2,2,2,11,23,50,1,1.2116193771362305,0.0004181861877441406,0.0011780261993408203
20,8,5,2,2,2,12,25,59,1,1.2532024383544922,0.0004611015319824219,0.0018084049224853516
21,7,5,2,2,2,7,39,36,27,1.667893886566162,0.0003304481506347656,0.013796091079711914
21,7,5,2,2,2,8,41,58,13,1.649935007095337,0.00027179718017578125,0.03130507469177246
21,7,5,2,2,2,9,47,111,13,1.9137380123138428,0.0004153251647949219,0.1473996639251709
21,7,5,2,2,2,10,53,152,13,2.0515823364257812,0.0003688335418701172,0.30408596992492676
21,8,5,2,2,2,8,40,40,97,1.3211796283721924,0.00027441978454589844,0.005506038665771484
21,8,5,2,2,2,9,46,75,97,2.0884032249450684,0.0003428459167480469,0.022997617721557617
21,8,5,2,2,2,10,52,122,35,2.298579692840576,0.0003783702850341797,0.07626223564147949
21,8,5,2,2,2,11,58,157,13,2.5271103382110596,0.00041747093200683594,0.1954195499420166
21,8,5,2,2,2,12,64,204,13,2.5630245208740234,0.0005617141723632812,0.43943095207214355
22,7,5,2,2,2,7,45,84,432,2.316481828689575,0.00043964385986328125,0.02995014190673828
22,7,5,2,2,2,8,51,144,432,1.6911537647247314,0.0004074573516845703,0.08650588989257812
22,7,5,2,2,2,9,57,204,432,2.0789880752563477,0.00043892860412597656,0.21439361572265625
22,7,5,2,2,2,10,60,240,360,1.7664754390716553,0.0005781650543212891,0.5065171718597412
22,8,5,2,2,2,8,51,96,1296,1.5615758895874023,0.00032782554626464844,0.14375019073486328
22,8,5,2,2,2,9,54,132,918,1.5354013442993164,0.0006022453308105469,0.4293985366821289
22,8,5,2,2,2,10,60,168,612,2.2461025714874268,0.0005216598510742188,0.9359190464019775
22,8,5,2,2,2,11,66,252,612,1.918907880783081,0.00048232078552246094,2.965412139892578
22,8,5,2,2,2,12,72,336,387,2.090332508087158,0.0007030963897705078,6.458556413650513
23,7,5,2,2,2,7,15,15,1,0.7313034534454346,0.0003261566162109375,0.0002574920654296875
23,7,5,2,2,2,8,17,26,1,0.8705408573150635,0.0003273487091064453,0.0004069805145263672
23,7,5,2,2,2,9,19,34,1,0.9522738456726074,0.0004184246063232422,0.0008924007415771484
23,7,5,2,2,2,10,20,40,1,0.9586379528045654,0.000400543212890625,0.0012240409851074219
23,8,5,2,2,2,8,16,16,1,0.952791690826416,0.0004925727844238281,0.00029468536376953125
23,8,5,2,2,2,9,18,24,1,1.2908952236175537,0.00037670135498046875,0.00034046173095703125
23,8,5,2,2,2,10,20,30,1,1.0095012187957764,0.0005908012390136719,0.0005960464477539062
23,8,5,2,2,2,11,22,40,1,1.290031909942627,0.00042557716369628906,0.0007271766662597656
23,8,5,2,2,2,12,24,50,1,1.2027983665466309,0.00045752525329589844,0.0015277862548828125
24,7,5,2,2,2,7,27,7,0,1.4097380638122559,0.0002722740173339844,0.00011086463928222656
24,7,5,2,2,2,8,29,10,0,1.534796953201294,0.0003426074981689453,0.00011658668518066406
24,7,5,2,2,2,9,31,13,0,1.9300274848937988,0.0005788803100585938,0.00023484230041503906
24,7,5,2,2,2,10,34,16,0,2.3977715969085693,0.00035858154296875,0.0001373291015625
24,8,5,2,2,2,8,31,6,0,1.6987252235412598,0.0003082752227783203,0.00011277198791503906
24,8,5,2,2,2,9,33,8,0,1.7248964309692383,0.00036907196044921875,0.00012254714965820312
24,8,5,2,2,2,10,36,14,0,1.866440773010254,0.00048089027404785156,0.00014019012451171875
24,8,5,2,2,2,11,38,17,0,2.1881103515625,0.0006668567657470703,0.00021147727966308594
24,8,5,2,2,2,12,40,20,0,2.748709201812744,0.00047516822814941406,0.0001430511474609375
25,7,5,2,2,2,7,21,31,1,0.8693075180053711,0.00042748451232910156,0.0016727447509765625
25,7,5,2,2,2,8,23,45,1,1.0857021808624268,0.0003218650817871094,0.0013995170593261719
25,7,5,2,2,2,9,25,67,1,1.0690793991088867,0.0005662441253662109,0.004680633544921875
25,7,5,2,2,2,10,27,89,1,1.2159297466278076,0.00041365623474121094,0.006771087646484375
25,8,5,2,2,2,8,24,31,1,0.9936568737030029,0.00033402442932128906,0.0006392002105712891
25,8,5,2,2,2,9,26,46,9,1.0044019222259521,0.0003437995910644531,0.005944013595581055
25,8,5,2,2,2,10,28,64,5,1.0874643325805664,0.0005776882171630859,0.007346630096435547
25,8,5,2,2,2,11,30,78,5,1.2816481590270996,0.0006077289581298828,0.011931419372558594
25,8,5,2,2,2,12,32,98,2,1.498427391052246,0.0004911422729492188,0.017833948135375977
26,7,5,2,2,2,7,15,5,0,0.753122091293335,0.0003070831298828125,9.846687316894531e-05
26,7,5,2,2,2,8,17,8,0,0.8730449676513672,0.0003726482391357422,0.00011897087097167969
26,7,5,2,2,2,9,18,13,0,0.9896535873413086,0.0005424022674560547,0.00016069412231445312
26,7,5,2,2,2,10,20,16,0,1.0441157817840576,0.0004284381866455078,0.00011205673217773438
26,8,5,2,2,2,8,17,8,0,0.8795216083526611,0.0002982616424560547,0.00012540817260742188
26,8,5,2,2,2,9,19,11,0,0.9826259613037109,0.0005173683166503906,0.0001990795135498047
26,8,5,2,2,2,10,21,13,0,1.0795166492462158,0.0003833770751953125,0.00013327598571777344
26,8,5,2,2,2,11,23,16,0,1.2145164012908936,0.0006461143493652344,0.00020194053649902344
26,8,5,2,2,2,12,25,19,0,1.2950153350830078,0.0006630420684814453,0.0002110004425048828
27,7,5,2,2,2,7,24,50,128,0.9075977802276611,0.0004570484161376953,0.007459163665771484
27,7,5,2,2,2,8,28,84,128,1.0092134475708008,0.0003447532653808594,0.019867897033691406
27,7,5,2,2,2,9,32,118,128,1.2894811630249023,0.00043964385986328125,0.03834700584411621
27,7,5,2,2,2,10,33,128,128,1.3646559715270996,0.00040841102600097656,0.06071758270263672
27,8,5,2,2,2,8,27,56,256,1.133695363998413,0.0005543231964111328,0.020769357681274414
27,8,5,2,2,2,9,31,98,256,1.4502151012420654,0.0006263256072998047,0.08288860321044922
27,8,5,2,2,2,10,35,128,256,1.3633952140808105,0.0005383491516113281,0.24169301986694336
27,8,5,2,2,2,11,39,154,256,1.4747395515441895,0.0004734992980957031,0.49767255783081055
27,8,5,2,2,2,12,43,220,256,1.5675907135009766,0.0008549690246582031,1.1360301971435547
28,7,5,2,2,2,7,48,176,16384,1.3292438983917236,0.0003693103790283203,7.96290922164917
28,7,5,2,2,2,8,50,272,16384,2.159294843673706,0.00041222572326660156,19.41690468788147
28,7,5,2,2,2,9,58,408,16384,1.6055521965026855,0.0008444786071777344,54.425010204315186
28,7,5,2,2,2,10,66,672,16384,2.2698559761047363,0.0007350444793701172,240.24498629570007
28,8,5,2,2,2,8,54,256,65536,1.5137450695037842,0.0007374286651611328,10.050229787826538
28,8,5,2,2,2,9,62,456,65536,1.7624261379241943,0.0005726814270019531,42.7621796131134
28,8,5,2,2,2,10,70,512,65536,2.00960636138916,0.0008814334869384766,69.29556679725647
28,8,5,2,2,2,11,72,568,65536,1.9959874153137207,0.0007188320159912109,100.93369579315186
28,8,5,2,2,2,12,80,704,65536,2.2106027603149414,0.0009388923645019531,235.22036361694336
29,7,5,2,2,2,7,15,17,1,0.9790098667144775,0.0002560615539550781,0.0003643035888671875
29,7,5,2,2,2,8,16,24,2,1.0448665618896484,0.0004162788391113281,0.001020193099975586
29,7,5,2,2,2,9,18,30,2,1.2043931484222412,0.0004067420959472656,0.0018928050994873047
29,7,5,2,2,2,10,20,42,2,1.3629767894744873,0.00047016143798828125,0.004839658737182617
29,8,5,2,2,2,8,17,18,1,1.147883415222168,0.0003235340118408203,0.0002846717834472656
29,8,5,2,2,2,9,19,26,1,1.3135316371917725,0.00041413307189941406,0.0005288124084472656
29,8,5,2,2,2,10,20,30,3,1.3244314193725586,0.0003476142883300781,0.0005097389221191406
29,8,5,2,2,2,11,22,40,3,1.572869062423706,0.00039649009704589844,0.0012428760528564453
29,8,5,2,2,2,12,24,60,2,1.6468050479888916,0.0005924701690673828,0.0034389495849609375
30,7,5,2,2,2,7,15,9,1,0.7518799304962158,0.00028061866760253906,0.00014829635620117188
30,7,5,2,2,2,8,17,14,1,0.866492509841919,0.00030922889709472656,0.0001742839813232422
30,7,5,2,2,2,9,19,19,1,0.9779863357543945,0.0003459453582763672,0.0002677440643310547
30,7,5,2,2,2,10,20,20,1,1.0620622634887695,0.00036454200744628906,0.0002779960632324219
30,8,5,2,2,2,8,16,8,1,0.823012113571167,0.000308990478515625,0.00014972686767578125
30,8,5,2,2,2,9,18,13,1,0.8806891441345215,0.00036144256591796875,0.0002143383026123047
30,8,5,2,2,2,10,20,18,1,1.0448343753814697,0.000415802001953125,0.00028061866760253906
30,8,5,2,2,2,11,22,21,1,1.1247820854187012,0.0005953311920166016,0.0004894733428955078
30,8,5,2,2,2,12,24,30,1,1.213346004486084,0.0004298686981201172,0.0005729198455810547
31,7,5,2,2,2,7,30,28,8,1.0571577548980713,0.0003914833068847656,0.0020627975463867188
31,7,5,2,2,2,8,34,42,4,1.228062391281128,0.0005009174346923828,0.005201101303100586
31,7,5,2,2,2,9,38,62,4,1.32600998878479,0.0004401206970214844,0.007894515991210938
31,7,5,2,2,2,10,42,88,2,1.6878526210784912,0.0004448890686035156,0.017279624938964844
31,8,5,2,2,2,8,34,34,16,1.2303876876831055,0.00048804283142089844,0.0016453266143798828
31,8,5,2,2,2,9,38,56,8,1.3716185092926025,0.0005731582641601562,0.00413823127746582
31,8,5,2,2,2,10,42,86,4,1.541907787322998,0.0006506443023681641,0.010424375534057617
31,8,5,2,2,2,11,46,106,4,1.7056598663330078,0.000522613525390625,0.014857053756713867
31,8,5,2,2,2,12,50,124,2,1.914792537689209,0.0004894733428955078,0.024422883987426758
32,7,5,2,2,2,7,23,43,137,0.8041579723358154,0.0003972053527832031,0.005054950714111328
32,7,5,2,2,2,8,25,54,137,0.8947443962097168,0.0003306865692138672,0.014916181564331055
32,7,5,2,2,2,9,25,59,137,1.0064256191253662,0.00033545494079589844,0.01715993881225586
32,7,5,2,2,2,10,27,78,165,1.0360314846038818,0.0004336833953857422,0.03640460968017578
