i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,7,5,2,2,2,7,35,70,128,0.9974775314331056,0.0002985000610351,0.008864402770996
1,7,5,2,2,2,8,39,100,128,1.1631450653076172,0.0003819465637207,0.0349211692810058
1,7,5,2,2,2,9,43,138,128,1.3434748649597168,0.0005490779876708,0.0600116252899169
1,7,5,2,2,2,10,47,216,128,1.4705352783203125,0.0003831386566162,0.1183042526245117
1,8,5,2,2,2,8,41,64,256,1.209760665893555,0.000450849533081,0.010268211364746
1,8,5,2,2,2,9,45,88,256,1.384187936782837,0.0003304481506347,0.0542306900024414
1,8,5,2,2,2,10,49,118,256,1.5665693283081057,0.0004107952117919,0.1482064723968505
1,8,5,2,2,2,11,52,178,256,1.608750343322754,0.0003995895385742,0.4564824104309082
1,8,5,2,2,2,12,56,240,256,1.763434648513794,0.0005185604095458,1.0879316329956057
2,7,5,2,2,2,7,30,68,128,0.9592859745025636,0.0003182888031005,0.0240068435668945
2,7,5,2,2,2,8,32,80,136,0.885422945022583,0.0002954006195068,0.0343289375305175
2,7,5,2,2,2,9,36,120,136,0.993279218673706,0.0003783702850341,0.0969722270965576
2,7,5,2,2,2,10,40,160,136,1.136389970779419,0.000352144241333,0.2103874683380127
2,8,5,2,2,2,8,34,68,256,0.6402778625488281,0.0002777576446533,0.012735366821289
2,8,5,2,2,2,9,38,92,256,0.7503664493560791,0.0003149509429931,0.0495502948760986
2,8,5,2,2,2,10,42,132,256,0.8381547927856445,0.0003535747528076,0.1935603618621826
2,8,5,2,2,2,11,46,156,256,1.0548532009124756,0.0003798007965087,0.4256212711334228
2,8,5,2,2,2,12,50,240,256,1.7377572059631348,0.0004663467407226,1.16414213180542
3,7,5,2,2,2,7,33,93,432,0.9593851566314696,0.0003304481506347,0.0184264183044433
3,7,5,2,2,2,8,34,126,432,1.016948938369751,0.0005285739898681,0.0456478595733642
3,7,5,2,2,2,9,40,153,288,1.2320964336395264,0.0004241466522216,0.1126337051391601
3,7,5,2,2,2,10,46,228,192,1.291074514389038,0.0005304813385009,0.4643323421478271
3,8,5,2,2,2,8,37,81,1296,1.0114562511444092,0.0004689693450927,0.2039470672607422
3,8,5,2,2,2,9,43,129,864,1.1577107906341553,0.0003533363342285,0.7464878559112549
3,8,5,2,2,2,10,49,150,864,1.2971060276031494,0.0004613399505615,1.4355149269104004
3,8,5,2,2,2,11,55,201,576,1.4475977420806885,0.0005867481231689,2.921891689300537
3,8,5,2,2,2,12,61,276,384,1.5999441146850586,0.0007150173187255,7.317031145095825
4,7,5,2,2,2,7,21,25,1,0.849586009979248,0.0002274513244628,0.0005760192871093
4,7,5,2,2,2,8,23,38,15,0.8219876289367676,0.0003070831298828,0.0023586750030517
4,7,5,2,2,2,9,25,52,15,0.8255150318145752,0.0003910064697265,0.0056304931640625
4,7,5,2,2,2,10,27,62,15,0.8420460224151611,0.0005018711090087,0.0092513561248779
4,8,5,2,2,2,8,24,27,1,0.992649793624878,0.0003190040588378,0.000887393951416
4,8,5,2,2,2,9,26,37,1,1.0635981559753418,0.0002999305725097,0.0011830329895019
4,8,5,2,2,2,10,28,51,1,1.274493932723999,0.0004479885101318,0.0024604797363281
4,8,5,2,2,2,11,30,63,1,1.2395153045654297,0.0003604888916015,0.0029976367950439
4,8,5,2,2,2,12,32,80,10,1.2907288074493408,0.0003859996795654,0.0195915699005126
5,7,5,2,2,2,7,21,28,8,0.8996298313140869,0.0003395080566406,0.0023832321166992
5,7,5,2,2,2,8,25,52,4,1.0950794219970703,0.0002713203430175,0.0039730072021484
5,7,5,2,2,2,9,29,72,4,1.2392871379852295,0.0003688335418701,0.0079958438873291
5,7,5,2,2,2,10,33,88,4,1.4497122764587402,0.0003905296325683,0.0119390487670898
5,8,5,2,2,2,8,27,38,8,1.2020885944366455,0.000284194946289,0.0023374557495117
5,8,5,2,2,2,9,31,50,8,1.3291776180267334,0.0003163814544677,0.0036470890045166
5,8,5,2,2,2,10,35,84,8,1.4637768268585205,0.0003712177276611,0.0102303028106689
5,8,5,2,2,2,11,39,100,8,1.7200403213500977,0.0003843307495117,0.0234119892120361
5,8,5,2,2,2,12,43,124,8,1.90745210647583,0.0004365444183349,0.0462856292724609
6,7,5,2,2,2,7,14,7,0,0.7829320430755615,0.000246524810791,0.0001051425933837
6,7,5,2,2,2,8,16,10,0,0.8752079010009766,0.0002658367156982,0.0001108646392822
6,7,5,2,2,2,9,18,13,0,1.0180695056915283,0.0003068447113037,0.0001091957092285
6,7,5,2,2,2,10,20,16,0,1.1825075149536133,0.000324010848999,0.0001282691955566
6,8,5,2,2,2,8,16,8,0,0.8058853149414062,0.0002803802490234,0.0001320838928222
6,8,5,2,2,2,9,18,11,0,0.967576503753662,0.0003304481506347,0.00010347366333
6,8,5,2,2,2,10,20,14,0,1.1364595890045166,0.0003559589385986,9.489059448242188e-05
6,8,5,2,2,2,11,22,17,0,1.2728123664855957,0.0003764629364013,9.965896606445312e-05
6,8,5,2,2,2,12,24,20,0,1.4025278091430664,0.00040864944458,0.0001096725463867
7,7,5,2,2,2,7,21,21,1,0.9141020774841307,0.0003793239593505,0.0006604194641113
7,7,5,2,2,2,8,23,32,1,1.0330634117126465,0.000272512435913,0.0005843639373779
7,7,5,2,2,2,9,25,45,1,1.1779770851135254,0.0003058910369873,0.0010256767272949
7,7,5,2,2,2,10,27,66,1,1.3403639793395996,0.0003547668457031,0.0024666786193847
7,8,5,2,2,2,8,24,24,9,0.9465370178222656,0.0005671977996826,0.002312421798706
7,8,5,2,2,2,9,26,31,9,1.0878357887268066,0.0002799034118652,0.0016334056854248
7,8,5,2,2,2,10,28,40,5,1.2144672870635986,0.0004482269287109,0.0044500827789306
7,8,5,2,2,2,11,30,53,5,1.366562843322754,0.0005054473876953,0.007491111755371
7,8,5,2,2,2,12,32,70,3,1.4426088333129885,0.0006289482116699,0.0136940479278564
8,7,5,2,2,2,7,21,28,8,0.8612620830535889,0.0002667903900146,0.0026464462280273
8,7,5,2,2,2,8,25,44,4,1.0308890342712402,0.0002870559692382,0.004897117614746
8,7,5,2,2,2,9,29,56,4,1.2166461944580078,0.0004234313964843,0.0107934474945068
8,7,5,2,2,2,10,33,68,4,1.5556044578552246,0.0003447532653808,0.0189123153686523
8,8,5,2,2,2,8,27,46,8,1.145210027694702,0.0003027915954589,0.0016136169433593
8,8,5,2,2,2,9,31,58,8,1.277466058731079,0.0003659725189208,0.0039076805114746
8,8,5,2,2,2,10,35,86,4,1.4982988834381104,0.000389814376831,0.0106527805328369
8,8,5,2,2,2,11,39,102,4,1.6235346794128418,0.0004565715789794,0.017488956451416
8,8,5,2,2,2,12,43,118,4,1.8016791343688965,0.0004305839538574,0.0311315059661865
9,7,5,2,2,2,7,15,22,1,0.7290136814117432,0.0003104209899902,0.0004045963287353
9,7,5,2,2,2,8,17,30,1,0.7361550331115723,0.0002720355987548,0.0005640983581542
9,7,5,2,2,2,9,19,36,1,0.8153810501098633,0.0004050731658935,0.001345157623291
9,7,5,2,2,2,10,21,46,1,1.0212116241455078,0.0003161430358886,0.0012433528900146
9,8,5,2,2,2,8,17,18,1,0.8079245090484619,0.0003881454467773,0.0003752708435058
9,8,5,2,2,2,9,18,22,2,0.8618736267089844,0.0003054141998291,0.0003268718719482
9,8,5,2,2,2,10,20,32,2,0.9502439498901368,0.0005474090576171,0.0010607242584228
9,8,5,2,2,2,11,22,48,3,1.1234803199768066,0.0004241466522216,0.0016963481903076
9,8,5,2,2,2,12,24,58,3,1.1236786842346191,0.000521183013916,0.0043010711669921
10,7,5,2,2,2,7,15,0,0,0.7971141338348389,0.0003492832183837,9.608268737792967e-05
10,7,5,2,2,2,8,16,0,0,0.8540256023406982,0.0003242492675781,8.249282836914062e-05
10,7,5,2,2,2,9,18,0,0,1.0112009048461914,0.0002968311309814,6.580352783203125e-05
10,7,5,2,2,2,10,20,0,0,1.1475510597229004,0.0003848075866699,7.700920104980469e-05
10,8,5,2,2,2,8,16,0,0,0.8435156345367432,0.000312328338623,8.440017700195312e-05
10,8,5,2,2,2,9,18,0,0,0.990614414215088,0.0004072189331054,0.0001008510589599
10,8,5,2,2,2,10,20,0,0,1.0966198444366455,0.0004448890686035,9.465217590332033e-05
10,8,5,2,2,2,11,22,0,0,1.1435978412628174,0.0004658699035644,9.703636169433594e-05
10,8,5,2,2,2,12,24,0,0,1.368621587753296,0.000401496887207,7.605552673339844e-05
11,7,5,2,2,2,7,21,28,128,0.862647294998169,0.0002923011779785,0.0034141540527343
11,7,5,2,2,2,8,25,72,128,1.0066237449645996,0.0002791881561279,0.0216028690338134
11,7,5,2,2,2,9,29,92,128,1.246342658996582,0.0003125667572021,0.0421142578125
11,7,5,2,2,2,10,33,128,128,1.3617398738861084,0.0003583431243896,0.1056642532348632
11,8,5,2,2,2,8,24,32,256,0.968043088912964,0.0002574920654296,0.0056235790252685
11,8,5,2,2,2,9,28,52,256,1.160233736038208,0.000324010848999,0.015261173248291
11,8,5,2,2,2,10,32,64,256,1.3226091861724854,0.0004360675811767,0.0280067920684814
11,8,5,2,2,2,11,36,76,256,1.472898244857788,0.0003802776336669,0.0540211200714111
11,8,5,2,2,2,12,40,144,256,1.6521644592285156,0.0006740093231201,0.2029190063476562
12,7,5,2,2,2,7,21,13,1,0.7185003757476807,0.000244140625,0.0001742839813232
12,7,5,2,2,2,8,23,20,1,0.6889994144439697,0.0003204345703125,0.0002830028533935
12,7,5,2,2,2,9,25,28,1,0.8597886562347412,0.0004396438598632,0.0006821155548095
12,7,5,2,2,2,10,27,38,1,0.94791579246521,0.0004675388336181,0.0010473728179931
12,8,5,2,2,2,8,24,19,1,0.9806599617004396,0.0003354549407958,0.0003104209899902
12,8,5,2,2,2,9,26,31,1,0.9075052738189696,0.0003969669342041,0.0008325576782226
12,8,5,2,2,2,10,28,41,1,1.0108773708343506,0.0003538131713867,0.0014467239379882
12,8,5,2,2,2,11,30,53,1,1.0889534950256348,0.0004329681396484,0.0029091835021972
12,8,5,2,2,2,12,32,61,1,1.164654016494751,0.0004217624664306,0.004523754119873
13,7,5,2,2,2,7,42,96,1024,1.0704832077026367,0.0004646778106689,0.2036507129669189
13,7,5,2,2,2,8,50,192,512,1.280306100845337,0.0003077983856201,2.294041156768799
13,7,5,2,2,2,9,58,240,512,1.4192283153533936,0.0003912448883056,1.2388927936553955
13,7,5,2,2,2,10,66,308,512,1.634908676147461,0.0004618167877197,4.8348228931427
