i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,10,5,4,2,2,67,180,78732,1.0774848461151123,0.0003991127014160156,5.389462947845459
2,10,5,4,2,2,20,18,2,0.6592912673950195,0.0005145072937011719,0.0004315376281738281
3,10,5,4,2,2,19,17,1,0.7255492210388184,0.0003070831298828125,0.00021314620971679688
4,10,5,4,2,2,29,43,144,0.6937565803527832,0.0003325939178466797,0.0074617862701416016
5,10,5,4,2,2,19,17,1,0.6431674957275391,0.0003650188446044922,0.0002434253692626953
6,10,5,4,2,2,28,50,512,0.7522976398468018,0.00035643577575683594,0.02200150489807129
7,10,5,4,2,2,19,17,1,0.6423122882843018,0.0003552436828613281,0.0002391338348388672
8,10,5,4,2,2,48,86,1536,1.1943669319152832,0.0004544258117675781,0.10319685935974121
9,10,5,4,2,2,38,68,1024,1.0281550884246826,0.0003921985626220703,0.05211758613586426
10,10,5,4,2,2,19,17,1,0.8603096008300781,0.0004096031188964844,0.0002703666687011719
