i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
2,6,10,2,2,2,6,3,1,0.00020065903663635254,,,1.0
2,6,10,2,2,2,6,3,2,0.5884472219622694,,,1.0
2,6,10,2,2,2,6,3,3,0.6443503189948387,,,1.0
2,6,15,2,2,2,6,1,1,1.9469802420353517,60.0,,
2,6,15,2,2,2,6,1,2,0.5084481950034387,60.0,,
2,6,15,2,2,2,6,1,3,0.6818730049999431,60.0,,
2,6,15,2,2,2,6,2,1,0.000893516989890486,,270.0,
2,6,15,2,2,2,6,2,2,0.17440714302938432,,270.0,
2,6,15,2,2,2,6,2,3,0.19189901201752946,,270.0,
2,6,15,2,2,2,6,3,1,3.614293402992189,,,8000.0
2,6,15,2,2,2,6,3,2,1.897526360990014,,,8000.0
2,6,15,2,2,2,6,3,3,2.006308386044111,,,8000.0
2,6,20,2,2,2,6,1,1,3.1382448679651134,36.0,,
2,6,20,2,2,2,6,1,2,0.8041718599852175,36.0,,
2,6,20,2,2,2,6,1,3,0.8677135080215521,36.0,,
2,6,20,2,2,2,6,2,1,0.0008254729909822345,,60.0,
2,6,20,2,2,2,6,2,2,0.18648291198769584,,60.0,
2,6,20,2,2,2,6,2,3,0.20141999801853672,,60.0,
2,6,20,2,2,2,6,3,1,0.0030359040247276425,,,125.0
2,6,20,2,2,2,6,3,2,0.6545297770062461,,,125.0
2,6,20,2,2,2,6,3,3,0.6024871679837815,,,125.0
2,6,25,2,2,2,6,1,1,4.111995476006996,21.0,,
2,6,25,2,2,2,6,1,2,1.6007697859895416,21.0,,
2,6,25,2,2,2,6,1,3,1.6170903649763204,21.0,,
2,6,25,2,2,2,6,2,1,0.0004355870187282562,,42.0,
2,6,25,2,2,2,6,2,2,0.2525063049979508,,42.0,
2,6,25,2,2,2,6,2,3,0.25757199997315183,,42.0,
2,6,25,2,2,2,6,3,1,0.006891455035656691,,,64.0
2,6,25,2,2,2,6,3,2,0.5901613060268573,,,64.0
2,6,25,2,2,2,6,3,3,0.5857811329769902,,,64.0
2,6,30,2,2,2,6,1,1,6.596471812983509,56.0,,
2,6,30,2,2,2,6,1,2,1.932503675983753,56.0,,
2,6,30,2,2,2,6,1,3,1.898525102995336,56.0,,
2,6,30,2,2,2,6,2,1,0.0004805109929293394,,138.0,
2,6,30,2,2,2,6,2,2,0.21842633798951283,,138.0,
2,6,30,2,2,2,6,2,3,0.1982723909895867,,138.0,
2,6,30,2,2,2,6,3,1,2.028190118027851,,,5120.0
2,6,30,2,2,2,6,3,2,1.5400304189533927,,,5120.0
2,6,30,2,2,2,6,3,3,1.5430046349647455,,,5120.0
3,6,5,2,2,2,6,1,1,0.5367002870189026,48.0,,
3,6,5,2,2,2,6,1,2,0.2112799230380915,48.0,,
3,6,5,2,2,2,6,1,3,0.19949811894912273,48.0,,
3,6,5,2,2,2,6,2,1,0.0005603820318356156,,216.0,
3,6,5,2,2,2,6,2,2,0.12029611703474075,,216.0,
3,6,5,2,2,2,6,2,3,0.11331639101263136,,216.0,
3,6,5,2,2,2,6,3,1,3.285990178992506,,,16536.0
3,6,5,2,2,2,6,3,2,2.1413565689581446,,,16536.0
3,6,5,2,2,2,6,3,3,1.942368567979429,,,16536.0
3,6,10,2,2,2,6,1,1,0.7374144250061363,21.0,,
3,6,10,2,2,2,6,1,2,0.34321430302225053,21.0,,
3,6,10,2,2,2,6,1,3,0.37002523901173845,21.0,,
3,6,10,2,2,2,6,2,1,0.00042518501868471503,,46.0,
3,6,10,2,2,2,6,2,2,0.13983910001115873,,46.0,
3,6,10,2,2,2,6,2,3,0.13704082398908213,,46.0,
3,6,10,2,2,2,6,3,1,0.005930264946073294,,,64.0
3,6,10,2,2,2,6,3,2,0.621004612010438,,,64.0
3,6,10,2,2,2,6,3,3,0.6143263130215928,,,64.0
3,6,15,2,2,2,6,1,1,5.377422640041914,54.0,,
3,6,15,2,2,2,6,1,2,2.2011281110462733,54.0,,
3,6,15,2,2,2,6,1,3,2.294780488999095,54.0,,
3,6,15,2,2,2,6,2,1,0.0006932960241101682,,171.0,
3,6,15,2,2,2,6,2,2,0.2407669109525159,,171.0,
3,6,15,2,2,2,6,2,3,0.2111302650300786,,171.0,
3,6,15,2,2,2,6,3,1,0.07224312203470618,,,729.0
3,6,15,2,2,2,6,3,2,0.6458630739944056,,,729.0
3,6,15,2,2,2,6,3,3,0.6241210159496404,,,729.0
3,6,20,2,2,2,6,1,1,4.351932042976841,71.0,,
3,6,20,2,2,2,6,1,2,1.9036083309911191,71.0,,
3,6,20,2,2,2,6,1,3,1.8007087910082191,71.0,,
3,6,20,2,2,2,6,2,1,0.0006833220249973238,,455.0,
3,6,20,2,2,2,6,2,2,0.17969474999699742,,455.0,
3,6,20,2,2,2,6,2,3,0.18565933895297348,,455.0,
3,6,20,2,2,2,6,3,1,91.94084984797519,,,117649.0
3,6,20,2,2,2,6,3,2,30.400883777998388,,,117649.0
3,6,20,2,2,2,6,3,3,30.764665767957922,,,117649.0
3,6,25,2,2,2,6,1,1,5.683676039974671,34.0,,
3,6,25,2,2,2,6,1,2,2.1788314430159517,34.0,,
3,6,25,2,2,2,6,1,3,2.104953514004592,34.0,,
3,6,25,2,2,2,6,2,1,0.0006782410200685263,,90.0,
3,6,25,2,2,2,6,2,2,0.3015726740122773,,90.0,
3,6,25,2,2,2,6,2,3,0.3159597039921209,,90.0,
3,6,25,2,2,2,6,3,1,0.03107118996558711,,,144.0
3,6,25,2,2,2,6,3,2,0.7645266519975848,,,144.0
3,6,25,2,2,2,6,3,3,0.8494633710361086,,,144.0
3,6,30,2,2,2,6,1,1,53.82659375300864,50.0,,
3,6,30,2,2,2,6,1,2,13.05418010498397,50.0,,
3,6,30,2,2,2,6,1,3,14.30768798099598,50.0,,
3,6,30,2,2,2,6,2,1,0.0018452639924362302,,200.0,
3,6,30,2,2,2,6,2,2,0.8143987660296261,,200.0,
3,6,30,2,2,2,6,2,3,0.7943060880061239,,200.0,
3,6,30,2,2,2,6,3,1,0.8271377040073276,,,8000.0
3,6,30,2,2,2,6,3,2,1.2239003040012904,,,8000.0
3,6,30,2,2,2,6,3,3,1.157138044014573,,,8000.0
4,6,5,2,2,2,6,1,1,0.39268744498258457,24.0,,
4,6,5,2,2,2,6,1,2,0.23691863100975752,24.0,,
4,6,5,2,2,2,6,1,3,0.25017878599464893,24.0,,
4,6,5,2,2,2,6,2,1,0.0004411359550431371,,36.0,
4,6,5,2,2,2,6,2,2,0.17209551995620131,,36.0,
4,6,5,2,2,2,6,2,3,0.2018706490052864,,36.0,
4,6,5,2,2,2,6,3,1,0.0011209149961359799,,,9.0
4,6,5,2,2,2,6,3,2,0.7680216610315256,,,9.0
4,6,5,2,2,2,6,3,3,0.7485855959821492,,,9.0
4,6,10,2,2,2,6,1,1,0.5239759749965742,13.0,,
4,6,10,2,2,2,6,1,2,0.35726392501965165,13.0,,
4,6,10,2,2,2,6,1,3,0.3903762230183929,13.0,,
4,6,10,2,2,2,6,2,1,0.0003146709641441703,,3.0,
4,6,10,2,2,2,6,2,2,0.19883428898174316,,3.0,
4,6,10,2,2,2,6,2,3,0.18255837896140292,,3.0,
4,6,10,2,2,2,6,3,1,0.00016088195843622088,,,0.0
4,6,10,2,2,2,6,3,2,0.1623296739999205,,,0.0
4,6,10,2,2,2,6,3,3,0.00015139102470129728,,,0.0
4,6,15,2,2,2,6,1,1,3.092446803988423,63.0,,
4,6,15,2,2,2,6,1,2,1.275774054985959,63.0,,
4,6,15,2,2,2,6,1,3,1.2383101820014417,63.0,,
4,6,15,2,2,2,6,2,1,0.0006655559991486371,,414.0,
4,6,15,2,2,2,6,2,2,0.19831171596888453,,414.0,
4,6,15,2,2,2,6,2,3,0.19937846396351233,,414.0,
4,6,15,2,2,2,6,3,1,28.972038445994258,,,46656.0
4,6,15,2,2,2,6,3,2,10.504177399037872,,,46656.0
4,6,15,2,2,2,6,3,3,10.351652087992989,,,46656.0
4,6,20,2,2,2,6,1,1,8.209518087969627,102.0,,
4,6,20,2,2,2,6,1,2,1.630956156004686,102.0,,
4,6,20,2,2,2,6,1,3,1.6727868660236709,102.0,,
4,6,20,2,2,2,6,2,1,0.001236489973962307,,798.0,
4,6,20,2,2,2,6,2,2,0.2573184099746868,,798.0,
4,6,20,2,2,2,6,2,3,0.26354626897955313,,798.0,
4,6,20,2,2,2,6,3,1,455.8430520219845,,,636064.0
4,6,20,2,2,2,6,3,2,148.9598512009834,,,636064.0
4,6,20,2,2,2,6,3,3,152.6097976299934,,,636064.0
4,6,25,2,2,2,6,1,1,2.536043599015102,26.0,,
4,6,25,2,2,2,6,1,2,1.532410764019005,26.0,,
4,6,25,2,2,2,6,1,3,1.4764541140175425,26.0,,
4,6,25,2,2,2,6,2,1,0.000469012011308223,,52.0,
4,6,25,2,2,2,6,2,2,0.6856578449951485,,52.0,
4,6,25,2,2,2,6,2,3,0.6722828699857928,,52.0,
4,6,25,2,2,2,6,3,1,0.004360744962468743,,,64.0
4,6,25,2,2,2,6,3,2,3.0134285939857364,,,64.0
4,6,25,2,2,2,6,3,3,3.0208461889997125,,,64.0
4,6,30,2,2,2,6,1,1,2.6724312670412473,30.0,,
4,6,30,2,2,2,6,1,2,1.108094742987305,30.0,,
4,6,30,2,2,2,6,1,3,1.2174351259600371,30.0,,
4,6,30,2,2,2,6,2,1,0.0005612249951809645,,90.0,
4,6,30,2,2,2,6,2,2,0.8314270769478753,,90.0,
4,6,30,2,2,2,6,2,3,0.8676235489547253,,90.0,
4,6,30,2,2,2,6,3,1,0.0746470500016585,,,729.0
4,6,30,2,2,2,6,3,2,3.095656504970975,,,729.0
4,6,30,2,2,2,6,3,3,3.1900745860184543,,,729.0
5,6,5,2,2,2,6,1,1,0.6818877439945936,42.0,,
5,6,5,2,2,2,6,1,2,0.8503481859806925,42.0,,
5,6,5,2,2,2,6,1,3,0.8578370639588684,42.0,,
5,6,5,2,2,2,6,2,1,0.0007814759737811983,,128.0,
5,6,5,2,2,2,6,2,2,0.7371016680262983,,128.0,
5,6,5,2,2,2,6,2,3,0.813792008033488,,128.0,
5,6,5,2,2,2,6,3,1,0.38063106103800237,,,1728.0
5,6,5,2,2,2,6,3,2,3.1382942420314066,,,1728.0
5,6,5,2,2,2,6,3,3,3.2550074579776265,,,1728.0
5,6,10,2,2,2,6,1,1,1.137562780000735,23.0,,
5,6,10,2,2,2,6,1,2,1.055328071990516,23.0,,
5,6,10,2,2,2,6,1,3,1.047835057019256,23.0,,
5,6,10,2,2,2,6,2,1,0.0005220629973337054,,5.0,
5,6,10,2,2,2,6,2,2,0.7285746569978073,,5.0,
5,6,10,2,2,2,6,2,3,0.7276165300281718,,5.0,
5,6,10,2,2,2,6,3,1,0.00010494299931451678,,,0.0
5,6,10,2,2,2,6,3,2,0.6829050480155274,,,0.0
5,6,10,2,2,2,6,3,3,0.00016566301928833127,,,0.0
5,6,15,2,2,2,6,1,1,2.6305265790433623,47.0,,
5,6,15,2,2,2,6,1,2,0.9899072300177068,47.0,,
5,6,15,2,2,2,6,1,3,0.8760908109834418,47.0,,
5,6,15,2,2,2,6,2,1,0.0005674459971487522,,188.0,
5,6,15,2,2,2,6,2,2,0.24717091798083857,,188.0,
5,6,15,2,2,2,6,2,3,0.23616476502502337,,188.0,
5,6,15,2,2,2,6,3,1,1.3777073090313934,,,4096.0
5,6,15,2,2,2,6,3,2,1.6960866369772702,,,4096.0
5,6,15,2,2,2,6,3,3,1.3428467249614187,,,4096.0
5,6,20,2,2,2,6,1,1,3.6678228200180456,26.0,,
5,6,20,2,2,2,6,1,2,1.835566894034855,26.0,,
5,6,20,2,2,2,6,1,3,1.706011075002607,26.0,,
5,6,20,2,2,2,6,2,1,0.0004628270398825407,,24.0,
5,6,20,2,2,2,6,2,2,0.4010639999760315,,24.0,
5,6,20,2,2,2,6,2,3,0.5911654299707152,,24.0,
5,6,20,2,2,2,6,3,1,0.0038874499732628465,,,16.0
5,6,20,2,2,2,6,3,2,0.8794230310013518,,,16.0
5,6,20,2,2,2,6,3,3,0.8359902339871041,,,16.0
5,6,25,2,2,2,6,1,1,4.175415078003425,21.0,,
5,6,25,2,2,2,6,1,2,1.8051726400153711,21.0,,
5,6,25,2,2,2,6,1,3,1.7666058050235733,21.0,,
5,6,25,2,2,2,6,2,1,0.00037650001468136907,,16.0,
5,6,25,2,2,2,6,2,2,0.3300563520169817,,16.0,
5,6,25,2,2,2,6,2,3,0.32808856799965724,,16.0,
5,6,25,2,2,2,6,3,1,0.000809116056188941,,,8.0
5,6,25,2,2,2,6,3,2,0.8639558569993824,,,8.0
5,6,25,2,2,2,6,3,3,0.8733200050191954,,,8.0
5,6,30,2,2,2,6,1,1,46.032846248999704,81.0,,
5,6,30,2,2,2,6,1,2,14.695339195022825,81.0,,
5,6,30,2,2,2,6,1,3,14.344210979994386,81.0,,
5,6,30,2,2,2,6,2,1,0.0017050080350600183,,469.0,
5,6,30,2,2,2,6,2,2,0.5888518459978513,,469.0,
5,6,30,2,2,2,6,2,3,0.5203140180092305,,469.0,
5,6,30,2,2,2,6,3,1,15.615762593981344,,,12544.0
5,6,30,2,2,2,6,3,2,6.030907789012417,,,12544.0
5,6,30,2,2,2,6,3,3,5.863269350957125,,,12544.0
6,6,5,2,2,2,6,1,1,0.348826794011984,13.0,,
6,6,5,2,2,2,6,1,2,0.2788826540345326,13.0,,
6,6,5,2,2,2,6,1,3,0.29774214804638177,13.0,,
6,6,5,2,2,2,6,2,1,0.0003812630311585963,,7.0,
6,6,5,2,2,2,6,2,2,0.20592625299468637,,7.0,
6,6,5,2,2,2,6,2,3,0.1974424229701981,,7.0,
6,6,5,2,2,2,6,3,1,0.00010285497410222888,,,0.0
6,6,5,2,2,2,6,3,2,0.1907163750147447,,,0.0
6,6,5,2,2,2,6,3,3,0.0001506549888290465,,,0.0
6,6,10,2,2,2,6,1,1,2.748190390993841,95.0,,
6,6,10,2,2,2,6,1,2,1.4156467610155232,95.0,,
6,6,10,2,2,2,6,1,3,1.3692010800004937,95.0,,
6,6,10,2,2,2,6,2,1,0.0008111849892884493,,890.0,
6,6,10,2,2,2,6,2,2,0.20423483400372788,,890.0,
6,6,10,2,2,2,6,2,3,0.2082788330153562,,890.0,
6,6,10,2,2,2,6,3,1,1411.3475337609998,,,1000000.0
6,6,10,2,2,2,6,3,2,444.25001257902477,,,1000000.0
6,6,10,2,2,2,6,3,3,451.9784740390023,,,1000000.0
6,6,15,2,2,2,6,1,1,2.8032676819711924,34.0,,
6,6,15,2,2,2,6,1,2,2.094517933030147,34.0,,
6,6,15,2,2,2,6,1,3,2.042844756040722,34.0,,
6,6,15,2,2,2,6,2,1,0.0006307709845714271,,15.0,
6,6,15,2,2,2,6,2,2,1.0843910779803991,,15.0,
6,6,15,2,2,2,6,2,3,1.0722766300314106,,15.0,
6,6,15,2,2,2,6,3,1,0.00010482996003702283,,,0.0
6,6,15,2,2,2,6,3,2,0.9805344660417177,,,0.0
6,6,15,2,2,2,6,3,3,0.0001637639943510294,,,0.0
6,6,20,2,2,2,6,1,1,4.189777539984789,42.0,,
6,6,20,2,2,2,6,1,2,0.9969046980259009,42.0,,
6,6,20,2,2,2,6,1,3,1.1020232280134223,42.0,,
6,6,20,2,2,2,6,2,1,0.0006469450308941305,,60.0,
6,6,20,2,2,2,6,2,2,0.4347662680083886,,60.0,
6,6,20,2,2,2,6,2,3,0.4179403770249337,,60.0,
6,6,20,2,2,2,6,3,1,0.111760251049418,,,1000.0
6,6,20,2,2,2,6,3,2,1.3745894170133397,,,1000.0
6,6,20,2,2,2,6,3,3,1.3165524159558117,,,1000.0
6,6,25,2,2,2,6,1,1,3.4832948530092835,26.0,,
6,6,25,2,2,2,6,1,2,1.528576215961948,26.0,,
6,6,25,2,2,2,6,1,3,1.5282542550121434,26.0,,
6,6,25,2,2,2,6,2,1,0.000482314033433795,,44.0,
6,6,25,2,2,2,6,2,2,0.3966877469792962,,44.0,
6,6,25,2,2,2,6,2,3,0.3913751110085286,,44.0,
6,6,25,2,2,2,6,3,1,0.0041098520159721375,,,64.0
6,6,25,2,2,2,6,3,2,1.6808351029758342,,,64.0
6,6,25,2,2,2,6,3,3,1.261014237999916,,,64.0
6,6,30,2,2,2,6,1,1,60.19884055602597,156.0,,
6,6,30,2,2,2,6,1,2,11.911667732987553,156.0,,
6,6,30,2,2,2,6,1,3,12.862629238981754,156.0,,
6,6,30,2,2,2,6,2,1,0.001186650013551116,,40.0,
6,6,30,2,2,2,6,2,2,0.46866461902391165,,40.0,
6,6,30,2,2,2,6,2,3,0.4387899530120194,,40.0,
6,6,30,2,2,2,6,3,1,0.0030528639908879995,,,8.0
6,6,30,2,2,2,6,3,2,1.209122317028232,,,8.0
6,6,30,2,2,2,6,3,3,1.3062993140192702,,,8.0
7,6,5,2,2,2,6,1,1,0.40572532400256023,30.0,,
7,6,5,2,2,2,6,1,2,0.34998265700414777,30.0,,
7,6,5,2,2,2,6,1,3,0.33663960499688983,30.0,,
7,6,5,2,2,2,6,2,1,0.0003520820173434913,,36.0,
7,6,5,2,2,2,6,2,2,0.3179793569725007,,36.0,
7,6,5,2,2,2,6,2,3,0.2634079279960133,,36.0,
7,6,5,2,2,2,6,3,1,0.0030640430049970746,,,216.0
7,6,5,2,2,2,6,3,2,1.1800739389727823,,,216.0
7,6,5,2,2,2,6,3,3,1.1936937040300108,,,216.0
7,6,10,2,2,2,6,1,1,0.9621991289895959,34.0,,
7,6,10,2,2,2,6,1,2,0.5382827430148609,34.0,,
7,6,10,2,2,2,6,1,3,0.5156077460269444,34.0,,
7,6,10,2,2,2,6,2,1,0.0005406700074672699,,78.0,
7,6,10,2,2,2,6,2,2,0.25688631797675043,,78.0,
7,6,10,2,2,2,6,2,3,0.2558894160320051,,78.0,
7,6,10,2,2,2,6,3,1,0.055078065022826195,,,216.0
7,6,10,2,2,2,6,3,2,1.1965549940359779,,,216.0
7,6,10,2,2,2,6,3,3,1.2119329759734683,,,216.0
7,6,15,2,2,2,6,1,1,1.4180991250323132,21.0,,
7,6,15,2,2,2,6,1,2,0.7606757120229304,21.0,,
7,6,15,2,2,2,6,1,3,0.7957322350121103,21.0,,
7,6,15,2,2,2,6,2,1,0.0003939399612136185,,37.0,
7,6,15,2,2,2,6,2,2,0.27255013899412006,,37.0,
7,6,15,2,2,2,6,2,3,0.2791620009811595,,37.0,
7,6,15,2,2,2,6,3,1,0.006906385999172926,,,64.0
7,6,15,2,2,2,6,3,2,1.1717505570268258,,,64.0
7,6,15,2,2,2,6,3,3,1.8271790990256704,,,64.0
7,6,20,2,2,2,6,1,1,1.4024323449702933,13.0,,
7,6,20,2,2,2,6,1,2,0.8167743880185299,13.0,,
7,6,20,2,2,2,6,1,3,0.7479805579641834,13.0,,
7,6,20,2,2,2,6,2,1,0.0003763390122912824,,12.0,
7,6,20,2,2,2,6,2,2,0.2986110469792038,,12.0,
7,6,20,2,2,2,6,2,3,0.294810519029852,,12.0,
7,6,20,2,2,2,6,3,1,0.00019589002477005124,,,1.0
7,6,20,2,2,2,6,3,2,1.1678577509592287,,,1.0
7,6,20,2,2,2,6,3,3,1.1403225209796801,,,1.0
7,6,25,2,2,2,6,1,1,5.819216698000673,47.0,,
7,6,25,2,2,2,6,1,2,2.0529762280057184,47.0,,
7,6,25,2,2,2,6,1,3,2.529179857985582,47.0,,
7,6,25,2,2,2,6,2,1,0.0012456109980121255,,220.0,
7,6,25,2,2,2,6,2,2,0.45223835995420814,,220.0,
7,6,25,2,2,2,6,2,3,0.4362386320135556,,220.0,
7,6,25,2,2,2,6,3,1,1.409465546021238,,,4096.0
7,6,25,2,2,2,6,3,2,1.99455455300631,,,4096.0
7,6,25,2,2,2,6,3,3,1.9839463399839588,,,4096.0
7,6,30,2,2,2,6,1,1,3.474795697024092,37.0,,
7,6,30,2,2,2,6,1,2,1.6021774350083433,37.0,,
7,6,30,2,2,2,6,1,3,1.9850761969573796,37.0,,
7,6,30,2,2,2,6,2,1,0.0004927249974571168,,52.0,
7,6,30,2,2,2,6,2,2,0.42204397404566407,,52.0,
7,6,30,2,2,2,6,2,3,0.3291274099610746,,52.0,
7,6,30,2,2,2,6,3,1,0.008070615993347019,,,16.0
7,6,30,2,2,2,6,3,2,1.313073388999328,,,16.0
7,6,30,2,2,2,6,3,3,1.1819611149840057,,,16.0
8,6,5,2,2,2,6,1,1,0.5930580850108527,36.0,,
8,6,5,2,2,2,6,1,2,0.3506523569812998,36.0,,
8,6,5,2,2,2,6,1,3,0.41148475802037865,36.0,,
8,6,5,2,2,2,6,2,1,0.0005102659924887121,,144.0,
8,6,5,2,2,2,6,2,2,0.2570318939979188,,144.0,
8,6,5,2,2,2,6,2,3,0.23026640299940482,,144.0,
8,6,5,2,2,2,6,3,1,0.5169925600057468,,,4096.0
8,6,5,2,2,2,6,3,2,1.5273639269871637,,,4096.0
8,6,5,2,2,2,6,3,3,1.4692156249657273,,,4096.0
8,6,10,2,2,2,6,1,1,1.6758835280197673,65.0,,
8,6,10,2,2,2,6,1,2,0.7338179689832032,65.0,,
8,6,10,2,2,2,6,1,3,0.7614653559867293,65.0,,
8,6,10,2,2,2,6,2,1,0.000749695987906307,,375.0,
8,6,10,2,2,2,6,2,2,0.2610291480086744,,375.0,
8,6,10,2,2,2,6,2,3,0.23901632404886186,,375.0,
8,6,10,2,2,2,6,3,1,9.217963266011793,,,15625.0
8,6,10,2,2,2,6,3,2,4.314165289979428,,,15625.0
8,6,10,2,2,2,6,3,3,4.15791527996771,,,15625.0
8,6,15,2,2,2,6,1,1,7.737809191981796,164.0,,
8,6,15,2,2,2,6,1,2,3.404086972994264,164.0,,
8,6,15,2,2,2,6,1,3,3.6411368360277265,164.0,,
8,6,15,2,2,2,6,2,1,0.002912027994170785,,2808.0,
8,6,15,2,2,2,6,2,2,0.3345151329995133,,2808.0,
8,6,15,2,2,2,6,2,3,0.25492960098199546,,2808.0,
8,6,15,2,2,2,6,3,1,7744.510069441982,,,34012224.0
8,6,15,2,2,2,6,3,2,2876.639048515004,,,34012224.0
8,6,15,2,2,2,6,3,3,5296.057558547996,,,34012224.0
8,6,20,2,2,2,6,1,1,12.624541155004408,47.0,,
8,6,20,2,2,2,6,1,2,5.831795410020277,47.0,,
8,6,20,2,2,2,6,1,3,5.560540744976606,47.0,,
8,6,20,2,2,2,6,2,1,0.0008697980083525181,,52.0,
8,6,20,2,2,2,6,2,2,2.9200524059706368,,52.0,
8,6,20,2,2,2,6,2,3,3.737167812010739,,52.0,
8,6,20,2,2,2,6,3,1,0.010519481031224132,,,16.0
8,6,20,2,2,2,6,3,2,12.424075137998443,,,16.0
8,6,20,2,2,2,6,3,3,13.144865814014338,,,16.0
8,6,25,2,2,2,6,1,1,3.3708672520006076,18.0,,
8,6,25,2,2,2,6,1,2,3.096709217003081,18.0,,
8,6,25,2,2,2,6,1,3,3.2394838150357828,18.0,,
8,6,25,2,2,2,6,2,1,0.0005174330435693264,,18.0,
