i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
1,7,5,2,2,2,7,3,2,0.7496340899961069,,,1.0
1,7,5,2,2,2,7,3,3,0.7429853930079844,,,1.0
1,8,5,2,2,2,8,1,1,0.6646540540095884,21.0,,
1,8,5,2,2,2,8,1,2,0.22923300000547897,21.0,,
1,8,5,2,2,2,8,1,3,0.23947888899419922,21.0,,
1,8,5,2,2,2,8,2,1,0.0004800059978151694,,39.0,
1,8,5,2,2,2,8,2,2,0.11855854399618693,,39.0,
1,8,5,2,2,2,8,2,3,0.11944459599908441,,39.0,
1,8,5,2,2,2,8,3,1,0.0005419579974841326,,,1.0
1,8,5,2,2,2,8,3,2,0.8748919779900461,,,1.0
1,8,5,2,2,2,8,3,3,0.8632985449949047,,,1.0
2,3,5,2,2,2,3,1,1,0.17215442199085373,6.0,,
2,3,5,2,2,2,3,1,2,0.1591897420003079,6.0,,
2,3,5,2,2,2,3,1,3,0.1559534019907005,6.0,,
2,3,5,2,2,2,3,2,1,0.00017746700905263424,,6.0,
2,3,5,2,2,2,3,2,2,0.09483719199488405,,6.0,
2,3,5,2,2,2,3,2,3,0.09401530999457464,,6.0,
2,3,5,2,2,2,3,3,1,0.00013230799231678247,,,1.0
2,3,5,2,2,2,3,3,2,0.1812405100063188,,,1.0
2,3,5,2,2,2,3,3,3,0.17871705800644122,,,1.0
2,4,5,2,2,2,4,1,1,0.32670243800384924,8.0,,
2,4,5,2,2,2,4,1,2,0.15379807699355297,8.0,,
2,4,5,2,2,2,4,1,3,0.16155126999365166,8.0,,
2,4,5,2,2,2,4,2,1,0.00026940398674923927,,8.0,
2,4,5,2,2,2,4,2,2,0.10330103200976737,,8.0,
2,4,5,2,2,2,4,2,3,0.10710930101049598,,8.0,
2,4,5,2,2,2,4,3,1,0.00013967799895908684,,,1.0
2,4,5,2,2,2,4,3,2,0.2804036009911215,,,1.0
2,4,5,2,2,2,4,3,3,0.2804214520001551,,,1.0
2,5,5,2,2,2,5,1,1,0.37362718099029735,11.0,,
2,5,5,2,2,2,5,1,2,0.2407939809927484,11.0,,
2,5,5,2,2,2,5,1,3,0.23176580700965133,11.0,,
2,5,5,2,2,2,5,2,1,0.00039173700497485697,,13.0,
2,5,5,2,2,2,5,2,2,0.11484356099390425,,13.0,
2,5,5,2,2,2,5,2,3,0.10327648400561884,,13.0,
2,5,5,2,2,2,5,3,1,0.00016130300355143845,,,1.0
2,5,5,2,2,2,5,3,2,0.3696492129965918,,,1.0
2,5,5,2,2,2,5,3,3,0.41047264498774894,,,1.0
2,6,5,2,2,2,6,1,1,0.4686322600027779,14.0,,
2,6,5,2,2,2,6,1,2,0.24296255999070127,14.0,,
2,6,5,2,2,2,6,1,3,0.2321551180066308,14.0,,
2,6,5,2,2,2,6,2,1,0.00040704599814489484,,17.0,
2,6,5,2,2,2,6,2,2,0.11180827699718066,,17.0,
2,6,5,2,2,2,6,2,3,0.10287681600311771,,17.0,
2,6,5,2,2,2,6,3,1,0.0001875300076790154,,,1.0
2,6,5,2,2,2,6,3,2,0.4569217129901517,,,1.0
2,6,5,2,2,2,6,3,3,0.47426667499530595,,,1.0
2,7,5,2,2,2,7,1,1,0.5880019229953177,16.0,,
2,7,5,2,2,2,7,1,2,0.25395799599937163,16.0,,
2,7,5,2,2,2,7,1,3,0.22720379900420085,16.0,,
2,7,5,2,2,2,7,2,1,0.00035684600879903883,,19.0,
2,7,5,2,2,2,7,2,2,0.11200134101090953,,19.0,
2,7,5,2,2,2,7,2,3,0.1112181679927744,,19.0,
2,7,5,2,2,2,7,3,1,0.0003223980020266026,,,1.0
2,7,5,2,2,2,7,3,2,0.567005135002546,,,1.0
2,7,5,2,2,2,7,3,3,0.5675844429933932,,,1.0
2,8,5,2,2,2,8,1,1,0.5404175409930758,18.0,,
2,8,5,2,2,2,8,1,2,0.23573289200430736,18.0,,
2,8,5,2,2,2,8,1,3,0.23158167699875776,18.0,,
2,8,5,2,2,2,8,2,1,0.0004016969905933365,,22.0,
2,8,5,2,2,2,8,2,2,0.11689687399484683,,22.0,
2,8,5,2,2,2,8,2,3,0.11146405199542642,,22.0,
2,8,5,2,2,2,8,3,1,0.000419613003032282,,,1.0
2,8,5,2,2,2,8,3,2,0.6631845219962997,,,1.0
2,8,5,2,2,2,8,3,3,0.6693728149984963,,,1.0
3,3,5,2,2,2,3,1,1,0.22814729099627584,14.0,,
3,3,5,2,2,2,3,1,2,0.22038477899332065,14.0,,
3,3,5,2,2,2,3,1,3,0.22645785399072338,14.0,,
3,3,5,2,2,2,3,2,1,0.00017444400873500854,,14.0,
3,3,5,2,2,2,3,2,2,0.0968288480071351,,14.0,
3,3,5,2,2,2,3,2,3,0.10287527399486862,,14.0,
3,3,5,2,2,2,3,3,1,0.00017178899724967778,,,2.0
3,3,5,2,2,2,3,3,2,0.19356804799463134,,,2.0
3,3,5,2,2,2,3,3,3,0.1927703880064655,,,2.0
3,4,5,2,2,2,4,1,1,0.2700699310080381,18.0,,
3,4,5,2,2,2,4,1,2,0.25672826400841586,18.0,,
3,4,5,2,2,2,4,1,3,0.22086830000625923,18.0,,
3,4,5,2,2,2,4,2,1,0.0002756289904937148,,22.0,
3,4,5,2,2,2,4,2,2,0.10623283698805608,,22.0,
3,4,5,2,2,2,4,2,3,0.10049502000038046,,22.0,
3,4,5,2,2,2,4,3,1,0.00039797100180294365,,,2.0
3,4,5,2,2,2,4,3,2,0.28308783000102267,,,2.0
3,4,5,2,2,2,4,3,3,0.2852289099973859,,,2.0
3,5,5,2,2,2,5,1,1,0.5043201539956499,22.0,,
3,5,5,2,2,2,5,1,2,0.5158889909944264,22.0,,
3,5,5,2,2,2,5,1,3,0.23574212999665178,22.0,,
3,5,5,2,2,2,5,2,1,0.00028539099730551243,,30.0,
3,5,5,2,2,2,5,2,2,0.10042200499447063,,30.0,
3,5,5,2,2,2,5,2,3,0.09763521800050512,,30.0,
3,5,5,2,2,2,5,3,1,0.00038662498991470784,,,1.0
3,5,5,2,2,2,5,3,2,0.367046826009755,,,1.0
3,5,5,2,2,2,5,3,3,0.37628751501324587,,,1.0
3,6,5,2,2,2,6,1,1,0.3986500890023308,28.0,,
3,6,5,2,2,2,6,1,2,0.22326675499789417,28.0,,
3,6,5,2,2,2,6,1,3,0.22718335600802675,28.0,,
3,6,5,2,2,2,6,2,1,0.0004396879958221689,,44.0,
3,6,5,2,2,2,6,2,2,0.10516280498995911,,44.0,
3,6,5,2,2,2,6,2,3,0.10226724500535056,,44.0,
3,6,5,2,2,2,6,3,1,0.00046914900303818285,,,2.0
3,6,5,2,2,2,6,3,2,0.5544284989882726,,,2.0
3,6,5,2,2,2,6,3,3,0.5531045399984578,,,2.0
3,7,5,2,2,2,7,1,1,0.5096040219941642,34.0,,
3,7,5,2,2,2,7,1,2,0.2278316489973804,34.0,,
3,7,5,2,2,2,7,1,3,0.2201833250001073,34.0,,
3,7,5,2,2,2,7,2,1,0.0005364649987313896,,58.0,
3,7,5,2,2,2,7,2,2,0.11625044900574721,,58.0,
3,7,5,2,2,2,7,2,3,0.10811933199875057,,58.0,
3,7,5,2,2,2,7,3,1,0.0006803779979236424,,,2.0
3,7,5,2,2,2,7,3,2,0.6531854549975833,,,2.0
3,7,5,2,2,2,7,3,3,0.6535943490016507,,,2.0
3,8,5,2,2,2,8,1,1,0.7394496890046867,38.0,,
3,8,5,2,2,2,8,1,2,0.22905046900268644,38.0,,
3,8,5,2,2,2,8,1,3,0.21991535999404732,38.0,,
3,8,5,2,2,2,8,2,1,0.0004814690037164837,,58.0,
3,8,5,2,2,2,8,2,2,0.10463331300707068,,58.0,
3,8,5,2,2,2,8,2,3,0.10990955300803762,,58.0,
3,8,5,2,2,2,8,3,1,0.0007799379964126274,,,2.0
3,8,5,2,2,2,8,3,2,0.7403827980015194,,,2.0
3,8,5,2,2,2,8,3,3,0.7498166810109979,,,2.0
4,3,5,2,2,2,3,1,1,0.24209023399453145,7.0,,
4,3,5,2,2,2,3,1,2,0.25045408999721985,7.0,,
4,3,5,2,2,2,3,1,3,0.3276352529937867,7.0,,
4,3,5,2,2,2,3,2,1,0.0002432589972158894,,3.0,
4,3,5,2,2,2,3,2,2,0.09836180099227931,,3.0,
4,3,5,2,2,2,3,2,3,0.09806283201032784,,3.0,
4,3,5,2,2,2,3,3,1,0.00014499700046144426,,,0.0
4,3,5,2,2,2,3,3,2,0.09132537400000729,,,0.0
4,3,5,2,2,2,3,3,3,0.09281210000335705,,,0.0
4,4,5,2,2,2,4,1,1,0.38355605700053275,9.0,,
4,4,5,2,2,2,4,1,2,0.23817479900026228,9.0,,
4,4,5,2,2,2,4,1,3,0.25141366399475373,9.0,,
4,4,5,2,2,2,4,2,1,0.00032978400122374296,,4.0,
4,4,5,2,2,2,4,2,2,0.11006253800587729,,4.0,
4,4,5,2,2,2,4,2,3,0.105500656994991,,4.0,
4,4,5,2,2,2,4,3,1,9.073999535758048e-05,,,0.0
4,4,5,2,2,2,4,3,2,0.09255122698959894,,,0.0
4,4,5,2,2,2,4,3,3,0.00014248600928112864,,,0.0
4,5,5,2,2,2,5,1,1,0.36514033800631296,11.0,,
4,5,5,2,2,2,5,1,2,0.2380214350123424,11.0,,
4,5,5,2,2,2,5,1,3,0.24234135399456136,11.0,,
4,5,5,2,2,2,5,2,1,0.00034494500141590834,,6.0,
4,5,5,2,2,2,5,2,2,0.10374105400114786,,6.0,
4,5,5,2,2,2,5,2,3,0.11099118199490476,,6.0,
4,5,5,2,2,2,5,3,1,0.00013519800268113613,,,0.0
4,5,5,2,2,2,5,3,2,0.1007872629998019,,,0.0
4,5,5,2,2,2,5,3,3,0.00015635399904567748,,,0.0
4,6,5,2,2,2,6,1,1,0.4730646210082341,13.0,,
4,6,5,2,2,2,6,1,2,0.2568070550041739,13.0,,
4,6,5,2,2,2,6,1,3,0.2497833920060657,13.0,,
4,6,5,2,2,2,6,2,1,0.0005542470025829971,,6.0,
4,6,5,2,2,2,6,2,2,0.11990431799495127,,6.0,
4,6,5,2,2,2,6,2,3,0.11181028399732895,,6.0,
4,6,5,2,2,2,6,3,1,0.00010332200326956809,,,0.0
4,6,5,2,2,2,6,3,2,0.089715427995543,,,0.0
4,6,5,2,2,2,6,3,3,0.0001737910060910508,,,0.0
4,7,5,2,2,2,7,1,1,0.46751169000344817,15.0,,
4,7,5,2,2,2,7,1,2,0.25381146400468424,15.0,,
4,7,5,2,2,2,7,1,3,0.24345447300584055,15.0,,
4,7,5,2,2,2,7,2,1,0.0005065220029791817,,7.0,
4,7,5,2,2,2,7,2,2,0.12031557099544443,,7.0,
4,7,5,2,2,2,7,2,3,0.1093457219976699,,7.0,
4,7,5,2,2,2,7,3,1,9.618299372959882e-05,,,0.0
4,7,5,2,2,2,7,3,2,0.0892003780027153,,,0.0
4,7,5,2,2,2,7,3,3,0.0929698260006262,,,0.0
4,8,5,2,2,2,8,1,1,0.6527579190005781,18.0,,
4,8,5,2,2,2,8,1,2,0.2405108039965853,18.0,,
4,8,5,2,2,2,8,1,3,0.36274077199050225,18.0,,
4,8,5,2,2,2,8,2,1,0.0006150270055513829,,7.0,
4,8,5,2,2,2,8,2,2,0.13248872999974992,,7.0,
4,8,5,2,2,2,8,2,3,0.11199946100532543,,7.0,
4,8,5,2,2,2,8,3,1,9.52970003709197e-05,,,0.0
4,8,5,2,2,2,8,3,2,0.09245180898869876,,,0.0
4,8,5,2,2,2,8,3,3,0.0923284570017131,,,0.0
5,3,5,2,2,2,3,1,1,0.24770874199748505,9.0,,
5,3,5,2,2,2,3,1,2,0.24503582499164622,9.0,,
5,3,5,2,2,2,3,1,3,0.25483562900626566,9.0,,
5,3,5,2,2,2,3,2,1,0.0002645030035637319,,17.0,
5,3,5,2,2,2,3,2,2,0.10682686499785632,,17.0,
5,3,5,2,2,2,3,2,3,0.09866334099206142,,17.0,
5,3,5,2,2,2,3,3,1,0.00023407999833580106,,,1.0
5,3,5,2,2,2,3,3,2,0.18463522200181615,,,1.0
5,3,5,2,2,2,3,3,3,0.1832365839945851,,,1.0
5,4,5,2,2,2,4,1,1,0.35417826400953345,12.0,,
5,4,5,2,2,2,4,1,2,0.25578091001079883,12.0,,
5,4,5,2,2,2,4,1,3,0.2732930260099238,12.0,,
5,4,5,2,2,2,4,2,1,0.0002861280081560835,,18.0,
5,4,5,2,2,2,4,2,2,0.11095377999299672,,18.0,
5,4,5,2,2,2,4,2,3,0.10143607598729432,,18.0,
5,4,5,2,2,2,4,3,1,0.00020469099399633706,,,1.0
5,4,5,2,2,2,4,3,2,0.2821012630010955,,,1.0
5,4,5,2,2,2,4,3,3,0.2793038709933171,,,1.0
5,5,5,2,2,2,5,1,1,0.3866227929975139,15.0,,
5,5,5,2,2,2,5,1,2,0.24577555801079143,15.0,,
5,5,5,2,2,2,5,1,3,0.2546568380057579,15.0,,
5,5,5,2,2,2,5,2,1,0.00031040600151754916,,17.0,
5,5,5,2,2,2,5,2,2,0.11279257800197229,,17.0,
5,5,5,2,2,2,5,2,3,0.10258606799470726,,17.0,
5,5,5,2,2,2,5,3,1,0.00016157700156327337,,,1.0
5,5,5,2,2,2,5,3,2,0.3611027429869864,,,1.0
5,5,5,2,2,2,5,3,3,0.36961117399914656,,,1.0
5,6,5,2,2,2,6,1,1,0.5881985320011154,18.0,,
5,6,5,2,2,2,6,1,2,0.2449695969989989,18.0,,
5,6,5,2,2,2,6,1,3,0.2511076270020567,18.0,,
5,6,5,2,2,2,6,2,1,0.0003578249888960272,,28.0,
5,6,5,2,2,2,6,2,2,0.10526175898849033,,28.0,
5,6,5,2,2,2,6,2,3,0.10335355201095808,,28.0,
5,6,5,2,2,2,6,3,1,0.00023880899243522435,,,1.0
5,6,5,2,2,2,6,3,2,0.4518370750010945,,,1.0
5,6,5,2,2,2,6,3,3,0.45388866899884306,,,1.0
5,7,5,2,2,2,7,1,1,0.5694973520003259,21.0,,
5,7,5,2,2,2,7,1,2,0.25454747398907784,21.0,,
5,7,5,2,2,2,7,1,3,0.2807880269974703,21.0,,
5,7,5,2,2,2,7,2,1,0.0004445959930308163,,27.0,
5,7,5,2,2,2,7,2,2,0.11743260300136171,,27.0,
5,7,5,2,2,2,7,2,3,0.13118141300219577,,27.0,
5,7,5,2,2,2,7,3,1,0.0002566969924373552,,,1.0
5,7,5,2,2,2,7,3,2,0.5522914780012798,,,1.0
5,7,5,2,2,2,7,3,3,0.5521036409918452,,,1.0
5,8,5,2,2,2,8,1,1,0.7217179680010304,24.0,,
5,8,5,2,2,2,8,1,2,0.253677881002659,24.0,,
5,8,5,2,2,2,8,1,3,0.2562730469944654,24.0,,
5,8,5,2,2,2,8,2,1,0.0006254280015127733,,30.0,
5,8,5,2,2,2,8,2,2,0.12803032601368614,,30.0,
5,8,5,2,2,2,8,2,3,0.12620699900435284,,30.0,
5,8,5,2,2,2,8,3,1,0.0005566650070250034,,,1.0
5,8,5,2,2,2,8,3,2,0.6786996339942561,,,1.0
5,8,5,2,2,2,8,3,3,0.6489657459896989,,,1.0
6,3,5,2,2,2,3,1,1,0.1323898340051528,6.0,,
6,3,5,2,2,2,3,1,2,0.1414300309988903,6.0,,
6,3,5,2,2,2,3,1,3,0.14399029700143728,6.0,,
6,3,5,2,2,2,3,2,1,0.0001573979970999062,,3.0,
6,3,5,2,2,2,3,2,2,0.09580679899954703,,3.0,
6,3,5,2,2,2,3,2,3,0.09528242298983969,,3.0,
6,3,5,2,2,2,3,3,1,0.00011396298941690475,,,1.0
6,3,5,2,2,2,3,3,2,0.18346400999871548,,,1.0
6,3,5,2,2,2,3,3,3,0.17941504500049632,,,1.0
6,4,5,2,2,2,4,1,1,0.19653063699661288,9.0,,
6,4,5,2,2,2,4,1,2,0.1909948410029756,9.0,,
6,4,5,2,2,2,4,1,3,0.19248995400266722,9.0,,
6,4,5,2,2,2,4,2,1,0.00022249399626161903,,10.0,
6,4,5,2,2,2,4,2,2,0.1032207239913987,,10.0,
6,4,5,2,2,2,4,2,3,0.09898598499421496,,10.0,
6,4,5,2,2,2,4,3,1,0.00014282099436968565,,,1.0
6,4,5,2,2,2,4,3,2,0.2752566669951193,,,1.0
6,4,5,2,2,2,4,3,3,0.2772030650085071,,,1.0
6,5,5,2,2,2,5,1,1,0.3092852129921084,12.0,,
6,5,5,2,2,2,5,1,2,0.18723391799721867,12.0,,
6,5,5,2,2,2,5,1,3,0.18930131699016783,12.0,,
6,5,5,2,2,2,5,2,1,0.00025954400189220905,,13.0,
6,5,5,2,2,2,5,2,2,0.10475754599610809,,13.0,
6,5,5,2,2,2,5,2,3,0.09775485900172498,,13.0,
6,5,5,2,2,2,5,3,1,0.00017432001186534762,,,1.0
6,5,5,2,2,2,5,3,2,0.36830235600064043,,,1.0
6,5,5,2,2,2,5,3,3,0.3770435230107978,,,1.0
6,6,5,2,2,2,6,1,1,0.323267522995593,14.0,,
6,6,5,2,2,2,6,1,2,0.19010399299440905,14.0,,
6,6,5,2,2,2,6,1,3,0.2026888649998,14.0,,
6,6,5,2,2,2,6,2,1,0.00036875200748909265,,11.0,
6,6,5,2,2,2,6,2,2,0.11063346099399496,,11.0,
6,6,5,2,2,2,6,2,3,0.10539292200701311,,11.0,
6,6,5,2,2,2,6,3,1,0.0001653299987083301,,,1.0
6,6,5,2,2,2,6,3,2,0.5502689719869522,,,1.0
6,6,5,2,2,2,6,3,3,0.5484331010084134,,,1.0
6,7,5,2,2,2,7,1,1,0.36897653399500996,16.0,,
6,7,5,2,2,2,7,1,2,0.19778942200355232,16.0,,
6,7,5,2,2,2,7,1,3,0.20341526799893472,16.0,,
6,7,5,2,2,2,7,2,1,0.00042608199873939157,,12.0,
6,7,5,2,2,2,7,2,2,0.11064830400573555,,12.0,
6,7,5,2,2,2,7,2,3,0.10450987800140865,,12.0,
6,7,5,2,2,2,7,3,1,0.00015833400539122522,,,1.0
6,7,5,2,2,2,7,3,2,0.6457569140038686,,,1.0
6,7,5,2,2,2,7,3,3,0.6404372329998296,,,1.0
6,8,5,2,2,2,8,1,1,0.4603365110087907,19.0,,
6,8,5,2,2,2,8,1,2,0.1985752059990773,19.0,,
6,8,5,2,2,2,8,1,3,0.19826783500320744,19.0,,
6,8,5,2,2,2,8,2,1,0.00040875999548006803,,19.0,
6,8,5,2,2,2,8,2,2,0.10631814200314693,,19.0,
6,8,5,2,2,2,8,2,3,0.10850658600975294,,19.0,
6,8,5,2,2,2,8,3,1,0.00027120400045532733,,,1.0
6,8,5,2,2,2,8,3,2,0.7462841950036818,,,1.0
6,8,5,2,2,2,8,3,3,0.7401680719922297,,,1.0
7,3,5,2,2,2,3,1,1,0.22067442099796608,14.0,,
7,3,5,2,2,2,3,1,2,0.22765961100230925,14.0,,
7,3,5,2,2,2,3,1,3,0.2303003810084192,14.0,,
7,3,5,2,2,2,3,2,1,0.00030426601006183773,,18.0,
7,3,5,2,2,2,3,2,2,0.11509652101085521,,18.0,
7,3,5,2,2,2,3,2,3,0.10237399200559594,,18.0,
7,3,5,2,2,2,3,3,1,0.00019160199735779315,,,2.0
7,3,5,2,2,2,3,3,2,0.1813306050025858,,,2.0
7,3,5,2,2,2,3,3,3,0.18484745800378732,,,2.0
7,4,5,2,2,2,4,1,1,0.28512961500382517,18.0,,
7,4,5,2,2,2,4,1,2,0.2239496690017404,18.0,,
7,4,5,2,2,2,4,1,3,0.21873626399610657,18.0,,
7,4,5,2,2,2,4,2,1,0.0002622150059323758,,24.0,
7,4,5,2,2,2,4,2,2,0.10831641301047057,,24.0,
7,4,5,2,2,2,4,2,3,0.10288103099446744,,24.0,
7,4,5,2,2,2,4,3,1,0.00039738300256431103,,,2.0
7,4,5,2,2,2,4,3,2,0.2992902630066965,,,2.0
7,4,5,2,2,2,4,3,3,0.2958175990061136,,,2.0
7,5,5,2,2,2,5,1,1,0.32793940299598034,20.0,,
7,5,5,2,2,2,5,1,2,0.18289862100209575,20.0,,
7,5,5,2,2,2,5,1,3,0.1750849450036185,20.0,,
7,5,5,2,2,2,5,2,1,0.0002668339875526726,,30.0,
7,5,5,2,2,2,5,2,2,0.10366205099853687,,30.0,
7,5,5,2,2,2,5,2,3,0.10219730400422122,,30.0,
7,5,5,2,2,2,5,3,1,0.0004403829952934757,,,1.0
7,5,5,2,2,2,5,3,2,0.37261521800246555,,,1.0
7,5,5,2,2,2,5,3,3,0.38013574299111497,,,1.0
7,6,5,2,2,2,6,1,1,0.401622691002558,26.0,,
7,6,5,2,2,2,6,1,2,0.22066095100308303,26.0,,
7,6,5,2,2,2,6,1,3,0.2285676669998793,26.0,,
7,6,5,2,2,2,6,2,1,0.00038897099148016423,,44.0,
7,6,5,2,2,2,6,2,2,0.1189177720079897,,44.0,
7,6,5,2,2,2,6,2,3,0.1060468520008726,,44.0,
7,6,5,2,2,2,6,3,1,0.0016140030056703836,,,2.0
7,6,5,2,2,2,6,3,2,0.4855958499974804,,,2.0
7,6,5,2,2,2,6,3,3,0.47958117500820663,,,2.0
7,7,5,2,2,2,7,1,1,0.5318209660035791,30.0,,
7,7,5,2,2,2,7,1,2,0.26337854300800245,30.0,,
7,7,5,2,2,2,7,1,3,0.2787843910045922,30.0,,
7,7,5,2,2,2,7,2,1,0.0005288440006552264,,38.0,
7,7,5,2,2,2,7,2,2,0.12399796799581964,,38.0,
7,7,5,2,2,2,7,2,3,0.10807169000327121,,38.0,
7,7,5,2,2,2,7,3,1,0.0025068520044442266,,,4.0
7,7,5,2,2,2,7,3,2,0.5790564979979536,,,4.0
7,7,5,2,2,2,7,3,3,0.5686696490010945,,,4.0
7,8,5,2,2,2,8,1,1,0.5133557689987356,34.0,,
7,8,5,2,2,2,8,1,2,0.22841280499415006,34.0,,
7,8,5,2,2,2,8,1,3,0.22720688900153618,34.0,,
7,8,5,2,2,2,8,2,1,0.000542409994523041,,48.0,
7,8,5,2,2,2,8,2,2,0.11783477700373624,,48.0,
7,8,5,2,2,2,8,2,3,0.10813740800949745,,48.0,
7,8,5,2,2,2,8,3,1,0.0019439040042925626,,,4.0
7,8,5,2,2,2,8,3,2,0.6606030709954211,,,4.0
7,8,5,2,2,2,8,3,3,0.6639324720017612,,,4.0
8,3,5,2,2,2,3,1,1,0.18486625999503303,7.0,,
8,3,5,2,2,2,3,1,2,0.19546502000594046,7.0,,
8,3,5,2,2,2,3,1,3,0.2028542570042191,7.0,,
8,3,5,2,2,2,3,2,1,0.00022066800738684833,,5.0,
8,3,5,2,2,2,3,2,2,0.10172629699809477,,5.0,
8,3,5,2,2,2,3,2,3,0.09913361299550161,,5.0,
8,3,5,2,2,2,3,3,1,0.00013350100198294967,,,1.0
8,3,5,2,2,2,3,3,2,0.18272774800425395,,,1.0
8,3,5,2,2,2,3,3,3,0.18393815400486346,,,1.0
8,4,5,2,2,2,4,1,1,0.29323196299083065,9.0,,
8,4,5,2,2,2,4,1,2,0.1937535159959225,9.0,,
8,4,5,2,2,2,4,1,3,0.19311960900085978,9.0,,
8,4,5,2,2,2,4,2,1,0.0002765740064205602,,6.0,
8,4,5,2,2,2,4,2,2,0.09944390099553857,,6.0,
8,4,5,2,2,2,4,2,3,0.10272340799565427,,6.0,
8,4,5,2,2,2,4,3,1,0.00013152700557839125,,,1.0
8,4,5,2,2,2,4,3,2,0.2751413270016201,,,1.0
8,4,5,2,2,2,4,3,3,0.2769855799997458,,,1.0
8,5,5,2,2,2,5,1,1,0.3142236470011994,12.0,,
8,5,5,2,2,2,5,1,2,0.18925806299375836,12.0,,
8,5,5,2,2,2,5,1,3,0.19785532700188924,12.0,,
8,5,5,2,2,2,5,2,1,0.00033469700429122895,,15.0,
8,5,5,2,2,2,5,2,2,0.1025775110028917,,15.0,
8,5,5,2,2,2,5,2,3,0.10096520200022496,,15.0,
8,5,5,2,2,2,5,3,1,0.0001931240112753585,,,1.0
8,5,5,2,2,2,5,3,2,0.3629674800031353,,,1.0
8,5,5,2,2,2,5,3,3,0.3712483799899928,,,1.0
8,6,5,2,2,2,6,1,1,0.3694667980016675,14.0,,
8,6,5,2,2,2,6,1,2,0.19085340500168968,14.0,,
8,6,5,2,2,2,6,1,3,0.19450596699607559,14.0,,
8,6,5,2,2,2,6,2,1,0.00044614299258682877,,16.0,
8,6,5,2,2,2,6,2,2,0.11688755500654224,,16.0,
8,6,5,2,2,2,6,2,3,0.10540002401103266,,16.0,
8,6,5,2,2,2,6,3,1,0.00021303800167515874,,,1.0
8,6,5,2,2,2,6,3,2,0.459071163990302,,,1.0
8,6,5,2,2,2,6,3,3,0.46078445299644955,,,1.0
8,7,5,2,2,2,7,1,1,0.41567409499839414,15.0,,
8,7,5,2,2,2,7,1,2,0.19836644899623934,15.0,,
