i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,11,5,4,2,2,52,141,118098,1.3765549659729004,0.0005490779876708,5.098252296447754
1,11,5,3,2,2,55,165,177147,1.4438793659210205,0.000521183013916,34.415215492248535
2,11,5,4,2,2,21,19,1,0.9781203269958496,0.0003738403320312,0.0002045631408691
2,11,5,3,2,2,22,22,1,0.9526007175445556,0.0003979206085205,0.000307559967041
3,11,5,4,2,2,32,58,2048,0.979767084121704,0.0005779266357421,0.0675387382507324
3,11,5,3,2,2,33,66,2048,0.9445152282714844,0.0006647109985351,0.2185423374176025
4,11,5,4,2,2,74,141,118098,1.5126562118530271,0.0006682872772216,4.992551565170288
4,11,5,3,2,2,77,165,177147,1.6050550937652588,0.0004425048828125,38.07589888572693
5,11,5,4,2,2,53,96,3072,1.4935650825500488,0.000601053237915,0.1688854694366455
5,11,5,3,2,2,55,110,2048,1.5673933029174805,0.0006003379821777,0.5992522239685059
6,11,5,4,2,2,21,19,1,0.9302811622619628,0.0004141330718994,0.0002210140228271
6,11,5,3,2,2,22,22,1,0.9318735599517822,0.0003957748413085,0.0002963542938232
7,11,5,4,2,2,32,58,2048,1.1008334159851074,0.0006186962127685,0.0700249671936035
7,11,5,3,2,2,33,66,2048,1.1335716247558594,0.0005087852478027,0.2225241661071777
8,11,5,4,2,2,42,76,2048,1.4038615226745603,0.0005421638488769,0.0906705856323242
8,11,5,3,2,2,44,88,2048,1.4775750637054443,0.0005719661712646,0.382547378540039
9,11,5,4,2,2,21,19,1,0.9709270000457764,0.000370979309082,0.0001881122589111
9,11,5,3,2,2,22,22,1,1.0156381130218506,0.0005652904510498,0.000467300415039
10,11,5,4,2,2,32,19,1,1.2238707542419434,0.000413179397583,0.0002219676971435
10,11,5,3,2,2,33,22,1,1.20304536819458,0.0006568431854248,0.0005233287811279
11,11,5,4,2,2,32,58,2048,1.1528713703155518,0.0004158020019531,0.0686714649200439
11,11,5,3,2,2,33,66,2048,1.1966559886932373,0.0006790161132812,0.2190127372741699
12,11,5,4,2,2,32,29,2,1.1759459972381592,0.000354528427124,0.0003507137298583
12,11,5,3,2,2,33,33,1,1.210313320159912,0.0005311965942382,0.0006570816040039
13,11,5,4,2,2,65,59,5,1.680243730545044,0.0004889965057373,0.0019037723541259
13,11,5,3,2,2,66,66,1,1.7833924293518066,0.0004091262817382,0.0017220973968505
14,11,5,4,2,2,53,144,177147,1.4813621044158936,0.0004129409790039,6.540908098220825
14,11,5,3,2,2,55,165,177147,1.5511023998260498,0.0005686283111572,34.30338096618652
15,11,5,4,2,2,21,19,1,0.989060401916504,0.0005269050598144,0.0003015995025634
15,11,5,3,2,2,22,22,1,1.0237605571746826,0.0005803108215332,0.0004396438598632
16,11,5,4,2,2,21,19,1,1.1862599849700928,0.0004470348358154,0.0002303123474121
16,11,5,3,2,2,22,22,1,1.2222051620483398,0.0004158020019531,0.0002994537353515
17,11,5,4,2,2,21,19,1,0.951056718826294,0.0005815029144287,0.0003025531768798
17,11,5,3,2,2,22,22,1,1.0165355205535889,0.0003876686096191,0.0002963542938232
18,11,5,4,2,2,21,19,1,0.9362673759460448,0.0004143714904785,0.0002193450927734
18,11,5,3,2,2,22,22,1,1.03037428855896,0.0004305839538574,0.0003237724304199
19,11,5,4,2,2,41,111,59049,1.270569086074829,0.0003886222839355,1.8532063961029053
19,11,5,3,2,2,44,132,177147,1.3789401054382324,0.0007252693176269,22.57369565963745
20,11,5,4,2,2,53,141,118098,1.5125532150268557,0.000406265258789,4.570431232452393
20,11,5,3,2,2,55,165,177147,1.58073091506958,0.0004835128784179,35.169105768203735
21,11,5,4,2,2,21,9,0,1.0559322834014893,0.0003511905670166,8.511543273925781e-05
21,11,5,3,2,2,22,11,0,1.0965166091918943,0.0005173683166503,0.0001451969146728
22,11,5,4,2,2,21,19,1,1.0023255348205566,0.0004549026489257,0.0002167224884033
22,11,5,3,2,2,22,22,1,1.0432579517364502,0.0003969669342041,0.000303030014038
23,11,5,4,2,2,21,19,1,1.0123252868652344,0.00053071975708,0.0002808570861816
23,11,5,3,2,2,22,22,1,1.0208353996276855,0.0004148483276367,0.0003039836883544
