i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,5,5,4,2,2,9,7,1,0.15182113647460938,5.936622619628906e-05,4.315376281738281e-05
1,5,5,3,2,2,10,10,1,0.1575913429260254,6.842613220214844e-05,6.127357482910156e-05
2,5,5,4,2,2,19,15,3,0.20096254348754883,5.817413330078125e-05,8.392333984375e-05
2,5,5,3,2,2,20,20,1,0.25029492378234863,0.0001289844512939453,0.00027298927307128906
3,5,5,4,2,2,9,7,1,0.13063979148864746,5.7697296142578125e-05,4.00543212890625e-05
3,5,5,3,2,2,10,10,1,0.14522075653076172,6.937980651855469e-05,7.843971252441406e-05
4,5,5,4,2,2,13,10,1,0.16638731956481934,6.604194641113281e-05,4.76837158203125e-05
4,5,5,3,2,2,15,15,1,0.16486525535583496,7.843971252441406e-05,0.00010347366333007812
5,5,5,4,2,2,10,8,2,0.14275503158569336,8.177757263183594e-05,7.152557373046875e-05
5,5,5,3,2,2,10,10,1,0.15548253059387207,7.319450378417969e-05,6.365776062011719e-05
6,5,5,4,2,2,9,7,1,0.13285350799560547,6.29425048828125e-05,4.2438507080078125e-05
6,5,5,3,2,2,10,10,1,0.14657831192016602,6.985664367675781e-05,6.270408630371094e-05
7,5,5,4,2,2,9,7,1,0.12749862670898438,6.4849853515625e-05,4.4345855712890625e-05
7,5,5,3,2,2,10,10,1,0.1410822868347168,7.700920104980469e-05,6.699562072753906e-05
8,5,5,4,2,2,11,9,3,0.12783050537109375,5.8650970458984375e-05,6.0558319091796875e-05
8,5,5,3,2,2,10,10,1,0.14743566513061523,7.796287536621094e-05,6.961822509765625e-05
9,5,5,4,2,2,14,11,2,0.15605783462524414,0.00011777877807617188,0.00011348724365234375
9,5,5,3,2,2,15,15,1,0.17470574378967285,8.821487426757812e-05,0.00012731552124023438
10,5,5,4,2,2,28,44,64,0.2412121295928955,6.794929504394531e-05,0.001161336898803711
10,5,5,3,2,2,30,60,32,0.2656402587890625,9.250640869140625e-05,0.003847360610961914
11,5,5,4,2,2,14,11,2,0.16905665397644043,6.389617919921875e-05,7.43865966796875e-05
11,5,5,3,2,2,15,15,1,0.1953434944152832,6.937980651855469e-05,9.34600830078125e-05
12,5,5,4,2,2,18,28,32,0.16826152801513672,6.175041198730469e-05,0.0003674030303955078
12,5,5,3,2,2,20,40,32,0.18816447257995605,9.465217590332031e-05,0.0017621517181396484
13,5,5,4,2,2,19,11,2,0.19147825241088867,6.4849853515625e-05,5.984306335449219e-05
13,5,5,3,2,2,20,15,1,0.21390652656555176,7.43865966796875e-05,9.417533874511719e-05
14,5,5,4,2,2,14,11,2,0.14442849159240723,5.745887756347656e-05,5.626678466796875e-05
14,5,5,3,2,2,15,15,1,0.15462613105773926,7.510185241699219e-05,0.00010514259338378906
15,5,5,4,2,2,18,28,32,0.1776275634765625,6.4849853515625e-05,0.00038433074951171875
15,5,5,3,2,2,20,40,32,0.2054760456085205,6.747245788574219e-05,0.0016243457794189453
16,5,5,4,2,2,13,10,1,0.14668560028076172,7.557868957519531e-05,4.57763671875e-05
16,5,5,3,2,2,15,15,1,0.1736743450164795,7.724761962890625e-05,9.72747802734375e-05
17,5,5,4,2,2,14,22,32,0.14954853057861328,6.151199340820312e-05,0.0002841949462890625
17,5,5,3,2,2,15,30,32,0.16147756576538086,7.963180541992188e-05,0.0010139942169189453
