i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,2,2,2,3,6,6,1,0.2802751064300537,0.00010824203491210938,9.441375732421875e-05
1,4,5,2,2,2,4,8,8,1,0.2937610149383545,0.00011849403381347656,0.000133514404296875
1,5,5,2,2,2,5,12,18,1,0.5608696937561035,0.00015282630920410156,0.00022482872009277344
1,6,5,2,2,2,6,16,28,1,0.7487726211547852,0.00027108192443847656,0.00037169456481933594
1,7,5,2,2,2,7,18,34,1,0.8074722290039062,0.00023126602172851562,0.0005068778991699219
1,8,5,2,2,2,8,20,36,1,0.8619396686553955,0.000339508056640625,0.00036907196044921875
1,9,5,2,2,2,9,22,38,1,1.002284049987793,0.0002524852752685547,0.0002911090850830078
2,3,5,2,2,2,3,7,7,1,0.33669233322143555,0.00011420249938964844,8.463859558105469e-05
2,4,5,2,2,2,4,9,9,1,0.44266438484191895,0.00011229515075683594,8.58306884765625e-05
2,5,5,2,2,2,5,10,10,1,0.4188833236694336,0.0001785755157470703,0.00020647048950195312
2,6,5,2,2,2,6,13,16,1,0.5240964889526367,0.00023651123046875,0.00026035308837890625
2,7,5,2,2,2,7,16,21,1,0.7954270839691162,0.00017189979553222656,0.0002682209014892578
2,8,5,2,2,2,8,20,31,1,0.9682419300079346,0.00034046173095703125,0.0004875659942626953
2,9,5,2,2,2,9,22,35,1,1.0622601509094238,0.00022220611572265625,0.000701904296875
3,3,5,2,2,2,3,6,3,0,0.2800569534301758,8.535385131835938e-05,5.6743621826171875e-05
3,4,5,2,2,2,4,9,3,0,0.3879261016845703,0.00011706352233886719,4.38690185546875e-05
3,5,5,2,2,2,5,11,6,0,0.543250322341919,0.00014066696166992188,8.034706115722656e-05
3,6,5,2,2,2,6,13,7,0,0.593573808670044,0.0001380443572998047,5.7697296142578125e-05
3,7,5,2,2,2,7,17,11,0,0.8146178722381592,0.0003559589385986328,0.0001232624053955078
3,8,5,2,2,2,8,19,12,0,0.810889720916748,0.0001983642578125,6.079673767089844e-05
3,9,5,2,2,2,9,23,16,0,1.1468441486358643,0.00024199485778808594,6.413459777832031e-05
4,3,5,2,2,2,3,24,120,125,0.42482805252075195,0.00011968612670898438,0.006037712097167969
4,4,5,2,2,2,4,39,260,625,0.7486186027526855,0.0001595020294189453,0.17556023597717285
4,5,5,2,2,2,5,47,300,3125,0.9346086978912354,0.0004169940948486328,0.622199296951294
4,6,5,2,2,2,6,65,660,15625,0.9923388957977295,0.00042700767517089844,2.298114061355591
4,7,5,2,2,2,7,73,765,78125,1.1952788829803467,0.0007698535919189453,207.0787537097931
4,8,5,2,2,2,8,88,1020,390625,1.6782968044281006,0.0004718303680419922,1181.7766556739807
4,9,5,2,2,2,9,109,1470,1953125,1.9247097969055176,0.0006906986236572266,252.06506943702698
5,3,5,2,2,2,3,22,84,27,0.5205035209655762,0.000148773193359375,0.0028793811798095703
5,4,5,2,2,2,4,27,96,81,0.7035460472106934,0.00016689300537109375,0.006696224212646484
5,5,5,2,2,2,5,32,108,324,0.8398327827453613,0.0001652240753173828,0.03154110908508301
5,6,5,2,2,2,6,38,132,972,0.9959290027618408,0.0002932548522949219,0.08303356170654297
5,7,5,2,2,2,7,43,144,2916,1.1606416702270508,0.0002803802490234375,0.23182940483093262
5,8,5,2,2,2,8,48,180,11664,1.3378095626831055,0.0003833770751953125,2.9822797775268555
5,9,5,2,2,2,9,53,192,26244,1.4205107688903809,0.0003018379211425781,3.774177312850952
6,3,5,2,2,2,3,6,6,1,0.30392932891845703,0.000102996826171875,7.05718994140625e-05
6,4,5,2,2,2,4,9,11,1,0.3935999870300293,0.00012040138244628906,9.107589721679688e-05
6,5,5,2,2,2,5,12,17,1,0.6977064609527588,0.00020766258239746094,0.00019168853759765625
6,6,5,2,2,2,6,14,21,1,0.8236181735992432,0.0001583099365234375,0.00016498565673828125
6,7,5,2,2,2,7,17,21,1,1.0004448890686035,0.0002620220184326172,0.00023603439331054688
6,8,5,2,2,2,8,19,24,1,1.1531250476837158,0.00034499168395996094,0.0003523826599121094
6,9,5,2,2,2,9,20,26,1,1.1855907440185547,0.0003635883331298828,0.0009992122650146484
7,3,5,2,2,2,3,7,7,1,0.4267411231994629,0.0001728534698486328,0.0001373291015625
7,4,5,2,2,2,4,9,11,1,0.5399219989776611,0.00015044212341308594,0.00013327598571777344
7,5,5,2,2,2,5,12,18,1,0.7417247295379639,0.00014925003051757812,0.00014328956604003906
7,6,5,2,2,2,6,14,22,1,0.8334410190582275,0.00025653839111328125,0.0002655982971191406
7,7,5,2,2,2,7,16,22,1,0.9327330589294434,0.00017523765563964844,0.00018477439880371094
7,8,5,2,2,2,8,18,24,1,1.0373601913452148,0.00035881996154785156,0.00035381317138671875
7,9,5,2,2,2,9,20,26,1,1.170506477355957,0.0003170967102050781,0.00045013427734375
8,3,5,2,2,2,3,34,200,216,0.78023362159729,0.0002853870391845703,0.02744293212890625
8,4,5,2,2,2,4,42,244,1296,0.9914476871490479,0.00034737586975097656,0.15705657005310059
8,5,5,2,2,2,5,50,288,7776,1.200653314590454,0.0003955364227294922,2.7883107662200928
8,6,5,2,2,2,6,68,408,46656,1.687223196029663,0.0004916191101074219,15.372095584869385
8,7,5,2,2,2,7,78,660,279936,1.9125709533691406,0.0003814697265625,40.943307399749756
8,8,5,2,2,2,8,86,636,1679616,1.7960870265960693,0.0005452632904052734,842.2083797454834
8,9,5,2,2,2,9,94,824,10077696,2.250044822692871,0.0007688999176025391,5276.8919513225555
9,3,5,2,2,2,3,12,13,2,0.5704455375671387,0.0002560615539550781,0.00027751922607421875
