i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
1,8,5,2,2,2,8,3,1,0.00010278700210619718,,,0.0
1,8,5,2,2,2,8,3,2,0.11327798401180189,,,0.0
1,8,5,2,2,2,8,3,3,0.0001467830006731674,,,0.0
1,9,5,2,2,2,9,1,1,1.0573904530028813,21.0,,
1,9,5,2,2,2,9,1,2,0.32111177100159694,21.0,,
1,9,5,2,2,2,9,1,3,0.3327486510097515,21.0,,
1,9,5,2,2,2,9,2,1,0.000711508997483179,,0.0,
1,9,5,2,2,2,9,2,2,0.16066343599231914,,0.0,
1,9,5,2,2,2,9,2,3,0.1491386340057943,,0.0,
1,9,5,2,2,2,9,3,1,9.99329931801185e-05,,,0.0
1,9,5,2,2,2,9,3,2,0.10665166599210352,,,0.0
1,9,5,2,2,2,9,3,3,0.0001549259905004874,,,0.0
1,10,5,2,2,2,10,1,1,1.1219754089979688,23.0,,
1,10,5,2,2,2,10,1,2,0.3584997259895317,23.0,,
1,10,5,2,2,2,10,1,3,0.32270081399474293,23.0,,
1,10,5,2,2,2,10,2,1,0.000839205997181125,,0.0,
1,10,5,2,2,2,10,2,2,0.16580472499481402,,0.0,
1,10,5,2,2,2,10,2,3,0.18088649699348025,,0.0,
1,10,5,2,2,2,10,3,1,0.00010890199337154627,,,0.0
1,10,5,2,2,2,10,3,2,0.09979176700289827,,,0.0
1,10,5,2,2,2,10,3,3,0.00016655899526085705,,,0.0
2,3,5,2,2,2,3,1,1,0.17337595400749706,9.0,,
2,3,5,2,2,2,3,1,2,0.1840929730096832,9.0,,
2,3,5,2,2,2,3,1,3,0.1925838370079873,9.0,,
2,3,5,2,2,2,3,2,1,0.0001805500069167465,,6.0,
2,3,5,2,2,2,3,2,2,0.11131286498857662,,6.0,
2,3,5,2,2,2,3,2,3,0.12941133500135038,,6.0,
2,3,5,2,2,2,3,3,1,0.00017156399553641677,,,1.0
2,3,5,2,2,2,3,3,2,0.20709431600698736,,,1.0
2,3,5,2,2,2,3,3,3,0.23266528399835806,,,1.0
2,4,5,2,2,2,4,1,1,0.2882600379962241,12.0,,
2,4,5,2,2,2,4,1,2,0.32479698800307233,12.0,,
2,4,5,2,2,2,4,1,3,0.2499892159976298,12.0,,
2,4,5,2,2,2,4,2,1,0.00024316800408996642,,10.0,
2,4,5,2,2,2,4,2,2,0.12488302600104362,,10.0,
2,4,5,2,2,2,4,2,3,0.11492874599935021,,10.0,
2,4,5,2,2,2,4,3,1,0.00013566100096795708,,,1.0
2,4,5,2,2,2,4,3,2,0.3186588129901793,,,1.0
2,4,5,2,2,2,4,3,3,0.31478195800445974,,,1.0
2,5,5,2,2,2,5,1,1,0.40056639099202584,15.0,,
2,5,5,2,2,2,5,1,2,0.2441654520080192,15.0,,
2,5,5,2,2,2,5,1,3,0.25157282200234476,15.0,,
2,5,5,2,2,2,5,2,1,0.0003248269931646064,,20.0,
2,5,5,2,2,2,5,2,2,0.11717869801213965,,20.0,
2,5,5,2,2,2,5,2,3,0.11079345199686941,,20.0,
2,5,5,2,2,2,5,3,1,0.00021148800442460924,,,1.0
2,5,5,2,2,2,5,3,2,0.44739180098986253,,,1.0
2,5,5,2,2,2,5,3,3,0.4576582740119193,,,1.0
2,6,5,2,2,2,6,1,1,0.34854460299538914,18.0,,
2,6,5,2,2,2,6,1,2,0.33247023000149056,18.0,,
2,6,5,2,2,2,6,1,3,0.3770068790036021,18.0,,
2,6,5,2,2,2,6,2,1,0.0004855309962294996,,14.0,
2,6,5,2,2,2,6,2,2,0.11617903399746865,,14.0,
2,6,5,2,2,2,6,2,3,0.1561033949983539,,14.0,
2,6,5,2,2,2,6,3,1,0.0002538919943617657,,,1.0
2,6,5,2,2,2,6,3,2,0.5375539930100786,,,1.0
2,6,5,2,2,2,6,3,3,0.5209860549948644,,,1.0
2,7,5,2,2,2,7,1,1,0.36815906400443055,21.0,,
2,7,5,2,2,2,7,1,2,0.169267375007621,21.0,,
2,7,5,2,2,2,7,1,3,0.15955957199912518,21.0,,
2,7,5,2,2,2,7,2,1,0.00035571400076150894,,14.0,
2,7,5,2,2,2,7,2,2,0.1309019089967478,,14.0,
2,7,5,2,2,2,7,2,3,0.12836632400285453,,14.0,
2,7,5,2,2,2,7,3,1,0.00019762999727390707,,,1.0
2,7,5,2,2,2,7,3,2,0.6366841059934814,,,1.0
2,7,5,2,2,2,7,3,3,0.6319594540109392,,,1.0
2,8,5,2,2,2,8,1,1,0.5368197319912724,24.0,,
2,8,5,2,2,2,8,1,2,0.19451344199478626,24.0,,
2,8,5,2,2,2,8,1,3,0.17847684500156902,24.0,,
2,8,5,2,2,2,8,2,1,0.0004517839988693595,,16.0,
2,8,5,2,2,2,8,2,2,0.1277932919911109,,16.0,
2,8,5,2,2,2,8,2,3,0.1288422190118581,,16.0,
2,8,5,2,2,2,8,3,1,0.00021714699687436223,,,1.0
2,8,5,2,2,2,8,3,2,0.7351254800014431,,,1.0
2,8,5,2,2,2,8,3,3,0.7709665670117829,,,1.0
2,9,5,2,2,2,9,1,1,0.5414296950038988,27.0,,
2,9,5,2,2,2,9,1,2,0.23887485600425862,27.0,,
2,9,5,2,2,2,9,1,3,0.23012461100006476,27.0,,
2,9,5,2,2,2,9,2,1,0.0005281839985400438,,22.0,
2,9,5,2,2,2,9,2,2,0.13699660699057858,,22.0,
2,9,5,2,2,2,9,2,3,0.1250012689997675,,22.0,
2,9,5,2,2,2,9,3,1,0.00031034299172461033,,,1.0
2,9,5,2,2,2,9,3,2,0.8389704170112964,,,1.0
2,9,5,2,2,2,9,3,3,0.9055464289995143,,,1.0
2,10,5,2,2,2,10,1,1,1.0041846039966913,30.0,,
2,10,5,2,2,2,10,1,2,0.22571755699755158,30.0,,
2,10,5,2,2,2,10,1,3,0.22268403899215627,30.0,,
2,10,5,2,2,2,10,2,1,0.0006174090085551143,,28.0,
2,10,5,2,2,2,10,2,2,0.12993232600274496,,28.0,
2,10,5,2,2,2,10,2,3,0.1286937019904144,,28.0,
2,10,5,2,2,2,10,3,1,0.0007990149897523224,,,1.0
2,10,5,2,2,2,10,3,2,0.9572940549987834,,,1.0
2,10,5,2,2,2,10,3,3,0.936321390006924,,,1.0
3,3,5,2,2,2,3,1,1,0.24538203899282962,12.0,,
3,3,5,2,2,2,3,1,2,0.19986961499671452,12.0,,
3,3,5,2,2,2,3,1,3,0.19986464901012369,12.0,,
3,3,5,2,2,2,3,2,1,0.00022693400387652218,,18.0,
3,3,5,2,2,2,3,2,2,0.11503557900141459,,18.0,
3,3,5,2,2,2,3,2,3,0.1109620059869485,,18.0,
3,3,5,2,2,2,3,3,1,0.0003585499944165349,,,10.0
3,3,5,2,2,2,3,3,2,0.20679194999684114,,,10.0
3,3,5,2,2,2,3,3,3,0.20308328200189862,,,10.0
3,4,5,2,2,2,4,1,1,0.4162739380117273,20.0,,
3,4,5,2,2,2,4,1,2,0.2802433200122323,20.0,,
3,4,5,2,2,2,4,1,3,0.28594443399924785,20.0,,
3,4,5,2,2,2,4,2,1,0.00043644099787343293,,50.0,
3,4,5,2,2,2,4,2,2,0.12310212400916498,,50.0,
3,4,5,2,2,2,4,2,3,0.11617362100514583,,50.0,
3,4,5,2,2,2,4,3,1,0.0008821350056678057,,,18.0
3,4,5,2,2,2,4,3,2,0.4086567939957604,,,18.0
3,4,5,2,2,2,4,3,3,0.4095207389909774,,,18.0
3,5,5,2,2,2,5,1,1,0.7930041959916707,28.0,,
3,5,5,2,2,2,5,1,2,0.2869947369908914,28.0,,
3,5,5,2,2,2,5,1,3,0.2759625439939555,28.0,,
3,5,5,2,2,2,5,2,1,0.0005340490024536848,,86.0,
3,5,5,2,2,2,5,2,2,0.12809714500326663,,86.0,
3,5,5,2,2,2,5,2,3,0.12173535399779212,,86.0,
3,5,5,2,2,2,5,3,1,0.002586631992016919,,,34.0
3,5,5,2,2,2,5,3,2,0.6200324079982238,,,34.0
3,5,5,2,2,2,5,3,3,0.6263460369955283,,,34.0
3,6,5,2,2,2,6,1,1,0.7322995700087631,32.0,,
3,6,5,2,2,2,6,1,2,0.31097936700098217,32.0,,
3,6,5,2,2,2,6,1,3,0.32165754299785476,32.0,,
3,6,5,2,2,2,6,2,1,0.0005319530027918518,,84.0,
3,6,5,2,2,2,6,2,2,0.12988045399833936,,84.0,
3,6,5,2,2,2,6,2,3,0.14010382500418928,,84.0,
3,6,5,2,2,2,6,3,1,0.005985993004287593,,,65.0
3,6,5,2,2,2,6,3,2,0.7502665569918463,,,65.0
3,6,5,2,2,2,6,3,3,0.7444632069964428,,,65.0
3,7,5,2,2,2,7,1,1,0.7906407389964443,36.0,,
3,7,5,2,2,2,7,1,2,0.330672077005147,36.0,,
3,7,5,2,2,2,7,1,3,0.3026383980031824,36.0,,
3,7,5,2,2,2,7,2,1,0.0006496949936263263,,102.0,
3,7,5,2,2,2,7,2,2,0.13128912399406545,,102.0,
3,7,5,2,2,2,7,2,3,0.12219156499486417,,102.0,
3,7,5,2,2,2,7,3,1,0.011236520993406884,,,130.0
3,7,5,2,2,2,7,3,2,0.8753801109996857,,,130.0
3,7,5,2,2,2,7,3,3,0.8594815939868568,,,130.0
3,8,5,2,2,2,8,1,1,0.9439715569897089,40.0,,
3,8,5,2,2,2,8,1,2,0.29053468799975235,40.0,,
3,8,5,2,2,2,8,1,3,0.29854557100043166,40.0,,
3,8,5,2,2,2,8,2,1,0.0006394060037564486,,104.0,
3,8,5,2,2,2,8,2,2,0.13155822400585748,,104.0,
3,8,5,2,2,2,8,2,3,0.13236864999635145,,104.0,
3,8,5,2,2,2,8,3,1,0.01945087699277792,,,258.0
3,8,5,2,2,2,8,3,2,0.9633445130020846,,,258.0
3,8,5,2,2,2,8,3,3,0.9628179740102496,,,258.0
3,9,5,2,2,2,9,1,1,0.9433595219888957,44.0,,
3,9,5,2,2,2,9,1,2,0.30117256598896347,44.0,,
3,9,5,2,2,2,9,1,3,0.2852871680079261,44.0,,
3,9,5,2,2,2,9,2,1,0.0007924780074972659,,106.0,
3,9,5,2,2,2,9,2,2,0.1484402239875635,,106.0,
3,9,5,2,2,2,9,2,3,0.13933946999895852,,106.0,
3,9,5,2,2,2,9,3,1,0.06720975899952464,,,514.0
3,9,5,2,2,2,9,3,2,1.1379705840081442,,,514.0
3,9,5,2,2,2,9,3,3,1.114384353000787,,,514.0
3,10,5,2,2,2,10,1,1,1.087112954002805,50.0,,
3,10,5,2,2,2,10,1,2,0.2944137329905061,50.0,,
3,10,5,2,2,2,10,1,3,0.28571780800120905,50.0,,
3,10,5,2,2,2,10,2,1,0.0008851890015648678,,116.0,
3,10,5,2,2,2,10,2,2,0.15331279799283948,,116.0,
3,10,5,2,2,2,10,2,3,0.14116333800484426,,116.0,
3,10,5,2,2,2,10,3,1,0.07493006500590127,,,1.0
3,10,5,2,2,2,10,3,2,1.2555453289969591,,,1.0
3,10,5,2,2,2,10,3,3,1.221509866998531,,,1.0
4,3,5,2,2,2,3,1,1,0.18551081301120576,12.0,,
4,3,5,2,2,2,3,1,2,0.17975502800254617,12.0,,
4,3,5,2,2,2,3,1,3,0.19807741699332837,12.0,,
4,3,5,2,2,2,3,2,1,0.0002159690047847107,,24.0,
4,3,5,2,2,2,3,2,2,0.11053616700519342,,24.0,
4,3,5,2,2,2,3,2,3,0.10750189400278032,,24.0,
4,3,5,2,2,2,3,3,1,0.0004928749985992908,,,10.0
4,3,5,2,2,2,3,3,2,0.21211438199679833,,,10.0
4,3,5,2,2,2,3,3,3,0.20680038300633896,,,10.0
4,4,5,2,2,2,4,1,1,0.2676336370059289,16.0,,
4,4,5,2,2,2,4,1,2,0.3738532610004768,16.0,,
4,4,5,2,2,2,4,1,3,0.1855762560007861,16.0,,
4,4,5,2,2,2,4,2,1,0.00033633600105531514,,32.0,
4,4,5,2,2,2,4,2,2,0.11426906900305767,,32.0,
4,4,5,2,2,2,4,2,3,0.11574926099274307,,32.0,
4,4,5,2,2,2,4,3,1,0.0010397430014563724,,,20.0
4,4,5,2,2,2,4,3,2,0.31137339999258984,,,20.0
4,4,5,2,2,2,4,3,3,0.31828560700523667,,,20.0
4,5,5,2,2,2,5,1,1,0.4351284420117736,22.0,,
4,5,5,2,2,2,5,1,2,0.2776805980101926,22.0,,
4,5,5,2,2,2,5,1,3,0.24100537999765947,22.0,,
4,5,5,2,2,2,5,2,1,0.00039415000355802476,,68.0,
4,5,5,2,2,2,5,2,2,0.12042670999653637,,68.0,
4,5,5,2,2,2,5,2,3,0.11809701200400013,,68.0,
4,5,5,2,2,2,5,3,1,0.009587439009919763,,,36.0
4,5,5,2,2,2,5,3,2,0.43321238399948925,,,36.0
4,5,5,2,2,2,5,3,3,0.4254559600085486,,,36.0
4,6,5,2,2,2,6,1,1,0.5388792610028759,26.0,,
4,6,5,2,2,2,6,1,2,0.30094667700177524,26.0,,
4,6,5,2,2,2,6,1,3,0.2943475959909847,26.0,,
4,6,5,2,2,2,6,2,1,0.00037362900911830366,,60.0,
4,6,5,2,2,2,6,2,2,0.1326817469962407,,60.0,
4,6,5,2,2,2,6,2,3,0.1273740809992887,,60.0,
4,6,5,2,2,2,6,3,1,0.019505881005898118,,,80.0
4,6,5,2,2,2,6,3,2,0.5992668019898701,,,80.0
4,6,5,2,2,2,6,3,3,0.5379007900046417,,,80.0
4,7,5,2,2,2,7,1,1,0.6395002710050903,30.0,,
4,7,5,2,2,2,7,1,2,0.33466325399058405,30.0,,
4,7,5,2,2,2,7,1,3,0.2909058879886288,30.0,,
4,7,5,2,2,2,7,2,1,0.0005209390074014664,,64.0,
4,7,5,2,2,2,7,2,2,0.13156495800649282,,64.0,
4,7,5,2,2,2,7,2,3,0.120880272006616,,64.0,
4,7,5,2,2,2,7,3,1,0.029616852989420295,,,128.0
4,7,5,2,2,2,7,3,2,0.6708539849933004,,,128.0
4,7,5,2,2,2,7,3,3,0.6636918370058993,,,128.0
4,8,5,2,2,2,8,1,1,0.6910713219986064,36.0,,
4,8,5,2,2,2,8,1,2,0.29586414000368677,36.0,,
4,8,5,2,2,2,8,1,3,0.3060032290086383,36.0,,
4,8,5,2,2,2,8,2,1,0.0005435769999166951,,80.0,
4,8,5,2,2,2,8,2,2,0.11939716900815256,,80.0,
4,8,5,2,2,2,8,2,3,0.12986496101075318,,80.0,
4,8,5,2,2,2,8,3,1,0.10127425201062579,,,256.0
4,8,5,2,2,2,8,3,2,0.8019141730037518,,,256.0
4,8,5,2,2,2,8,3,3,0.7873212859994965,,,256.0
4,9,5,2,2,2,9,1,1,0.7757390690094326,42.0,,
4,9,5,2,2,2,9,1,2,0.28544303101080004,42.0,,
4,9,5,2,2,2,9,1,3,0.2954656410001917,42.0,,
4,9,5,2,2,2,9,2,1,0.0006716780044371262,,100.0,
4,9,5,2,2,2,9,2,2,0.13590897098765709,,100.0,
4,9,5,2,2,2,9,2,3,0.12725762400077656,,100.0,
4,9,5,2,2,2,9,3,1,0.0714661500096554,,,512.0
4,9,5,2,2,2,9,3,2,1.049470650992589,,,512.0
4,9,5,2,2,2,9,3,3,0.8954726119991392,,,512.0
4,10,5,2,2,2,10,1,1,0.8643300410039956,46.0,,
4,10,5,2,2,2,10,1,2,0.2880510770046385,46.0,,
4,10,5,2,2,2,10,1,3,0.2894880789972376,46.0,,
4,10,5,2,2,2,10,2,1,0.0007260220008902252,,96.0,
4,10,5,2,2,2,10,2,2,0.13332582599832676,,96.0,
4,10,5,2,2,2,10,2,3,0.1347704390063882,,96.0,
4,10,5,2,2,2,10,3,1,0.34089819200744387,,,1024.0
4,10,5,2,2,2,10,3,2,1.287358210000093,,,1024.0
4,10,5,2,2,2,10,3,3,1.3241650170093635,,,1024.0
5,3,5,2,2,2,3,1,1,0.18571967699972447,9.0,,
5,3,5,2,2,2,3,1,2,0.18342351999308448,9.0,,
5,3,5,2,2,2,3,1,3,0.18093958099780139,9.0,,
5,3,5,2,2,2,3,2,1,0.00019014700956176966,,0.0,
5,3,5,2,2,2,3,2,2,0.11582842799543869,,0.0,
5,3,5,2,2,2,3,2,3,0.11275831601233222,,0.0,
5,3,5,2,2,2,3,3,1,0.00010333101090509444,,,0.0
5,3,5,2,2,2,3,3,2,0.09842274199763779,,,0.0
5,3,5,2,2,2,3,3,3,0.0001337100111413747,,,0.0
5,4,5,2,2,2,4,1,1,0.3014472220093012,16.0,,
5,4,5,2,2,2,4,1,2,0.23291306098690256,16.0,,
5,4,5,2,2,2,4,1,3,0.23045818500395399,16.0,,
5,4,5,2,2,2,4,2,1,0.0003187159891240299,,0.0,
5,4,5,2,2,2,4,2,2,0.12630592500499915,,0.0,
5,4,5,2,2,2,4,2,3,0.11931128198921215,,0.0,
5,4,5,2,2,2,4,3,1,8.971599163487554e-05,,,0.0
5,4,5,2,2,2,4,3,2,0.1016188939975109,,,0.0
5,4,5,2,2,2,4,3,3,0.00011846900451928377,,,0.0
5,5,5,2,2,2,5,1,1,0.4319012039923109,22.0,,
5,5,5,2,2,2,5,1,2,0.26790744101163,22.0,,
5,5,5,2,2,2,5,1,3,0.2915513479965739,22.0,,
5,5,5,2,2,2,5,2,1,0.0003667760029202327,,0.0,
5,5,5,2,2,2,5,2,2,0.12481380299141165,,0.0,
5,5,5,2,2,2,5,2,3,0.1294576619984582,,0.0,
5,5,5,2,2,2,5,3,1,9.501900058239698e-05,,,0.0
5,5,5,2,2,2,5,3,2,0.10367333100293763,,,0.0
5,5,5,2,2,2,5,3,3,0.00013720800052396953,,,0.0
5,6,5,2,2,2,6,1,1,0.5240813190030167,25.0,,
5,6,5,2,2,2,6,1,2,0.3048425699962536,25.0,,
5,6,5,2,2,2,6,1,3,0.2755420229950687,25.0,,
5,6,5,2,2,2,6,2,1,0.0003601039934437722,,0.0,
5,6,5,2,2,2,6,2,2,0.12589141601347364,,0.0,
5,6,5,2,2,2,6,2,3,0.12155140200047754,,0.0,
5,6,5,2,2,2,6,3,1,9.536198922432959e-05,,,0.0
5,6,5,2,2,2,6,3,2,0.10388068101019599,,,0.0
5,6,5,2,2,2,6,3,3,0.00014965100854169577,,,0.0
5,7,5,2,2,2,7,1,1,0.6070877190068131,28.0,,
5,7,5,2,2,2,7,1,2,0.2700898530019913,28.0,,
5,7,5,2,2,2,7,1,3,0.2752473669970641,28.0,,
5,7,5,2,2,2,7,2,1,0.0005268429958960041,,0.0,
5,7,5,2,2,2,7,2,2,0.13488743000198156,,0.0,
5,7,5,2,2,2,7,2,3,0.12513374400441535,,0.0,
5,7,5,2,2,2,7,3,1,8.969700138550252e-05,,,0.0
5,7,5,2,2,2,7,3,2,0.10472639399813488,,,0.0
5,7,5,2,2,2,7,3,3,0.0001512000017100945,,,0.0
5,8,5,2,2,2,8,1,1,0.5516611070052022,28.0,,
5,8,5,2,2,2,8,1,2,0.23307521500100847,28.0,,
5,8,5,2,2,2,8,1,3,0.23354974598623812,28.0,,
5,8,5,2,2,2,8,2,1,0.0004134310001973063,,0.0,
5,8,5,2,2,2,8,2,2,0.12470053200377151,,0.0,
5,8,5,2,2,2,8,2,3,0.12735224000061862,,0.0,
5,8,5,2,2,2,8,3,1,0.00011277699377387762,,,0.0
5,8,5,2,2,2,8,3,2,0.10731288899842184,,,0.0
5,8,5,2,2,2,8,3,3,0.00016809499356895685,,,0.0
5,9,5,2,2,2,9,1,1,0.6880571880028583,34.0,,
5,9,5,2,2,2,9,1,2,0.25313775399990845,34.0,,
5,9,5,2,2,2,9,1,3,0.23165208799764514,34.0,,
5,9,5,2,2,2,9,2,1,0.000457520000054501,,0.0,
5,9,5,2,2,2,9,2,2,0.13229822400899138,,0.0,
5,9,5,2,2,2,9,2,3,0.13216118299169466,,0.0,
5,9,5,2,2,2,9,3,1,0.00010730100621003658,,,0.0
5,9,5,2,2,2,9,3,2,0.1059357460035244,,,0.0
5,9,5,2,2,2,9,3,3,0.00014516599185299128,,,0.0
5,10,5,2,2,2,10,1,1,0.7815444559964817,37.0,,
5,10,5,2,2,2,10,1,2,0.2408112339908257,37.0,,
5,10,5,2,2,2,10,1,3,0.2442522839992307,37.0,,
5,10,5,2,2,2,10,2,1,0.000587755988817662,,0.0,
5,10,5,2,2,2,10,2,2,0.14249770900642034,,0.0,
5,10,5,2,2,2,10,2,3,0.13728649298718665,,0.0,
5,10,5,2,2,2,10,3,1,8.70730000315234e-05,,,0.0
5,10,5,2,2,2,10,3,2,0.10078509400773328,,,0.0
5,10,5,2,2,2,10,3,3,0.000127696999697946,,,0.0
6,3,5,2,2,2,3,1,1,0.1940578630019445,9.0,,
6,3,5,2,2,2,3,1,2,0.19108032900840044,9.0,,
6,3,5,2,2,2,3,1,3,0.1784968659922015,9.0,,
6,3,5,2,2,2,3,2,1,0.00022714499209541827,,15.0,
6,3,5,2,2,2,3,2,2,0.10800196700438391,,15.0,
6,3,5,2,2,2,3,2,3,0.11039164698740933,,15.0,
6,3,5,2,2,2,3,3,1,0.00027005300216842443,,,9.0
6,3,5,2,2,2,3,3,2,0.21160275299916975,,,9.0
6,3,5,2,2,2,3,3,3,0.21765054599381983,,,9.0
6,4,5,2,2,2,4,1,1,0.33135635299549904,15.0,,
6,4,5,2,2,2,4,1,2,0.28736572100024205,15.0,,
6,4,5,2,2,2,4,1,3,0.2887380739994114,15.0,,
6,4,5,2,2,2,4,2,1,0.00035101501271128654,,36.0,
6,4,5,2,2,2,4,2,2,0.12515532699762844,,36.0,
6,4,5,2,2,2,4,2,3,0.11389025500102434,,36.0,
6,4,5,2,2,2,4,3,1,0.0011741979978978634,,,16.0
6,4,5,2,2,2,4,3,2,0.33539541099162307,,,16.0
6,4,5,2,2,2,4,3,3,0.32305231200007256,,,16.0
6,5,5,2,2,2,5,1,1,0.47075570801098365,18.0,,
6,5,5,2,2,2,5,1,2,0.28988053600187413,18.0,,
6,5,5,2,2,2,5,1,3,0.3599972700030776,18.0,,
6,5,5,2,2,2,5,2,1,0.00044473400339484215,,50.0,
6,5,5,2,2,2,5,2,2,0.12363693199586123,,50.0,
6,5,5,2,2,2,5,2,3,0.12246876199787948,,50.0,
6,5,5,2,2,2,5,3,1,0.0018976440042024478,,,32.0
6,5,5,2,2,2,5,3,2,0.43374059500638396,,,32.0
6,5,5,2,2,2,5,3,3,0.4312234440003522,,,32.0
6,6,5,2,2,2,6,1,1,0.45737715800351,21.0,,
6,6,5,2,2,2,6,1,2,0.2970203770091757,21.0,,
6,6,5,2,2,2,6,1,3,0.30316383999888785,21.0,,
6,6,5,2,2,2,6,2,1,0.00048026000149548054,,54.0,
6,6,5,2,2,2,6,2,2,0.13195331599854399,,54.0,
6,6,5,2,2,2,6,2,3,0.12072635799995624,,54.0,
6,6,5,2,2,2,6,3,1,0.005974562998744659,,,64.0
6,6,5,2,2,2,6,3,2,0.5537246759922709,,,64.0
6,6,5,2,2,2,6,3,3,0.5447557299921755,,,64.0
6,7,5,2,2,2,7,1,1,0.513563062006142,24.0,,
6,7,5,2,2,2,7,1,2,0.2905028399982257,24.0,,
6,7,5,2,2,2,7,1,3,0.29079941600502934,24.0,,
6,7,5,2,2,2,7,2,1,0.000558758998522535,,59.0,
6,7,5,2,2,2,7,2,2,0.13415362799423747,,59.0,
6,7,5,2,2,2,7,2,3,0.12310587598767597,,59.0,
6,7,5,2,2,2,7,3,1,0.012029786012135446,,,128.0
6,7,5,2,2,2,7,3,2,0.6689199860120425,,,128.0
6,7,5,2,2,2,7,3,3,0.6622551469918108,,,128.0
6,8,5,2,2,2,8,1,1,0.5743959739920683,27.0,,
6,8,5,2,2,2,8,1,2,0.3024576949974289,27.0,,
6,8,5,2,2,2,8,1,3,0.30125319299986586,27.0,,
6,8,5,2,2,2,8,2,1,0.000706919003278017,,65.0,
6,8,5,2,2,2,8,2,2,0.152479880998726,,65.0,
6,8,5,2,2,2,8,2,3,0.12981865099573042,,65.0,
6,8,5,2,2,2,8,3,1,0.010058283995022066,,,256.0
6,8,5,2,2,2,8,3,2,0.8380460920016048,,,256.0
6,8,5,2,2,2,8,3,3,0.782972045999486,,,256.0
6,9,5,2,2,2,9,1,1,0.5657524710113648,27.0,,
6,9,5,2,2,2,9,1,2,0.1845381279999856,27.0,,
6,9,5,2,2,2,9,1,3,0.18554395899991505,27.0,,
