i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,8,5,4,2,2,23,20,2,0.27938342094421387,0.00020265579223632812,0.0002243518829345703
1,8,5,3,2,2,24,24,1,0.3213167190551758,0.00011777877807617188,0.00021386146545410156
2,8,5,4,2,2,30,52,256,0.31976938247680664,0.00011348724365234375,0.00489354133605957
2,8,5,3,2,2,32,64,256,0.33461785316467285,0.00021314620971679688,0.0413365364074707
3,8,5,4,2,2,15,13,1,0.2481539249420166,0.00010824203491210938,6.914138793945312e-05
3,8,5,3,2,2,16,16,1,0.2521395683288574,0.0001251697540283203,0.00010943412780761719
4,8,5,4,2,2,15,13,1,0.27071404457092285,0.00011181831359863281,7.414817810058594e-05
4,8,5,3,2,2,16,16,1,0.2881331443786621,0.0001266002655029297,0.00010824203491210938
5,8,5,4,2,2,30,52,256,0.29283881187438965,0.000110626220703125,0.004622936248779297
5,8,5,3,2,2,32,64,256,0.2928032875061035,0.00013184547424316406,0.028217315673828125
6,8,5,4,2,2,30,52,256,0.2733151912689209,0.00011563301086425781,0.005466938018798828
6,8,5,3,2,2,32,64,256,0.33034396171569824,0.00012946128845214844,0.021394014358520508
7,8,5,4,2,2,15,13,1,0.23457622528076172,0.00010561943054199219,6.842613220214844e-05
7,8,5,3,2,2,16,16,1,0.26238489151000977,0.00012493133544921875,0.00011277198791503906
8,8,5,4,2,2,45,117,6561,0.41044092178344727,0.00012612342834472656,0.1451551914215088
8,8,5,3,2,2,48,144,6561,0.3959469795227051,0.0001342296600341797,0.9617953300476074
9,8,5,4,2,2,15,13,1,0.24764800071716309,0.00010538101196289062,6.818771362304688e-05
9,8,5,3,2,2,16,16,1,0.22504806518554688,0.0001239776611328125,0.00015306472778320312
10,8,5,4,2,2,15,13,1,0.25714564323425293,0.0001125335693359375,6.890296936035156e-05
10,8,5,3,2,2,16,16,1,0.2717912197113037,0.00012540817260742188,0.00010991096496582031
11,8,5,4,2,2,23,40,256,0.25724339485168457,0.00019288063049316406,0.0035810470581054688
11,8,5,3,2,2,24,48,256,0.2946901321411133,0.00012111663818359375,0.01212000846862793
12,8,5,4,2,2,15,13,1,0.2130751609802246,0.00012946128845214844,0.00011801719665527344
12,8,5,3,2,2,16,16,1,0.22261404991149902,0.00012493133544921875,0.00010800361633300781
13,8,5,4,2,2,15,13,1,0.21563196182250977,0.0001289844512939453,8.273124694824219e-05
13,8,5,3,2,2,16,16,1,0.23455023765563965,0.0001304149627685547,0.00011110305786132812
14,8,5,4,2,2,22,19,1,0.2618699073791504,0.00010633468627929688,8.0108642578125e-05
14,8,5,3,2,2,24,24,1,0.26297640800476074,0.0001285076141357422,0.00017714500427246094
15,8,5,4,2,2,23,40,256,0.26401805877685547,0.00013017654418945312,0.0036132335662841797
15,8,5,3,2,2,24,48,256,0.28169822692871094,0.0001380443572998047,0.012662649154663086
16,8,5,4,2,2,15,13,1,0.2205517292022705,0.00011229515075683594,7.033348083496094e-05
16,8,5,3,2,2,16,16,1,0.23619604110717773,0.00014662742614746094,0.0001125335693359375
17,8,5,4,2,2,23,20,2,0.3384206295013428,0.00011110305786132812,0.00011730194091796875
17,8,5,3,2,2,24,24,1,0.36284685134887695,0.00012183189392089844,0.00017786026000976562
18,8,5,4,2,2,15,13,1,0.21828031539916992,0.00011205673217773438,6.985664367675781e-05
18,8,5,3,2,2,16,16,1,0.23341774940490723,0.00012683868408203125,0.00011110305786132812
19,8,5,4,2,2,31,81,6561,0.30892419815063477,0.00011324882507324219,0.11993002891540527
19,8,5,3,2,2,32,96,6561,0.32139062881469727,0.00013375282287597656,0.41259217262268066
20,8,5,4,2,2,23,20,2,0.24749207496643066,0.000110626220703125,0.0001819133758544922
20,8,5,3,2,2,24,24,1,0.2639007568359375,0.00012755393981933594,0.00017833709716796875
21,8,5,4,2,2,31,67,1393,0.29215240478515625,0.00011229515075683594,0.02277660369873047
21,8,5,3,2,2,32,80,1154,0.32405996322631836,0.00012826919555664062,0.08728528022766113
