,i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
103,52,10,5,3,2,2,20,20,1,0.24652099609375,0.0001423358917236328,0.0001392364501953125
104,53,10,5,4,2,2,19,17,1,0.251833438873291,0.0001418590545654297,8.440017700195312e-05
105,53,10,5,3,2,2,20,20,1,0.27312660217285156,0.0001392364501953125,0.00013518333435058594
106,54,10,5,4,2,2,19,0,0,0.302980899810791,0.00023293495178222656,6.604194641113281e-05
107,54,10,5,3,2,2,20,0,0,0.3058769702911377,0.00013756752014160156,3.7670135498046875e-05
108,55,10,5,4,2,2,19,17,1,0.2363591194152832,0.0002930164337158203,0.0001704692840576172
109,55,10,5,3,2,2,20,20,1,0.2711172103881836,0.00014066696166992188,0.00014162063598632812
110,56,10,5,4,2,2,39,70,1536,0.34752559661865234,0.00016689300537109375,0.04389238357543945
111,56,10,5,3,2,2,40,80,1024,0.3429889678955078,0.00013971328735351562,0.11255145072937012
112,57,10,5,4,2,2,19,17,1,0.27966976165771484,0.00014281272888183594,8.726119995117188e-05
113,57,10,5,3,2,2,20,20,1,0.3179299831390381,0.00014019012451171875,0.00013971328735351562
114,58,10,5,4,2,2,28,16,0,0.40755677223205566,0.00012826919555664062,3.8623809814453125e-05
115,58,10,5,3,2,2,30,20,0,0.40261149406433105,0.0001404285430908203,4.9591064453125e-05
116,59,10,5,4,2,2,29,26,2,0.3330862522125244,0.00012969970703125,0.00015497207641601562
117,59,10,5,3,2,2,30,30,1,0.36026477813720703,0.00017642974853515625,0.0002911090850830078
118,60,10,5,4,2,2,19,17,1,0.20423221588134766,0.0001270771026611328,8.511543273925781e-05
119,60,10,5,3,2,2,20,20,1,0.22747349739074707,0.00019669532775878906,0.0002541542053222656
120,61,10,5,4,2,2,38,68,1024,0.32283949851989746,0.00013184547424316406,0.023540019989013672
121,61,10,5,3,2,2,40,80,1024,0.35120677947998047,0.00014448165893554688,0.125443696975708
122,62,10,5,4,2,2,19,17,1,0.28238797187805176,0.0001323223114013672,8.106231689453125e-05
123,62,10,5,3,2,2,20,20,1,0.2815539836883545,0.0001380443572998047,0.00013399124145507812
124,63,10,5,4,2,2,19,17,1,0.25905418395996094,0.00012946128845214844,8.130073547363281e-05
125,63,10,5,3,2,2,20,20,1,0.27510952949523926,0.00013971328735351562,0.00013446807861328125
126,64,10,5,4,2,2,38,68,1024,0.2956664562225342,0.0001671314239501953,0.02458953857421875
127,64,10,5,3,2,2,40,80,1024,0.3067436218261719,0.0001583099365234375,0.11092019081115723
128,65,10,5,4,2,2,19,17,1,0.26120758056640625,0.0001304149627685547,8.082389831542969e-05
129,65,10,5,3,2,2,20,20,1,0.28755927085876465,0.00013899803161621094,0.00012969970703125
130,66,10,5,4,2,2,30,54,1536,0.2806711196899414,0.00013017654418945312,0.029588937759399414
131,66,10,5,3,2,2,30,60,1024,0.29069066047668457,0.00014019012451171875,0.0611729621887207
132,67,10,5,4,2,2,19,17,1,0.2370600700378418,0.0001308917999267578,8.273124694824219e-05
133,67,10,5,3,2,2,20,20,1,0.2485964298248291,0.00014448165893554688,0.0001380443572998047
134,68,10,5,4,2,2,29,52,1024,0.30169105529785156,0.0002155303955078125,0.03254222869873047
135,68,10,5,3,2,2,30,60,1024,0.2641634941101074,0.0001590251922607422,0.06414055824279785
136,69,10,5,4,2,2,29,52,1024,0.30138301849365234,0.00013256072998046875,0.01724100112915039
137,69,10,5,3,2,2,30,60,1024,0.29033780097961426,0.00014591217041015625,0.06024956703186035
138,70,10,5,4,2,2,29,26,2,0.28705286979675293,0.00012445449829101562,0.0001475811004638672
139,70,10,5,3,2,2,30,30,1,0.2943766117095947,0.0001621246337890625,0.00024437904357910156
140,71,10,5,4,2,2,38,68,1024,0.34897637367248535,0.00012922286987304688,0.02259349822998047
141,71,10,5,3,2,2,40,80,1024,0.3448162078857422,0.00014472007751464844,0.10745358467102051
142,72,10,5,4,2,2,19,17,1,0.2455129623413086,0.00012230873107910156,0.00014662742614746094
143,72,10,5,3,2,2,20,20,1,0.27242350578308105,0.00015091896057128906,0.00014662742614746094
144,73,10,5,4,2,2,40,36,4,0.33280158042907715,0.000133514404296875,0.00031256675720214844
145,73,10,5,3,2,2,40,40,1,0.34158825874328613,0.00013756752014160156,0.00040221214294433594
146,74,10,5,4,2,2,19,17,1,0.24631786346435547,0.0001289844512939453,8.106231689453125e-05
147,74,10,5,3,2,2,20,20,1,0.2947695255279541,0.0001366138458251953,0.00013875961303710938
148,75,10,5,4,2,2,19,17,1,0.23914670944213867,0.0001277923583984375,8.153915405273438e-05
149,75,10,5,3,2,2,20,20,1,0.27584004402160645,0.00021028518676757812,0.00022864341735839844
150,76,10,5,4,2,2,19,17,1,0.2852656841278076,0.0001277923583984375,7.891654968261719e-05
