i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,11,5,4,2,2,42,76,2048,1.019550085067749,0.00046753883361816406,0.11156916618347168
2,11,5,4,2,2,42,76,2048,1.1844100952148438,0.00046515464782714844,0.10921692848205566
3,11,5,4,2,2,21,9,0,1.0904028415679932,0.00046896934509277344,0.00013899803161621094
4,11,5,4,2,2,52,131,88574,1.2406797409057617,0.00044798851013183594,4.263224840164185
5,11,5,4,2,2,32,29,2,0.6095530986785889,0.0003159046173095703,0.00036406517028808594
6,11,5,4,2,2,63,171,177147,0.9880197048187256,0.0004143714904785156,9.816471099853516
7,11,5,4,2,2,21,9,0,0.8486881256103516,0.00033092498779296875,0.000102996826171875
8,11,5,4,2,2,21,19,1,0.6576342582702637,0.0003676414489746094,0.0002410411834716797
9,11,5,4,2,2,42,76,2048,1.0959641933441162,0.0003600120544433594,0.11448311805725098
10,11,5,4,2,2,43,39,3,0.9164917469024658,0.0003612041473388672,0.0006682872772216797
11,11,5,4,2,2,21,19,1,0.6395387649536133,0.0003662109375,0.00025200843811035156
12,11,5,4,2,2,21,19,1,0.9965035915374756,0.00034999847412109375,0.0002460479736328125
13,11,5,4,2,2,21,19,1,0.6211938858032227,0.00034689903259277344,0.00025534629821777344
14,11,5,4,2,2,21,9,0,0.6347465515136719,0.0003333091735839844,0.00010418891906738281
15,11,5,4,2,2,32,29,2,0.6858348846435547,0.0003504753112792969,0.0004115104675292969
16,11,5,4,2,2,21,19,1,0.6849040985107422,0.000377655029296875,0.00023818016052246094
17,11,5,4,2,2,32,48,233,0.774017333984375,0.00032520294189453125,0.011832714080810547
18,11,5,4,2,2,21,19,1,0.808006763458252,0.0003750324249267578,0.00024819374084472656
19,11,5,4,2,2,21,19,1,0.9279487133026123,0.00035858154296875,0.00024962425231933594
20,11,5,4,2,2,53,144,177147,0.9994323253631592,0.00039267539978027344,8.479429721832275
21,11,5,4,2,2,21,19,1,0.5548813343048096,0.0003199577331542969,0.0002410411834716797
22,11,5,4,2,2,53,96,3072,0.8502893447875977,0.00034165382385253906,0.16950726509094238
23,11,5,4,2,2,32,39,12,0.8132526874542236,0.00028705596923828125,0.001338958740234375
24,11,5,4,2,2,21,19,1,0.6385910511016846,0.0003437995910644531,0.00023365020751953125
25,11,5,4,2,2,21,19,1,0.6041030883789062,0.00034689903259277344,0.00023508071899414062
