i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,2,2,2,3,9,12,2,0.13432645797729492,6.699562072753906e-05,0.0001556873321533203
1,3,5,2,2,2,4,13,32,1,0.18853092193603516,7.462501525878906e-05,0.00041031837463378906
1,3,5,2,2,2,5,17,56,1,0.23363304138183594,0.00010085105895996094,0.0014591217041015625
1,3,5,2,2,2,6,21,96,1,0.33911895751953125,0.00011444091796875,0.002970457077026367
1,4,5,2,2,2,4,12,16,2,0.16942811012268066,7.2479248046875e-05,0.00018739700317382812
1,4,5,2,2,2,5,16,36,2,0.23043346405029297,8.940696716308594e-05,0.0006756782531738281
1,4,5,2,2,2,6,20,60,1,0.29937195777893066,0.00012922286987304688,0.0014133453369140625
1,4,5,2,2,2,7,24,88,1,0.34655070304870605,0.00014162063598632812,0.0052032470703125
1,4,5,2,2,2,8,28,128,1,0.4074273109436035,0.0001468658447265625,0.01462244987487793
1,5,5,2,2,2,5,18,22,4,0.27773356437683105,0.0001366138458251953,0.0006086826324462891
1,5,5,2,2,2,6,22,48,2,0.3098123073577881,0.00010919570922851562,0.0019750595092773438
1,5,5,2,2,2,7,26,66,2,0.3622312545776367,0.00023603439331054688,0.004860639572143555
1,5,5,2,2,2,8,30,92,2,0.40169405937194824,0.00014972686767578125,0.009860038757324219
1,5,5,2,2,2,9,31,112,1,0.4432518482208252,0.00028204917907714844,0.021271705627441406
1,5,5,2,2,2,10,35,160,1,0.5289545059204102,0.00023484230041503906,0.05196404457092285
1,6,5,2,2,2,6,18,24,4,0.2561502456665039,9.608268737792969e-05,0.00048542022705078125
1,6,5,2,2,2,7,22,40,4,0.33796167373657227,0.0001316070556640625,0.002068042755126953
1,6,5,2,2,2,8,26,52,4,0.385955810546875,0.0001595020294189453,0.005852460861206055
1,6,5,2,2,2,9,30,72,2,0.44248247146606445,0.00016117095947265625,0.01015472412109375
1,6,5,2,2,2,10,34,108,1,0.46347999572753906,0.00021576881408691406,0.03861427307128906
1,6,5,2,2,2,11,38,152,1,0.5111162662506104,0.00021386146545410156,0.07622551918029785
1,6,5,2,2,2,12,42,192,1,0.598649263381958,0.0002319812774658203,0.1590425968170166
2,3,5,2,2,2,3,6,6,1,0.12807440757751465,5.6743621826171875e-05,7.224082946777344e-05
2,3,5,2,2,2,4,8,14,1,0.12288451194763184,7.414817810058594e-05,9.5367431640625e-05
2,3,5,2,2,2,5,10,28,1,0.1523911952972412,8.988380432128906e-05,0.00023698806762695312
2,3,5,2,2,2,6,12,48,1,0.1929328441619873,0.00017833709716796875,0.0009081363677978516
2,4,5,2,2,2,4,9,11,1,0.14414572715759277,7.557868957519531e-05,6.222724914550781e-05
2,4,5,2,2,2,5,11,17,1,0.17231345176696777,8.797645568847656e-05,0.0001239776611328125
2,4,5,2,2,2,6,12,26,1,0.19214367866516113,0.0001361370086669922,0.0006189346313476562
2,4,5,2,2,2,7,14,48,1,0.23766636848449707,0.00011491775512695312,0.0005955696105957031
2,4,5,2,2,2,8,16,64,1,0.24436187744140625,0.0001347064971923828,0.0014390945434570312
2,5,5,2,2,2,5,11,10,1,0.16151762008666992,8.440017700195312e-05,6.604194641113281e-05
2,5,5,2,2,2,6,13,21,1,0.1998884677886963,0.00010204315185546875,0.0001506805419921875
2,5,5,2,2,2,7,15,33,1,0.22896122932434082,0.00011587142944335938,0.00024890899658203125
2,5,5,2,2,2,8,16,42,1,0.2613966464996338,0.00013256072998046875,0.0005443096160888672
2,5,5,2,2,2,9,18,56,1,0.30612874031066895,0.00020313262939453125,0.001644134521484375
2,5,5,2,2,2,10,20,80,1,0.33089184761047363,0.00017952919006347656,0.002695322036743164
2,6,5,2,2,2,6,12,12,1,0.17479848861694336,9.870529174804688e-05,0.00013208389282226562
2,6,5,2,2,2,7,14,22,1,0.225233793258667,0.00014853477478027344,0.00016832351684570312
2,6,5,2,2,2,8,16,34,1,0.253831148147583,0.0001316070556640625,0.0002944469451904297
2,6,5,2,2,2,9,18,50,1,0.2756659984588623,0.00027632713317871094,0.0014526844024658203
2,6,5,2,2,2,10,20,60,1,0.3444383144378662,0.0002067089080810547,0.0012881755828857422
2,6,5,2,2,2,11,22,72,1,0.3748788833618164,0.00020742416381835938,0.002137899398803711
2,6,5,2,2,2,12,24,96,1,0.3910520076751709,0.0003154277801513672,0.005110979080200195
3,3,5,2,2,2,3,9,12,8,0.24423003196716309,5.91278076171875e-05,0.00012111663818359375
3,3,5,2,2,2,4,13,24,8,0.30408382415771484,8.034706115722656e-05,0.0004904270172119141
3,3,5,2,2,2,5,17,76,8,0.43622493743896484,9.703636169433594e-05,0.0032727718353271484
3,3,5,2,2,2,6,21,144,8,0.5424706935882568,0.00010251998901367188,0.010477304458618164
3,4,5,2,2,2,4,15,24,16,0.3910067081451416,8.034706115722656e-05,0.0007030963897705078
3,4,5,2,2,2,5,16,28,16,0.43750596046447754,9.918212890625e-05,0.0008409023284912109
3,4,5,2,2,2,6,20,40,16,0.5061018466949463,0.00011682510375976562,0.0025281906127929688
3,4,5,2,2,2,7,24,108,16,0.578566312789917,0.0001385211944580078,0.016801834106445312
3,4,5,2,2,2,8,28,192,16,1.3151443004608154,0.00026798248291015625,0.10219645500183105
3,5,5,2,2,2,5,18,28,32,0.473970890045166,9.131431579589844e-05,0.0018160343170166016
3,5,5,2,2,2,6,19,32,32,0.4364447593688965,0.00012612342834472656,0.0031659603118896484
3,5,5,2,2,2,7,23,60,32,0.5736732482910156,0.00011515617370605469,0.005868673324584961
3,5,5,2,2,2,8,27,88,32,0.6568033695220947,0.00014066696166992188,0.018510818481445312
3,5,5,2,2,2,9,31,156,32,0.7894854545593262,0.0001556873321533203,0.05185747146606445
3,5,5,2,2,2,10,35,240,32,0.8703904151916504,0.00021529197692871094,0.14680171012878418
3,6,5,2,2,2,6,21,32,64,0.5347294807434082,0.00010275840759277344,0.0021026134490966797
3,6,5,2,2,2,7,25,76,64,0.6208622455596924,0.00013494491577148438,0.014874696731567383
3,6,5,2,2,2,8,26,88,64,0.671177864074707,0.00034689903259277344,0.02509617805480957
3,6,5,2,2,2,9,30,140,64,0.7473676204681396,0.00016880035400390625,0.052274465560913086
3,6,5,2,2,2,10,34,184,64,0.8547060489654541,0.0002949237823486328,0.12274885177612305
3,6,5,2,2,2,11,38,220,64,1.4768927097320557,0.0002307891845703125,0.4079113006591797
3,6,5,2,2,2,12,42,288,64,1.0576989650726318,0.0002944469451904297,1.1649088859558105
4,3,5,2,2,2,3,7,2,0,0.2275698184967041,6.341934204101562e-05,2.5272369384765625e-05
4,3,5,2,2,2,4,8,6,1,0.23925471305847168,7.200241088867188e-05,5.030632019042969e-05
4,3,5,2,2,2,5,10,9,1,0.30547308921813965,0.0001735687255859375,7.534027099609375e-05
4,3,5,2,2,2,6,12,12,1,0.4893798828125,0.00012612342834472656,0.00010180473327636719
4,4,5,2,2,2,4,9,3,0,0.300081729888916,8.082389831542969e-05,2.6702880859375e-05
4,4,5,2,2,2,5,11,5,0,0.3267662525177002,8.368492126464844e-05,2.384185791015625e-05
4,4,5,2,2,2,6,13,6,0,0.3930494785308838,0.00010395050048828125,3.886222839355469e-05
4,4,5,2,2,2,7,14,13,1,0.44661974906921387,0.00011754035949707031,0.00011968612670898438
4,4,5,2,2,2,8,16,16,1,0.49534058570861816,0.00013208389282226562,0.00013065338134765625
4,5,5,2,2,2,5,10,5,1,0.27268409729003906,8.440017700195312e-05,5.364418029785156e-05
4,5,5,2,2,2,6,12,8,1,0.33397340774536133,9.131431579589844e-05,6.723403930664062e-05
4,5,5,2,2,2,7,14,11,1,0.4094669818878174,0.00010228157043457031,9.298324584960938e-05
4,5,5,2,2,2,8,16,14,1,0.47844505310058594,0.00011420249938964844,0.00014853477478027344
4,5,5,2,2,2,9,18,17,1,0.5349507331848145,0.00013399124145507812,0.00016927719116210938
4,5,5,2,2,2,10,20,20,1,0.6442601680755615,0.000148773193359375,0.00019168853759765625
4,6,5,2,2,2,6,13,5,0,0.3449716567993164,9.059906005859375e-05,2.6702880859375e-05
4,6,5,2,2,2,7,15,7,0,0.43259572982788086,0.00013971328735351562,4.792213439941406e-05
4,6,5,2,2,2,8,16,12,1,0.48752689361572266,0.00012302398681640625,8.58306884765625e-05
4,6,5,2,2,2,9,18,15,1,0.5072791576385498,0.0001289844512939453,0.00011157989501953125
4,6,5,2,2,2,10,20,18,1,0.5968525409698486,0.00015544891357421875,0.00013184547424316406
4,6,5,2,2,2,11,22,21,1,0.6905319690704346,0.0001633167266845703,0.00021791458129882812
4,6,5,2,2,2,12,24,24,1,0.7836534976959229,0.00016689300537109375,0.0003650188446044922
5,3,5,2,2,2,3,7,7,1,0.19943881034851074,6.175041198730469e-05,5.364418029785156e-05
5,3,5,2,2,2,4,8,14,2,0.2239990234375,7.033348083496094e-05,0.00010251998901367188
5,3,5,2,2,2,5,10,28,2,0.28676319122314453,8.368492126464844e-05,0.0002422332763671875
5,3,5,2,2,2,6,12,48,2,0.39852070808410645,9.584426879882812e-05,0.0006203651428222656
5,4,5,2,2,2,4,9,11,1,0.2501506805419922,7.462501525878906e-05,7.486343383789062e-05
5,4,5,2,2,2,5,10,18,2,0.2739248275756836,7.748603820800781e-05,0.0001423358917236328
5,4,5,2,2,2,6,12,32,2,0.3351864814758301,9.72747802734375e-05,0.0003573894500732422
5,4,5,2,2,2,7,14,44,2,0.3948540687561035,0.00010704994201660156,0.0010557174682617188
5,4,5,2,2,2,8,16,64,2,0.48471713066101074,0.00011801719665527344,0.0015935897827148438
5,5,5,2,2,2,5,10,10,2,0.2541770935058594,9.012222290039062e-05,9.608268737792969e-05
5,5,5,2,2,2,6,12,20,2,0.3399660587310791,9.799003601074219e-05,0.00015020370483398438
5,5,5,2,2,2,7,14,34,2,0.3805391788482666,0.00011014938354492188,0.000347137451171875
5,5,5,2,2,2,8,16,48,2,0.44965076446533203,0.0001227855682373047,0.0006287097930908203
5,5,5,2,2,2,9,18,60,2,0.5542917251586914,0.00013589859008789062,0.0011081695556640625
5,5,5,2,2,2,10,20,80,2,0.6462650299072266,0.00018262863159179688,0.0026390552520751953
5,6,5,2,2,2,6,12,12,2,0.29995226860046387,9.584426879882812e-05,0.0001163482666015625
5,6,5,2,2,2,7,14,22,2,0.384204626083374,0.00017380714416503906,0.00030541419982910156
5,6,5,2,2,2,8,16,32,2,0.44258594512939453,0.00012493133544921875,0.0004096031188964844
5,6,5,2,2,2,9,18,42,2,0.4967794418334961,0.0001366138458251953,0.0008080005645751953
5,6,5,2,2,2,10,20,58,2,0.6033141613006592,0.00014662742614746094,0.001707315444946289
5,6,5,2,2,2,11,22,68,2,0.6415576934814453,0.0002574920654296875,0.0031042098999023438
5,6,5,2,2,2,12,24,96,2,0.7690427303314209,0.00024700164794921875,0.010022163391113281
