i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,10,5,4,2,2,19,17,1,0.7581708431243896,0.0004382133483886719,0.00032591819763183594
2,10,5,4,2,2,19,17,1,0.6965007781982422,0.0003237724304199219,0.00022292137145996094
3,10,5,4,2,2,19,17,1,0.7506914138793945,0.00040721893310546875,0.0002727508544921875
4,10,5,4,2,2,29,34,2,1.1878774166107178,0.0004429817199707031,0.0005490779876708984
5,10,5,4,2,2,19,17,1,0.7675466537475586,0.0004932880401611328,0.0003199577331542969
6,10,5,4,2,2,38,68,1024,1.003981590270996,0.000347137451171875,0.048738718032836914
7,10,5,4,2,2,19,17,1,0.6979942321777344,0.0004062652587890625,0.0002684593200683594
8,10,5,4,2,2,20,18,2,0.7658135890960693,0.0004048347473144531,0.00037932395935058594
9,10,5,4,2,2,58,208,1048576,1.3415443897247314,0.0004642009735107422,49.66987657546997
10,10,5,4,2,2,19,17,1,0.5535426139831543,0.0002636909484863281,0.00018143653869628906
11,10,5,4,2,2,29,52,1024,0.68729567527771,0.0003306865692138672,0.037203073501586914
12,10,5,4,2,2,19,8,0,0.5824325084686279,0.00028514862060546875,8.940696716308594e-05
13,10,5,4,2,2,19,17,1,0.5738472938537598,0.00031113624572753906,0.0001938343048095703
14,10,5,4,2,2,48,86,1536,0.7788972854614258,0.0004227161407470703,0.09083175659179688
15,10,5,4,2,2,29,52,1024,0.7555496692657471,0.0003657341003417969,0.03771686553955078
16,10,5,4,2,2,19,17,1,0.6336443424224854,0.00031828880310058594,0.00021219253540039062
17,10,5,4,2,2,39,35,3,0.8460206985473633,0.0003237724304199219,0.0005626678466796875
18,10,5,4,2,2,19,17,1,0.5914485454559326,0.00030422210693359375,0.0002143383026123047
19,10,5,4,2,2,19,17,1,0.6258301734924316,0.0003657341003417969,0.00021791458129882812
20,10,5,4,2,2,19,17,1,0.6484973430633545,0.00030684471130371094,0.00023436546325683594
21,10,5,4,2,2,28,50,512,1.0210118293762207,0.0006258487701416016,0.0235745906829834
22,10,5,4,2,2,19,17,1,0.6556057929992676,0.0003306865692138672,0.00022077560424804688
23,10,5,4,2,2,19,17,1,0.6439111232757568,0.0003185272216796875,0.0002224445343017578
24,10,5,4,2,2,29,52,1024,0.8261916637420654,0.0003364086151123047,0.03777885437011719
25,10,5,4,2,2,19,17,1,0.5949282646179199,0.0003249645233154297,0.0002186298370361328
26,10,5,4,2,2,19,17,1,0.6501498222351074,0.0003402233123779297,0.0002453327178955078
27,10,5,4,2,2,20,17,1,0.6348259449005127,0.0003266334533691406,0.00021791458129882812
28,10,5,4,2,2,38,68,1024,0.8631596565246582,0.0003635883331298828,0.048310279846191406
29,10,5,4,2,2,39,70,1536,0.8783724308013916,0.00035381317138671875,0.07242918014526367
30,10,5,4,2,2,19,17,1,0.5893936157226562,0.00033354759216308594,0.00022363662719726562
