i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,4,2,2,8,10,8,0.07382726669311523,2.86102294921875e-05,5.316734313964844e-05
1,4,5,4,2,2,11,16,16,0.06779074668884277,3.5762786865234375e-05,0.00011181831359863281
1,5,5,4,2,2,14,22,32,0.1017765998840332,4.6253204345703125e-05,0.0002727508544921875
1,6,5,4,2,2,17,28,64,0.11708474159240723,4.982948303222656e-05,0.0006008148193359375
1,7,5,4,2,2,20,34,128,0.15029096603393555,6.866455078125e-05,0.0015783309936523438
1,8,5,4,2,2,23,40,256,0.17105793952941895,7.367134094238281e-05,0.003421306610107422
1,9,5,4,2,2,26,46,512,0.19359874725341797,8.368492126464844e-05,0.007968902587890625
2,3,5,4,2,2,5,3,1,0.04951286315917969,2.765655517578125e-05,2.09808349609375e-05
2,4,5,4,2,2,7,5,1,0.0661468505859375,3.814697265625e-05,3.075599670410156e-05
2,5,5,4,2,2,9,7,1,0.09305381774902344,4.0531158447265625e-05,3.266334533691406e-05
2,6,5,4,2,2,11,9,1,0.10332822799682617,5.054473876953125e-05,3.886222839355469e-05
2,7,5,4,2,2,13,11,1,0.12597060203552246,5.602836608886719e-05,4.291534423828125e-05
2,8,5,4,2,2,15,13,1,0.1460108757019043,7.200241088867188e-05,5.2928924560546875e-05
2,9,5,4,2,2,17,15,1,0.1613326072692871,8.463859558105469e-05,6.437301635742188e-05
3,3,5,4,2,2,7,4,1,0.05527496337890625,2.8371810913085938e-05,2.3126602172851562e-05
3,4,5,4,2,2,10,7,1,0.0669090747833252,3.409385681152344e-05,2.9802322387695312e-05
3,5,5,4,2,2,13,10,1,0.10818243026733398,4.458427429199219e-05,3.743171691894531e-05
3,6,5,4,2,2,16,13,1,0.1114506721496582,5.078315734863281e-05,4.4345855712890625e-05
3,7,5,4,2,2,19,16,1,0.1489722728729248,5.8650970458984375e-05,5.0067901611328125e-05
3,8,5,4,2,2,22,19,1,0.16267919540405273,6.914138793945312e-05,7.843971252441406e-05
3,9,5,4,2,2,25,22,1,0.18098688125610352,8.511543273925781e-05,7.271766662597656e-05
4,3,5,4,2,2,8,5,2,0.057303428649902344,2.86102294921875e-05,2.8133392333984375e-05
4,4,5,4,2,2,11,8,2,0.07833075523376465,3.504753112792969e-05,3.790855407714844e-05
4,5,5,4,2,2,14,11,2,0.10866403579711914,4.172325134277344e-05,4.982948303222656e-05
4,6,5,4,2,2,17,14,2,0.11301469802856445,5.3882598876953125e-05,6.29425048828125e-05
