i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,10,5,4,2,2,19,17,1,0.8477821350097656,0.00048828125,0.0002868175506591797
1,10,5,3,2,2,20,20,1,0.9376535415649414,0.0003952980041503906,0.0003075599670410156
2,10,5,4,2,2,29,25,1,1.0302786827087402,0.00032782554626464844,0.00019669532775878906
2,10,5,3,2,2,30,30,1,0.9985404014587402,0.0007512569427490234,0.0008697509765625
3,10,5,4,2,2,29,26,2,1.0571508407592773,0.0004794597625732422,0.0004134178161621094
3,10,5,3,2,2,30,30,1,1.1157844066619873,0.0005822181701660156,0.0008218288421630859
4,10,5,4,2,2,19,17,1,0.8241126537322998,0.00043082237243652344,0.00023651123046875
4,10,5,3,2,2,20,20,1,0.9751787185668945,0.0006072521209716797,0.0004379749298095703
5,10,5,4,2,2,19,17,1,0.819810152053833,0.0005075931549072266,0.0002734661102294922
5,10,5,3,2,2,20,20,1,0.8712277412414551,0.0004432201385498047,0.0003218650817871094
6,10,5,4,2,2,49,71,31,1.3029334545135498,0.00036025047302246094,0.005646467208862305
6,10,5,3,2,2,50,80,2,1.3568315505981445,0.00043272972106933594,0.009621858596801758
7,10,5,4,2,2,29,52,1024,0.9594874382019043,0.00033092498779296875,0.03237175941467285
7,10,5,3,2,2,30,60,1024,0.9231171607971191,0.0003674030303955078,0.10327553749084473
8,10,5,4,2,2,56,116,1024,1.4055237770080566,0.00042557716369628906,0.07153940200805664
8,10,5,3,2,2,60,140,1025,1.638749361038208,0.0003533363342285156,0.6020040512084961
9,10,5,4,2,2,19,17,1,0.6830654144287109,0.00036978721618652344,0.00024962425231933594
9,10,5,3,2,2,20,20,1,0.7346084117889404,0.0003476142883300781,0.0002639293670654297
10,10,5,4,2,2,19,17,1,0.9439821243286133,0.0003733634948730469,0.0001881122589111328
10,10,5,3,2,2,20,20,1,1.058650016784668,0.0005283355712890625,0.00035262107849121094
11,10,5,4,2,2,19,17,1,0.923069953918457,0.0004107952117919922,0.00021505355834960938
11,10,5,3,2,2,20,20,1,0.9424307346343994,0.00034499168395996094,0.0002627372741699219
12,10,5,4,2,2,19,17,1,1.0184872150421143,0.0004665851593017578,0.00023317337036132812
12,10,5,3,2,2,20,20,1,1.0787229537963867,0.00043463706970214844,0.00033736228942871094
13,10,5,4,2,2,19,17,1,0.854362964630127,0.0003783702850341797,0.0002002716064453125
