i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
3,7,5,2,2,2,7,3,2,0.6440895150008146,,,3.0
3,7,5,2,2,2,7,3,3,0.6327700809924863,,,3.0
3,8,5,2,2,2,8,1,1,1.0024107640201692,42.0,,
3,8,5,2,2,2,8,1,2,0.36468339001294225,42.0,,
3,8,5,2,2,2,8,1,3,0.36087629801477306,42.0,,
3,8,5,2,2,2,8,2,1,0.0005589599895756692,,81.0,
3,8,5,2,2,2,8,2,2,0.12438164599006996,,81.0,
3,8,5,2,2,2,8,2,3,0.12901657697511837,,81.0,
3,8,5,2,2,2,8,3,1,0.008935883990488946,,,3.0
3,8,5,2,2,2,8,3,2,0.7482204760017339,,,3.0
3,8,5,2,2,2,8,3,3,0.7294727239932399,,,3.0
4,3,5,2,2,2,3,1,1,0.16174929699627683,9.0,,
4,3,5,2,2,2,3,1,2,0.1603320519789122,9.0,,
4,3,5,2,2,2,3,1,3,0.15346475702244788,9.0,,
4,3,5,2,2,2,3,2,1,0.00017644799663685262,,15.0,
4,3,5,2,2,2,3,2,2,0.10452233598334715,,15.0,
4,3,5,2,2,2,3,2,3,0.10169356901315041,,15.0,
4,3,5,2,2,2,3,3,1,0.00027425598818808794,,,9.0
4,3,5,2,2,2,3,3,2,0.19065105501795188,,,9.0
4,3,5,2,2,2,3,3,3,0.19917369401082397,,,9.0
4,4,5,2,2,2,4,1,1,0.2524102510069497,15.0,,
4,4,5,2,2,2,4,1,2,0.2311821800249163,15.0,,
4,4,5,2,2,2,4,1,3,0.23497004099772312,15.0,,
4,4,5,2,2,2,4,2,1,0.00026011100271716714,,31.0,
4,4,5,2,2,2,4,2,2,0.11912026500795037,,31.0,
4,4,5,2,2,2,4,2,3,0.10454217199003324,,31.0,
4,4,5,2,2,2,4,3,1,0.0010911940189544111,,,16.0
4,4,5,2,2,2,4,3,2,0.3012715860095341,,,16.0
4,4,5,2,2,2,4,3,3,0.30652436800301075,,,16.0
4,5,5,2,2,2,5,1,1,0.35908286401536316,21.0,,
4,5,5,2,2,2,5,1,2,0.23344004098908044,21.0,,
4,5,5,2,2,2,5,1,3,0.3464262170018628,21.0,,
4,5,5,2,2,2,5,2,1,0.0004748689825646579,,58.0,
4,5,5,2,2,2,5,2,2,0.2485083210049197,,58.0,
4,5,5,2,2,2,5,2,3,0.21356970799388364,,58.0,
4,5,5,2,2,2,5,3,1,0.0033006070007104427,,,32.0
4,5,5,2,2,2,5,3,2,0.5228415849851444,,,32.0
4,5,5,2,2,2,5,3,3,0.4301893110095989,,,32.0
4,6,5,2,2,2,6,1,1,0.4420181280001998,24.0,,
4,6,5,2,2,2,6,1,2,0.22444868099410087,24.0,,
4,6,5,2,2,2,6,1,3,0.22786242800066248,24.0,,
4,6,5,2,2,2,6,2,1,0.0004503479867707938,,64.0,
4,6,5,2,2,2,6,2,2,0.12025843598530628,,64.0,
4,6,5,2,2,2,6,2,3,0.11040402200887911,,64.0,
4,6,5,2,2,2,6,3,1,0.0038990740140434355,,,80.0
4,6,5,2,2,2,6,3,2,0.5220696520118508,,,80.0
4,6,5,2,2,2,6,3,3,0.5254280759836547,,,80.0
4,7,5,2,2,2,7,1,1,0.49660205902182497,28.0,,
4,7,5,2,2,2,7,1,2,0.23660303698852658,28.0,,
4,7,5,2,2,2,7,1,3,0.24389106201124378,28.0,,
4,7,5,2,2,2,7,2,1,0.0005162690067663789,,84.0,
4,7,5,2,2,2,7,2,2,0.11609484200016595,,84.0,
4,7,5,2,2,2,7,2,3,0.11744634000933729,,84.0,
4,7,5,2,2,2,7,3,1,0.012260634015547112,,,128.0
4,7,5,2,2,2,7,3,2,0.7553218049870338,,,128.0
4,7,5,2,2,2,7,3,3,0.740546107001137,,,128.0
4,8,5,2,2,2,8,1,1,0.6529535329900682,31.0,,
4,8,5,2,2,2,8,1,2,0.2352874260104727,31.0,,
4,8,5,2,2,2,8,1,3,0.22995026101125404,31.0,,
4,8,5,2,2,2,8,2,1,0.0006087909860070795,,89.0,
4,8,5,2,2,2,8,2,2,0.14041945899953134,,89.0,
4,8,5,2,2,2,8,2,3,0.12457519600866362,,89.0,
4,8,5,2,2,2,8,3,1,0.037729405012214556,,,320.0
4,8,5,2,2,2,8,3,2,0.8824443490011618,,,320.0
4,8,5,2,2,2,8,3,3,0.8643156900070608,,,320.0
5,3,5,2,2,2,3,1,1,0.17400030099088326,10.0,,
5,3,5,2,2,2,3,1,2,0.1996324020146858,10.0,,
5,3,5,2,2,2,3,1,3,0.19339527501142584,10.0,,
5,3,5,2,2,2,3,2,1,0.00018711001030169427,,13.0,
5,3,5,2,2,2,3,2,2,0.11043555298238061,,13.0,
5,3,5,2,2,2,3,2,3,0.1041345979901962,,13.0,
5,3,5,2,2,2,3,3,1,0.00018594498396851122,,,2.0
5,3,5,2,2,2,3,3,2,0.19559308598400094,,,2.0
5,3,5,2,2,2,3,3,3,0.201514976011822,,,2.0
5,4,5,2,2,2,4,1,1,0.2398285420204047,13.0,,
5,4,5,2,2,2,4,1,2,0.2150021289999131,13.0,,
5,4,5,2,2,2,4,1,3,0.21087213201099075,13.0,,
5,4,5,2,2,2,4,2,1,0.00028992301668040454,,21.0,
5,4,5,2,2,2,4,2,2,0.11728023100295104,,21.0,
5,4,5,2,2,2,4,2,3,0.11311034602113068,,21.0,
5,4,5,2,2,2,4,3,1,0.000299520994303748,,,2.0
5,4,5,2,2,2,4,3,2,0.3091231739963405,,,2.0
5,4,5,2,2,2,4,3,3,0.3016437899786979,,,2.0
5,5,5,2,2,2,5,1,1,0.3259671549894847,17.0,,
5,5,5,2,2,2,5,1,2,0.21369524599867873,17.0,,
5,5,5,2,2,2,5,1,3,0.21311356802470982,17.0,,
5,5,5,2,2,2,5,2,1,0.000260699016507715,,28.0,
5,5,5,2,2,2,5,2,2,0.11292176900315098,,28.0,
5,5,5,2,2,2,5,2,3,0.10369890599395148,,28.0,
5,5,5,2,2,2,5,3,1,0.00044563200208358467,,,4.0
5,5,5,2,2,2,5,3,2,0.4012615679821465,,,4.0
5,5,5,2,2,2,5,3,3,0.40433817901066504,,,4.0
5,6,5,2,2,2,6,1,1,0.3682075400138274,20.0,,
5,6,5,2,2,2,6,1,2,0.21894452700507827,20.0,,
5,6,5,2,2,2,6,1,3,0.20404015498934314,20.0,,
5,6,5,2,2,2,6,2,1,0.00029499802622012794,,27.0,
5,6,5,2,2,2,6,2,2,0.11410534899914637,,27.0,
5,6,5,2,2,2,6,2,3,0.11566712000058033,,27.0,
5,6,5,2,2,2,6,3,1,0.0005031860200688243,,,4.0
5,6,5,2,2,2,6,3,2,0.493161221005721,,,4.0
5,6,5,2,2,2,6,3,3,0.5026247859932482,,,4.0
5,7,5,2,2,2,7,1,1,0.4080661959887948,23.0,,
5,7,5,2,2,2,7,1,2,0.20483633899129927,23.0,,
5,7,5,2,2,2,7,1,3,0.20397146401228383,23.0,,
5,7,5,2,2,2,7,2,1,0.00036110999644733965,,29.0,
5,7,5,2,2,2,7,2,2,0.10994825497618876,,29.0,
5,7,5,2,2,2,7,2,3,0.11326448700856417,,29.0,
5,7,5,2,2,2,7,3,1,0.0005254819989204407,,,4.0
5,7,5,2,2,2,7,3,2,0.6140050530084409,,,4.0
5,7,5,2,2,2,7,3,3,0.5994591829949059,,,4.0
5,8,5,2,2,2,8,1,1,0.5003639630158432,25.0,,
5,8,5,2,2,2,8,1,2,0.2174842589884065,25.0,,
5,8,5,2,2,2,8,1,3,0.20598396100103855,25.0,,
5,8,5,2,2,2,8,2,1,0.0004023070214316249,,33.0,
5,8,5,2,2,2,8,2,2,0.12169201800134033,,33.0,
5,8,5,2,2,2,8,2,3,0.11833180399844423,,33.0,
5,8,5,2,2,2,8,3,1,0.0005133849917910993,,,2.0
5,8,5,2,2,2,8,3,2,0.7293633070075884,,,2.0
5,8,5,2,2,2,8,3,3,0.7718288030009717,,,2.0
6,3,5,2,2,2,3,1,1,0.14238408699748106,6.0,,
6,3,5,2,2,2,3,1,2,0.1534830369928386,6.0,,
6,3,5,2,2,2,3,1,3,0.14702185199712403,6.0,,
6,3,5,2,2,2,3,2,1,0.00024607000523246825,,6.0,
6,3,5,2,2,2,3,2,2,0.11099714497686364,,6.0,
6,3,5,2,2,2,3,2,3,0.10504051099997014,,6.0,
6,3,5,2,2,2,3,3,1,0.00013062500511296093,,,2.0
6,3,5,2,2,2,3,3,2,0.2010552969877608,,,2.0
6,3,5,2,2,2,3,3,3,0.2006687730026897,,,2.0
6,4,5,2,2,2,4,1,1,0.18794258701382205,8.0,,
6,4,5,2,2,2,4,1,2,0.15058850700734183,8.0,,
6,4,5,2,2,2,4,1,3,0.1457218730065506,8.0,,
6,4,5,2,2,2,4,2,1,0.000232224992942065,,8.0,
6,4,5,2,2,2,4,2,2,0.10532954899827018,,8.0,
6,4,5,2,2,2,4,2,3,0.10269151901593432,,8.0,
6,4,5,2,2,2,4,3,1,0.00013880699407309294,,,2.0
6,4,5,2,2,2,4,3,2,0.3060300550132524,,,2.0
6,4,5,2,2,2,4,3,3,0.3090822430094704,,,2.0
6,5,5,2,2,2,5,1,1,0.2287509590096306,10.0,,
6,5,5,2,2,2,5,1,2,0.16016235199640505,10.0,,
6,5,5,2,2,2,5,1,3,0.1520048929960467,10.0,,
6,5,5,2,2,2,5,2,1,0.00022040598560124636,,10.0,
6,5,5,2,2,2,5,2,2,0.11421289399731904,,10.0,
6,5,5,2,2,2,5,2,3,0.1116083959932439,,10.0,
6,5,5,2,2,2,5,3,1,0.00019856798462569714,,,2.0
6,5,5,2,2,2,5,3,2,0.40306332500767894,,,2.0
6,5,5,2,2,2,5,3,3,0.40207070601172745,,,2.0
6,6,5,2,2,2,6,1,1,0.3032589220092632,13.0,,
6,6,5,2,2,2,6,1,2,0.1952410450030584,13.0,,
6,6,5,2,2,2,6,1,3,0.20191437099128962,13.0,,
6,6,5,2,2,2,6,2,1,0.00035788799868896604,,16.0,
6,6,5,2,2,2,6,2,2,0.11684813399915583,,16.0,
6,6,5,2,2,2,6,2,3,0.11590855399845168,,16.0,
6,6,5,2,2,2,6,3,1,0.00021098999422974885,,,1.0
6,6,5,2,2,2,6,3,2,0.5051097229879815,,,1.0
6,6,5,2,2,2,6,3,3,0.5022509949922096,,,1.0
6,7,5,2,2,2,7,1,1,0.41139661500346847,16.0,,
6,7,5,2,2,2,7,1,2,0.20846106400131248,16.0,,
6,7,5,2,2,2,7,1,3,0.20152395498007536,16.0,,
6,7,5,2,2,2,7,2,1,0.00041397399036213756,,23.0,
6,7,5,2,2,2,7,2,2,0.11536416900344193,,23.0,
6,7,5,2,2,2,7,2,3,0.11993423997773789,,23.0,
6,7,5,2,2,2,7,3,1,0.000335165997967124,,,1.0
6,7,5,2,2,2,7,3,2,0.6111582610174082,,,1.0
6,7,5,2,2,2,7,3,3,0.5941364789905492,,,1.0
6,8,5,2,2,2,8,1,1,0.41642396099632606,18.0,,
6,8,5,2,2,2,8,1,2,0.20337913499679416,18.0,,
6,8,5,2,2,2,8,1,3,0.19876801400096156,18.0,,
6,8,5,2,2,2,8,2,1,0.00040085302316583693,,25.0,
6,8,5,2,2,2,8,2,2,0.11815285799093544,,25.0,
6,8,5,2,2,2,8,2,3,0.11664100899361074,,25.0,
6,8,5,2,2,2,8,3,1,0.00034085899824276567,,,1.0
6,8,5,2,2,2,8,3,2,0.7099065590009559,,,1.0
6,8,5,2,2,2,8,3,3,0.7065586140088271,,,1.0
7,3,5,2,2,2,3,1,1,0.1576564759889152,6.0,,
7,3,5,2,2,2,3,1,2,0.15742796499398537,6.0,,
7,3,5,2,2,2,3,1,3,0.16143081098562106,6.0,,
7,3,5,2,2,2,3,2,1,0.0001768629881553352,,3.0,
7,3,5,2,2,2,3,2,2,0.10169919900363311,,3.0,
7,3,5,2,2,2,3,2,3,0.10588843998266384,,3.0,
7,3,5,2,2,2,3,3,1,0.00011712199193425477,,,1.0
7,3,5,2,2,2,3,3,2,0.19238456297898665,,,1.0
7,3,5,2,2,2,3,3,3,0.20023050098097883,,,1.0
7,4,5,2,2,2,4,1,1,0.2744183620088734,9.0,,
7,4,5,2,2,2,4,1,2,0.24298706100671552,9.0,,
7,4,5,2,2,2,4,1,3,0.24335484998300672,9.0,,
7,4,5,2,2,2,4,2,1,0.0003201139916200191,,6.0,
7,4,5,2,2,2,4,2,2,0.13821083499351516,,6.0,
7,4,5,2,2,2,4,2,3,0.10381198901450261,,6.0,
7,4,5,2,2,2,4,3,1,0.0001450220006518066,,,1.0
7,4,5,2,2,2,4,3,2,0.30059229498147033,,,1.0
7,4,5,2,2,2,4,3,3,0.30389545898651704,,,1.0
7,5,5,2,2,2,5,1,1,0.45330948699847795,12.0,,
7,5,5,2,2,2,5,1,2,0.24469647300429642,12.0,,
7,5,5,2,2,2,5,1,3,0.23665882999193855,12.0,,
7,5,5,2,2,2,5,2,1,0.00030742702074348927,,11.0,
7,5,5,2,2,2,5,2,2,0.1172515049984213,,11.0,
7,5,5,2,2,2,5,2,3,0.11085308500332758,,11.0,
7,5,5,2,2,2,5,3,1,0.00017060001846402884,,,1.0
7,5,5,2,2,2,5,3,2,0.40119401999982074,,,1.0
7,5,5,2,2,2,5,3,3,0.403166894975584,,,1.0
7,6,5,2,2,2,6,1,1,0.5116533210093621,14.0,,
7,6,5,2,2,2,6,1,2,0.2329730310011655,14.0,,
7,6,5,2,2,2,6,1,3,0.24321673600934446,14.0,,
7,6,5,2,2,2,6,2,1,0.00044628599425777793,,10.0,
7,6,5,2,2,2,6,2,2,0.11760487899300642,,10.0,
7,6,5,2,2,2,6,2,3,0.11309196898946539,,10.0,
7,6,5,2,2,2,6,3,1,0.0002541170106269419,,,1.0
7,6,5,2,2,2,6,3,2,0.5135612929880153,,,1.0
7,6,5,2,2,2,6,3,3,0.48648381599923596,,,1.0
7,7,5,2,2,2,7,1,1,0.5511713649902958,16.0,,
7,7,5,2,2,2,7,1,2,0.2436567269905936,16.0,,
7,7,5,2,2,2,7,1,3,0.245254665001994,16.0,,
7,7,5,2,2,2,7,2,1,0.0003433439997024834,,11.0,
7,7,5,2,2,2,7,2,2,0.12671876398962922,,11.0,
7,7,5,2,2,2,7,2,3,0.11570567800663412,,11.0,
7,7,5,2,2,2,7,3,1,0.00016921001952141523,,,1.0
7,7,5,2,2,2,7,3,2,0.6108848399890121,,,1.0
7,7,5,2,2,2,7,3,3,0.6253589510160964,,,1.0
7,8,5,2,2,2,8,1,1,0.5229289300041273,18.0,,
7,8,5,2,2,2,8,1,2,0.23377065500244498,18.0,,
7,8,5,2,2,2,8,1,3,0.2296892539889086,18.0,,
7,8,5,2,2,2,8,2,1,0.00039407098665833473,,14.0,
7,8,5,2,2,2,8,2,2,0.13813545400626026,,14.0,
7,8,5,2,2,2,8,2,3,0.1302241199882701,,14.0,
7,8,5,2,2,2,8,3,1,0.00020963000133633614,,,1.0
7,8,5,2,2,2,8,3,2,0.7173594030027743,,,1.0
7,8,5,2,2,2,8,3,3,0.6955580929934513,,,1.0
8,3,5,2,2,2,3,1,1,0.19487297401065007,7.0,,
8,3,5,2,2,2,3,1,2,0.23140628999681212,7.0,,
8,3,5,2,2,2,3,1,3,0.24118763700244017,7.0,,
8,3,5,2,2,2,3,2,1,0.0002382200036663562,,7.0,
8,3,5,2,2,2,3,2,2,0.11994829200557433,,7.0,
8,3,5,2,2,2,3,2,3,0.1147681680158712,,7.0,
8,3,5,2,2,2,3,3,1,0.00012352698831818998,,,1.0
8,3,5,2,2,2,3,3,2,0.1915196449845098,,,1.0
8,3,5,2,2,2,3,3,3,0.19245728600071743,,,1.0
8,4,5,2,2,2,4,1,1,0.20107085700146854,8.0,,
8,4,5,2,2,2,4,1,2,0.21988331497414038,8.0,,
8,4,5,2,2,2,4,1,3,0.19088215101510286,8.0,,
8,4,5,2,2,2,4,2,1,0.00035766299697570503,,8.0,
8,4,5,2,2,2,4,2,2,0.11793919399497099,,8.0,
8,4,5,2,2,2,4,2,3,0.1049767310032621,,8.0,
8,4,5,2,2,2,4,3,1,0.00014461702085100114,,,1.0
8,4,5,2,2,2,4,3,2,0.2916124989860691,,,1.0
8,4,5,2,2,2,4,3,3,0.30662395601393655,,,1.0
8,5,5,2,2,2,5,1,1,0.27639951498713344,10.0,,
8,5,5,2,2,2,5,1,2,0.18263939302414656,10.0,,
8,5,5,2,2,2,5,1,3,0.18132227199384943,10.0,,
8,5,5,2,2,2,5,2,1,0.00027514499379321933,,10.0,
8,5,5,2,2,2,5,2,2,0.10937463797745295,,10.0,
8,5,5,2,2,2,5,2,3,0.11748467301367782,,10.0,
8,5,5,2,2,2,5,3,1,0.0001574420020915568,,,1.0
8,5,5,2,2,2,5,3,2,0.429114511993248,,,1.0
8,5,5,2,2,2,5,3,3,0.4035659959772602,,,1.0
8,6,5,2,2,2,6,1,1,0.3234493140189443,13.0,,
8,6,5,2,2,2,6,1,2,0.198855280992575,13.0,,
8,6,5,2,2,2,6,1,3,0.20180942697334103,13.0,,
8,6,5,2,2,2,6,2,1,0.00031362500158138573,,19.0,
8,6,5,2,2,2,6,2,2,0.11699602100998163,,19.0,
8,6,5,2,2,2,6,2,3,0.11514345099567436,,19.0,
8,6,5,2,2,2,6,3,1,0.0002531489881221205,,,1.0
8,6,5,2,2,2,6,3,2,0.5108735389949288,,,1.0
8,6,5,2,2,2,6,3,3,0.5126764299930073,,,1.0
8,7,5,2,2,2,7,1,1,0.41222291099256836,15.0,,
8,7,5,2,2,2,7,1,2,0.2416383019881323,15.0,,
8,7,5,2,2,2,7,1,3,0.23471793500357307,15.0,,
