i_sample,n_cores,step,method,execution_time
26,20,2,2,0.24316689200350083
26,20,2,3,0.2448328059981577
26,20,3,1,0.03329551599745173
26,20,3,2,1.674056590985856
26,20,3,3,1.6570974880014546
26,24,1,1,0.5337417349946918
26,24,1,2,0.4092098480032291
26,24,1,3,0.41658973098674323
26,24,2,1,0.0005636599962599576
26,24,2,2,0.2891898210073123
26,24,2,3,0.2859223919949727
26,24,3,1,0.30012109599192627
26,24,3,2,2.0682520529953763
26,24,3,3,2.111167833994841
27,2,1,1,0.5088881660049083
27,2,1,2,0.578154064991395
27,2,1,3,0.3411250979988836
27,2,2,1,0.0005663100018864498
27,2,2,2,0.06748330299160443
27,2,2,3,0.06531266999081708
27,2,3,1,0.00015852999058552086
27,2,3,2,0.048706190995289944
27,2,3,3,9.374300134368241e-05
27,4,1,1,0.5893608750047861
27,4,1,2,0.22927627500030212
27,4,1,3,0.24184103299921844
27,4,2,1,0.0006568929966306314
27,4,2,2,0.1012435459997505
27,4,2,3,0.08935393500723876
27,4,3,1,0.00037716700171586126
27,4,3,2,0.4761732159968233
27,4,3,3,0.44913910901232157
27,8,1,1,0.7480755349970423
27,8,1,2,0.27534374699462205
27,8,1,3,0.28309015999548137
27,8,2,1,0.0010232440108666196
27,8,2,2,0.14712804500595666
27,8,2,3,0.14126256300369278
27,8,3,1,0.24735331498959567
27,8,3,2,0.9717175670084544
27,8,3,3,1.0399092769948766
27,12,1,1,0.6156351109966636
27,12,1,2,0.22706542399828322
27,12,1,3,0.21942378199310042
27,12,2,1,0.00044682499719783664
27,12,2,2,0.15896177300601266
27,12,2,3,0.1606629469897598
27,12,3,1,0.0009017789998324588
27,12,3,2,0.9976789819920668
27,12,3,3,0.9722083289962029
27,16,1,1,0.7295532970019849
27,16,1,2,0.3866594880091725
27,16,1,3,0.39585555299709085
27,16,2,1,0.0007310119981411844
27,16,2,2,0.23243640300643165
27,16,2,3,0.22811834899766836
27,16,3,1,9.817699901759624e-05
27,16,3,2,0.19605757300450932
27,16,3,3,8.835399057716131e-05
27,20,1,1,0.3849199640098959
27,20,1,2,0.3194820649950998
27,20,1,3,0.3029621049936395
27,20,2,1,0.0004145840066485107
27,20,2,2,0.22284377500182018
27,20,2,3,0.22423519399308134
27,20,3,1,0.000223556999117136
27,20,3,2,1.0369079009979032
27,20,3,3,1.0273845189949498
27,24,1,1,0.947323760992731
27,24,1,2,0.5063696959987283
27,24,1,3,0.5014397280028788
27,24,2,1,0.0008793640008661896
27,24,2,2,0.2760749019944342
27,24,2,3,0.2735550340003101
27,24,3,1,23.95045659299649
27,24,3,2,11.526973858999554
27,24,3,3,11.56570356299926
28,2,1,1,0.3446133420075057
28,2,1,2,0.2496026000007987
28,2,1,3,0.2536783789983019
28,2,2,1,0.0003859389980789274
28,2,2,2,0.04880823600979056
28,2,2,3,0.05248026200570166
28,2,3,1,8.734100265428424e-05
28,2,3,2,0.0442035399901215
28,2,3,3,0.00013795999984722584
28,4,1,1,0.6621757230022922
28,4,1,2,0.2501366189972032
28,4,1,3,0.2685514719923958
28,4,2,1,0.0006443399906856939
28,4,2,2,0.08028822900087107
28,4,2,3,0.08086059299239423
28,4,3,1,0.0037306559970602393
28,4,3,2,0.4486184109991882
28,4,3,3,0.42611767099879216
28,8,1,1,0.4375861370062921
28,8,1,2,0.20309763800469227
28,8,1,3,0.2154154930030927
28,8,2,1,0.00040754499786999077
28,8,2,2,0.10875228099757805
28,8,2,3,0.11451819600188173
28,8,3,1,0.0007777739956509322
28,8,3,2,0.6626404619892128
28,8,3,3,0.6447854410071159
28,12,1,1,0.6651284769905033
28,12,1,2,0.33145424800750334
28,12,1,3,0.31588215300871525
28,12,2,1,0.0005384600081015378
28,12,2,2,0.1453193400084274
28,12,2,3,0.14257019601063803
28,12,3,1,0.005158080006367527
28,12,3,2,0.8862182290031342
28,12,3,3,0.8688537940033711
28,16,1,1,0.4457279890048085
28,16,1,2,0.22534279199317098
28,16,1,3,0.22176804600167088
28,16,2,1,0.00044541299575939775
28,16,2,2,0.17003777698846534
28,16,2,3,0.17459261500334833
28,16,3,1,0.0007985660049598664
28,16,3,2,1.0683552800037432
28,16,3,3,1.0615398259978974
28,20,1,1,0.5358057849953184
28,20,1,2,0.3307752730033826
28,20,1,3,0.3312333049980225
28,20,2,1,0.0007048050028970465
28,20,2,2,0.21734681900124997
28,20,2,3,0.21262061200104654
28,20,3,1,1.2917108029942028
28,20,3,2,1.9011554699973203
28,20,3,3,2.0227253019984346
28,24,1,1,0.7098563659965293
28,24,1,2,0.3140644249942852
28,24,1,3,0.30842249099805485
28,24,2,1,0.0006094269920140505
28,24,2,2,0.22367882099933922
28,24,2,3,0.22660043400537688
28,24,3,1,0.19243587699020281
28,24,3,2,1.729815665006754
28,24,3,3,1.5492606529878685
29,2,1,1,0.45209348399657756
29,2,1,2,0.3329475890059257
29,2,1,3,0.29835471100523137
29,2,2,1,0.0006631049909628928
29,2,2,2,0.05124087100557517
29,2,2,3,0.052278917995863594
29,2,3,1,0.0016525130049558356
29,2,3,2,0.29025190199899953
29,2,3,3,0.28457604300638195
29,4,1,1,0.6242159149987856
29,4,1,2,0.20726843300508335
29,4,1,3,0.20023566100280732
29,4,2,1,0.00045074900845065713
29,4,2,2,0.07611805798660498
29,4,2,3,0.08868947099836078
29,4,3,1,0.00042969000060111284
29,4,3,2,0.4196802160004154
29,4,3,3,0.3858529879944399
29,8,1,1,0.7441739229980158
29,8,1,2,0.27937021499383263
29,8,1,3,0.4917471250082599
29,8,2,1,0.0005520839913515374
29,8,2,2,0.10780096499365754
29,8,2,3,0.10490307500003837
29,8,3,1,0.0022739300038665533
29,8,3,2,0.6016597590059973
29,8,3,3,0.6508638259983854
29,12,1,1,0.47601538500748575
29,12,1,2,0.24324740600422956
29,12,1,3,0.25651947999722324
29,12,2,1,0.0007213070057332516
29,12,2,2,0.15189571199880447
29,12,2,3,0.13792844700219575
29,12,3,1,0.0007297069969354197
29,12,3,2,0.8169481919903774
29,12,3,3,0.8114653669908876
29,16,1,1,0.8446747029956896
29,16,1,2,0.35621503899164964
29,16,1,3,0.3490041400073096
29,16,2,1,0.0012638370099011809
29,16,2,2,0.18628896299924236
29,16,2,3,0.16699148798943497
29,16,3,1,18.99043352100125
29,16,3,2,10.207068023999454
29,16,3,3,11.169133696996141
29,20,1,1,0.41676361199643
29,20,1,2,0.316762964008376
29,20,1,3,0.30916586599778384
29,20,2,1,0.0005884790007257834
29,20,2,2,0.20638078099000268
29,20,2,3,0.20439127000281587
29,20,3,1,0.014429934992222115
29,20,3,2,1.2907465360040078
29,20,3,3,1.2759642700111726
29,24,1,1,0.5586112510063685
29,24,1,2,0.29445335500349756
29,24,1,3,0.3106030490016565
29,24,2,1,0.000501740985782817
29,24,2,2,0.23417162700206973
29,24,2,3,0.22528375699766912
29,24,3,1,0.0002331549912923947
29,24,3,2,1.4646792690036818
29,24,3,3,1.4630043229990406
30,2,1,1,0.8710260770021705
30,2,1,2,0.43989560099726077
30,2,1,3,0.40064404999429826
30,2,2,1,0.0006326380098471418
30,2,2,2,0.06778299598954618
30,2,2,3,0.07301275100326166
30,2,3,1,0.025141915000858717
30,2,3,2,0.4144553759979317
30,2,3,3,0.4128179819963407
30,4,1,1,0.5503153130121063
30,4,1,2,0.2083422400028212
30,4,1,3,0.2021069149923278
30,4,2,1,0.0005103089933982119
30,4,2,2,0.07343529300123919
30,4,2,3,0.08273208999889903
30,4,3,1,0.00016044900985434651
30,4,3,2,0.0645349120022729
30,4,3,3,0.0001088680000975728
30,8,1,1,0.41715715201280545
30,8,1,2,0.17772711800353136
30,8,1,3,0.1887843599979533
30,8,2,1,0.0008275809959741309
30,8,2,2,0.12636930200096685
30,8,2,3,0.12953208999533672
30,8,3,1,0.00046645400288980454
30,8,3,2,0.6341681289923145
30,8,3,3,0.6218217139976332
30,12,1,1,0.6832378010003595
30,12,1,2,0.2924825030058855
30,12,1,3,0.2949184110038914
30,12,2,1,0.0006232040032045916
30,12,2,2,0.15158000600058585
30,12,2,3,0.15795671100204345
30,12,3,1,1.4527622229943518
30,12,3,2,2.111112590995617
30,12,3,3,1.7515058160061017
30,16,1,1,0.6784860309999203
30,16,1,2,0.3189358829986304
30,16,1,3,0.3263127940008417
30,16,2,1,0.0006576129962923005
30,16,2,2,0.17073016799986362
30,16,2,3,0.16627264198905323
30,16,3,1,0.0010749799985205755
30,16,3,2,0.9967249499895843
30,16,3,3,0.989617275990895
30,20,1,1,0.49800280199269764
30,20,1,2,0.4356396720104385
30,20,1,3,0.29929084600007627
30,20,2,1,0.0005446029972517863
30,20,2,2,0.19875872200645972
30,20,2,3,0.19427852699300274
30,20,3,1,0.00023504599812440574
30,20,3,2,1.1703916790138464
30,20,3,3,1.1659225359908305
30,24,1,1,0.5473464069946203
30,24,1,2,0.35248932300601155
30,24,1,3,0.4323026560014114
30,24,2,1,0.00042249700345564634
30,24,2,2,0.21333904199127574
30,24,2,3,0.2161632439965615
30,24,3,1,0.00021033300436101854
30,24,3,2,1.3931970779958647
30,24,3,3,1.3904917059990112
31,2,1,1,1.0953950809926027
31,2,1,2,0.6832939399901079
31,2,1,3,0.5816897740005516
31,2,2,1,0.0010917070030700415
31,2,2,2,0.06292794800538104
31,2,2,3,0.05271548101154622
31,2,3,1,0.7069511139998212
31,2,3,2,2.233927900000708
31,2,3,3,2.261854229000164
31,4,1,1,0.7815211830020417
31,4,1,2,0.32614174399350304
31,4,1,3,0.2735336250043474
31,4,2,1,0.0008207459904951975
31,4,2,2,0.08162597900081892
31,4,2,3,0.07996264200482983
31,4,3,1,1.4671988889895147
31,4,3,2,2.325892181994277
31,4,3,3,2.3230831060063792
31,8,1,1,0.7188077970058657
31,8,1,2,0.28178486999240704
31,8,1,3,0.28473806199326646
31,8,2,1,0.0009998489986173809
31,8,2,2,0.11230217599950265
31,8,2,3,0.10661351300950628
31,8,3,1,8.583442761009792
31,8,3,2,6.186555367006804
31,8,3,3,6.316825394998887
31,12,1,1,0.5382616460119607
31,12,1,2,0.257143258000724
31,12,1,3,0.2622911619982915
31,12,2,1,0.0008550460042897612
31,12,2,2,0.1407441040064441
31,12,2,3,0.1268604549986776
31,12,3,1,0.005588308995356783
31,12,3,2,0.7739269919984508
31,12,3,3,0.7719962769915583
31,16,1,1,0.5455252030078555
31,16,1,2,0.279512770997826
31,16,1,3,0.27081694500520825
31,16,2,1,0.0006203619996085763
31,16,2,2,0.17978548399696592
31,16,2,3,0.16517166199628264
31,16,3,1,0.0001958110078703612
31,16,3,2,0.9330288299970562
31,16,3,3,0.9336315289983759
31,20,1,1,0.4669597329921089
31,20,1,2,0.28995185799431056
31,20,1,3,0.2917670089955209
31,20,2,1,0.0005038040108047426
31,20,2,2,0.18580721500620712
31,20,2,3,0.18943515099817887
31,20,3,1,0.028730282007018104
31,20,3,2,1.2539212310075527
31,20,3,3,1.2310352719941875
31,24,1,1,0.7041501390049234
31,24,1,2,0.5041693489911268
31,24,1,3,0.3906282120005926
31,24,2,1,0.0005298269970808178
31,24,2,2,0.20371277000231203
31,24,2,3,0.21052180499827955
31,24,3,1,2.202718749991618
31,24,3,2,2.6819723270018585
31,24,3,3,2.5941243169945665
32,2,1,1,0.5103561290015932
32,2,1,2,0.36845630800235085
32,2,1,3,0.3567836550064385
32,2,2,1,0.0009582409984432161
32,2,2,2,0.05365772399818525
32,2,2,3,0.052681920991744846
32,2,3,1,0.0897922329895664
32,2,3,2,0.49713226800668053
32,2,3,3,0.5221923439967213
32,4,1,1,0.5264652150071925
32,4,1,2,0.21505516998877283
32,4,1,3,0.22759306999796536
32,4,2,1,0.0007782549946568906
32,4,2,2,0.07378872499975841
32,4,2,3,0.08859267600928433
32,4,3,1,0.00014491000911220908
32,4,3,2,0.0534288039925741
32,4,3,3,9.423401206731796e-05
32,8,1,1,0.5166887539962772
32,8,1,2,0.15364768699510023
32,8,1,3,0.15249283399316482
32,8,2,1,0.0005267329979687929
32,8,2,2,0.09754959799465723
32,8,2,3,0.09895999199943617
32,8,3,1,0.007736362007563002
32,8,3,2,0.5934193220018642
32,8,3,3,0.5816337360010948
32,12,1,1,0.4513131300045643
32,12,1,2,0.17050117198959924
32,12,1,3,0.16634695699031
32,12,2,1,0.0004472580039873719
32,12,2,2,0.12278423400130123
32,12,2,3,0.12004735198570415
32,12,3,1,0.0009024589962791651
32,12,3,2,0.7506182340002852
32,12,3,3,0.747049297002377
32,16,1,1,0.4038432180095697
32,16,1,2,0.227999959999579
32,16,1,3,0.22943644000042696
32,16,2,1,0.0005683339986717328
32,16,2,2,0.16363619999901857
32,16,2,3,0.151374590001069
32,16,3,1,0.00021921200095675886
32,16,3,2,0.9228324419964338
32,16,3,3,0.9109638719965005
32,20,1,1,0.5391078899992863
32,20,1,2,0.3006484619982075
32,20,1,3,0.29748721700161695
32,20,2,1,0.0006097910081734881
32,20,2,2,0.18494695000117645
32,20,2,3,0.18334677899838425
32,20,3,1,0.014653066013124771
32,20,3,2,1.1756554160092492
32,20,3,3,1.1562967840000056
32,24,1,1,0.39363058099115733
32,24,1,2,0.2869939749944024
32,24,1,3,0.2809393240022473
32,24,2,1,0.00042003999988082796
32,24,2,2,0.19787414799793623
32,24,2,3,0.20333541900618002
32,24,3,1,0.00018932799866888672
32,24,3,2,1.3223733240010915
32,24,3,3,1.3593852339981822
33,2,1,1,0.48739787000522483
33,2,1,2,0.3203058610088192
33,2,1,3,0.3335065279970877
33,2,2,1,0.00044856399472337216
33,2,2,2,0.05339101298886817
33,2,2,3,0.048920979010290466
33,2,3,1,0.00040173101297114044
33,2,3,2,0.2572191329963971
33,2,3,3,0.24417505999736022
33,4,1,1,0.5216720530006569
33,4,1,2,0.19315066499984823
33,4,1,3,0.1929640400048811
33,4,2,1,0.0008547439938411117
33,4,2,2,0.08135373900586274
33,4,2,3,0.08019247199990787
33,4,3,1,0.004094999996596016
33,4,3,2,0.43551493299310096
33,4,3,3,0.40744761799578555
33,8,1,1,0.8262455219955882
33,8,1,2,0.2930870929994853
33,8,1,3,0.28983078799501527
33,8,2,1,0.0011616730043897405
33,8,2,2,0.12088959600077942
33,8,2,3,0.12227784500282723
33,8,3,1,7.718942971012439
33,8,3,2,5.8190686690068105
33,8,3,3,5.962054464005632
33,12,1,1,0.3506438670010539
33,12,1,2,0.19759420900663827
33,12,1,3,0.20637745900603477
33,12,2,1,0.00048586299817543477
33,12,2,2,0.12760053000238258
33,12,2,3,0.12805407600535545
33,12,3,1,0.0002752959990175441
33,12,3,2,0.7346004839928355
33,12,3,3,0.7326854809944052
33,16,1,1,0.9973169840086484
33,16,1,2,0.3679149910021806
33,16,1,3,0.3760517619957682
33,16,2,1,0.0009755589999258518
33,16,2,2,0.16324950799753424
33,16,2,3,0.15892567700939253
33,16,3,1,12.936270724996575
33,16,3,2,7.58944441100175
33,16,3,3,9.617472326004645
33,20,1,1,0.7156606830103556
33,20,1,2,0.2829116549983155
33,20,1,3,0.27989441699173767
33,20,2,1,0.0006462869932875037
33,20,2,2,0.19374256499577314
33,20,2,3,0.20360378200712148
33,20,3,1,54.25899832500727
33,20,3,2,25.84086480899714
33,20,3,3,27.373201462003635
33,24,1,1,0.5373876669909805
33,24,1,2,0.5013422109914245
33,24,1,3,0.4939631610031938
33,24,2,1,0.000492234990815632
33,24,2,2,0.3559344960085582
33,24,2,3,0.3562153160019079
33,24,3,1,0.00031737600511405617
33,24,3,2,2.4147133030055556
33,24,3,3,2.4007251750008436
34,2,1,1,0.6284362050064374
34,2,1,2,0.412498460005736
34,2,1,3,0.43977925699437037
34,2,2,1,0.000556482991669327
34,2,2,2,0.0718889410054544
34,2,2,3,0.08069070598867256
34,2,3,1,0.00033275000168941915
34,2,3,2,0.48597659199731424
34,2,3,3,0.49665638800070155
34,4,1,1,0.6375758630019845
34,4,1,2,0.2559413970011519
34,4,1,3,0.2741971779905725
34,4,2,1,0.0007814190030330792
34,4,2,2,0.10477314700256102
34,4,2,3,0.10626121799577959
34,4,3,1,0.408833768000477
34,4,3,2,1.2041449929965893
34,4,3,3,1.2237373380048666
34,8,1,1,0.8212518159998581
34,8,1,2,0.3596445470029721
34,8,1,3,0.3848456690029707
34,8,2,1,0.0012249209976289421
34,8,2,2,0.16616092500044033
34,8,2,3,0.1725313500064658
34,8,3,1,2.0846676679939264
34,8,3,2,2.3976822270051343
34,8,3,3,2.619970301995636
34,12,1,1,0.4979992880107602
34,12,1,2,0.24894540499371942
34,12,1,3,0.25022196299687494
34,12,2,1,0.0007523060048697516
34,12,2,2,0.156028094002977
34,12,2,3,0.14088816900039092
34,12,3,1,0.07821244100341573
34,12,3,2,1.084286126002553
34,12,3,3,0.9418773189972853
34,16,1,1,0.41125153900065925
34,16,1,2,0.2045239510043757
34,16,1,3,0.20430190199112985
34,16,2,1,0.00043491598626133054
34,16,2,2,0.16512367701216135
34,16,2,3,0.16181980400870088
34,16,3,1,0.00893824698869139
34,16,3,2,1.051073479000479
34,16,3,3,1.036662291007815
34,20,1,1,0.7240680990071269
34,20,1,2,0.4809644519991707
34,20,1,3,0.3935581660043681
34,20,2,1,0.00058463700406719
34,20,2,2,0.19427252300374676
34,20,2,3,0.1919130390015198
34,20,3,1,0.4234717100043781
34,20,3,2,1.570970060012769
34,20,3,3,1.528834649012424
34,24,1,1,0.5170136770029785
34,24,1,2,0.3235357899975497
34,24,1,3,0.408375237006112
34,24,2,1,0.00044978300866205245
34,24,2,2,0.21940778200223576
34,24,2,3,0.22092469000199344
34,24,3,1,0.00022970300051383674
34,24,3,2,1.3568636529962532
34,24,3,3,1.353657227999065
35,2,1,1,0.3829195489961421
35,2,1,2,0.24955740399309434
35,2,1,3,0.24071358601213433
35,2,2,1,0.00042934999510180205
35,2,2,2,0.0422286510001868
35,2,2,3,0.05436070199357346
35,2,3,1,0.00018486299086362123
35,2,3,2,0.051342107995878905
35,2,3,3,9.315399802289903e-05
35,4,1,1,0.4447997520037461
35,4,1,2,0.19826042500790209
35,4,1,3,0.17450810899026692
35,4,2,1,0.0004917869955534115
35,4,2,2,0.06564653999521397
35,4,2,3,0.0696708920004312
35,4,3,1,0.0003291059983894229
35,4,3,2,0.3970037120016059
35,4,3,3,0.3680697490053717
35,8,1,1,0.445481832997757
35,8,1,2,0.14881565800169483
35,8,1,3,0.1462989470019238
35,8,2,1,0.0004271140060154721
35,8,2,2,0.09937538400117774
35,8,2,3,0.11238715899526142
35,8,3,1,0.00025128999550361186
35,8,3,2,0.5853624119918095
35,8,3,3,0.5667942500003846
35,12,1,1,0.41891367599600926
35,12,1,2,0.21357079199515283
35,12,1,3,0.20652392100600991
35,12,2,1,0.0005962870054645464
35,12,2,2,0.14750392398855183
35,12,2,3,0.13787033798871562
35,12,3,1,0.00025490199914202094
35,12,3,2,0.7861816579970764
35,12,3,3,0.7694546379934764
35,16,1,1,0.5293146259937203
35,16,1,2,0.215515999996569
35,16,1,3,0.20937450499332044
35,16,2,1,0.000414570007706061
35,16,2,2,0.15748230999452062
35,16,2,3,0.1615720580011839
35,16,3,1,0.004683288003434427
35,16,3,2,1.0113517420104472
35,16,3,3,0.9780719910049811
35,20,1,1,0.7125349819980329
35,20,1,2,0.27134483998815995
35,20,1,3,0.277963569998974
35,20,2,1,0.0006463529862230644
35,20,2,2,0.196995350997895
35,20,2,3,0.18813827700796537
35,20,3,1,0.0015594760043313727
35,20,3,2,1.1647722390043782
35,20,3,3,1.1492968109960202
35,24,1,1,0.5410395310027525
35,24,1,2,0.3397721529909177
35,24,1,3,0.32244849600829184
35,24,2,1,0.0004675150121329352
35,24,2,2,0.21433488000184298
35,24,2,3,0.20702885299397167
35,24,3,1,0.0002917340025305748
35,24,3,2,1.3274726859963266
35,24,3,3,1.3186464279860957
36,2,1,1,0.4891536360082682
36,2,1,2,0.2991489639971405
36,2,1,3,0.32071312399057206
36,2,2,1,0.0008865170093486086
36,2,2,2,0.058238985991920345
36,2,2,3,0.051693208995857276
36,2,3,1,0.04691334700328298
36,2,3,2,0.45640234400343616
36,2,3,3,0.5099894940067315
36,4,1,1,0.5723657790076686
36,4,1,2,0.21378432000346947
36,4,1,3,0.2059054450073745
36,4,2,1,0.0006234760076040402
36,4,2,2,0.06912815499526914
36,4,2,3,0.07650578299944755
36,4,3,1,0.04999884399876464
36,4,3,2,0.5502387559972703
36,4,3,3,0.705646906993934
36,8,1,1,1.077422980000847
36,8,1,2,0.32014505300321616
36,8,1,3,0.31110473901208024
36,8,2,1,0.0008826860139379278
36,8,2,2,0.12174313700234052
36,8,2,3,0.1095417169999564
36,8,3,1,0.3819429519935511
36,8,3,2,0.8090261430043029
36,8,3,3,1.0554304730030708
36,12,1,1,0.6984742230124539
36,12,1,2,0.4452511629933724
36,12,1,3,0.2943470820027869
36,12,2,1,0.0007093470048857853
36,12,2,2,0.13074626500019804
36,12,2,3,0.11758347701106686
36,12,3,1,17.42827374499757
36,12,3,2,9.986342794989469
36,12,3,3,10.110314309000387
36,16,1,1,0.46254659500846174
36,16,1,2,0.2560282540071057
36,16,1,3,0.2523120480036596
36,16,2,1,0.0008788130071479827
36,16,2,2,0.17056024199700914
36,16,2,3,0.16769411199493334
36,16,3,1,0.0002537070104153827
36,16,3,2,1.0120080659980886
36,16,3,3,1.0132584450038848
36,20,1,1,0.5262114589859266
36,20,1,2,0.30914401001064107
36,20,1,3,0.3154202650039224
36,20,2,1,0.0005180410080356523
36,20,2,2,0.19909489099518396
36,20,2,3,0.19893123299698345
36,20,3,1,0.020663142000557855
36,20,3,2,1.318743006006116
36,20,3,3,1.2714582220069133
36,24,1,1,0.8080926760012517
36,24,1,2,0.4490660070005106
36,24,1,3,0.4720058959937887
36,24,2,1,0.0005930009938310832
36,24,2,2,0.2508965520100901
36,24,2,3,0.243736465999973
36,24,3,1,0.34300739200261887
36,24,3,2,1.744884280997212
36,24,3,3,1.6196288960054517
37,2,1,1,0.6342823879967909
37,2,1,2,0.5754761050047819
37,2,1,3,0.4260350969998399
37,2,2,1,0.0008016229985514656
37,2,2,2,0.06248687399784103
37,2,2,3,0.05908380600158125
37,2,3,1,0.0008918380044633523
37,2,3,2,0.2919105549954111
37,2,3,3,0.3035791020083707
37,4,1,1,0.5716524869931163
37,4,1,2,0.1855692069948418
37,4,1,3,0.18612872398807667
37,4,2,1,0.00047770900710020214
37,4,2,2,0.06233138599782251
37,4,2,3,0.06811578699853271
37,4,3,1,0.19282867599395104
37,4,3,2,0.6804764999978943
37,4,3,3,0.9127298679959495
37,8,1,1,0.5252589909941889
37,8,1,2,0.22749189598835073
37,8,1,3,0.24015806199167855
37,8,2,1,0.0006861169968033209
37,8,2,2,0.1167278740031179
37,8,2,3,0.10625968199747149
37,8,3,1,0.000312019998091273
37,8,3,2,0.5588806519954232
37,8,3,3,0.5637042980088154
37,12,1,1,0.5225181300047552
37,12,1,2,0.25578365399269387
37,12,1,3,0.25938101699284744
37,12,2,1,0.000459087998024188
37,12,2,2,0.12953340999956708
37,12,2,3,0.1304380989895435
37,12,3,1,9.01849998626858e-05
37,12,3,2,0.10640305800188798
37,12,3,3,7.489499694202095e-05
37,16,1,1,0.4902674309996655
37,16,1,2,0.2816115129971877
37,16,1,3,0.28645783700631
37,16,2,1,0.000490606005769223
37,16,2,2,0.16665696000563912
37,16,2,3,0.1617556040000636
37,16,3,1,9.366100130137056e-05
37,16,3,2,0.13504404200648423
37,16,3,3,7.444800576195121e-05
37,20,1,1,0.5299307429959299
37,20,1,2,0.31339614999888
37,20,1,3,0.3157009900023695
37,20,2,1,0.00040471801185049117
37,20,2,2,0.1831701549963327
37,20,2,3,0.18143978599982802
37,20,3,1,0.0002790329890558496
37,20,3,2,1.1562409030011622
37,20,3,3,1.154402703003143
37,24,1,1,0.5815291869948851
37,24,1,2,0.3593818069930421
37,24,1,3,0.45524155200109817
37,24,2,1,0.00046407399349845946
37,24,2,2,0.21767681000346784
37,24,2,3,0.22074516999418847
37,24,3,1,0.02831178199267015
37,24,3,2,1.4114988060027827
37,24,3,3,1.3936980290018255
38,2,1,1,0.4520667900069384
38,2,1,2,0.3143376500083832
38,2,1,3,0.32100801399792545
38,2,2,1,0.0004982819955330342
38,2,2,2,0.04753360300674103
38,2,2,3,0.052955772989662364
38,2,3,1,0.012954211997566745
38,2,3,2,0.3138945469981991
38,2,3,3,0.32616273799794726
38,4,1,1,0.5386568899994018
38,4,1,2,0.21745429899601731
38,4,1,3,0.20507532698684372
38,4,2,1,0.0006781199917895719
38,4,2,2,0.07305267300398555
38,4,2,3,0.08129944899701513
38,4,3,1,0.015119192990823649
38,4,3,2,0.4456461340014357
38,4,3,3,0.4490874570037704
38,8,1,1,0.7059161060024053
38,8,1,2,0.26228872399951797
38,8,1,3,0.2755373550025979
38,8,2,1,0.0006342010019579902
38,8,2,2,0.13055682100821286
38,8,2,3,0.13398320799751673
38,8,3,1,0.004173273002379574
38,8,3,2,0.5947151989967097
38,8,3,3,0.6055489599966677
38,12,1,1,0.4984750529984012
38,12,1,2,0.21714611300558317
38,12,1,3,0.22029870800906792
38,12,2,1,0.0005137310072313994
38,12,2,2,0.13906045899784658
38,12,2,3,0.13954734899743926
38,12,3,1,0.00014773699513170868
38,12,3,2,0.11095365299843252
38,12,3,3,8.611800149083138e-05
38,16,1,1,0.3919992040027864
38,16,1,2,0.23957808400155045
38,16,1,3,0.25098943899502046
38,16,2,1,0.0005337629991117865
38,16,2,2,0.17787937399407383
38,16,2,3,0.16603777499403805
38,16,3,1,0.0002781510120257735
38,16,3,2,0.9787325500074076
38,16,3,3,0.981214835002902
38,20,1,1,0.601403778011445
38,20,1,2,0.37743345501075964
38,20,1,3,0.3025370350078447
38,20,2,1,0.0007592049951199442
38,20,2,2,0.21542040300846566
38,20,2,3,0.20583814299607184
38,20,3,1,0.00012699300714302808
38,20,3,2,0.17230778800148983
38,20,3,3,0.00013527199917007238
38,24,1,1,0.5875896159996046
38,24,1,2,0.31731118500465527
38,24,1,3,0.30511958998977207
38,24,2,1,0.00046869501238688827
38,24,2,2,0.21277405800356064
38,24,2,3,0.21192851099476684
38,24,3,1,0.0004359599988674745
38,24,3,2,1.3755156789993634
38,24,3,3,1.375213439008803
39,2,1,1,0.6929396210034611
39,2,1,2,0.44377269700635225
39,2,1,3,0.42002025499823503
39,2,2,1,0.0008981790015241131
39,2,2,2,0.06041350300074555
39,2,2,3,0.0615315519971773
39,2,3,1,0.11999408500560094
39,2,3,2,0.5600747569988016
39,2,3,3,0.5981307770125568
39,4,1,1,0.7395082599978196
39,4,1,2,0.24186168299638666
39,4,1,3,0.25511945599282626
39,4,2,1,0.0008290830010082573
39,4,2,2,0.08624616400629748
39,4,2,3,0.09266424299858045
39,4,3,1,0.04587902799539734
39,4,3,2,0.4764036720007425
39,4,3,3,0.5595743699959712
39,8,1,1,0.6825936339882901
39,8,1,2,0.2650042910099728
39,8,1,3,0.24487746400700416
39,8,2,1,0.0007652570056961849
39,8,2,2,0.12787653699342627
39,8,2,3,0.11780345700390171
39,8,3,1,0.040119991012034006
39,8,3,2,0.6262227099941811
39,8,3,3,0.6293362750002416
39,12,1,1,0.8384852800081717
39,12,1,2,0.2874770389898913
39,12,1,3,0.3090091680060141
39,12,2,1,0.0008669139933772385
39,12,2,2,0.15311198499694
39,12,2,3,0.14094171600299887
39,12,3,1,0.006121554994024336
39,12,3,2,0.7882353669992881
39,12,3,3,0.7946724659996107
39,16,1,1,0.7550206020096084
39,16,1,2,0.33117182200658135
39,16,1,3,0.3516955800005235
39,16,2,1,0.0006643079977948219
39,16,2,2,0.1799517509934958
39,16,2,3,0.17060798399324995
39,16,3,1,0.046040690009249374
39,16,3,2,1.0325486490037292
39,16,3,3,1.0389933419937734
39,20,1,1,0.6687190429947805
39,20,1,2,0.3434853770013433
