i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,10,5,4,2,2,29,52,1024,1.0250842571258545,0.0019328594207763672,0.3253777027130127
1,10,5,3,2,2,30,60,1024,1.0731770992279053,0.0020313262939453125,1.0631484985351562
2,10,5,4,2,2,19,17,1,0.8752951622009277,0.0018219947814941406,0.00127410888671875
2,10,5,3,2,2,20,20,1,0.9109570980072021,0.0019276142120361328,0.002149820327758789
1,11,5,4,2,2,74,268,4194304,1.9976136684417725,0.002068042755126953,2496.966059923172
1,11,5,3,2,2,77,308,4194304,2.194110155105591,0.0049135684967041016,18274.162077188492
2,11,5,4,2,2,32,29,2,0.8570196628570557,0.0036225318908691406,0.0036673545837402344
2,11,5,3,2,2,33,33,1,0.9378552436828613,0.0021719932556152344,0.004717826843261719
1,12,5,4,2,2,69,189,531441,1.957289218902588,0.0028450489044189453,307.37084889411926
1,12,5,3,2,2,72,216,531441,2.005627155303955,0.002649545669555664,1985.9733293056488
2,12,5,4,2,2,23,21,1,1.0605201721191406,0.002487659454345703,0.0016672611236572266
2,12,5,3,2,2,24,24,1,1.1352946758270264,0.005335330963134766,0.0057375431060791016
