i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,3,2,2,6,6,1,0.18934106826782227,0.00012111663818359375,0.00010633468627929688
1,4,5,3,2,2,8,8,1,0.2919936180114746,0.0001404285430908203,0.00011420249938964844
1,5,5,3,2,2,10,10,1,0.4234938621520996,0.00015974044799804688,0.00015997886657714844
1,6,5,3,2,2,12,12,1,0.444915771484375,0.0001888275146484375,0.00018978118896484375
1,7,5,3,2,2,14,14,1,1.524277687072754,0.00024962425231933594,0.0002167224884033203
1,8,5,3,2,2,16,16,1,0.6072072982788086,0.00030159950256347656,0.0002810955047607422
1,9,5,3,2,2,18,18,1,0.8090050220489502,0.00031185150146484375,0.0003139972686767578
2,3,5,3,2,2,12,24,8,0.29846668243408203,0.00017499923706054688,0.0007987022399902344
2,4,5,3,2,2,16,32,16,0.43537259101867676,0.00020051002502441406,0.0018510818481445312
2,5,5,3,2,2,20,40,32,0.5492045879364014,0.0002346038818359375,0.004632711410522461
2,6,5,3,2,2,24,48,64,0.6333045959472656,0.00027680397033691406,0.010636091232299805
2,7,5,3,2,2,28,56,128,0.7397313117980957,0.00028133392333984375,0.020624637603759766
2,8,5,3,2,2,32,64,256,0.8581922054290771,0.0003638267517089844,0.04487252235412598
2,9,5,3,2,2,36,72,512,0.8110291957855225,0.0003204345703125,0.09639692306518555
3,3,5,3,2,2,12,24,8,0.27167606353759766,0.00013947486877441406,0.0006394386291503906
3,4,5,3,2,2,16,32,16,0.40571069717407227,0.0002543926239013672,0.002525806427001953
3,5,5,3,2,2,20,40,32,0.48460888862609863,0.0002396106719970703,0.004858732223510742
3,6,5,3,2,2,24,48,64,0.6062614917755127,0.0002410411834716797,0.011345386505126953
3,7,5,3,2,2,28,56,128,0.681149959564209,0.0002238750457763672,0.019404888153076172
3,8,5,3,2,2,32,64,256,0.7902452945709229,0.00035858154296875,0.04776358604431152
3,9,5,3,2,2,36,72,512,0.8439235687255859,0.0004267692565917969,0.10029339790344238
4,3,5,3,2,2,12,24,8,0.2378687858581543,0.00015091896057128906,0.0007271766662597656
4,4,5,3,2,2,16,32,16,0.3757033348083496,0.00016951560974121094,0.001592397689819336
4,5,5,3,2,2,20,40,32,0.42263054847717285,0.00019407272338867188,0.0038022994995117188
4,6,5,3,2,2,24,48,64,0.5888395309448242,0.00021576881408691406,0.00880742073059082
4,7,5,3,2,2,28,56,128,0.6768147945404053,0.0002963542938232422,0.023882389068603516
4,8,5,3,2,2,32,64,256,0.7046151161193848,0.00035691261291503906,0.04631781578063965
4,9,5,3,2,2,36,72,512,0.7989840507507324,0.00037360191345214844,0.09874725341796875
5,3,5,3,2,2,6,6,1,0.1774129867553711,0.00013637542724609375,0.00011968612670898438
5,4,5,3,2,2,8,8,1,0.2550539970397949,0.0001575946807861328,0.00013875961303710938
5,5,5,3,2,2,10,10,1,0.35939502716064453,0.00015664100646972656,0.00016260147094726562
5,6,5,3,2,2,12,12,1,0.47377777099609375,0.00021314620971679688,0.00020956993103027344
5,7,5,3,2,2,14,14,1,0.563631534576416,0.00032782554626464844,0.00033402442932128906
5,8,5,3,2,2,16,16,1,0.5953903198242188,0.0003368854522705078,0.0003273487091064453
5,9,5,3,2,2,18,18,1,0.7031047344207764,0.00040459632873535156,0.00039315223693847656
6,3,5,3,2,2,12,24,8,0.2850348949432373,0.0002219676971435547,0.0010995864868164062
6,4,5,3,2,2,16,32,16,0.38979601860046387,0.00019979476928710938,0.002092123031616211
6,5,5,3,2,2,20,40,32,0.45157694816589355,0.00024890899658203125,0.004936933517456055
6,6,5,3,2,2,24,48,64,0.5609731674194336,0.00035262107849121094,0.011357307434082031
6,7,5,3,2,2,28,56,128,0.6338801383972168,0.0002484321594238281,0.01987743377685547
6,8,5,3,2,2,32,64,256,0.7319433689117432,0.0003159046173095703,0.048123836517333984
6,9,5,3,2,2,36,72,512,0.8672938346862793,0.00038695335388183594,0.09753131866455078
7,3,5,3,2,2,6,6,1,0.24101662635803223,0.00013113021850585938,0.0001125335693359375
7,4,5,3,2,2,8,8,1,0.3169524669647217,0.00015974044799804688,0.00015687942504882812
7,5,5,3,2,2,10,10,1,0.3959660530090332,0.00020003318786621094,0.00019478797912597656
7,6,5,3,2,2,12,12,1,0.49358057975769043,0.00019621849060058594,0.00019741058349609375
7,7,5,3,2,2,14,14,1,0.5800418853759766,0.0002377033233642578,0.0002384185791015625
7,8,5,3,2,2,16,16,1,0.6821246147155762,0.0002999305725097656,0.0002899169921875
7,9,5,3,2,2,18,18,1,0.7276041507720947,0.0005707740783691406,0.00048613548278808594
8,3,5,3,2,2,6,6,1,0.2552304267883301,0.00015497207641601562,0.00014925003051757812
8,4,5,3,2,2,8,8,1,0.3578202724456787,0.00026106834411621094,0.00023937225341796875
8,5,5,3,2,2,10,10,1,0.4238913059234619,0.00020742416381835938,0.00021123886108398438
8,6,5,3,2,2,12,12,1,0.49404048919677734,0.00024962425231933594,0.00025081634521484375
8,7,5,3,2,2,14,14,1,0.5880446434020996,0.00032711029052734375,0.0003132820129394531
8,8,5,3,2,2,16,16,1,0.6474816799163818,0.00032901763916015625,0.0003514289855957031
8,9,5,3,2,2,18,18,1,0.7734577655792236,0.0003476142883300781,0.0003485679626464844
9,3,5,3,2,2,9,9,1,0.23428130149841309,0.00017523765563964844,0.00020265579223632812
9,4,5,3,2,2,12,12,1,0.4454073905944824,0.0001704692840576172,0.00020623207092285156
9,5,5,3,2,2,15,15,1,0.44181394577026367,0.00017523765563964844,0.00023031234741210938
9,6,5,3,2,2,18,18,1,0.48189234733581543,0.00019407272338867188,0.0002875328063964844
