i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,2,2,2,3,11,21,0,0.4320535659790039,0.0002033710479736328,0.0005276203155517578
1,3,5,2,2,2,4,14,42,27,0.3104071617126465,0.00011134147644042969,0.0007097721099853516
1,4,5,2,2,2,4,15,12,0,0.27327799797058105,0.000102996826171875,4.482269287109375e-05
1,4,5,2,2,2,5,18,51,81,0.3454601764678955,0.00024199485778808594,0.009361982345581055
1,4,5,2,2,2,6,20,66,81,0.5306248664855957,0.0001418590545654297,0.006632566452026367
1,5,5,2,2,2,5,19,33,0,0.42621302604675293,0.00018405914306640625,0.0013628005981445312
1,5,5,2,2,2,6,21,48,0,0.48810887336730957,0.00025081634521484375,0.0011088848114013672
1,5,5,2,2,2,7,23,60,0,0.6797080039978027,0.00035881996154785156,0.002547025680541992
1,6,5,2,2,2,6,23,33,0,0.5821783542633057,0.0001399517059326172,0.0007734298706054688
1,6,5,2,2,2,7,26,69,729,0.4878833293914795,0.00022649765014648438,0.028392314910888672
1,6,5,2,2,2,8,28,84,729,2.1155178546905518,0.00027298927307128906,0.05992841720581055
1,6,5,2,2,2,9,30,99,729,1.3245034217834473,0.00018072128295898438,0.07467532157897949
1,7,5,2,2,2,7,27,57,0,0.6124520301818848,0.0003783702850341797,0.018042325973510742
1,7,5,2,2,2,8,29,72,0,0.6650404930114746,0.0002453327178955078,0.01574993133544922
1,7,5,2,2,2,9,31,75,0,0.8127598762512207,0.0002357959747314453,0.01678466796875
1,7,5,2,2,2,10,33,90,0,0.8218498229980469,0.00027823448181152344,0.020895004272460938
1,8,5,2,2,2,8,31,51,0,0.718327522277832,0.00017905235290527344,0.0022819042205810547
1,8,5,2,2,2,9,33,66,0,0.7878847122192383,0.0004923343658447266,0.00791621208190918
1,8,5,2,2,2,10,35,78,0,0.856008768081665,0.0003101825714111328,0.00409388542175293
1,8,5,2,2,2,11,37,90,0,0.9814932346343994,0.00024628639221191406,0.0029594898223876953
1,8,5,2,2,2,12,39,93,0,1.0526225566864014,0.0004382133483886719,0.004660606384277344
2,3,5,2,2,2,3,12,24,13,0.2677297592163086,6.866455078125e-05,0.00035834312438964844
2,3,5,2,2,2,4,18,70,13,0.30866360664367676,0.00013256072998046875,0.002707242965698242
2,4,5,2,2,2,4,21,65,47,0.3642876148223877,0.0001621246337890625,0.0020368099212646484
2,4,5,2,2,2,5,22,78,33,0.4084174633026123,0.00017142295837402344,0.003162860870361328
2,4,5,2,2,2,6,28,156,41,0.5692992210388184,0.00022292137145996094,0.016103744506835938
2,5,5,2,2,2,5,25,73,99,0.7635245323181152,0.00012969970703125,0.003535032272338867
2,5,5,2,2,2,6,31,137,123,0.6203181743621826,0.00020241737365722656,0.022359132766723633
2,5,5,2,2,2,7,37,230,139,0.7165002822875977,0.0003261566162109375,0.13851141929626465
2,6,5,2,2,2,6,29,69,343,0.6959328651428223,0.00021719932556152344,0.04084420204162598
2,6,5,2,2,2,7,35,130,343,0.6478793621063232,0.0001895427703857422,0.14793109893798828
2,6,5,2,2,2,8,41,191,343,0.7955503463745117,0.0002453327178955078,0.3538668155670166
2,6,5,2,2,2,9,42,208,301,0.7335367202758789,0.0002598762512207031,0.3618168830871582
2,7,5,2,2,2,7,28,56,757,0.5211498737335205,0.00024771690368652344,0.0284423828125
2,7,5,2,2,2,8,34,88,757,0.4556546211242676,0.0001621246337890625,0.08895206451416016
2,7,5,2,2,2,9,40,208,925,0.7479848861694336,0.0003185272216796875,0.485004186630249
2,7,5,2,2,2,10,46,290,925,0.7837796211242676,0.00033211708068847656,0.7029070854187012
2,8,5,2,2,2,8,37,97,1651,0.7530269622802734,0.0003123283386230469,0.17245173454284668
2,8,5,2,2,2,9,43,129,2083,0.814162015914917,0.00030803680419921875,0.5491149425506592
2,8,5,2,2,2,10,49,232,2731,0.947117805480957,0.00024199485778808594,2.198352098464966
2,8,5,2,2,2,11,50,262,2477,0.9402432441711426,0.0003075599670410156,3.1504387855529785
2,8,5,2,2,2,12,56,376,2549,1.0462572574615479,0.0004260540008544922,7.785853385925293
3,3,5,2,2,2,3,22,85,64,0.4241461753845215,0.00012063980102539062,0.008271455764770508
3,3,5,2,2,2,4,23,140,65,0.3208022117614746,0.0001983642578125,0.017632007598876953
3,4,5,2,2,2,4,20,68,257,0.4102668762207031,0.00011563301086425781,0.00597071647644043
3,4,5,2,2,2,5,28,125,257,0.5417995452880859,0.0002791881561279297,0.04204106330871582
3,4,5,2,2,2,6,36,310,257,0.6891074180603027,0.00027179718017578125,0.1265263557434082
