i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,7,5,4,2,2,33,84,2187,0.3193783760070801,0.00011920928955078125,0.04345345497131348
1,7,5,3,2,2,35,105,2187,0.34267711639404297,0.00013399124145507812,0.23236441612243652
2,7,5,4,2,2,13,11,1,0.19860172271728516,0.00010657310485839844,7.653236389160156e-05
2,7,5,3,2,2,14,14,1,0.21698784828186035,0.00013184547424316406,0.00012564659118652344
3,7,5,4,2,2,13,11,1,0.19935870170593262,0.00010156631469726562,9.942054748535156e-05
3,7,5,3,2,2,14,14,1,0.2100391387939453,0.00011444091796875,0.00010824203491210938
4,7,5,4,2,2,13,11,1,0.2056419849395752,0.00010991096496582031,8.511543273925781e-05
4,7,5,3,2,2,14,14,1,0.2559475898742676,0.00014162063598632812,0.0001201629638671875
5,7,5,4,2,2,13,11,1,0.2690410614013672,0.00012063980102539062,7.581710815429688e-05
5,7,5,3,2,2,14,14,1,0.2617940902709961,0.00010323524475097656,0.00011658668518066406
6,7,5,4,2,2,13,11,1,0.19121122360229492,0.0001010894775390625,7.486343383789062e-05
6,7,5,3,2,2,14,14,1,0.20752286911010742,0.00019216537475585938,0.00019741058349609375
7,7,5,4,2,2,20,34,128,0.22505927085876465,0.00012111663818359375,0.002095937728881836
7,7,5,3,2,2,21,42,128,0.22288846969604492,0.00018715858459472656,0.007032155990600586
8,7,5,4,2,2,19,16,1,0.22526931762695312,0.00010704994201660156,8.630752563476562e-05
8,7,5,3,2,2,21,21,1,0.23839831352233887,0.00011849403381347656,0.00017952919006347656
9,7,5,4,2,2,13,11,1,0.16745829582214355,0.00010776519775390625,7.414817810058594e-05
9,7,5,3,2,2,14,14,1,0.1862952709197998,0.0001590251922607422,0.00011205673217773438
10,7,5,4,2,2,26,44,128,0.2655770778656006,0.00010848045349121094,0.0035104751586914062
10,7,5,3,2,2,28,56,128,0.28607630729675293,0.0001270771026611328,0.01191401481628418
11,7,5,4,2,2,26,44,128,0.26804542541503906,0.0001125335693359375,0.0029571056365966797
11,7,5,3,2,2,28,56,128,0.3178884983062744,0.000133514404296875,0.011539936065673828
12,7,5,4,2,2,13,11,1,0.22426438331604004,0.00011658668518066406,7.987022399902344e-05
