i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
7,5,5,2,2,2,7,37,69,3,1.9244089126586914,0.0002498626708984375,0.013438224792480469
7,5,5,2,2,2,8,43,120,3,2.3126065731048584,0.0003809928894042969,0.047840118408203125
7,5,5,2,2,2,9,44,129,3,2.3586366176605225,0.0003323554992675781,0.06808233261108398
7,5,5,2,2,2,10,50,180,1,2.6970086097717285,0.0003573894500732422,0.20487594604492188
7,6,5,2,2,2,6,29,24,27,1.4950337409973145,0.00020503997802734375,0.002653837203979492
7,6,5,2,2,2,7,30,27,9,1.552917242050171,0.00031566619873046875,0.003993511199951172
7,6,5,2,2,2,8,36,54,9,1.8599658012390137,0.00036334991455078125,0.014033317565917969
7,6,5,2,2,2,9,42,81,3,2.2384960651397705,0.0003170967102050781,0.03136730194091797
7,6,5,2,2,2,10,48,120,1,2.542259454727173,0.0004603862762451172,0.05897212028503418
7,6,5,2,2,2,11,54,177,1,2.8807852268218994,0.0004105567932128906,0.2568244934082031
7,6,5,2,2,2,12,60,216,1,3.165353298187256,0.0004703998565673828,0.5410640239715576
8,3,5,2,2,2,3,9,3,1,0.4576911926269531,0.00011754035949707031,9.274482727050781e-05
8,3,5,2,2,2,4,13,8,1,0.6789345741271973,0.0001571178436279297,0.00012111663818359375
8,3,5,2,2,2,5,17,13,1,0.9532041549682617,0.00018596649169921875,0.0001990795135498047
8,3,5,2,2,2,6,21,18,1,1.1371440887451172,0.0001983642578125,0.00022339820861816406
8,4,5,2,2,2,4,12,4,1,0.639045238494873,0.00016570091247558594,0.00010752677917480469
8,4,5,2,2,2,5,16,9,1,0.8668889999389648,0.00017189979553222656,0.0001533031463623047
8,4,5,2,2,2,6,20,14,1,1.0528430938720703,0.0001976490020751953,0.0002696514129638672
8,4,5,2,2,2,7,24,19,1,1.2929048538208008,0.0002357959747314453,0.0005393028259277344
8,4,5,2,2,2,8,28,24,1,1.5523462295532227,0.000293731689453125,0.0005998611450195312
8,5,5,2,2,2,5,18,7,0,0.9504351615905762,0.0001838207244873047,6.079673767089844e-05
8,5,5,2,2,2,6,19,10,1,1.0341143608093262,0.00023889541625976562,0.0001773834228515625
8,5,5,2,2,2,7,23,15,1,1.224560022354126,0.000225067138671875,0.00018453598022460938
8,5,5,2,2,2,8,27,20,1,1.5050058364868164,0.00027489662170410156,0.0003082752227783203
8,5,5,2,2,2,9,31,25,1,1.6804869174957275,0.0003008842468261719,0.0007550716400146484
8,5,5,2,2,2,10,35,30,1,1.9467458724975586,0.00034546852111816406,0.0012657642364501953
8,6,5,2,2,2,6,18,6,1,0.9604818820953369,0.0002627372741699219,0.00014138221740722656
8,6,5,2,2,2,7,22,11,1,1.2001075744628906,0.0002205371856689453,0.00017380714416503906
8,6,5,2,2,2,8,26,16,1,1.467752456665039,0.0003273487091064453,0.0002777576446533203
8,6,5,2,2,2,9,30,21,1,1.627079963684082,0.00040793418884277344,0.0003643035888671875
8,6,5,2,2,2,10,34,26,1,1.9325428009033203,0.0003769397735595703,0.0006115436553955078
8,6,5,2,2,2,11,38,31,1,2.1086583137512207,0.0003764629364013672,0.002215147018432617
8,6,5,2,2,2,12,42,36,1,2.3736491203308105,0.0007030963897705078,0.003367900848388672
9,3,5,2,2,2,3,24,70,32,0.7096273899078369,0.00021529197692871094,0.010904073715209961
9,3,5,2,2,2,4,32,208,26,0.9018561840057373,0.00020003318786621094,0.05539345741271973
9,3,5,2,2,2,5,34,278,24,0.9792335033416748,0.0003478527069091797,0.1047050952911377
9,3,5,2,2,2,6,42,492,26,1.2061707973480225,0.0004096031188964844,0.2659151554107666
9,4,5,2,2,2,4,24,72,72,0.7255451679229736,0.0001537799835205078,0.012140035629272461
9,4,5,2,2,2,5,32,170,60,0.9389927387237549,0.0002090930938720703,0.06736397743225098
9,4,5,2,2,2,6,40,272,64,1.1531836986541748,0.00036644935607910156,0.1638777256011963
9,4,5,2,2,2,7,48,442,68,1.3601083755493164,0.0004525184631347656,0.7063672542572021
9,4,5,2,2,2,8,56,656,74,1.603736162185669,0.000370025634765625,1.9440009593963623
9,5,5,2,2,2,5,36,98,304,1.0429766178131104,0.00027060508728027344,0.047942161560058594
9,5,5,2,2,2,6,44,200,252,1.2730588912963867,0.0003650188446044922,0.29174065589904785
9,5,5,2,2,2,7,46,270,236,1.337130069732666,0.00039958953857421875,0.6166651248931885
9,5,5,2,2,2,8,54,480,188,1.5475058555603027,0.0003254413604736328,1.6043481826782227
9,5,5,2,2,2,9,62,650,196,1.8047471046447754,0.0004918575286865234,3.497309923171997
9,5,5,2,2,2,10,70,820,212,1.9797303676605225,0.0004172325134277344,9.114299297332764
9,6,5,2,2,2,6,42,116,1056,1.207080364227295,0.0002257823944091797,0.5226478576660156
9,6,5,2,2,2,7,50,158,1184,1.4580974578857422,0.0002560615539550781,0.9977312088012695
9,6,5,2,2,2,8,58,304,960,1.6469221115112305,0.00044035911560058594,4.153576850891113
9,6,5,2,2,2,9,60,390,928,1.7199492454528809,0.0005269050598144531,7.011658191680908
9,6,5,2,2,2,10,68,580,952,1.8950772285461426,0.0006673336029052734,16.246284008026123
9,6,5,2,2,2,11,76,682,1072,2.2147650718688965,0.0004987716674804688,34.10886287689209
9,6,5,2,2,2,12,84,984,832,2.3632192611694336,0.0007560253143310547,74.14101839065552
10,3,5,2,2,2,3,6,3,1,0.4346485137939453,0.000141143798828125,0.00010251998901367188
10,3,5,2,2,2,4,8,6,1,0.632775068283081,0.0002193450927734375,0.00013375282287597656
10,3,5,2,2,2,5,10,9,1,0.8137168884277344,0.00017952919006347656,0.00011515617370605469
10,3,5,2,2,2,6,12,12,1,0.9566359519958496,0.0002627372741699219,0.00019359588623046875
10,4,5,2,2,2,4,9,3,0,0.7475814819335938,0.00016069412231445312,6.008148193359375e-05
10,4,5,2,2,2,5,11,6,0,0.867079496383667,0.0002319812774658203,8.082389831542969e-05
10,4,5,2,2,2,6,12,10,1,0.956352949142456,0.00019741058349609375,0.00016236305236816406
10,4,5,2,2,2,7,14,13,1,1.1654164791107178,0.0002956390380859375,0.0002448558807373047
10,4,5,2,2,2,8,16,16,1,1.3318746089935303,0.0003211498260498047,0.00024437904357910156
10,5,5,2,2,2,5,11,5,0,0.878532886505127,0.0002455711364746094,7.987022399902344e-05
10,5,5,2,2,2,6,12,8,1,0.9346284866333008,0.00025916099548339844,0.00017499923706054688
10,5,5,2,2,2,7,14,11,1,1.106945514678955,0.00023221969604492188,0.0002014636993408203
10,5,5,2,2,2,8,16,14,1,1.2865591049194336,0.0002987384796142578,0.00024580955505371094
10,5,5,2,2,2,9,18,17,1,1.441127061843872,0.00030684471130371094,0.00028967857360839844
10,5,5,2,2,2,10,20,20,1,1.6520757675170898,0.00044465065002441406,0.0005223751068115234
10,6,5,2,2,2,6,13,4,0,1.0198793411254883,0.0002658367156982422,7.796287536621094e-05
10,6,5,2,2,2,7,15,6,0,1.1917345523834229,0.00026988983154296875,6.961822509765625e-05
10,6,5,2,2,2,8,16,12,1,1.3155877590179443,0.0003726482391357422,0.00023055076599121094
10,6,5,2,2,2,9,18,15,1,1.4397447109222412,0.0003044605255126953,0.00025010108947753906
10,6,5,2,2,2,10,20,18,1,1.656229019165039,0.00044417381286621094,0.00045490264892578125
10,6,5,2,2,2,11,22,21,1,1.7660937309265137,0.0004680156707763672,0.0005099773406982422
10,6,5,2,2,2,12,24,24,1,1.9568612575531006,0.0004558563232421875,0.0005431175231933594
11,3,5,2,2,2,3,12,13,1,0.4764974117279053,0.00013947486877441406,0.00013875961303710938
11,3,5,2,2,2,4,16,30,1,0.5965492725372314,0.00020623207092285156,0.0006155967712402344
11,3,5,2,2,2,5,17,40,1,0.6534042358398438,0.00018358230590820312,0.0008704662322998047
11,3,5,2,2,2,6,21,72,1,0.8085339069366455,0.0002315044403076172,0.0023131370544433594
11,4,5,2,2,2,4,15,11,1,0.563176155090332,0.00022125244140625,0.00021767616271972656
11,4,5,2,2,2,5,16,20,1,0.6163487434387207,0.00019311904907226562,0.00027751922607421875
11,4,5,2,2,2,6,20,36,1,0.7616386413574219,0.00022220611572265625,0.0010497570037841797
11,4,5,2,2,2,7,24,70,1,0.9578537940979004,0.0002551078796386719,0.003372669219970703
11,4,5,2,2,2,8,28,96,1,1.0492184162139893,0.0002949237823486328,0.009959697723388672
11,5,5,2,2,2,5,18,19,1,0.6749579906463623,0.00017714500427246094,0.0002028942108154297
11,5,5,2,2,2,6,19,24,1,0.7334902286529541,0.00027632713317871094,0.0004029273986816406
11,5,5,2,2,2,7,23,40,1,0.8992664813995361,0.0002498626708984375,0.0006911754608154297
11,5,5,2,2,2,8,27,62,1,1.0189530849456787,0.00029015541076660156,0.002153635025024414
11,5,5,2,2,2,9,31,88,1,1.1792852878570557,0.0003647804260253906,0.007928609848022461
11,5,5,2,2,2,10,35,120,1,1.3638339042663574,0.00045418739318847656,0.022005558013916016
11,6,5,2,2,2,6,21,16,1,0.8070313930511475,0.0003204345703125,0.0003552436828613281
11,6,5,2,2,2,7,25,34,1,0.9427194595336914,0.0002942085266113281,0.00080108642578125
11,6,5,2,2,2,8,29,44,1,1.12709379196167,0.0002911090850830078,0.0010197162628173828
11,6,5,2,2,2,9,33,70,1,1.2754027843475342,0.0004334449768066406,0.0036406517028808594
11,6,5,2,2,2,10,37,93,1,1.4077112674713135,0.00036787986755371094,0.00842142105102539
11,6,5,2,2,2,11,38,106,1,1.4574027061462402,0.00038623809814453125,0.013720035552978516
11,6,5,2,2,2,12,42,144,1,1.642481803894043,0.000621795654296875,0.02994251251220703
12,3,5,2,2,2,3,24,86,52,0.8773198127746582,0.00018525123596191406,0.014560699462890625
12,3,5,2,2,2,4,26,148,44,0.9561021327972412,0.00017309188842773438,0.0277254581451416
12,3,5,2,2,2,5,34,334,53,1.2997362613677979,0.0002593994140625,0.10597085952758789
12,3,5,2,2,2,6,42,612,62,1.5899815559387207,0.00039505958557128906,0.47086477279663086
12,4,5,2,2,2,4,24,72,160,0.856295108795166,0.00015282630920410156,0.016916513442993164
12,4,5,2,2,2,5,32,166,160,1.2071878910064697,0.00018358230590820312,0.13091397285461426
12,4,5,2,2,2,6,40,292,160,1.4938023090362549,0.0003082752227783203,0.20296883583068848
12,4,5,2,2,2,7,48,538,196,1.8385391235351562,0.0002903938293457031,0.9722731113433838
12,4,5,2,2,2,8,56,816,232,2.138455390930176,0.00044655799865722656,3.814460515975952
12,5,5,2,2,2,5,30,90,464,1.1102960109710693,0.000232696533203125,0.06219816207885742
12,5,5,2,2,2,6,38,240,644,1.4067656993865967,0.0002930164337158203,0.48067760467529297
12,5,5,2,2,2,7,46,338,644,1.7709267139434814,0.0003674030303955078,1.2436330318450928
12,5,5,2,2,2,8,54,584,734,2.031332015991211,0.0004417896270751953,4.168181896209717
12,5,5,2,2,2,9,62,802,797,2.335124969482422,0.0004220008850097656,12.210429191589355
12,5,5,2,2,2,10,70,1020,905,2.687568426132202,0.0005297660827636719,34.73274827003479
12,6,5,2,2,2,6,36,108,1036,1.304640531539917,0.0002396106719970703,0.1908559799194336
12,6,5,2,2,2,7,44,202,1720,1.6572248935699463,0.00028514862060546875,0.6477625370025635
12,6,5,2,2,2,8,52,328,1990,1.9695286750793457,0.00038623809814453125,2.965358257293701
12,6,5,2,2,2,9,60,482,2260,2.2545125484466553,0.0003490447998046875,5.00080943107605
12,6,5,2,2,2,10,68,728,2764,2.5372726917266846,0.00043964385986328125,15.917809247970581
12,6,5,2,2,2,11,76,1006,3061,2.853682518005371,0.0005166530609130859,44.80809688568115
12,6,5,2,2,2,12,84,1224,3349,3.1577956676483154,0.0005743503570556641,100.56452536582947
13,3,5,2,2,2,3,6,3,1,0.39193034172058105,0.0001475811004638672,9.608268737792969e-05
13,3,5,2,2,2,4,8,8,1,0.60732102394104,0.000164031982421875,0.00011515617370605469
13,3,5,2,2,2,5,10,19,1,0.7417700290679932,0.0002205371856689453,0.00032901763916015625
13,3,5,2,2,2,6,12,36,1,0.9218134880065918,0.00020647048950195312,0.0006284713745117188
13,4,5,2,2,2,4,9,6,1,0.6526367664337158,0.00016689300537109375,0.00012636184692382812
13,4,5,2,2,2,5,10,7,1,0.7138240337371826,0.0002281665802001953,0.0001575946807861328
13,4,5,2,2,2,6,12,12,1,0.9241418838500977,0.00027489662170410156,0.0002586841583251953
13,4,5,2,2,2,7,14,27,1,1.0949604511260986,0.0002582073211669922,0.0006005764007568359
13,4,5,2,2,2,8,16,48,1,1.279686689376831,0.0002980232238769531,0.0016939640045166016
13,5,5,2,2,2,5,11,7,1,0.7853419780731201,0.00017881393432617188,0.00013113021850585938
13,5,5,2,2,2,6,12,8,1,0.8324713706970215,0.00021505355834960938,0.000148773193359375
13,5,5,2,2,2,7,14,19,1,1.0379607677459717,0.0003571510314941406,0.00041222572326660156
13,5,5,2,2,2,8,16,30,1,1.2543859481811523,0.00036144256591796875,0.0006804466247558594
13,5,5,2,2,2,9,18,47,1,1.3825013637542725,0.0004067420959472656,0.0014998912811279297
13,5,5,2,2,2,10,20,60,1,1.5818288326263428,0.00039768218994140625,0.00395512580871582
13,6,5,2,2,2,6,12,6,1,0.8303818702697754,0.0002627372741699219,0.00014543533325195312
13,6,5,2,2,2,7,14,9,1,0.9795527458190918,0.00032329559326171875,0.0001876354217529297
13,6,5,2,2,2,8,16,18,1,1.1445674896240234,0.0003311634063720703,0.00028967857360839844
13,6,5,2,2,2,9,18,27,1,1.364030122756958,0.0003933906555175781,0.0004818439483642578
13,6,5,2,2,2,10,20,42,1,1.561800241470337,0.0003371238708496094,0.0011088848114013672
