i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,7,5,4,2,2,33,84,3645,0.32770800590515137,0.00011157989501953125,0.07561421394348145
1,7,5,3,2,2,35,105,2187,0.32250332832336426,0.00013780593872070312,0.24572181701660156
2,7,5,4,2,2,13,11,1,0.22253012657165527,0.00012040138244628906,8.845329284667969e-05
2,7,5,3,2,2,14,14,1,0.19445204734802246,0.000110626220703125,0.00010895729064941406
3,7,5,4,2,2,33,56,320,0.3223855495452881,0.00010037422180175781,0.007802009582519531
3,7,5,3,2,2,35,70,128,0.3262646198272705,0.00015664100646972656,0.01868724822998047
4,7,5,4,2,2,13,11,1,0.2101447582244873,0.00010442733764648438,7.557868957519531e-05
4,7,5,3,2,2,14,14,1,0.20708298683166504,0.00011348724365234375,0.0001246929168701172
5,7,5,4,2,2,13,11,1,0.19620299339294434,9.822845458984375e-05,6.604194641113281e-05
5,7,5,3,2,2,14,14,1,0.23964667320251465,0.0001163482666015625,0.00011324882507324219
6,7,5,4,2,2,13,11,1,0.20444369316101074,0.00010347366333007812,7.367134094238281e-05
6,7,5,3,2,2,14,14,1,0.22716498374938965,0.00011682510375976562,0.00011277198791503906
7,7,5,4,2,2,33,56,320,0.32187581062316895,0.00011277198791503906,0.008316993713378906
7,7,5,3,2,2,35,70,128,0.35523176193237305,0.0001323223114013672,0.01772785186767578
8,7,5,4,2,2,13,11,1,0.22395920753479004,0.00012826919555664062,9.369850158691406e-05
8,7,5,3,2,2,14,14,1,0.2269575595855713,0.00015282630920410156,0.00014019012451171875
9,7,5,4,2,2,13,11,1,0.2232060432434082,0.00010156631469726562,7.2479248046875e-05
9,7,5,3,2,2,14,14,1,0.2394120693206787,0.00011396408081054688,0.00011014938354492188
10,7,5,4,2,2,27,64,1215,0.2953324317932129,0.00010919570922851562,0.021659374237060547
10,7,5,3,2,2,28,84,2187,0.3146500587463379,0.00012159347534179688,0.15439605712890625
11,7,5,4,2,2,13,11,1,0.21908879280090332,0.00010156631469726562,7.200241088867188e-05
11,7,5,3,2,2,14,14,1,0.21857786178588867,0.00010848045349121094,0.0001049041748046875
12,7,5,4,2,2,13,11,1,0.24366521835327148,0.00010776519775390625,7.534027099609375e-05
12,7,5,3,2,2,14,14,1,0.343782901763916,0.0003476142883300781,0.00039076805114746094
13,7,5,4,2,2,13,11,1,0.28545045852661133,0.00010561943054199219,7.414817810058594e-05
13,7,5,3,2,2,14,14,1,0.24772047996520996,0.00011229515075683594,0.0001442432403564453
14,7,5,4,2,2,41,105,6318,0.5206232070922852,0.0002911090850830078,0.19292283058166504
14,7,5,3,2,2,42,126,2187,0.4902632236480713,0.00023627281188964844,0.34906649589538574
15,7,5,4,2,2,20,34,192,0.28943824768066406,0.00013828277587890625,0.0043163299560546875
15,7,5,3,2,2,21,42,128,0.308699369430542,0.00014591217041015625,0.007397174835205078
16,7,5,4,2,2,13,11,1,0.3413257598876953,0.00011849403381347656,8.606910705566406e-05
16,7,5,3,2,2,14,14,1,0.33101630210876465,0.0001506805419921875,0.00016951560974121094
17,7,5,4,2,2,19,32,64,0.31290292739868164,0.00013017654418945312,0.0014107227325439453
17,7,5,3,2,2,21,42,128,0.29137468338012695,0.00011873245239257812,0.0069692134857177734
18,7,5,4,2,2,32,54,192,0.35239171981811523,0.00014734268188476562,0.0071904659271240234
18,7,5,3,2,2,35,70,128,0.4056832790374756,0.00012826919555664062,0.019289493560791016
19,7,5,4,2,2,13,11,1,0.2373180389404297,0.0001049041748046875,7.462501525878906e-05
19,7,5,3,2,2,14,14,1,0.25153303146362305,0.0001456737518310547,0.00014328956604003906
20,7,5,4,2,2,13,11,1,0.21752595901489258,0.00010061264038085938,7.224082946777344e-05
20,7,5,3,2,2,14,14,1,0.19926667213439941,0.00014853477478027344,0.0001475811004638672
21,7,5,4,2,2,13,11,1,0.2196667194366455,0.00013494491577148438,0.00010323524475097656
21,7,5,3,2,2,14,14,1,0.2587771415710449,0.00011801719665527344,0.00010323524475097656
22,7,5,4,2,2,13,11,1,0.26669812202453613,9.72747802734375e-05,7.104873657226562e-05
22,7,5,3,2,2,14,14,1,0.28693723678588867,0.00011444091796875,0.0001068115234375
23,7,5,4,2,2,13,11,1,0.22218871116638184,0.00013327598571777344,9.584426879882812e-05
23,7,5,3,2,2,14,14,1,0.22285199165344238,0.0001533031463623047,0.00015091896057128906
24,7,5,4,2,2,26,44,192,0.2680823802947998,0.00010776519775390625,0.004034280776977539
24,7,5,3,2,2,28,56,128,0.30742764472961426,0.00010991096496582031,0.011444568634033203
25,7,5,4,2,2,13,11,1,0.25110387802124023,0.00012421607971191406,8.940696716308594e-05
