i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,2,2,2,3,9,9,1,0.3686494827270508,0.00013017654418945312,0.00011920928955078125
1,3,5,2,2,2,4,11,24,1,0.4835042953491211,0.00023818016052246094,0.00043964385986328125
1,3,5,2,2,2,5,13,37,1,0.5513131618499756,0.0002257823944091797,0.0010380744934082031
1,3,5,2,2,2,6,15,60,1,0.6549167633056641,0.00021505355834960938,0.0017974376678466797
1,4,5,2,2,2,4,12,12,1,0.4889252185821533,0.0001659393310546875,0.00013136863708496094
1,4,5,2,2,2,5,14,21,1,0.5799546241760254,0.00018167495727539062,0.00029468536376953125
1,4,5,2,2,2,6,16,36,1,0.6954333782196045,0.00020384788513183594,0.0006029605865478516
1,4,5,2,2,2,7,18,57,1,0.8137500286102295,0.00029850006103515625,0.00173187255859375
1,4,5,2,2,2,8,20,80,1,0.8837065696716309,0.00040340423583984375,0.0036704540252685547
1,5,5,2,2,2,5,15,13,1,0.6143193244934082,0.00018930435180664062,0.0001499652862548828
1,5,5,2,2,2,6,17,22,1,0.7163593769073486,0.00022482872009277344,0.0002875328063964844
1,5,5,2,2,2,7,19,37,1,0.8334450721740723,0.0002734661102294922,0.0007243156433105469
1,5,5,2,2,2,8,21,56,1,0.9849035739898682,0.0002868175506591797,0.0012364387512207031
1,5,5,2,2,2,9,23,73,1,0.9797275066375732,0.00031566619873046875,0.0030651092529296875
1,5,5,2,2,2,10,25,100,1,1.08536696434021,0.0003502368927001953,0.008027791976928711
1,6,5,2,2,2,6,18,18,1,0.7096984386444092,0.00026917457580566406,0.0003178119659423828
1,6,5,2,2,2,7,20,27,1,0.8103017807006836,0.0003142356872558594,0.0005781650543212891
1,6,5,2,2,2,8,22,44,1,0.9751369953155518,0.00038242340087890625,0.0012943744659423828
1,6,5,2,2,2,9,24,53,1,1.1204619407653809,0.0004279613494873047,0.0021996498107910156
1,6,5,2,2,2,10,26,72,1,1.1335690021514893,0.0004355907440185547,0.004284858703613281
1,6,5,2,2,2,11,28,105,1,1.3037595748901367,0.00039267539978027344,0.011931657791137695
1,6,5,2,2,2,12,30,120,1,1.422464370727539,0.0005702972412109375,0.016898632049560547
2,3,5,2,2,2,3,6,6,1,0.293626070022583,0.00016450881958007812,0.00013113021850585938
2,3,5,2,2,2,4,8,14,1,0.38084840774536133,0.00017905235290527344,0.0001952648162841797
2,3,5,2,2,2,5,10,28,1,0.4888575077056885,0.0001838207244873047,0.0004191398620605469
2,3,5,2,2,2,6,12,48,1,0.5930917263031006,0.0003383159637451172,0.0016162395477294922
2,4,5,2,2,2,4,8,8,1,0.37788867950439453,0.00019168853759765625,0.00014829635620117188
2,4,5,2,2,2,5,10,14,1,0.47898268699645996,0.00023698806762695312,0.0003139972686767578
2,4,5,2,2,2,6,12,28,1,0.5712699890136719,0.00021028518676757812,0.0004184246063232422
2,4,5,2,2,2,7,14,44,1,0.667564868927002,0.0003495216369628906,0.0014982223510742188
2,4,5,2,2,2,8,16,64,1,0.7762351036071777,0.0004405975341796875,0.004079580307006836
2,5,5,2,2,2,5,11,17,1,0.5567009449005127,0.0002484321594238281,0.00024008750915527344
2,5,5,2,2,2,6,12,22,1,0.5687837600708008,0.0002734661102294922,0.00040793418884277344
2,5,5,2,2,2,7,14,36,1,0.6642980575561523,0.0002422332763671875,0.0006885528564453125
2,5,5,2,2,2,8,16,52,1,0.7635560035705566,0.00029158592224121094,0.0012998580932617188
2,5,5,2,2,2,9,18,64,1,0.8705813884735107,0.00032448768615722656,0.001999378204345703
2,5,5,2,2,2,10,20,80,1,0.9694516658782959,0.0005040168762207031,0.007002353668212891
2,6,5,2,2,2,6,13,15,1,0.7741250991821289,0.0002429485321044922,0.00016069412231445312
2,6,5,2,2,2,7,15,26,1,0.7859206199645996,0.0002491474151611328,0.0003159046173095703
2,6,5,2,2,2,8,16,32,1,0.792370080947876,0.0004639625549316406,0.0009176731109619141
2,6,5,2,2,2,9,18,48,1,0.8562285900115967,0.000308990478515625,0.0011570453643798828
2,6,5,2,2,2,10,20,64,1,0.964810848236084,0.0003476142883300781,0.0025205612182617188
2,6,5,2,2,2,11,22,76,1,1.0567998886108398,0.0004363059997558594,0.005928993225097656
2,6,5,2,2,2,12,24,96,1,1.3178119659423828,0.0006663799285888672,0.012618780136108398
3,3,5,2,2,2,3,21,57,24,0.7127134799957275,0.00018596649169921875,0.005883216857910156
3,3,5,2,2,2,4,27,168,25,0.9938349723815918,0.0001704692840576172,0.033355712890625
3,3,5,2,2,2,5,30,225,22,1.007627248764038,0.00025272369384765625,0.05806255340576172
3,3,5,2,2,2,6,36,396,24,1.2777361869812012,0.0003192424774169922,0.1579139232635498
3,4,5,2,2,2,4,27,90,69,0.8727600574493408,0.0002281665802001953,0.02224278450012207
3,4,5,2,2,2,5,33,165,69,1.131270170211792,0.00029659271240234375,0.09617733955383301
3,4,5,2,2,2,6,36,222,59,1.2300355434417725,0.00022363662719726562,0.1742081642150879
3,4,5,2,2,2,7,42,321,64,1.4724829196929932,0.0003592967987060547,0.47054004669189453
3,4,5,2,2,2,8,48,528,70,1.7005467414855957,0.0003600120544433594,1.1871259212493896
3,5,5,2,2,2,5,33,99,165,1.1082532405853271,0.00019693374633789062,0.054297685623168945
3,5,5,2,2,2,6,39,216,173,1.3310208320617676,0.0002422332763671875,0.3213045597076416
3,5,5,2,2,2,7,42,255,152,1.4493813514709473,0.0003063678741455078,0.6154789924621582
3,5,5,2,2,2,8,48,408,170,1.62199068069458,0.0003809928894042969,1.3753376007080078
3,5,5,2,2,2,9,54,525,185,1.9245200157165527,0.00034046173095703125,3.1817705631256104
3,5,5,2,2,2,10,60,660,203,2.106327533721924,0.000560760498046875,6.757335186004639
3,6,5,2,2,2,6,39,108,522,1.2632882595062256,0.00022554397583007812,0.07612371444702148
3,6,5,2,2,2,7,45,165,549,1.5006685256958008,0.0003483295440673828,0.20461297035217285
3,6,5,2,2,2,8,51,258,525,1.7966818809509277,0.0002899169921875,0.6682631969451904
3,6,5,2,2,2,9,57,429,579,2.0086848735809326,0.0003452301025390625,2.658440589904785
3,6,5,2,2,2,10,60,486,488,2.03589129447937,0.0003981590270996094,3.6285321712493896
3,6,5,2,2,2,11,66,621,533,2.3100035190582275,0.0005404949188232422,5.500487565994263
3,6,5,2,2,2,12,72,792,587,2.4794373512268066,0.0006234645843505859,12.440497636795044
4,3,5,2,2,2,3,15,60,64,0.43511056900024414,0.0001506805419921875,0.007306814193725586
4,3,5,2,2,2,4,23,120,64,0.6845324039459229,0.00019097328186035156,0.028293609619140625
4,3,5,2,2,2,5,31,340,64,0.9546563625335693,0.00023365020751953125,0.1812741756439209
4,3,5,2,2,2,6,39,624,64,1.143104076385498,0.0004687309265136719,0.5843582153320312
4,4,5,2,2,2,4,27,104,256,0.7841579914093018,0.0003235340118408203,0.07586431503295898
4,4,5,2,2,2,5,28,172,256,0.8270633220672607,0.00021529197692871094,0.16076231002807617
4,4,5,2,2,2,6,36,296,256,1.1158487796783447,0.00034809112548828125,0.626091718673706
4,4,5,2,2,2,7,44,484,256,1.2866957187652588,0.00032782554626464844,1.7251684665679932
