i_sample,n_cores,step,method,execution_time
3,4,2,1,
3,4,2,2,0.13435088400001405
3,4,2,3,0.06507321899698582
3,4,3,1,
3,4,3,2,0.31565333899925463
3,4,3,3,0.30785108900090563
3,8,1,1,
3,8,1,2,0.17585308899651864
3,8,1,3,0.27914960400084965
3,8,2,1,
3,8,2,2,0.0762064089976775
3,8,2,3,0.07489702400198439
3,8,3,1,
3,8,3,2,0.6366765640013909
3,8,3,3,0.4058667659992352
3,12,1,1,
3,12,1,2,0.13632983699790202
3,12,1,3,0.15276649400038878
3,12,2,1,
3,12,2,2,0.07348965300116106
3,12,2,3,0.08687033499882091
3,12,3,1,
3,12,3,2,0.4786117709991231
3,12,3,3,0.4722264610027196
3,16,1,1,
3,16,1,2,0.21821252500012633
3,16,1,3,0.22776974699809216
3,16,2,1,
3,16,2,2,0.11116029500044533
3,16,2,3,0.0888777129985101
3,16,3,1,
3,16,3,2,0.6203367070011154
3,16,3,3,0.6106470659979095
3,20,1,1,
3,20,1,2,0.17690287299774354
3,20,1,3,0.1766540979988349
3,20,2,1,
3,20,2,2,0.10725644700141856
3,20,2,3,0.13021006299823057
3,20,3,1,
3,20,3,2,0.08962264000001596
3,20,3,3,4.8190999223152176e-05
3,24,1,1,
3,24,1,2,0.23624673199810786
3,24,1,3,0.2561966150024091
3,24,2,1,
3,24,2,2,0.14959912199992687
3,24,2,3,0.1286502990005829
3,24,3,1,
3,24,3,2,0.8790193919994636
3,24,3,3,0.8905805690010311
4,2,1,1,
4,2,1,2,0.2213939350003784
4,2,1,3,0.22920498500025133
4,2,2,1,
4,2,2,2,0.02778230399781023
4,2,2,3,0.045235150999360485
4,2,3,1,
4,2,3,2,0.24033566000071005
4,2,3,3,0.2123251849989174
4,4,1,1,
4,4,1,2,0.12323592200118583
4,4,1,3,0.117435812997428
4,4,2,1,
4,4,2,2,0.04747957099971245
4,4,2,3,0.04809263800052577
4,4,3,1,
4,4,3,2,0.19550523799989605
4,4,3,3,0.39790960800019093
