i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,4,2,2,8,10,8,0.17354106903076172,4.7206878662109375e-05,7.62939453125e-05
1,4,5,4,2,2,11,16,16,0.15091562271118164,7.82012939453125e-05,0.00024175643920898438
1,5,5,4,2,2,14,22,32,0.17630696296691895,8.0108642578125e-05,0.0004413127899169922
1,6,5,4,2,2,17,28,64,0.22013640403747559,8.20159912109375e-05,0.0009617805480957031
1,7,5,4,2,2,20,34,128,0.24732351303100586,9.34600830078125e-05,0.0020983219146728516
1,8,5,4,2,2,23,40,256,0.3431820869445801,0.00011372566223144531,0.004631757736206055
1,9,5,4,2,2,26,46,512,0.3772268295288086,0.0001430511474609375,0.010433197021484375
2,3,5,4,2,2,5,3,1,0.0830693244934082,5.745887756347656e-05,4.649162292480469e-05
2,4,5,4,2,2,7,5,1,0.11861443519592285,7.390975952148438e-05,5.6743621826171875e-05
2,5,5,4,2,2,9,7,1,0.14048385620117188,6.890296936035156e-05,5.245208740234375e-05
2,6,5,4,2,2,11,9,1,0.17306876182556152,7.963180541992188e-05,6.318092346191406e-05
2,7,5,4,2,2,13,11,1,0.19946694374084473,9.441375732421875e-05,6.914138793945312e-05
2,8,5,4,2,2,15,13,1,0.2363593578338623,0.00014829635620117188,0.00014543533325195312
2,9,5,4,2,2,17,15,1,0.2530827522277832,0.000141143798828125,0.00011682510375976562
3,3,5,4,2,2,5,3,1,0.08457660675048828,4.363059997558594e-05,3.552436828613281e-05
3,4,5,4,2,2,7,5,1,0.09653687477111816,5.8650970458984375e-05,4.649162292480469e-05
3,5,5,4,2,2,9,7,1,0.13495492935180664,6.937980651855469e-05,5.2928924560546875e-05
3,6,5,4,2,2,11,9,1,0.17741179466247559,8.058547973632812e-05,6.127357482910156e-05
3,7,5,4,2,2,13,11,1,0.19521450996398926,8.96453857421875e-05,6.532669067382812e-05
3,8,5,4,2,2,15,13,1,0.21027207374572754,0.00020194053649902344,0.0001628398895263672
3,9,5,4,2,2,17,15,1,0.25446367263793945,0.00011682510375976562,8.630752563476562e-05
4,3,5,4,2,2,5,3,1,0.07606124877929688,8.249282836914062e-05,6.890296936035156e-05
4,4,5,4,2,2,7,5,1,0.10429143905639648,5.507469177246094e-05,4.2438507080078125e-05
4,5,5,4,2,2,9,7,1,0.13927006721496582,6.794929504394531e-05,5.054473876953125e-05
4,6,5,4,2,2,11,9,1,0.1718158721923828,0.00011348724365234375,8.654594421386719e-05
4,7,5,4,2,2,13,11,1,0.25227904319763184,8.988380432128906e-05,6.794929504394531e-05
4,8,5,4,2,2,15,13,1,0.2420210838317871,0.00011086463928222656,8.225440979003906e-05
4,9,5,4,2,2,17,15,1,0.25635790824890137,0.00012183189392089844,0.00010418891906738281
5,3,5,4,2,2,5,3,1,0.0734715461730957,8.845329284667969e-05,4.7206878662109375e-05
5,4,5,4,2,2,7,5,1,0.09685111045837402,5.841255187988281e-05,4.458427429199219e-05
5,5,5,4,2,2,9,7,1,0.13441061973571777,8.58306884765625e-05,6.556510925292969e-05
5,6,5,4,2,2,11,9,1,0.1683650016784668,0.00010704994201660156,0.0001068115234375
5,7,5,4,2,2,13,11,1,0.19990277290344238,0.0001513957977294922,0.00011730194091796875
5,8,5,4,2,2,15,13,1,0.22823810577392578,0.00011396408081054688,8.821487426757812e-05
5,9,5,4,2,2,17,15,1,0.24986577033996582,0.0001468658447265625,9.632110595703125e-05
6,3,5,4,2,2,15,21,12,0.16366195678710938,5.3882598876953125e-05,0.00016760826110839844
6,4,5,4,2,2,21,36,24,0.2211446762084961,6.270408630371094e-05,0.00045490264892578125
6,5,5,4,2,2,27,51,48,0.30155301094055176,7.200241088867188e-05,0.0011608600616455078
6,6,5,4,2,2,33,66,96,0.40726590156555176,0.00012159347534179688,0.004290342330932617
6,7,5,4,2,2,39,81,192,0.49928927421569824,9.989738464355469e-05,0.006917715072631836
6,8,5,4,2,2,45,96,384,0.6110849380493164,0.00013446807861328125,0.016392946243286133
6,9,5,4,2,2,51,111,768,0.5683822631835938,0.0001442432403564453,0.035112857818603516
7,3,5,4,2,2,5,3,1,0.0681307315826416,4.458427429199219e-05,3.695487976074219e-05
7,4,5,4,2,2,7,5,1,0.10496735572814941,6.127357482910156e-05,4.744529724121094e-05
7,5,5,4,2,2,9,7,1,0.1329481601715088,8.463859558105469e-05,5.507469177246094e-05
7,6,5,4,2,2,11,9,1,0.1629495620727539,8.344650268554688e-05,6.079673767089844e-05
7,7,5,4,2,2,13,11,1,0.19578218460083008,9.441375732421875e-05,6.937980651855469e-05
7,8,5,4,2,2,15,13,1,0.22623777389526367,0.00015687942504882812,8.034706115722656e-05
7,9,5,4,2,2,17,15,1,0.25157928466796875,0.00017499923706054688,0.00012922286987304688
8,3,5,4,2,2,5,3,1,0.08119416236877441,6.151199340820312e-05,5.030632019042969e-05
8,4,5,4,2,2,7,5,1,0.11542606353759766,6.437301635742188e-05,5.030632019042969e-05
8,5,5,4,2,2,9,7,1,0.13254261016845703,6.985664367675781e-05,5.316734313964844e-05
8,6,5,4,2,2,11,9,1,0.15929174423217773,7.700920104980469e-05,6.079673767089844e-05
8,7,5,4,2,2,13,11,1,0.20505905151367188,0.00013589859008789062,0.00019741058349609375
8,8,5,4,2,2,15,13,1,0.2779877185821533,0.00011348724365234375,8.487701416015625e-05
8,9,5,4,2,2,17,15,1,0.2665894031524658,0.00016045570373535156,9.441375732421875e-05
9,3,5,4,2,2,13,16,12,0.11760544776916504,5.030632019042969e-05,0.00012421607971191406
9,4,5,4,2,2,18,26,24,0.17296457290649414,7.367134094238281e-05,0.0003514289855957031
9,5,5,4,2,2,23,36,48,0.22901463508605957,7.414817810058594e-05,0.0008966922760009766
9,6,5,4,2,2,28,46,96,0.2998058795928955,0.00011515617370605469,0.0028498172760009766
9,7,5,4,2,2,33,56,192,0.3414745330810547,0.00011110305786132812,0.005259990692138672
9,8,5,4,2,2,38,66,384,0.36456990242004395,0.0001494884490966797,0.010941743850708008
9,9,5,4,2,2,43,76,768,0.4362351894378662,0.00013446807861328125,0.024265766143798828
10,3,5,4,2,2,7,8,4,0.08678197860717773,5.5789947509765625e-05,6.532669067382812e-05
10,4,5,4,2,2,10,14,8,0.1262805461883545,6.127357482910156e-05,0.00010895729064941406
10,5,5,4,2,2,13,20,16,0.15976405143737793,7.390975952148438e-05,0.0002484321594238281
10,6,5,4,2,2,16,26,32,0.21679377555847168,0.00014591217041015625,0.0009694099426269531
10,7,5,4,2,2,19,32,64,0.24743247032165527,0.00013446807861328125,0.001619577407836914
10,8,5,4,2,2,22,38,128,0.3232541084289551,0.0001556873321533203,0.003332853317260742
10,9,5,4,2,2,25,44,256,0.32886171340942383,0.00013256072998046875,0.00519251823425293
