i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,4,2,2,15,27,27,0.07485318183898926,2.765655517578125e-05,0.00013971328735351562
1,3,5,3,2,2,18,54,27,0.0889279842376709,3.6716461181640625e-05,0.0013854503631591797
2,3,5,4,2,2,5,3,1,0.05492281913757324,4.2438507080078125e-05,2.9802322387695312e-05
2,3,5,3,2,2,6,6,1,0.09495043754577637,4.8160552978515625e-05,4.4345855712890625e-05
3,3,5,4,2,2,5,3,1,0.06552338600158691,2.5987625122070312e-05,1.8835067749023438e-05
3,3,5,3,2,2,6,6,1,0.16261601448059082,7.867813110351562e-05,0.00020122528076171875
4,3,5,4,2,2,5,3,1,0.12244844436645508,4.124641418457031e-05,3.266334533691406e-05
4,3,5,3,2,2,6,6,1,0.0762171745300293,3.0517578125e-05,2.7418136596679688e-05
5,3,5,4,2,2,8,5,2,0.07047224044799805,2.765655517578125e-05,2.3603439331054688e-05
5,3,5,3,2,2,9,9,1,0.13424015045166016,3.123283386230469e-05,3.457069396972656e-05
6,3,5,4,2,2,7,4,1,0.06790447235107422,3.218650817871094e-05,2.3126602172851562e-05
6,3,5,3,2,2,9,9,1,0.09889721870422363,4.9591064453125e-05,5.936622619628906e-05
7,3,5,4,2,2,5,3,1,0.058827877044677734,2.7179718017578125e-05,1.9788742065429688e-05
7,3,5,3,2,2,6,6,1,0.0691986083984375,3.218650817871094e-05,2.8371810913085938e-05
8,3,5,4,2,2,8,10,8,0.06605720520019531,3.1948089599609375e-05,4.57763671875e-05
8,3,5,3,2,2,9,18,8,0.07917380332946777,3.123283386230469e-05,0.00010919570922851562
9,3,5,4,2,2,8,6,4,0.08318161964416504,2.86102294921875e-05,2.765655517578125e-05
9,3,5,3,2,2,6,6,1,0.06098222732543945,4.553794860839844e-05,3.886222839355469e-05
10,3,5,4,2,2,5,3,1,0.053854942321777344,2.5987625122070312e-05,2.002716064453125e-05
10,3,5,3,2,2,6,6,1,0.06263566017150879,3.0994415283203125e-05,2.86102294921875e-05
