i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,2,2,2,3,19,41,12,0.6352128982543945,0.00015473365783691406,0.002928018569946289
1,3,5,2,2,2,4,21,80,9,0.6961367130279541,0.00016164779663085938,0.00802302360534668
1,4,5,2,2,2,4,20,44,26,0.5888292789459229,0.0001430511474609375,0.003707408905029297
1,4,5,2,2,2,5,26,79,26,0.8434047698974609,0.0001709461212158203,0.01284933090209961
1,4,5,2,2,2,6,32,150,26,1.0061774253845215,0.00021576881408691406,0.057526350021362305
1,5,5,2,2,2,5,25,55,76,0.7835416793823242,0.00019884109497070312,0.015506744384765625
1,5,5,2,2,2,6,31,90,76,0.9721662998199463,0.00018930435180664062,0.04456806182861328
1,5,5,2,2,2,7,37,137,76,1.1851074695587158,0.0002982616424560547,0.1629772186279297
1,6,5,2,2,2,6,34,69,144,1.0807170867919922,0.00039577484130859375,0.06283402442932129
1,6,5,2,2,2,7,40,110,96,1.5640337467193604,0.0002491474151611328,0.17758727073669434
1,6,5,2,2,2,8,46,151,96,1.6632871627807617,0.00036597251892089844,0.40755486488342285
1,6,5,2,2,2,9,52,222,96,1.9203412532806396,0.0003256797790527344,0.863490104675293
1,7,5,2,2,2,7,39,91,192,1.316976547241211,0.00023937225341796875,0.09679555892944336
1,7,5,2,2,2,8,41,112,239,1.4145820140838623,0.00025916099548339844,0.12871861457824707
1,7,5,2,2,2,9,47,171,239,1.730320930480957,0.00030803680419921875,0.5429801940917969
1,7,5,2,2,2,10,53,278,197,1.889413595199585,0.0003561973571777344,1.2136425971984863
1,8,5,2,2,2,8,44,103,1296,1.2050964832305908,0.00028324127197265625,0.3618321418762207
1,8,5,2,2,2,9,50,138,864,1.467177391052246,0.0003101825714111328,1.096580982208252
1,8,5,2,2,2,10,56,173,576,1.4840428829193115,0.0003483295440673828,2.3359436988830566
1,8,5,2,2,2,11,58,205,604,1.8523101806640625,0.00039839744567871094,4.4412243366241455
1,8,5,2,2,2,12,64,288,580,2.144101142883301,0.0005297660827636719,8.97013783454895
1,9,5,2,2,2,9,49,130,1728,1.5994086265563965,0.00029015541076660156,1.0922415256500244
1,9,5,2,2,2,10,55,237,1728,1.7971386909484863,0.0005700588226318359,2.632050037384033
1,9,5,2,2,2,11,57,253,1156,1.8598506450653076,0.0003733634948730469,4.928069353103638
1,9,5,2,2,2,12,63,312,1156,2.0445072650909424,0.0004115104675292969,10.513903379440308
1,9,5,2,2,2,13,69,371,1156,2.2561936378479004,0.0004763603210449219,12.768397808074951
2,3,5,2,2,2,3,9,8,0,0.4275093078613281,0.00012564659118652344,5.435943603515625e-05
2,3,5,2,2,2,4,11,16,1,0.5146920680999756,0.00014734268188476562,0.00016880035400390625
2,4,5,2,2,2,4,12,11,0,0.6007058620452881,0.0001556873321533203,5.3882598876953125e-05
2,4,5,2,2,2,5,14,18,0,0.7483413219451904,0.00017023086547851562,5.3882598876953125e-05
2,4,5,2,2,2,6,16,20,0,0.898587703704834,0.0002739429473876953,6.771087646484375e-05
2,5,5,2,2,2,5,15,15,5,0.5503108501434326,0.00019812583923339844,0.00047016143798828125
2,5,5,2,2,2,6,17,22,3,0.7405049800872803,0.0002465248107910156,0.0009131431579589844
2,5,5,2,2,2,7,19,29,1,0.9085865020751953,0.0002841949462890625,0.0011301040649414062
2,6,5,2,2,2,6,18,16,0,0.8004233837127686,0.0002532005310058594,7.05718994140625e-05
2,6,5,2,2,2,7,20,25,6,0.8567585945129395,0.00020647048950195312,0.0013358592987060547
2,6,5,2,2,2,8,22,32,2,1.0016591548919678,0.00025177001953125,0.0023517608642578125
2,6,5,2,2,2,9,24,39,2,1.0870022773742676,0.00036787986755371094,0.0033540725708007812
2,7,5,2,2,2,7,21,16,0,0.9317076206207275,0.00023484230041503906,6.127357482910156e-05
2,7,5,2,2,2,8,23,23,0,1.0869534015655518,0.0002651214599609375,6.270408630371094e-05
2,7,5,2,2,2,9,25,30,0,1.211965560913086,0.0003814697265625,8.535385131835938e-05
2,7,5,2,2,2,10,27,42,2,1.2741248607635498,0.00034356117248535156,0.006994485855102539
2,8,5,2,2,2,8,24,19,0,1.0329971313476562,0.00025534629821777344,5.984306335449219e-05
2,8,5,2,2,2,9,26,24,0,1.2458488941192627,0.0002911090850830078,6.29425048828125e-05
2,8,5,2,2,2,10,28,38,4,1.2425804138183594,0.0003218650817871094,0.002092599868774414
2,8,5,2,2,2,11,30,45,4,1.4125361442565918,0.0004413127899169922,0.004411935806274414
2,8,5,2,2,2,12,32,52,2,1.6527328491210938,0.0003867149353027344,0.004296064376831055
2,9,5,2,2,2,9,27,25,0,1.1379978656768799,0.0002803802490234375,7.009506225585938e-05
2,9,5,2,2,2,10,29,32,0,1.2782976627349854,0.0003237724304199219,7.295608520507812e-05
2,9,5,2,2,2,11,31,41,8,1.4004151821136475,0.00038552284240722656,0.005600452423095703
2,9,5,2,2,2,12,33,48,4,1.503824234008789,0.0004928112030029297,0.008066177368164062
2,9,5,2,2,2,13,35,55,3,1.834639549255371,0.00040793418884277344,0.018820762634277344
3,3,5,2,2,2,3,9,6,0,0.3982679843902588,0.0003457069396972656,0.000156402587890625
3,3,5,2,2,2,4,11,12,0,0.6107075214385986,0.00019359588623046875,0.00013065338134765625
