i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,9,5,4,2,2,52,184,442368,0.48574090003967285,0.00021076202392578125,12.262348651885986
1,9,5,3,2,2,54,216,262144,0.5281903743743896,0.00015997886657714844,43.33930420875549
2,9,5,4,2,2,51,135,32805,0.5040085315704346,0.0002086162567138672,0.9895446300506592
2,9,5,3,2,2,54,162,19683,0.5025978088378906,0.0002090930938720703,3.6239593029022217
3,9,5,4,2,2,34,60,768,0.49013733863830566,0.00020813941955566406,0.029603242874145508
3,9,5,3,2,2,36,72,512,0.5027356147766113,0.00020837783813476562,0.06544017791748047
4,9,5,4,2,2,35,93,30618,0.36550426483154297,0.00025725364685058594,0.643484354019165
4,9,5,3,2,2,36,108,19683,0.4072279930114746,0.00020933151245117188,1.62113618850708
5,9,5,4,2,2,17,15,1,0.2942323684692383,0.00013136863708496094,9.131431579589844e-05
5,9,5,3,2,2,18,18,1,0.29858851432800293,0.00013947486877441406,0.00013589859008789062
6,9,5,4,2,2,17,15,1,0.3537425994873047,0.0002624988555908203,0.00019598007202148438
6,9,5,3,2,2,18,18,1,0.40307092666625977,0.0003247261047363281,0.0003025531768798828
7,9,5,4,2,2,26,46,768,0.2985546588897705,0.0002951622009277344,0.02654242515563965
7,9,5,3,2,2,27,54,512,0.32796430587768555,0.0002040863037109375,0.043283939361572266
8,9,5,4,2,2,35,31,5,0.4180576801300049,0.00019073486328125,0.0005350112915039062
8,9,5,3,2,2,36,36,1,0.483013391494751,0.0002868175506591797,0.0007879734039306641
9,9,5,4,2,2,34,60,640,0.3748657703399658,0.00018095970153808594,0.021950483322143555
9,9,5,3,2,2,36,72,511,0.38371801376342773,0.00019407272338867188,0.0650627613067627
10,9,5,4,2,2,17,15,1,0.34313440322875977,0.00014138221740722656,9.560585021972656e-05
10,9,5,3,2,2,18,18,1,0.3318965435028076,0.00013780593872070312,0.0001373291015625
11,9,5,4,2,2,17,15,1,0.24636268615722656,0.00013208389282226562,9.059906005859375e-05
11,9,5,3,2,2,18,18,1,0.25548553466796875,0.00015020370483398438,0.0001456737518310547
12,9,5,4,2,2,44,39,7,0.46277379989624023,0.0001850128173828125,0.0008330345153808594
12,9,5,3,2,2,45,45,1,0.46047353744506836,0.0001556873321533203,0.0005664825439453125
13,9,5,4,2,2,42,111,19683,0.41042542457580566,0.00019884109497070312,0.4814627170562744
13,9,5,3,2,2,45,135,19683,0.5046532154083252,0.00016570091247558594,2.5982885360717773
14,9,5,4,2,2,17,15,1,0.2703285217285156,0.00013494491577148438,9.083747863769531e-05
14,9,5,3,2,2,18,18,1,0.2745096683502197,0.00014853477478027344,0.00014328956604003906
15,9,5,4,2,2,17,15,1,0.23934531211853027,0.000125885009765625,9.036064147949219e-05
15,9,5,3,2,2,18,18,1,0.31572532653808594,0.00020003318786621094,0.00023031234741210938
16,9,5,4,2,2,34,60,768,0.3715782165527344,0.00018215179443359375,0.026682376861572266
16,9,5,3,2,2,36,72,512,0.35983729362487793,0.0002124309539794922,0.053281307220458984
17,9,5,4,2,2,43,76,1280,0.505500316619873,0.0001423358917236328,0.038107872009277344
17,9,5,3,2,2,45,90,512,0.4585719108581543,0.0003211498260498047,0.10042953491210938
18,9,5,4,2,2,50,88,768,0.5260457992553711,0.00014901161193847656,0.028095006942749023
18,9,5,3,2,2,54,108,512,0.6224219799041748,0.00033473968505859375,0.14441514015197754
19,9,5,4,2,2,26,46,768,0.367464542388916,0.00019359588623046875,0.021523237228393555
19,9,5,3,2,2,27,54,512,0.36252784729003906,0.00014519691467285156,0.031160354614257812
20,9,5,4,2,2,26,23,3,0.3165595531463623,0.00013256072998046875,0.0002014636993408203
20,9,5,3,2,2,27,27,1,0.3680121898651123,0.0001456737518310547,0.00022745132446289062
21,9,5,4,2,2,17,15,1,0.2822301387786865,0.00030040740966796875,0.00021600723266601562
21,9,5,3,2,2,18,18,1,0.2928931713104248,0.0002658367156982422,0.00030112266540527344
22,9,5,4,2,2,17,15,1,0.2791593074798584,0.00020170211791992188,0.00020575523376464844
22,9,5,3,2,2,18,18,1,0.2853879928588867,0.0001437664031982422,0.0001423358917236328
23,9,5,4,2,2,34,60,768,0.36960458755493164,0.00030040740966796875,0.04006195068359375
23,9,5,3,2,2,36,72,512,0.4006199836730957,0.00019216537475585938,0.06638145446777344
24,9,5,4,2,2,35,62,1280,0.39266252517700195,0.00024366378784179688,0.04733395576477051
24,9,5,3,2,2,36,72,512,0.40642547607421875,0.0003485679626464844,0.08248114585876465
25,9,5,4,2,2,26,46,768,0.4053006172180176,0.00015687942504882812,0.015375137329101562
25,9,5,3,2,2,27,54,512,0.4177117347717285,0.0003204345703125,0.05410361289978027
26,9,5,4,2,2,17,7,0,0.3054075241088867,0.00027251243591308594,9.298324584960938e-05
26,9,5,3,2,2,18,9,1,1.2792179584503174,0.00020599365234375,0.00011515617370605469
27,9,5,4,2,2,34,60,768,1.3077459335327148,0.00019073486328125,0.04554486274719238
27,9,5,3,2,2,36,72,512,1.421267032623291,0.00022482872009277344,0.10210061073303223
28,9,5,4,2,2,17,15,1,4.0283043384552,0.00016427040100097656,0.00011301040649414062
28,9,5,3,2,2,18,18,1,7.575291633605957,0.0001678466796875,0.00014972686767578125
29,9,5,4,2,2,25,44,256,0.9199225902557373,0.0001838207244873047,0.006891012191772461
29,9,5,3,2,2,27,54,512,1.0242724418640137,0.00043010711669921875,0.07181787490844727
30,9,5,4,2,2,17,15,1,0.7225639820098877,0.00015997886657714844,0.00011444091796875
30,9,5,3,2,2,18,18,1,1.0656790733337402,0.00015783309936523438,0.0001468658447265625
31,9,5,4,2,2,18,16,3,0.9546711444854736,0.00017333030700683594,0.0002281665802001953
31,9,5,3,2,2,18,18,1,0.8964834213256836,0.0003097057342529297,0.0003464221954345703
32,9,5,4,2,2,26,46,768,1.8404390811920166,0.00012421607971191406,0.014488697052001953
32,9,5,3,2,2,27,54,512,1.976107120513916,0.00037550926208496094,0.07423520088195801
33,9,5,4,2,2,17,15,1,0.9319758415222168,0.0001690387725830078,0.00013518333435058594
33,9,5,3,2,2,18,18,1,0.7915568351745605,0.00033354759216308594,0.00042247772216796875
34,9,5,4,2,2,17,15,1,1.0361990928649902,0.00014328956604003906,0.00010204315185546875
34,9,5,3,2,2,18,18,1,1.5242588520050049,0.00036334991455078125,0.0004317760467529297
35,9,5,4,2,2,43,76,1280,1.2428467273712158,0.00036263465881347656,0.06368112564086914
