i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,2,2,2,3,12,24,8,0.2111649513244629,0.0001254081726074,0.0002715587615966
1,3,5,2,2,2,4,16,48,8,0.4170529842376709,0.0002100467681884,0.0012886524200439
1,4,5,2,2,2,4,20,48,32,0.5317893028259277,0.0002641677856445,0.0032718181610107
1,4,5,2,2,2,5,24,88,32,0.6463825702667236,0.0002722740173339,0.0093560218811035
1,4,5,2,2,2,6,24,96,16,0.6726162433624268,0.0002992153167724,0.0104107856750488
1,5,5,2,2,2,5,24,64,64,0.6261873245239258,0.0002472400665283,0.0059871673583984
1,5,5,2,2,2,6,28,88,64,0.754249095916748,0.0003046989440917,0.0143852233886718
1,5,5,2,2,2,7,32,136,64,0.8546786308288574,0.0003559589385986,0.0366849899291992
1,6,5,2,2,2,6,24,48,64,0.6513657569885254,0.0002615451812744,0.0109467506408691
1,6,5,2,2,2,7,28,72,64,0.7504034042358398,0.0003387928009033,0.0277357101440429
1,6,5,2,2,2,8,32,96,64,0.8845539093017578,0.0003714561462402,0.0612955093383789
1,6,5,2,2,2,9,36,160,64,0.9707932472229004,0.0004427433013916,0.1986103057861328
2,3,5,2,2,2,3,15,48,64,0.3461446762084961,0.0001430511474609,0.0034232139587402
2,3,5,2,2,2,4,23,128,64,0.614933967590332,0.0002126693725585,0.026454210281372
2,4,5,2,2,2,4,32,144,512,0.7359657287597656,0.0002181529998779,0.0233864784240722
2,4,5,2,2,2,5,40,272,512,0.936415433883667,0.0002946853637695,0.1649343967437744
2,4,5,2,2,2,6,48,512,512,1.1055245399475098,0.0005328655242919,1.0113751888275146
2,5,5,2,2,2,5,25,80,1024,0.4966816902160644,0.0001924037933349,0.0673439502716064
2,5,5,2,2,2,6,33,128,1024,0.5898404121398926,0.0002424716949462,0.3404328823089599
2,5,5,2,2,2,7,41,208,1024,0.8832318782806396,0.0003192424774169,0.9024248123168944
2,6,5,2,2,2,6,42,208,8192,0.7305161952972412,0.0002689361572265,0.1807348728179931
2,6,5,2,2,2,7,50,288,8192,0.8577985763549805,0.0003314018249511,2.093928098678589
2,6,5,2,2,2,8,46,288,4096,0.7265565395355225,0.0003688335418701,1.3591220378875732
2,6,5,2,2,2,9,54,400,4096,1.49432110786438,0.0006768703460693,3.2178335189819336
3,3,5,2,2,2,3,16,44,8,0.5650155544281006,0.0001657009124755,0.0012617111206054
3,3,5,2,2,2,4,19,72,16,0.6242971420288086,0.0002157688140869,0.0033729076385498
3,4,5,2,2,2,4,21,50,16,0.6777961254119873,0.0001647472381591,0.0030453205108642
3,4,5,2,2,2,5,24,74,32,0.7595219612121582,0.0001828670501708,0.0054712295532226
3,4,5,2,2,2,6,28,116,32,0.9317195415496826,0.0002245903015136,0.0155103206634521
3,5,5,2,2,2,5,26,44,32,0.8447737693786621,0.0002036094665527,0.0029246807098388
3,5,5,2,2,2,6,29,84,80,0.9299376010894777,0.0002045631408691,0.0207490921020507
3,5,5,2,2,2,7,33,150,80,1.100515604019165,0.0002505779266357,0.068558931350708
3,6,5,2,2,2,6,31,54,64,1.0575435161590576,0.0002121925354003,0.0074195861816406
3,6,5,2,2,2,7,35,92,64,1.1596333980560305,0.0002696514129638,0.0263400077819824
3,6,5,2,2,2,8,39,126,64,1.337278127670288,0.000399112701416,0.0566537380218505
3,6,5,2,2,2,9,42,162,208,1.425553560256958,0.0003128051757812,0.236764907836914
4,3,5,2,2,2,3,18,51,32,0.4319932460784912,0.0001654624938964,0.0013246536254882
4,3,5,2,2,2,4,28,118,40,0.651461124420166,0.0002081394195556,0.011993408203125
4,4,5,2,2,2,4,33,98,210,0.7745509147644043,0.0002970695495605,0.0135211944580078
4,4,5,2,2,2,5,43,288,176,1.033383846282959,0.0002870559692382,0.0565321445465087
4,4,5,2,2,2,6,44,330,112,1.0494489669799805,0.0003778934478759,0.0908939838409423
4,5,5,2,2,2,5,39,139,504,0.9710824489593506,0.0002317428588867,0.1009230613708496
4,5,5,2,2,2,6,49,236,824,1.1271047592163086,0.0002765655517578,0.3964788913726806
4,5,5,2,2,2,7,50,283,624,1.3347578048706057,0.0004098415374755,0.8158664703369141
4,6,5,2,2,2,6,45,147,1940,1.0761213302612305,0.0003614425659179,0.3965606689453125
4,6,5,2,2,2,7,55,204,2020,1.3202569484710691,0.0004160404205322,1.2297208309173584
4,6,5,2,2,2,8,65,399,1736,1.5332307815551758,0.000511884689331,3.8421573638916016
4,6,5,2,2,2,9,75,594,2096,1.7993741035461426,0.0004987716674804,12.88906192779541
5,3,5,2,2,2,3,9,12,2,0.3202707767486572,0.0001978874206542,0.0002074241638183
5,3,5,2,2,2,4,13,24,2,0.5241398811340332,0.0001709461212158,0.0002472400665283
5,4,5,2,2,2,4,15,28,2,0.5081393718719482,0.0001673698425292,0.0005884170532226
5,4,5,2,2,2,5,16,36,2,0.5456254482269287,0.0002562999725341,0.0009686946868896
5,4,5,2,2,2,6,20,56,1,0.6779496669769287,0.0002882480621337,0.001277208328247
5,5,5,2,2,2,5,18,20,8,0.5975658893585205,0.0002756118774414,0.0006666183471679
5,5,5,2,2,2,6,22,42,4,0.782677412033081,0.0002686977386474,0.0016827583312988
5,5,5,2,2,2,7,26,54,4,0.97163987159729,0.0002524852752685,0.003080129623413
5,6,5,2,2,2,6,21,36,4,0.7153558731079102,0.0003724098205566,0.0019264221191406
5,6,5,2,2,2,7,25,56,4,0.8241825103759766,0.0004281997680664,0.0039262771606445
5,6,5,2,2,2,8,26,64,4,0.8778512477874756,0.0004475116729736,0.0048692226409912
5,6,5,2,2,2,9,30,84,4,1.0369038581848145,0.0004482269287109,0.0102555751800537
6,3,5,2,2,2,3,7,10,1,0.3805935382843017,0.0001633167266845,0.0001556873321533
6,3,5,2,2,2,4,8,16,1,0.4241158962249756,0.0001482963562011,0.0001633167266845
6,4,5,2,2,2,4,8,8,1,0.4039769172668457,0.0002312660217285,0.0001881122589111
6,4,5,2,2,2,5,10,14,1,0.536870002746582,0.0002822875976562,0.0002822875976562
6,4,5,2,2,2,6,12,32,1,0.7195873260498047,0.0002133846282958,0.0004281997680664
6,5,5,2,2,2,5,11,13,1,0.5926175117492676,0.0002951622009277,0.0002570152282714
6,5,5,2,2,2,6,13,20,1,0.7246735095977783,0.0002815723419189,0.0002381801605224
6,5,5,2,2,2,7,15,26,1,0.8532555103302002,0.0003039836883544,0.0002923011779785
6,6,5,2,2,2,6,12,12,1,0.616518497467041,0.0002200603485107,0.0001943111419677
6,6,5,2,2,2,7,14,18,1,0.7433981895446777,0.0002334117889404,0.0002501010894775
6,6,5,2,2,2,8,16,30,1,0.8736534118652344,0.0002768039703369,0.0005176067352294
6,6,5,2,2,2,9,18,44,1,1.0674560070037842,0.0003862380981445,0.001420259475708
7,3,5,2,2,2,3,7,10,1,0.4518275260925293,0.0001325607299804,0.0001249313354492
7,3,5,2,2,2,4,8,16,1,0.5316953659057617,0.0002388954162597,0.0002353191375732
7,4,5,2,2,2,4,9,8,1,0.6266427040100098,0.0001819133758544,0.0001239776611328
7,4,5,2,2,2,5,10,14,1,0.650644063949585,0.0001704692840576,0.0001654624938964
7,4,5,2,2,2,6,12,28,1,0.7901990413665771,0.0002069473266601,0.0003528594970703
7,5,5,2,2,2,5,11,10,1,0.71425461769104,0.0001783370971679,0.0001404285430908
7,5,5,2,2,2,6,13,18,1,0.9225296974182128,0.0002098083496093,0.0002276897430419
7,5,5,2,2,2,7,15,27,1,1.0392563343048096,0.0002391338348388,0.0002727508544921
7,6,5,2,2,2,6,13,11,1,0.8553686141967773,0.0002131462097167,0.0001454353332519
7,6,5,2,2,2,7,15,20,1,0.9958600997924804,0.0003581047058105,0.000328779220581
7,6,5,2,2,2,8,17,27,1,1.1366729736328125,0.0003042221069335,0.0004780292510986
7,6,5,2,2,2,9,19,39,1,1.3235719203948977,0.000319480895996,0.0011265277862548
8,3,5,2,2,2,3,8,12,2,0.3204569816589355,0.0001354217529296,0.0001468658447265
8,3,5,2,2,2,4,8,14,2,0.3512094020843506,0.0001895427703857,0.0002150535583496
8,4,5,2,2,2,4,10,12,2,0.4178335666656494,0.000211477279663,0.000216007232666
8,4,5,2,2,2,5,12,22,2,0.514240026473999,0.0002682209014892,0.0004670619964599
8,4,5,2,2,2,6,12,26,2,0.4969799518585205,0.00022554397583,0.0003972053527832
8,5,5,2,2,2,5,12,14,2,0.4983139038085937,0.0002930164337158,0.0003511905670166
8,5,5,2,2,2,6,12,16,2,0.5133962631225586,0.000178575515747,0.000223159790039
8,5,5,2,2,2,7,14,32,2,0.6374082565307617,0.0002148151397705,0.0004818439483642
8,6,5,2,2,2,6,12,12,2,0.5208771228790283,0.0002639293670654,0.00032639503479
8,6,5,2,2,2,7,14,20,2,0.5983829498291016,0.0002632141113281,0.0005733966827392
