i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,2,2,2,3,6,3,1,0.30541372299194336,0.00012731552124023438,0.0001010894775390625
1,3,5,2,2,2,4,8,10,1,0.4299633502960205,0.00025773048400878906,0.00021648406982421875
1,4,5,2,2,2,4,9,6,1,0.4741690158843994,0.0001614093780517578,0.00010824203491210938
1,4,5,2,2,2,5,11,17,1,0.5943591594696045,0.00022149085998535156,0.0002338886260986328
1,4,5,2,2,2,6,12,20,1,0.6455380916595459,0.00019121170043945312,0.00019216537475585938
1,5,5,2,2,2,5,11,7,1,0.581204891204834,0.00019979476928710938,0.0001285076141357422
1,5,5,2,2,2,6,13,10,1,0.6718852519989014,0.00026535987854003906,0.0002117156982421875
1,5,5,2,2,2,7,15,13,1,0.8089125156402588,0.0003941059112548828,0.000396728515625
1,6,5,2,2,2,6,13,10,1,0.6730427742004395,0.0003571510314941406,0.00022983551025390625
1,6,5,2,2,2,7,15,13,1,0.8213145732879639,0.0002346038818359375,0.00016164779663085938
1,6,5,2,2,2,8,17,22,1,0.9184892177581787,0.0002665519714355469,0.0002620220184326172
1,6,5,2,2,2,9,19,37,1,1.1102344989776611,0.00037479400634765625,0.0009083747863769531
1,7,5,2,2,2,7,15,9,1,0.7645959854125977,0.0003509521484375,0.00021457672119140625
1,7,5,2,2,2,8,17,12,1,0.8448712825775146,0.0002639293670654297,0.00015997886657714844
1,7,5,2,2,2,9,19,27,1,1.162353515625,0.00032258033752441406,0.0004086494445800781
1,7,5,2,2,2,10,20,30,1,1.0249884128570557,0.0004658699035644531,0.0004744529724121094
1,8,5,2,2,2,8,16,8,1,0.7108843326568604,0.00047659873962402344,0.00022220611572265625
1,8,5,2,2,2,9,18,11,1,0.8480465412139893,0.0004069805145263672,0.00024008750915527344
1,8,5,2,2,2,10,20,24,1,1.0363566875457764,0.00031065940856933594,0.0003418922424316406
1,8,5,2,2,2,11,22,31,1,1.2017483711242676,0.0003504753112792969,0.000629425048828125
1,8,5,2,2,2,12,24,44,1,1.2183666229248047,0.0004863739013671875,0.0019001960754394531
1,9,5,2,2,2,9,19,11,1,0.9722778797149658,0.00047707557678222656,0.0002799034118652344
1,9,5,2,2,2,10,21,18,1,1.1021604537963867,0.0005340576171875,0.0004444122314453125
1,9,5,2,2,2,11,23,21,1,1.2650535106658936,0.0004220008850097656,0.00043201446533203125
1,9,5,2,2,2,12,25,28,1,1.3096044063568115,0.0004303455352783203,0.0007631778717041016
1,9,5,2,2,2,13,27,39,1,3.971876859664917,0.00045609474182128906,0.0016875267028808594
2,3,5,2,2,2,3,9,9,1,0.5618524551391602,0.00019288063049316406,0.00016546249389648438
2,3,5,2,2,2,4,11,24,1,0.5719919204711914,0.00016546249389648438,0.0002205371856689453
2,4,5,2,2,2,4,12,12,1,0.483748197555542,0.00018715858459472656,0.000209808349609375
2,4,5,2,2,2,5,14,23,1,0.5857689380645752,0.00021147727966308594,0.00031065940856933594
2,4,5,2,2,2,6,16,36,1,0.7890088558197021,0.00020241737365722656,0.0005323886871337891
2,5,5,2,2,2,5,15,15,1,0.6465420722961426,0.0002148151397705078,0.00023865699768066406
2,5,5,2,2,2,6,17,28,1,0.728151798248291,0.00020575523376464844,0.00043892860412597656
2,5,5,2,2,2,7,19,41,1,0.8823332786560059,0.00025010108947753906,0.0005097389221191406
2,6,5,2,2,2,6,18,22,1,0.8169746398925781,0.0003218650817871094,0.0004899501800537109
2,6,5,2,2,2,7,20,31,1,0.8471100330352783,0.0003478527069091797,0.0007257461547851562
2,6,5,2,2,2,8,22,44,1,0.9009978771209717,0.0002689361572265625,0.00058746337890625
2,6,5,2,2,2,9,24,65,1,1.130286455154419,0.00031185150146484375,0.0010914802551269531
2,7,5,2,2,2,7,21,23,1,0.9868044853210449,0.0002510547637939453,0.0006058216094970703
2,7,5,2,2,2,8,23,32,1,1.0707590579986572,0.0002849102020263672,0.0009615421295166016
2,7,5,2,2,2,9,25,47,1,1.2107980251312256,0.0004050731658935547,0.0019207000732421875
2,7,5,2,2,2,10,27,66,1,1.3524808883666992,0.0003516674041748047,0.0037450790405273438
2,8,5,2,2,2,8,24,22,1,1.0379257202148438,0.0002720355987548828,0.0002887248992919922
2,8,5,2,2,2,9,26,31,1,1.1822230815887451,0.0004448890686035156,0.0007379055023193359
2,8,5,2,2,2,10,28,38,1,1.3896303176879883,0.0004534721374511719,0.0006971359252929688
2,8,5,2,2,2,11,30,51,1,1.5143918991088867,0.0005049705505371094,0.001466989517211914
2,8,5,2,2,2,12,32,70,1,1.6149365901947021,0.0004987716674804688,0.002774477005004883
2,9,5,2,2,2,9,27,25,1,1.1568310260772705,0.0003085136413574219,0.0005066394805908203
2,9,5,2,2,2,10,29,34,1,1.3613510131835938,0.0003325939178466797,0.000985860824584961
2,9,5,2,2,2,11,31,49,1,1.4446923732757568,0.0003783702850341797,0.0011334419250488281
