i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,3,5,4,2,2,5,3,1,0.13007688522338867,0.00010228157043457031,8.0108642578125e-05
1,4,5,4,2,2,7,5,1,0.21982622146606445,0.00015163421630859375,0.00010728836059570312
1,5,5,4,2,2,9,7,1,0.35820460319519043,0.00019598007202148438,0.0001246929168701172
1,6,5,4,2,2,11,9,1,0.4098846912384033,0.0003437995910644531,0.0002257823944091797
1,7,5,4,2,2,13,11,1,0.48723530769348145,0.00028777122497558594,0.00019216537475585938
1,8,5,4,2,2,15,13,1,0.5623588562011719,0.0003409385681152344,0.00021767616271972656
1,9,5,4,2,2,17,15,1,0.6389541625976562,0.00039577484130859375,0.0002694129943847656
2,3,5,4,2,2,13,16,12,0.2854788303375244,0.00023937225341796875,0.0004203319549560547
2,4,5,4,2,2,18,26,24,0.3852851390838623,0.00028777122497558594,0.0010809898376464844
2,5,5,4,2,2,23,36,48,0.5331141948699951,0.00023412704467773438,0.0019450187683105469
2,6,5,4,2,2,28,46,96,0.6056640148162842,0.0003879070281982422,0.005631446838378906
2,7,5,4,2,2,33,56,192,0.753448486328125,0.0003008842468261719,0.008550405502319336
2,8,5,4,2,2,38,66,384,0.8054635524749756,0.0004203319549560547,0.021829605102539062
2,9,5,4,2,2,43,76,768,0.9581301212310791,0.00048089027404785156,0.043088436126708984
3,3,5,4,2,2,5,3,1,0.2499241828918457,0.00013494491577148438,9.34600830078125e-05
3,4,5,4,2,2,7,5,1,0.35251712799072266,0.00021266937255859375,0.00013685226440429688
3,5,5,4,2,2,9,7,1,0.3631901741027832,0.000232696533203125,0.0001423358917236328
3,6,5,4,2,2,11,9,1,0.43762874603271484,0.0002930164337158203,0.00018835067749023438
3,7,5,4,2,2,13,11,1,0.46253418922424316,0.0002803802490234375,0.00024390220642089844
3,8,5,4,2,2,15,13,1,0.5879549980163574,0.00026488304138183594,0.00017571449279785156
3,9,5,4,2,2,17,15,1,0.6802988052368164,0.0004286766052246094,0.0002562999725341797
4,3,5,4,2,2,15,45,75,0.30804967880249023,0.00022149085998535156,0.0016698837280273438
4,4,5,4,2,2,21,75,375,0.42078208923339844,0.00018596649169921875,0.007897377014160156
4,5,5,4,2,2,27,105,1875,0.5190212726593018,0.00030612945556640625,0.05360913276672363
4,6,5,4,2,2,33,135,9375,0.5388355255126953,0.0002925395965576172,0.34461426734924316
4,7,5,4,2,2,39,165,46875,0.8312301635742188,0.00042319297790527344,1.779289960861206
4,8,5,4,2,2,45,195,234375,0.7078728675842285,0.00034236907958984375,8.862721920013428
4,9,5,4,2,2,51,225,1171875,1.04050874710083,0.0004436969757080078,45.18470287322998
5,3,5,4,2,2,5,3,1,0.20264339447021484,0.00020360946655273438,0.00013899803161621094
5,4,5,4,2,2,7,5,1,0.30980539321899414,0.00027632713317871094,0.0001723766326904297
5,5,5,4,2,2,9,7,1,0.3889603614807129,0.00037860870361328125,0.0001308917999267578
5,6,5,4,2,2,11,9,1,0.46523165702819824,0.0003590583801269531,0.00023126602172851562
5,7,5,4,2,2,13,11,1,0.5561816692352295,0.0002498626708984375,0.00017452239990234375
5,8,5,4,2,2,15,13,1,0.650733232498169,0.0002608299255371094,0.00017333030700683594
5,9,5,4,2,2,17,15,1,0.7487430572509766,0.00034427642822265625,0.00021719932556152344
6,3,5,4,2,2,5,3,1,0.27994632720947266,0.00012826919555664062,9.989738464355469e-05
6,4,5,4,2,2,7,5,1,0.38795042037963867,0.0001513957977294922,0.00010228157043457031
6,5,5,4,2,2,9,7,1,0.49385952949523926,0.00018334388732910156,0.00011801719665527344
6,6,5,4,2,2,11,9,1,0.5968914031982422,0.00021958351135253906,0.00013971328735351562
6,7,5,4,2,2,13,11,1,0.7064735889434814,0.00036406517028808594,0.0002357959747314453
6,8,5,4,2,2,15,13,1,0.810685396194458,0.0004487037658691406,0.0002865791320800781
6,9,5,4,2,2,17,15,1,0.9557547569274902,0.00038242340087890625,0.00024008750915527344
7,3,5,4,2,2,5,3,1,0.22115468978881836,0.00016641616821289062,0.000118255615234375
7,4,5,4,2,2,7,5,1,0.2524113655090332,0.00017333030700683594,0.00011157989501953125
7,5,5,4,2,2,9,7,1,0.35318493843078613,0.00025177001953125,0.00015854835510253906
7,6,5,4,2,2,11,9,1,0.35702943801879883,0.0002129077911376953,0.00014162063598632812
7,7,5,4,2,2,13,11,1,0.41756486892700195,0.0002574920654296875,0.00015926361083984375
7,8,5,4,2,2,15,13,1,0.47905564308166504,0.00029540061950683594,0.0001842975616455078
7,9,5,4,2,2,17,15,1,0.5552198886871338,0.0003364086151123047,0.00020456314086914062
8,3,5,4,2,2,5,3,1,0.16053056716918945,0.0001537799835205078,9.918212890625e-05
8,4,5,4,2,2,7,5,1,0.22486591339111328,0.00016927719116210938,0.00011682510375976562
8,5,5,4,2,2,9,7,1,0.2893056869506836,0.00018525123596191406,0.0001246929168701172
8,6,5,4,2,2,11,9,1,0.3529326915740967,0.00021386146545410156,0.0001468658447265625
8,7,5,4,2,2,13,11,1,0.4230771064758301,0.00024890899658203125,0.00017333030700683594
8,8,5,4,2,2,15,13,1,0.5008819103240967,0.00029015541076660156,0.0001876354217529297
8,9,5,4,2,2,17,15,1,0.6215987205505371,0.0004334449768066406,0.0002505779266357422
9,3,5,4,2,2,10,16,14,0.3067135810852051,0.00015234947204589844,0.0002703666687011719
9,4,5,4,2,2,14,26,34,0.5429248809814453,0.00020074844360351562,0.0007271766662597656
9,5,5,4,2,2,18,36,82,0.4483623504638672,0.00020194053649902344,0.001972675323486328
9,6,5,4,2,2,22,46,198,0.4954102039337158,0.00022673606872558594,0.005514383316040039
9,7,5,4,2,2,26,56,478,0.5922486782073975,0.00025963783264160156,0.015083789825439453
9,8,5,4,2,2,30,66,1154,0.6603903770446777,0.00033664703369140625,0.04247403144836426
