i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,7,5,4,2,2,26,44,128,0.9970297813415527,0.00024962425231933594,0.0037763118743896484
1,7,5,3,2,2,28,56,128,0.8107025623321533,0.0002512931823730469,0.01702880859375
2,7,5,4,2,2,20,17,2,0.6650424003601074,0.0002696514129638672,0.0002353191375732422
2,7,5,3,2,2,21,21,1,0.8054859638214111,0.0005035400390625,0.0006668567657470703
3,7,5,4,2,2,13,11,1,0.7125020027160645,0.0002071857452392578,0.0001232624053955078
3,7,5,3,2,2,14,14,1,0.7226934432983398,0.00023794174194335938,0.00018358230590820312
4,7,5,4,2,2,20,17,2,0.6672475337982178,0.00034999847412109375,0.0001914501190185547
4,7,5,3,2,2,21,21,1,0.7838456630706787,0.0002808570861816406,0.0003418922424316406
5,7,5,4,2,2,21,18,3,0.5540304183959961,0.00030803680419921875,0.00035691261291503906
5,7,5,3,2,2,21,21,1,0.6147799491882324,0.0003237724304199219,0.0003833770751953125
6,7,5,4,2,2,19,16,1,0.6808769702911377,0.0002760887145996094,0.00016880035400390625
6,7,5,3,2,2,21,21,1,0.7487845420837402,0.00022554397583007812,0.00027561187744140625
7,7,5,4,2,2,20,34,128,0.6612632274627686,0.0002503395080566406,0.0032007694244384766
7,7,5,3,2,2,21,42,128,0.719585657119751,0.0002505779266357422,0.010794401168823242
8,7,5,4,2,2,53,170,20480,1.2394993305206299,0.000362396240234375,0.836747407913208
8,7,5,3,2,2,56,210,16384,1.2612552642822266,0.0003387928009033203,4.485265493392944
9,7,5,4,2,2,27,69,2187,0.7998795509338379,0.00024175643920898438,0.13279271125793457
9,7,5,3,2,2,28,84,2187,0.8600053787231445,0.0003192424774169922,0.22262287139892578
10,7,5,4,2,2,13,11,1,0.9123537540435791,0.00021457672119140625,0.00012421607971191406
10,7,5,3,2,2,14,14,1,0.7578487396240234,0.0003299713134765625,0.0002467632293701172
11,7,5,4,2,2,20,17,2,0.6007616519927979,0.0003113746643066406,0.0002772808074951172
11,7,5,3,2,2,21,21,1,0.6295104026794434,0.00027108192443847656,0.0002942085266113281
12,7,5,4,2,2,13,11,1,0.58233642578125,0.0003421306610107422,0.00021409988403320312
12,7,5,3,2,2,14,14,1,0.7132508754730225,0.00030112266540527344,0.0003476142883300781
13,7,5,4,2,2,13,11,1,0.6135447025299072,0.000232696533203125,0.00013256072998046875
13,7,5,3,2,2,14,14,1,0.6212437152862549,0.0003666877746582031,0.0002899169921875
14,7,5,4,2,2,13,11,1,0.5822126865386963,0.00024199485778808594,0.0001442432403564453
14,7,5,3,2,2,14,14,1,0.6285598278045654,0.0002315044403076172,0.00018262863159179688
15,7,5,4,2,2,13,11,1,0.5870096683502197,0.00033974647521972656,0.0001850128173828125
15,7,5,3,2,2,14,14,1,0.6308262348175049,0.00024318695068359375,0.00019931793212890625
16,7,5,4,2,2,19,32,64,0.7244970798492432,0.0002009868621826172,0.0014042854309082031
16,7,5,3,2,2,21,42,128,0.804131269454956,0.0002675056457519531,0.01296234130859375
17,7,5,4,2,2,13,11,1,0.5644950866699219,0.00020122528076171875,0.0001232624053955078
17,7,5,3,2,2,14,14,1,0.4851527214050293,0.0002465248107910156,0.00018143653869628906
18,7,5,4,2,2,20,32,64,0.6445817947387695,0.0002396106719970703,0.0016558170318603516
18,7,5,3,2,2,21,42,128,0.7316837310791016,0.00025081634521484375,0.011857748031616211
19,7,5,4,2,2,13,11,1,0.6081423759460449,0.00024437904357910156,0.00013184547424316406
19,7,5,3,2,2,14,14,1,0.5769350528717041,0.0003871917724609375,0.000301361083984375
20,7,5,4,2,2,20,17,2,0.7879385948181152,0.0003464221954345703,0.0003075599670410156
20,7,5,3,2,2,21,21,1,0.8964340686798096,0.0002377033233642578,0.00028061866760253906
21,7,5,4,2,2,33,56,192,1.0494723320007324,0.0002789497375488281,0.009143829345703125
21,7,5,3,2,2,35,70,128,0.9869053363800049,0.00031375885009765625,0.029430866241455078
22,7,5,4,2,2,13,11,1,0.542611837387085,0.00023221969604492188,0.00016570091247558594
