i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
28,7,5,2,2,2,8,57,312,16384,1.3384299278259277,0.0005733966827392578,17.409269332885742
28,7,5,2,2,2,9,65,492,16384,1.5659034252166748,0.0004405975341796875,37.06819176673889
28,7,5,2,2,2,10,73,704,16384,1.7187795639038086,0.0005908012390136719,153.24327087402344
28,8,5,2,2,2,8,64,440,114688,1.5096874237060547,0.0005724430084228516,18.335042476654053
28,8,5,2,2,2,9,72,652,114688,1.651928186416626,0.0004868507385253906,101.48080277442932
28,8,5,2,2,2,10,80,768,114688,1.8335773944854736,0.0008873939514160156,246.79627060890198
28,8,5,2,2,2,11,88,884,114688,2.0766355991363525,0.0009069442749023438,527.5560395717621
28,8,5,2,2,2,12,96,1128,114688,2.2510650157928467,0.0006902217864990234,1381.6429612636566
29,7,5,2,2,2,7,21,28,128,1.0548789501190186,0.00029587745666503906,0.0036911964416503906
29,7,5,2,2,2,8,25,40,128,1.211632251739502,0.00032830238342285156,0.009089946746826172
29,7,5,2,2,2,9,29,76,128,1.3831326961517334,0.0003421306610107422,0.020241975784301758
29,7,5,2,2,2,10,33,136,128,1.5552396774291992,0.000415802001953125,0.08260965347290039
29,8,5,2,2,2,8,27,48,256,1.3129549026489258,0.0003170967102050781,0.010049581527709961
29,8,5,2,2,2,9,28,52,256,1.477520227432251,0.0004780292510986328,0.015192508697509766
29,8,5,2,2,2,10,32,88,256,1.5420162677764893,0.00042557716369628906,0.054865121841430664
29,8,5,2,2,2,11,36,100,256,1.688809871673584,0.0004096031188964844,0.10999917984008789
29,8,5,2,2,2,12,40,152,256,1.8674447536468506,0.0004982948303222656,0.40952610969543457
30,7,5,2,2,2,7,30,58,4,1.1280076503753662,0.00039267539978027344,0.002384662628173828
30,7,5,2,2,2,8,34,84,4,1.252655267715454,0.0004296302795410156,0.003513336181640625
30,7,5,2,2,2,9,38,106,4,1.4267446994781494,0.0003523826599121094,0.004812955856323242
30,7,5,2,2,2,10,42,132,2,1.6586084365844727,0.0003886222839355469,0.012107610702514648
30,8,5,2,2,2,8,34,48,16,1.2692198753356934,0.00029754638671875,0.005133390426635742
30,8,5,2,2,2,9,38,74,8,1.4174010753631592,0.0003523826599121094,0.011487007141113281
30,8,5,2,2,2,10,42,88,8,1.6658658981323242,0.00037980079650878906,0.013462066650390625
30,8,5,2,2,2,11,46,122,8,1.760343313217163,0.000415802001953125,0.022200584411621094
30,8,5,2,2,2,12,50,148,8,1.9412872791290283,0.0005125999450683594,0.042142391204833984
31,7,5,2,2,2,7,24,46,43,1.014111042022705,0.0002467632293701172,0.0014591217041015625
31,7,5,2,2,2,8,28,60,44,1.1025338172912598,0.0002932548522949219,0.00542759895324707
31,7,5,2,2,2,9,32,98,44,1.074230670928955,0.0003180503845214844,0.01655292510986328
31,7,5,2,2,2,10,36,164,54,1.1287131309509277,0.0003523826599121094,0.08345365524291992
31,8,5,2,2,2,8,27,41,45,0.8942725658416748,0.0002884864807128906,0.0035352706909179688
31,8,5,2,2,2,9,31,63,54,1.0611064434051514,0.00032138824462890625,0.015700817108154297
31,8,5,2,2,2,10,35,105,56,1.2789146900177002,0.0004956722259521484,0.049463748931884766
31,8,5,2,2,2,11,39,139,60,1.6517126560211182,0.00038051605224609375,0.11177349090576172
31,8,5,2,2,2,12,43,167,66,1.8012192249298096,0.00042629241943359375,0.2533144950866699
32,7,5,2,2,2,7,39,100,952,1.3194050788879395,0.00026416778564453125,0.17395567893981934
32,7,5,2,2,2,8,45,142,1024,1.6068596839904785,0.0002982616424560547,0.5757133960723877
32,7,5,2,2,2,9,47,168,992,1.6381299495697021,0.0003247261047363281,0.9111073017120361
