i_sample,n_cores,step,method,execution_time
67,12,1,3,8.503729752999789
67,12,2,1,1.025172041998303
67,12,2,2,8.111310266998771
67,12,2,3,8.463446353001927
67,16,1,1,92.01272113400046
67,16,1,2,8.802793900002143
67,16,1,3,9.091287126997486
67,16,2,1,1.3968817979912274
67,16,2,2,12.907699124989449
67,16,2,3,13.292630242998712
67,20,1,1,88.97639436200552
67,20,1,2,8.127107997002895
67,20,1,3,8.6922488459968
67,20,2,1,1.005026402999647
67,20,2,2,13.302633518003859
67,20,2,3,13.899034304005909
67,24,1,1,76.13404540000192
67,24,1,2,8.166573826005333
67,24,1,3,8.508471937995637
67,24,2,1,0.9939413280080771
67,24,2,2,15.046636562008644
67,24,2,3,18.292690636997577
68,2,1,1,64.06863307200547
68,2,1,2,33.98729620600352
68,2,1,3,33.12614090500574
68,2,2,1,1.2443897320044925
68,2,2,2,2.326687426000717
68,2,2,3,2.5013513839949155
68,4,1,1,107.76973640201322
68,4,1,2,26.010782665995066
68,4,1,3,25.438149819994578
68,4,2,1,1.2728001439973013
68,4,2,2,5.1207788979954785
68,4,2,3,4.875832032994367
68,8,1,1,83.871844770998
68,8,1,2,10.737074962991755
68,8,1,3,11.348461257002782
68,8,2,1,1.2667535419896012
68,8,2,2,9.717852995992871
68,8,2,3,9.12644675199408
68,12,1,1,67.97057086900168
68,12,1,2,6.97953707499255
68,12,1,3,7.512320901005296
68,12,2,1,0.9773595740116434
68,12,2,2,7.494815402998938
68,12,2,3,7.908580656992854
68,16,1,1,59.641770977003034
68,16,1,2,5.097077641010401
68,16,1,3,5.16316514700884
68,16,2,1,0.9828253390005557
68,16,2,2,9.995220650002011
68,16,2,3,10.801827458999469
68,20,1,1,84.92928341499646
68,20,1,2,7.196045838994905
68,20,1,3,8.74499012499291
68,20,2,1,1.248770610007341
68,20,2,2,20.914741340995533
68,20,2,3,23.012301178998314
68,24,1,1,92.96753374300897
68,24,1,2,8.77115472999867
68,24,1,3,7.984997912004474
68,24,2,1,1.0079148590011755
68,24,2,2,17.065394582998124
68,24,2,3,17.51482306899561
69,2,1,1,50.119708664002246
69,2,1,2,27.354499531997135
69,2,1,3,28.149868430002243
69,2,2,1,1.1844884640013333
69,2,2,2,2.139644107010099
69,2,2,3,2.234932576000574
69,4,1,1,59.15541822000523
69,4,1,2,14.343757024005754
69,4,1,3,15.280855725999572
69,4,2,1,1.238320703007048
69,4,2,2,5.1076751070067985
69,4,2,3,5.01875536199077
69,8,1,1,90.07117100599862
69,8,1,2,14.481727518999833
69,8,1,3,12.26677207100147
69,8,2,1,1.3809998719953
69,8,2,2,5.55927248900116
69,8,2,3,5.797804836998694
69,12,1,1,92.69661987900326
69,12,1,2,10.670822793996194
69,12,1,3,10.296071325996309
69,12,2,1,1.2443369009997696
69,12,2,2,14.042562519010971
69,12,2,3,13.171895999999833
69,16,1,1,70.53788596400409
69,16,1,2,5.882484556001145
69,16,1,3,7.9010182920028456
69,16,2,1,1.0342109490011353
69,16,2,2,17.10374707299343
69,16,2,3,17.644601243999205
69,20,1,1,68.6478731840034
69,20,1,2,5.846931961001246
69,20,1,3,6.530473140010145
69,20,2,1,1.0070054630050436
69,20,2,2,23.20451897098974
69,20,2,3,19.2454159839981
69,24,1,1,65.8625508940022
69,24,1,2,5.658783100996516
69,24,1,3,6.72561782199773
69,24,2,1,1.2155807750095846
69,24,2,2,27.40558994699677
69,24,2,3,25.031911712998408
70,2,1,1,70.49803899799008
70,2,1,2,36.97759029400186
70,2,1,3,36.88445635599783
70,2,2,1,1.1657877289981116
70,2,2,2,2.3293283189996146
70,2,2,3,2.373022019994096
70,4,1,1,98.13924966999912
70,4,1,2,24.802899642003467
70,4,1,3,25.78012461400067
70,4,2,1,1.2215691479941597
70,4,2,2,3.6634960350056645
70,4,2,3,3.795367503000307
70,8,1,1,71.25093124200066
70,8,1,2,10.087504298993736
70,8,1,3,8.674548738999874
70,8,2,1,1.0191273620002903
70,8,2,2,8.23628573899623
70,8,2,3,8.040236753993668
70,12,1,1,64.63719958499132
70,12,1,2,6.4682820640009595
70,12,1,3,6.371074470007443
70,12,2,1,0.9947921849961858
70,12,2,2,7.12618128300528
70,12,2,3,7.246612521994393
70,16,1,1,64.80563736699696
70,16,1,2,6.469077524001477
70,16,1,3,6.282573142001638
70,16,2,1,0.987885581998853
70,16,2,2,9.53692988200055
70,16,2,3,9.833093910987373
70,20,1,1,65.6019569929922
70,20,1,2,5.402224310004385
70,20,1,3,5.953860377005185
70,20,2,1,1.0333351339941146
70,20,2,2,20.060867132997373
70,20,2,3,19.195758772999397
70,24,1,1,78.1607932879997
70,24,1,2,6.39235560799716
70,24,1,3,5.949638057994889
70,24,2,1,1.002299444997334
70,24,2,2,19.918404000010923
70,24,2,3,19.880319603005773
71,2,1,1,69.06366264999087
71,2,1,2,36.63364968399401
71,2,1,3,37.36701309600903
71,2,2,1,1.225439081012155
71,2,2,2,3.1377503120020265
71,2,2,3,3.047168014993076
71,4,1,1,85.68867142099771
71,4,1,2,21.624509717003093
71,4,1,3,20.99689132500498
71,4,2,1,1.2399723560083658
71,4,2,2,5.318662746998598
71,4,2,3,5.420666175006772
71,8,1,1,100.73771201900672
71,8,1,2,13.4295714040054
71,8,1,3,13.210769919998711
71,8,2,1,1.0483371890004491
71,8,2,2,9.792262038987246
71,8,2,3,10.165481514006387
71,12,1,1,89.4464304879948
71,12,1,2,10.737402301005204
71,12,1,3,9.885545761004323
71,12,2,1,1.0065854500135174
71,12,2,2,13.05749829999695
71,12,2,3,14.202022544006468
71,16,1,1,53.9912318620045
71,16,1,2,5.866744648999884
71,16,1,3,6.178395551993162
71,16,2,1,1.1981918649980798
71,16,2,2,10.384052281995537
71,16,2,3,11.145846102008363
71,20,1,1,92.28825037200295
71,20,1,2,7.75870796199888
71,20,1,3,9.483308074995875
71,20,2,1,1.0460428719961783
71,20,2,2,21.889820950003923
71,20,2,3,21.653020682002534
71,24,1,1,91.0254838999972
71,24,1,2,8.392749528997228
71,24,1,3,8.985384239000268
71,24,2,1,1.2375482009956613
71,24,2,2,26.72384658199735
71,24,2,3,24.707695670003886
72,2,1,1,102.28520027900231
72,2,1,2,51.79227535499376
72,2,1,3,52.51170929000364
72,2,2,1,1.2264536480070092
72,2,2,2,2.3727937420044327
72,2,2,3,2.6449353250063723
72,4,1,1,92.22571800999867
72,4,1,2,23.338544472004287
72,4,1,3,23.24259093600267
72,4,2,1,1.266216550997342
72,4,2,2,5.654235018999316
72,4,2,3,5.272193156997673
72,8,1,1,84.20905055900221
72,8,1,2,11.283900471011293
72,8,1,3,10.99743079500331
72,8,2,1,1.2667897189967334
72,8,2,2,8.415110658999765
72,8,2,3,8.511512672004756
72,12,1,1,62.6718978209974
72,12,1,2,6.59733158799645
72,12,1,3,7.040210897001089
72,12,2,1,0.9688749390043085
72,12,2,2,7.56084465800086
72,12,2,3,7.578266448006616
72,16,1,1,98.75948487500136
72,16,1,2,8.236530911002774
72,16,1,3,9.96390009400784
72,16,2,1,1.580278242006898
72,16,2,2,14.545331909001106
72,16,2,3,14.53911209400394
72,20,1,1,103.28188790498825
72,20,1,2,8.067098405997967
72,20,1,3,8.700773259988637
72,20,2,1,1.0548774060007418
72,20,2,2,23.690200817000004
72,20,2,3,22.23309506700025
72,24,1,1,75.36339396500262
72,24,1,2,6.000070075999247
72,24,1,3,6.546330080003827
72,24,2,1,1.0077770299976692
72,24,2,2,23.131030677002855
72,24,2,3,23.45855764299631
73,2,1,1,76.73504193600093
73,2,1,2,36.62116138701094
73,2,1,3,36.161945677013136
73,2,2,1,1.2201651590003166
73,2,2,2,2.938545705997967
73,2,2,3,2.9197218759945827
73,4,1,1,70.84865565400105
73,4,1,2,17.315134124000906
73,4,1,3,17.59492819699517
73,4,2,1,1.2300298850022955
73,4,2,2,5.2644563470094
73,4,2,3,4.8483137610019185
73,8,1,1,126.5903360999946
73,8,1,2,17.227967330996762
73,8,1,3,16.049343143007718
73,8,2,1,1.2658911509934114
73,8,2,2,11.321877864000271
73,8,2,3,11.088743195999996
73,12,1,1,99.43755136599066
73,12,1,2,10.68048170900147
73,12,1,3,9.329937821996282
73,12,2,1,1.0239651519950712
73,12,2,2,13.550830501990276
73,12,2,3,13.3553798369976
73,16,1,1,81.61736517699319
73,16,1,2,7.181677671003854
73,16,1,3,8.2246555419988
73,16,2,1,1.0191165099968202
73,16,2,2,15.878320661009639
73,16,2,3,18.554348524994566
73,20,1,1,72.06933648600534
73,20,1,2,6.084322099995916
73,20,1,3,7.975353834990528
73,20,2,1,0.9932490339997457
73,20,2,2,20.775526055993396
73,20,2,3,20.057641197010526
73,24,1,1,68.25843172399618
73,24,1,2,5.948133090001647
73,24,1,3,5.931856416005758
73,24,2,1,1.0001286810002057
73,24,2,2,22.585364160011522
73,24,2,3,26.36723718799476
74,2,1,1,55.61316533200443
74,2,1,2,28.329338534997078
74,2,1,3,29.048866220007767
74,2,2,1,1.1568462690047454
74,2,2,2,2.36747864499921
74,2,2,3,2.299686678001308
74,4,1,1,72.27318298099271
74,4,1,2,17.92015701600758
74,4,1,3,17.496404710997012
74,4,2,1,1.2578342839988181
74,4,2,2,5.110089624999091
74,4,2,3,4.4688658859959105
74,8,1,1,92.99711421299435
74,8,1,2,12.35274857400509
74,8,1,3,11.870031591999577
74,8,2,1,1.0502863629953936
74,8,2,2,8.8437357829971
74,8,2,3,9.565450872003566
74,12,1,1,124.87846535400604
74,12,1,2,12.848492891003843
74,12,1,3,13.651115400003619
74,12,2,1,1.0178471690014703
74,12,2,2,13.896995574992616
74,12,2,3,13.918354207009543
74,16,1,1,96.15029711199168
74,16,1,2,9.99095934999059
74,16,1,3,9.519307302995003
74,16,2,1,1.0318462059949525
74,16,2,2,16.988485548994504
74,16,2,3,16.416188569986844
74,20,1,1,56.471341612996184
74,20,1,2,4.735205598000903
74,20,1,3,5.563119865997578
74,20,2,1,0.9721850810019532
74,20,2,2,11.233212418010226
74,20,2,3,11.572628505004104
74,24,1,1,96.44010489100765
74,24,1,2,7.492714870997588
74,24,1,3,8.831452824000735
74,24,2,1,1.0390879490005318
74,24,2,2,24.625123816993437
74,24,2,3,24.160513081005774
75,2,1,1,88.14022274699528
75,2,1,2,43.71545801400498
75,2,1,3,44.06203640099557
75,2,2,1,1.217604739998933
75,2,2,2,2.490957554997294
75,2,2,3,2.6313354690064443
75,4,1,1,74.69982499799517
75,4,1,2,18.48249952099286
75,4,1,3,17.83377538700006
75,4,2,1,1.257458919993951
75,4,2,2,5.212275801997748
75,4,2,3,5.113238507998176
75,8,1,1,77.77843752299668
75,8,1,2,10.23604425501253
75,8,1,3,10.910143797998899
75,8,2,1,1.0290988019987708
75,8,2,2,5.249318365997169
75,8,2,3,5.501267714993446
75,12,1,1,71.12914000400633
75,12,1,2,8.804133401994477
75,12,1,3,7.3763733050000155
75,12,2,1,1.0332473480084445
75,12,2,2,9.489996529999189
75,12,2,3,9.599573863000842
75,16,1,1,72.63059425199754
75,16,1,2,6.200853386006202
75,16,1,3,8.028224645997398
75,16,2,1,1.0315557779977098
75,16,2,2,16.433040320000146
75,16,2,3,16.22585091200017
75,20,1,1,82.63707587499812
75,20,1,2,8.559585626004264
75,20,1,3,8.036499441004707
75,20,2,1,1.2040182580094552
75,20,2,2,17.67700630699983
75,20,2,3,18.42077480100852
75,24,1,1,94.8417004320072
75,24,1,2,7.420437972003128
75,24,1,3,7.572980520009878
75,24,2,1,1.000580710999202
75,24,2,2,18.787436049009557
75,24,2,3,19.5958905449952
76,2,1,1,75.03580645599868
76,2,1,2,38.23337438800081
76,2,1,3,38.78582985200046
76,2,2,1,1.2229293300042627
76,2,2,2,3.082734450988937
76,2,2,3,2.9906260739953723
76,4,1,1,78.80586307900376
76,4,1,2,17.157730585007812
76,4,1,3,18.52757194399601
76,4,2,1,1.2847865169896977
76,4,2,2,5.094814032010618
76,4,2,3,4.488211008007056
76,8,1,1,72.8200306660001
76,8,1,2,10.286861764994683
76,8,1,3,10.263713178006583
76,8,2,1,1.2444917950051604
76,8,2,2,5.57806853299553
76,8,2,3,5.558174322999548
76,12,1,1,77.16734294799971
76,12,1,2,8.433698613996967
76,12,1,3,7.938708797999425
76,12,2,1,0.9842350520048058
76,12,2,2,7.431322817996261
76,12,2,3,8.64189016900491
76,16,1,1,93.95840120301
76,16,1,2,8.90911797201261
76,16,1,3,7.294009694000124
76,16,2,1,1.0035137489903718
76,16,2,2,11.993439775993465
76,16,2,3,11.273883321002359
76,20,1,1,113.09300809999695
76,20,1,2,10.706381011012127
76,20,1,3,9.433229685993865
76,20,2,1,1.44635338599619
76,20,2,2,14.720068534996244
76,20,2,3,15.049216396000702
76,24,1,1,72.53194165999594
76,24,1,2,5.364680771002895
76,24,1,3,6.549849939998239
76,24,2,1,1.0372420299972873
76,24,2,2,27.52506915599224
76,24,2,3,26.284212684011436
77,2,1,1,74.65512098099862
77,2,1,2,38.51649174300837
77,2,1,3,38.57293491299788
77,2,2,1,1.248916979006026
77,2,2,2,2.348515885998495
77,2,2,3,2.452168583011371
77,4,1,1,53.00515136899776
77,4,1,2,13.065274007996777
77,4,1,3,14.220508742000675
77,4,2,1,1.1628711090015713
77,4,2,2,3.0580265729950042
77,4,2,3,3.1378793369949562
77,8,1,1,74.87646707199747
77,8,1,2,10.525195180001901
77,8,1,3,9.572394991002511
77,8,2,1,0.9898013079946395
77,8,2,2,5.221601230994565
77,8,2,3,5.160156811005436
77,12,1,1,55.477940614000545
77,12,1,2,6.773992578993784
77,12,1,3,5.747480035992339
77,12,2,1,0.988906095008133
77,12,2,2,6.8443444360018475
77,12,2,3,6.984056954999687
77,16,1,1,85.3968082240026
77,16,1,2,7.754364363005152
77,16,1,3,6.91883334099839
77,16,2,1,1.0623331560054794
77,16,2,2,16.456572169001447
77,16,2,3,18.963442459004
77,20,1,1,112.97842195200792
77,20,1,2,9.926576238998678
77,20,1,3,9.34438470499299
77,20,2,1,1.039481086001615
77,20,2,2,22.248574034005287
77,20,2,3,21.972435959003633
77,24,1,1,70.11055860300257
77,24,1,2,6.4452785159955965
77,24,1,3,5.510179414006416
77,24,2,1,0.9897168259922182
77,24,2,2,23.45299724099459
77,24,2,3,22.65192954899976
78,2,1,1,123.63597756699892
78,2,1,2,62.639362336994964
78,2,1,3,64.14467166100803
78,2,2,1,1.754656035991502
78,2,2,2,3.1737394310039235
78,2,2,3,3.069987754992326
78,4,1,1,101.68650718999561
78,4,1,2,24.481507656993927
78,4,1,3,24.68750698499207
78,4,2,1,1.2005455339967739
78,4,2,2,3.7691569949965924
78,4,2,3,3.8921050429926254
78,8,1,1,67.23084492099588
78,8,1,2,9.210124061006354
78,8,1,3,8.29364798500319
78,8,2,1,1.0180533899983857
78,8,2,2,8.96660247699765
78,8,2,3,9.042824124000617
78,12,1,1,53.049526384987985
78,12,1,2,5.779789223000989
78,12,1,3,5.592661593007506
78,12,2,1,1.0039576379931532
78,12,2,2,6.739552270999411
78,12,2,3,6.905648095998913
78,16,1,1,84.776606378
78,16,1,2,7.095214521992602
78,16,1,3,7.044423269995605
78,16,2,1,1.0339264649956021
78,16,2,2,17.59018317500886
78,16,2,3,16.84780099001364
78,20,1,1,67.70586309301143
78,20,1,2,6.6244403259916
78,20,1,3,6.387285913006053
78,20,2,1,0.9860612069896888
78,20,2,2,12.250952643007622
78,20,2,3,12.771529480000027
78,24,1,1,81.61750033000135
78,24,1,2,7.924925057013752
78,24,1,3,7.589386971012573
78,24,2,1,1.222899107990088
78,24,2,2,30.826673773000948
78,24,2,3,29.908075362996897
79,2,1,1,65.4300191700022
79,2,1,2,33.03278103900084
79,2,1,3,33.256365467997966
79,2,2,1,1.2544295440020505
79,2,2,2,2.2544953480100958
79,2,2,3,2.3153144759999122
79,4,1,1,95.49215523600287
79,4,1,2,23.39004851799109
79,4,1,3,23.36838137700397
79,4,2,1,1.2461063140071929
79,4,2,2,4.190397458994994
79,4,2,3,4.284372462003375
79,8,1,1,74.03281823100406
79,8,1,2,9.520766617002664
79,8,1,3,9.489769781997893
79,8,2,1,1.2791202100052033
79,8,2,2,10.033314390006126
79,8,2,3,9.370060628003557
79,12,1,1,107.37771411699941
79,12,1,2,10.242068749997998
79,12,1,3,10.626887502003228
79,12,2,1,1.014336929001729
79,12,2,2,9.338824744001613
79,12,2,3,9.444390327000292
79,16,1,1,114.13685066800099
79,16,1,2,10.062724303003051
79,16,1,3,9.821084508002969
79,16,2,1,1.0273028840019833
79,16,2,2,18.46944773598807
79,16,2,3,17.886431635997724
79,20,1,1,71.2960009239905
79,20,1,2,5.827455234000809
79,20,1,3,5.481867196998792
79,20,2,1,1.0225281519960845
79,20,2,2,20.321242578997044
79,20,2,3,21.09935051399225
79,24,1,1,118.7957167620043
79,24,1,2,8.918373496999266
79,24,1,3,9.767582504995517
79,24,2,1,1.0156913230021019
79,24,2,2,22.337551353004528
79,24,2,3,24.66740422399016
80,2,1,1,81.61173308700381
80,2,1,2,43.106765072996495
80,2,1,3,42.532607314991765
80,2,2,1,1.2218056969868485
80,2,2,2,2.4587190320016816
80,2,2,3,2.580046143993968
80,4,1,1,68.52202390199818
80,4,1,2,17.984916321001947
80,4,1,3,17.349161238002125
80,4,2,1,1.228172769988305
80,4,2,2,5.097546249991865
80,4,2,3,4.9994079790049
80,8,1,1,110.95872688500094
80,8,1,2,15.580387027002871
80,8,1,3,16.542810600993107
80,8,2,1,1.2488105590018677
80,8,2,2,7.58057258700137
80,8,2,3,7.4750777349981945
80,12,1,1,63.79251590099011
80,12,1,2,7.2041808029898675
80,12,1,3,6.616864737006836
80,12,2,1,1.007929918996524
80,12,2,2,7.369931509994785
80,12,2,3,7.439312934002373
80,16,1,1,66.27838505600812
80,16,1,2,7.5332807730010245
80,16,1,3,6.382469193995348
80,16,2,1,1.031138957987423
80,16,2,2,10.60344625399739
80,16,2,3,13.10824072000105
80,20,1,1,90.50941049300309
80,20,1,2,6.662798779012519
80,20,1,3,8.436395181008265
80,20,2,1,1.0089100359909935
80,20,2,2,21.2403634749935
80,20,2,3,22.984866340993904
80,24,1,1,92.12771376001183
80,24,1,2,7.51317643900984
80,24,1,3,8.72095636400627
80,24,2,1,1.0608127339946805
80,24,2,2,39.29112446599174
80,24,2,3,39.135128412002814
81,2,1,1,67.75079107900092
81,2,1,2,35.712744751988794
81,2,1,3,35.68813746199885
81,2,2,1,1.2028754769999068
81,2,2,2,2.917469545995118
81,2,2,3,2.9733310370065738
81,4,1,1,71.59752192201267
81,4,1,2,17.405259906998253
81,4,1,3,18.111744471010752
81,4,2,1,1.2391518479998922
81,4,2,2,5.188626111994381
81,4,2,3,4.8316729119978845
81,8,1,1,72.71761306200642
81,8,1,2,11.9127461300086
81,8,1,3,9.468830240002717
81,8,2,1,1.0008578300039517
81,8,2,2,5.362721890996909
81,8,2,3,5.618862654999248
81,12,1,1,98.1530000870116
81,12,1,2,9.898945804990944
81,12,1,3,9.941106978993048
81,12,2,1,1.4465043350064661
81,12,2,2,9.08044216799317
81,12,2,3,9.755217589990934
81,16,1,1,72.06890197799657
81,16,1,2,6.585055952993571
81,16,1,3,6.424923012004001
81,16,2,1,1.0219561839912785
81,16,2,2,16.110647150999284
81,16,2,3,15.91732680000132
81,20,1,1,78.92723479999404
81,20,1,2,7.893942591996165
81,20,1,3,7.333883685001638
81,20,2,1,1.2629700999968918
81,20,2,2,21.423376658000052
81,20,2,3,20.032050125009846
81,24,1,1,64.79306053298933
81,24,1,2,6.945149000996025
81,24,1,3,6.796233649991336
81,24,2,1,0.9900318620057078
81,24,2,2,14.588888020007289
81,24,2,3,15.294945247995201
82,2,1,1,110.04909788900113
82,2,1,2,53.60820412199246
82,2,1,3,53.8226640419889
82,2,2,1,1.2317469869885826
82,2,2,2,2.503269368011388
82,2,2,3,2.717579764997936
82,4,1,1,136.34783739301201
82,4,1,2,32.23988835999626
82,4,1,3,32.74346544200671
82,4,2,1,1.256185866004671
82,4,2,2,4.217627691003145
82,4,2,3,4.6835513609985355
82,8,1,1,77.37100538999948
82,8,1,2,10.331549867987633
82,8,1,3,10.228884101990843
82,8,2,1,1.0320834220037796
82,8,2,2,5.941241951004486
82,8,2,3,6.2091390380082885
82,12,1,1,96.8781488710083
82,12,1,2,9.927388469004654
82,12,1,3,9.082554863009136
82,12,2,1,1.032484190989635
82,12,2,2,12.357984777001548
82,12,2,3,12.358625953012961
82,16,1,1,74.63094264399842
82,16,1,2,5.9905687410064274
82,16,1,3,5.871660253003938
82,16,2,1,0.9957235589972697
82,16,2,2,17.593063367996365
82,16,2,3,16.399447307005175
82,20,1,1,64.80223832500633
82,20,1,2,6.50188834599976
82,20,1,3,5.619387678991188
82,20,2,1,0.9623891990049742
82,20,2,2,12.797318434997578
82,20,2,3,12.108095561998198
82,24,1,1,72.68023291199643
82,24,1,2,6.093603343004361
82,24,1,3,6.221487397007877
82,24,2,1,1.0568747990037082
82,24,2,2,23.583615321011166
82,24,2,3,24.26854204700794
83,2,1,1,84.15755027699925
83,2,1,2,39.45528733699757
83,2,1,3,40.06986344199686
83,2,2,1,1.2630962870025542
83,2,2,2,2.3108779109898023
83,2,2,3,2.4395502580009634
83,4,1,1,82.3555403490027
83,4,1,2,20.554358155000955
83,4,1,3,19.826625043991953
83,4,2,1,1.2442184270039434
83,4,2,2,5.220391130991629
83,4,2,3,5.249188866990153
83,8,1,1,72.0678629999893
83,8,1,2,10.263041439000517
83,8,1,3,8.966336142999353
83,8,2,1,1.2226769609987969
83,8,2,2,6.295875330004492
83,8,2,3,6.587595842007431
83,12,1,1,91.1740550710092
83,12,1,2,9.233493143008673
83,12,1,3,9.746780249013682
83,12,2,1,1.0095624749956187
83,12,2,2,12.992625628001406
83,12,2,3,12.401782846995047
83,16,1,1,110.72264232698944
83,16,1,2,9.44641875999514
83,16,1,3,8.966585511996527
83,16,2,1,1.0253620550065534
83,16,2,2,18.447628381996765
83,16,2,3,21.46556644400698
83,20,1,1,76.10240918600175
83,20,1,2,7.923228661995381
83,20,1,3,6.720060511986958
83,20,2,1,1.0052917520079063
83,20,2,2,19.559613793011522
83,20,2,3,19.938748034008313
83,24,1,1,71.56318715801171
83,24,1,2,7.732484937005211
83,24,1,3,6.403372261993354
83,24,2,1,0.9875849090021802
83,24,2,2,22.835792940008105
83,24,2,3,22.39756013599981
84,2,1,1,54.111579310003435
84,2,1,2,27.398614777004695
84,2,1,3,28.794617613006267
84,2,2,1,1.1488726940006018
84,2,2,2,2.1758938520069933
84,2,2,3,2.20353944299859
84,4,1,1,70.76711776599404
84,4,1,2,17.581838193000294
84,4,1,3,17.21380918700015
84,4,2,1,1.2462862510001287
84,4,2,2,5.131395150005119
84,4,2,3,5.0543673600041075
84,8,1,1,92.30055419499695
84,8,1,2,12.585623225997551
84,8,1,3,12.442204027000116
84,8,2,1,1.0038841600035084
84,8,2,2,7.0385870870086364
84,8,2,3,7.938523873992381
84,12,1,1,102.02710678700532
84,12,1,2,10.871238339997944
84,12,1,3,10.463221085999976
84,12,2,1,0.982897645997582
84,12,2,2,8.43753996801388
84,12,2,3,8.420778850995703
84,16,1,1,82.78237043099944
84,16,1,2,9.005649412996718
84,16,1,3,8.159991035994608
84,16,2,1,0.9938796360074775
84,16,2,2,11.514808555002674
84,16,2,3,11.363413903993205
84,20,1,1,121.5298454540025
84,20,1,2,11.083529807001469
84,20,1,3,9.853687094000634
84,20,2,1,1.0222803340002429
84,20,2,2,14.215012468994246
84,20,2,3,14.841864136004006
84,24,1,1,73.17130839599122
84,24,1,2,6.72891496399825
84,24,1,3,6.423832508997293
84,24,2,1,1.041243346000556
84,24,2,2,23.49983099399833
84,24,2,3,23.192863944990677
85,2,1,1,79.57047602899547
85,2,1,2,41.89638739499787
85,2,1,3,42.27437038399512
85,2,2,1,1.2682480069925077
85,2,2,2,3.230137566002668
85,2,2,3,3.189010545000201
85,4,1,1,78.27255549599067
85,4,1,2,19.33710880301078
85,4,1,3,18.811388194008032
85,4,2,1,1.2246598189958604
85,4,2,2,3.3308693720027804
85,4,2,3,3.6525211300031515
85,8,1,1,121.99306819900812
85,8,1,2,15.232235968011082
85,8,1,3,16.807348650007043
85,8,2,1,1.2658047899894882
85,8,2,2,10.486723458001507
85,8,2,3,9.995456538003054
85,12,1,1,72.95313416399586
85,12,1,2,6.699552980004228
85,12,1,3,6.834971300995676
85,12,2,1,1.0028406250057742
85,12,2,2,11.575946014010697
85,12,2,3,11.618188619991997
85,16,1,1,72.65457281599811
85,16,1,2,6.196879794006236
85,16,1,3,6.778745621006237
85,16,2,1,1.030449697005679
85,16,2,2,16.13996189799218
85,16,2,3,16.261662342003547
85,20,1,1,109.58918990699749
85,20,1,2,9.01823261899699
85,20,1,3,8.66351776299416
85,20,2,1,1.0348024190025171
85,20,2,2,22.450719319007476
85,20,2,3,22.201429041000665
85,24,1,1,67.07506427400222
85,24,1,2,6.062446064999676
85,24,1,3,5.927045894000912
85,24,2,1,1.0019958479970228
85,24,2,2,22.521081426006276
85,24,2,3,22.524527672998374
86,2,1,1,83.87902601300448
86,2,1,2,40.832498004005174
86,2,1,3,41.83437460100686
86,2,2,1,1.2101643600035459
86,2,2,2,3.0386923709884286
86,2,2,3,3.1264105630107224
86,4,1,1,59.90006681600062
86,4,1,2,14.010622622008668
86,4,1,3,14.431283613012056
86,4,2,1,1.1607091599871637
86,4,2,2,3.0547666490019765
86,4,2,3,2.8671986980043584
86,8,1,1,82.74508906299889
86,8,1,2,10.926841617998434
86,8,1,3,10.61596419599664
86,8,2,1,1.0281183670012979
86,8,2,2,8.683813675990677
86,8,2,3,8.392584282002645
86,12,1,1,65.21764636399166
86,12,1,2,5.943921917991247
86,12,1,3,7.794869908000692
86,12,2,1,1.001532802998554
86,12,2,2,9.075169771007495
86,12,2,3,9.206263765998301
86,16,1,1,64.01420530700125
86,16,1,2,6.776681672999985
86,16,1,3,6.047262009000406
86,16,2,1,0.9769073709903751
86,16,2,2,10.24879077199148
86,16,2,3,10.47372387800715
86,20,1,1,57.47679586599406
86,20,1,2,6.316919378994498
86,20,1,3,5.523938807993545
86,20,2,1,0.9995329699886497
86,20,2,2,12.447497475994169
86,20,2,3,12.748033425988979
86,24,1,1,71.76656583399745
86,24,1,2,6.313038296997547
86,24,1,3,7.149697148997802
86,24,2,1,1.0115029669977957
86,24,2,2,25.752835363004124
86,24,2,3,24.201949073001742
87,2,1,1,127.00662088200625
87,2,1,2,65.12654768800712
87,2,1,3,63.67340489701019
87,2,2,1,1.2723402449919377
87,2,2,2,2.548878218003665
87,2,2,3,3.3268456099904142
87,4,1,1,88.58961313799955
87,4,1,2,20.106139013005304
87,4,1,3,22.0577542730025
87,4,2,1,1.2739483050099807
87,4,2,2,5.042998348988476
87,4,2,3,5.095536515000276
87,8,1,1,54.374715377998655
87,8,1,2,7.1895196330006
87,8,1,3,8.400215393994586
87,8,2,1,1.2195888290007133
87,8,2,2,5.6973495749989524
87,8,2,3,5.755626300000586
87,12,1,1,101.03888616200129
87,12,1,2,9.37725312699331
87,12,1,3,9.548641009998391
87,12,2,1,1.0245529639942106
87,12,2,2,13.096828155990806
87,12,2,3,12.009646897990024
87,16,1,1,110.57509538700106
87,16,1,2,9.361941185008618
87,16,1,3,8.328969273992698
87,16,2,1,1.5056041299976641
87,16,2,2,14.95560462299909
87,16,2,3,13.665544810995925
87,20,1,1,107.58384774300794
87,20,1,2,8.926941340003395
87,20,1,3,9.532098768992
87,20,2,1,1.6097242300020298
87,20,2,2,22.28545806701004
87,20,2,3,20.206986835008138
87,24,1,1,71.40930852601014
87,24,1,2,5.888135399000021
87,24,1,3,5.836904317999142
87,24,2,1,0.9775539109978126
87,24,2,2,14.582492075001937
87,24,2,3,14.846587186999386
88,2,1,1,100.34841365499597
88,2,1,2,46.11335746399709
