i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,7,5,4,2,2,13,11,1,0.15425586700439453,5.364418029785156e-05,3.743171691894531e-05
1,7,5,3,2,2,14,14,1,0.14157724380493164,6.699562072753906e-05,5.984306335449219e-05
2,7,5,4,2,2,26,44,128,0.20156145095825195,5.841255187988281e-05,0.001428365707397461
2,7,5,3,2,2,28,56,128,0.17957329750061035,0.00011181831359863281,0.011336326599121094
3,7,5,4,2,2,26,20,0,0.1809237003326416,5.626678466796875e-05,1.7642974853515625e-05
3,7,5,3,2,2,28,28,0,0.18506884574890137,6.628036499023438e-05,3.457069396972656e-05
4,7,5,4,2,2,20,17,2,0.14594554901123047,9.72747802734375e-05,9.989738464355469e-05
4,7,5,3,2,2,21,21,1,0.16297245025634766,6.0558319091796875e-05,8.7738037109375e-05
5,7,5,4,2,2,13,11,1,0.13767147064208984,6.29425048828125e-05,4.839897155761719e-05
5,7,5,3,2,2,14,14,1,0.14739990234375,0.00010466575622558594,8.940696716308594e-05
6,7,5,4,2,2,13,5,0,0.14328789710998535,9.846687316894531e-05,2.9087066650390625e-05
6,7,5,3,2,2,14,7,0,0.15226125717163086,5.984306335449219e-05,2.002716064453125e-05
7,7,5,4,2,2,20,34,128,0.1579294204711914,5.435943603515625e-05,0.0010921955108642578
7,7,5,3,2,2,21,42,128,0.16141128540039062,6.961822509765625e-05,0.003676891326904297
8,7,5,4,2,2,39,99,2187,0.1739492416381836,6.723403930664062e-05,0.0379338264465332
8,7,5,3,2,2,42,126,2187,0.19539475440979004,0.00011777877807617188,0.19780778884887695
9,7,5,4,2,2,19,16,1,0.13272476196289062,5.91278076171875e-05,4.267692565917969e-05
9,7,5,3,2,2,21,21,1,0.16027569770812988,9.036064147949219e-05,0.00013256072998046875
10,7,5,4,2,2,26,44,128,0.16829681396484375,5.91278076171875e-05,0.0013091564178466797
10,7,5,3,2,2,28,56,128,0.1830120086669922,7.224082946777344e-05,0.006737709045410156
