i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_edges,step,method,execution_time,n_local_attractors,n_pair_attractors,n_attractor_fields
57,7,5,2,2,2,7,1,3,0.20555239595705643,16.0,,
57,7,5,2,2,2,7,2,1,0.00016103603411465883,,0.0,
57,7,5,2,2,2,7,2,2,0.10145539900986478,,0.0,
57,7,5,2,2,2,7,2,3,0.09844804904423654,,0.0,
57,7,5,2,2,2,7,3,1,7.609499152749777e-05,,,0.0
57,7,5,2,2,2,7,3,2,0.09510814002715051,,,0.0
57,7,5,2,2,2,7,3,3,0.00014825898688286543,,,0.0
57,8,5,2,2,2,8,1,1,0.4567526839673519,18.0,,
57,8,5,2,2,2,8,1,2,0.2069364520139061,18.0,,
57,8,5,2,2,2,8,1,3,0.20808492496144027,18.0,,
57,8,5,2,2,2,8,2,1,0.00015167403034865856,,0.0,
57,8,5,2,2,2,8,2,2,0.09887636097846553,,0.0,
57,8,5,2,2,2,8,2,3,0.10368366399779916,,0.0,
57,8,5,2,2,2,8,3,1,7.94910010881722e-05,,,0.0
57,8,5,2,2,2,8,3,2,0.09226171497721225,,,0.0
57,8,5,2,2,2,8,3,3,0.00014701602049171925,,,0.0
57,9,5,2,2,2,9,1,1,0.5629940499784425,20.0,,
57,9,5,2,2,2,9,1,2,0.20251063397154212,20.0,,
57,9,5,2,2,2,9,1,3,0.20030022802529857,20.0,,
57,9,5,2,2,2,9,2,1,0.00017854099860414863,,0.0,
57,9,5,2,2,2,9,2,2,0.10452029097359627,,0.0,
57,9,5,2,2,2,9,2,3,0.10058667999692261,,0.0,
57,9,5,2,2,2,9,3,1,0.00010185799328610301,,,0.0
57,9,5,2,2,2,9,3,2,0.09000980597920716,,,0.0
57,9,5,2,2,2,9,3,3,0.00014896702487021685,,,0.0
57,10,5,2,2,2,10,1,1,0.5947022730251774,22.0,,
57,10,5,2,2,2,10,1,2,0.2059922749758698,22.0,,
57,10,5,2,2,2,10,1,3,0.19642182998359203,22.0,,
57,10,5,2,2,2,10,2,1,0.000209319987334311,,0.0,
57,10,5,2,2,2,10,2,2,0.09847394999815151,,0.0,
57,10,5,2,2,2,10,2,3,0.10405377100687474,,0.0,
57,10,5,2,2,2,10,3,1,8.198496652767062e-05,,,0.0
57,10,5,2,2,2,10,3,2,0.09254299401072785,,,0.0
57,10,5,2,2,2,10,3,3,0.00013372203102335334,,,0.0
58,3,5,2,2,2,3,1,1,0.25506905402289703,9.0,,
58,3,5,2,2,2,3,1,2,0.24746861000312492,9.0,,
58,3,5,2,2,2,3,1,3,0.25497301801806316,9.0,,
58,3,5,2,2,2,3,2,1,0.00011620199074968696,,0.0,
58,3,5,2,2,2,3,2,2,0.10445846401853487,,0.0,
58,3,5,2,2,2,3,2,3,0.10229569900548086,,0.0,
58,3,5,2,2,2,3,3,1,7.124803960323334e-05,,,0.0
58,3,5,2,2,2,3,3,2,0.10582332703052089,,,0.0
58,3,5,2,2,2,3,3,3,0.00011303403880447149,,,0.0
58,4,5,2,2,2,4,1,1,0.34823691396741197,12.0,,
58,4,5,2,2,2,4,1,2,0.38964377500815317,12.0,,
58,4,5,2,2,2,4,1,3,0.276924000994768,12.0,,
58,4,5,2,2,2,4,2,1,9.729701559990644e-05,,0.0,
58,4,5,2,2,2,4,2,2,0.1097312539932318,,0.0,
58,4,5,2,2,2,4,2,3,0.1044756060000509,,0.0,
58,4,5,2,2,2,4,3,1,8.458900265395641e-05,,,0.0
58,4,5,2,2,2,4,3,2,0.10242226801346987,,,0.0
58,4,5,2,2,2,4,3,3,0.00012006500037387013,,,0.0
58,5,5,2,2,2,5,1,1,0.39596219698432833,15.0,,
58,5,5,2,2,2,5,1,2,0.24608227499993518,15.0,,
58,5,5,2,2,2,5,1,3,0.2574272800120525,15.0,,
58,5,5,2,2,2,5,2,1,0.00014535599621012807,,0.0,
58,5,5,2,2,2,5,2,2,0.10906169505324215,,0.0,
58,5,5,2,2,2,5,2,3,0.10129007900832221,,0.0,
58,5,5,2,2,2,5,3,1,7.228401955217123e-05,,,0.0
58,5,5,2,2,2,5,3,2,0.09227050602203235,,,0.0
58,5,5,2,2,2,5,3,3,0.0001280270516872406,,,0.0
58,6,5,2,2,2,6,1,1,0.4065843650023453,18.0,,
58,6,5,2,2,2,6,1,2,0.1725352139910683,18.0,,
58,6,5,2,2,2,6,1,3,0.1669663400389254,18.0,,
58,6,5,2,2,2,6,2,1,0.00012023502495139837,,0.0,
58,6,5,2,2,2,6,2,2,0.09959035803331062,,0.0,
58,6,5,2,2,2,6,2,3,0.09670618898235261,,0.0,
58,6,5,2,2,2,6,3,1,7.496000034734607e-05,,,0.0
58,6,5,2,2,2,6,3,2,0.09162672999082133,,,0.0
58,6,5,2,2,2,6,3,3,0.000142283970490098,,,0.0
58,7,5,2,2,2,7,1,1,0.5238485379959457,21.0,,
58,7,5,2,2,2,7,1,2,0.255546897999011,21.0,,
58,7,5,2,2,2,7,1,3,0.2581890979781747,21.0,,
58,7,5,2,2,2,7,2,1,0.00013032800052314997,,0.0,
58,7,5,2,2,2,7,2,2,0.10311695199925452,,0.0,
58,7,5,2,2,2,7,2,3,0.10762341797817498,,0.0,
58,7,5,2,2,2,7,3,1,9.031599620357156e-05,,,0.0
58,7,5,2,2,2,7,3,2,0.09305696398951113,,,0.0
58,7,5,2,2,2,7,3,3,0.00011281901970505714,,,0.0
58,8,5,2,2,2,8,1,1,0.6245331980171613,24.0,,
58,8,5,2,2,2,8,1,2,0.24722051597200334,24.0,,
58,8,5,2,2,2,8,1,3,0.26039726298768073,24.0,,
58,8,5,2,2,2,8,2,1,0.00014005298726260662,,0.0,
58,8,5,2,2,2,8,2,2,0.09754004899878055,,0.0,
58,8,5,2,2,2,8,2,3,0.09668465203139931,,0.0,
58,8,5,2,2,2,8,3,1,7.510097930207849e-05,,,0.0
58,8,5,2,2,2,8,3,2,0.09238213999196887,,,0.0
58,8,5,2,2,2,8,3,3,0.00012602395145222545,,,0.0
58,9,5,2,2,2,9,1,1,0.8391314929467626,27.0,,
58,9,5,2,2,2,9,1,2,0.25211704202229157,27.0,,
58,9,5,2,2,2,9,1,3,0.2587804489885457,27.0,,
58,9,5,2,2,2,9,2,1,0.00015527999494224787,,0.0,
58,9,5,2,2,2,9,2,2,0.10137956799007952,,0.0,
58,9,5,2,2,2,9,2,3,0.09879204799653962,,0.0,
58,9,5,2,2,2,9,3,1,7.693003863096237e-05,,,0.0
58,9,5,2,2,2,9,3,2,0.09229827497620136,,,0.0
58,9,5,2,2,2,9,3,3,0.00013130699517205358,,,0.0
58,10,5,2,2,2,10,1,1,0.8121522649889812,32.0,,
58,10,5,2,2,2,10,1,2,0.25927244703052565,32.0,,
58,10,5,2,2,2,10,1,3,0.25460413802647963,32.0,,
58,10,5,2,2,2,10,2,1,0.00017574802041053772,,0.0,
58,10,5,2,2,2,10,2,2,0.1009883219958283,,0.0,
58,10,5,2,2,2,10,2,3,0.10135135805467144,,0.0,
58,10,5,2,2,2,10,3,1,8.163298480212688e-05,,,0.0
58,10,5,2,2,2,10,3,2,0.09079134400235489,,,0.0
58,10,5,2,2,2,10,3,3,0.00012454699026420712,,,0.0
59,3,5,2,2,2,3,1,1,0.41901980398688465,24.0,,
59,3,5,2,2,2,3,1,2,0.3615433790255338,24.0,,
59,3,5,2,2,2,3,1,3,0.353304500982631,24.0,,
59,3,5,2,2,2,3,2,1,0.00011332001304253936,,0.0,
59,3,5,2,2,2,3,2,2,0.10016876098234206,,0.0,
59,3,5,2,2,2,3,2,3,0.09394685097504407,,0.0,
59,3,5,2,2,2,3,3,1,8.649204391986132e-05,,,0.0
59,3,5,2,2,2,3,3,2,0.09132872399641201,,,0.0
59,3,5,2,2,2,3,3,3,0.00012296898057684302,,,0.0
59,4,5,2,2,2,4,1,1,0.5504576219827868,30.0,,
59,4,5,2,2,2,4,1,2,0.37258366000605747,30.0,,
59,4,5,2,2,2,4,1,3,0.38145006698323414,30.0,,
59,4,5,2,2,2,4,2,1,0.0001671629725024104,,0.0,
59,4,5,2,2,2,4,2,2,0.11396916100056842,,0.0,
59,4,5,2,2,2,4,2,3,0.10273987596156076,,0.0,
59,4,5,2,2,2,4,3,1,7.714296225458384e-05,,,0.0
59,4,5,2,2,2,4,3,2,0.0937064960016869,,,0.0
59,4,5,2,2,2,4,3,3,0.00016398896696045995,,,0.0
59,5,5,2,2,2,5,1,1,0.670376047026366,36.0,,
59,5,5,2,2,2,5,1,2,0.34464186802506447,36.0,,
59,5,5,2,2,2,5,1,3,0.357894659973681,36.0,,
59,5,5,2,2,2,5,2,1,0.0001363920164294541,,0.0,
59,5,5,2,2,2,5,2,2,0.1075047460035421,,0.0,
59,5,5,2,2,2,5,2,3,0.09611871995730326,,0.0,
59,5,5,2,2,2,5,3,1,7.364002522081137e-05,,,0.0
59,5,5,2,2,2,5,3,2,0.09096630796557292,,,0.0
59,5,5,2,2,2,5,3,3,0.00016506999963894486,,,0.0
59,6,5,2,2,2,6,1,1,0.766360318986699,42.0,,
59,6,5,2,2,2,6,1,2,0.5930162730510347,42.0,,
59,6,5,2,2,2,6,1,3,0.35130703897448257,42.0,,
59,6,5,2,2,2,6,2,1,0.0001720659784041345,,0.0,
59,6,5,2,2,2,6,2,2,0.10154366597998887,,0.0,
59,6,5,2,2,2,6,2,3,0.0855019849841483,,0.0,
59,6,5,2,2,2,6,3,1,6.663904059678316e-05,,,0.0
59,6,5,2,2,2,6,3,2,0.08734122198075056,,,0.0
59,6,5,2,2,2,6,3,3,0.0001358349691145122,,,0.0
59,7,5,2,2,2,7,1,1,0.9927845629863441,54.0,,
59,7,5,2,2,2,7,1,2,0.4554486130364239,54.0,,
59,7,5,2,2,2,7,1,3,0.37400215200614184,54.0,,
59,7,5,2,2,2,7,2,1,0.00015927798813208938,,0.0,
59,7,5,2,2,2,7,2,2,0.10576735000358894,,0.0,
59,7,5,2,2,2,7,2,3,0.0993645369890146,,0.0,
59,7,5,2,2,2,7,3,1,7.405300857499242e-05,,,0.0
59,7,5,2,2,2,7,3,2,0.09525100502651185,,,0.0
59,7,5,2,2,2,7,3,3,0.00012377504026517272,,,0.0
59,8,5,2,2,2,8,1,1,1.1420774990110658,60.0,,
59,8,5,2,2,2,8,1,2,0.3612143319915049,60.0,,
59,8,5,2,2,2,8,1,3,0.3763808039948344,60.0,,
59,8,5,2,2,2,8,2,1,0.0001888370024971664,,0.0,
59,8,5,2,2,2,8,2,2,0.10996282601263374,,0.0,
59,8,5,2,2,2,8,2,3,0.09500100399600342,,0.0,
59,8,5,2,2,2,8,3,1,7.606699364259839e-05,,,0.0
59,8,5,2,2,2,8,3,2,0.08904807298677042,,,0.0
59,8,5,2,2,2,8,3,3,0.0001412289566360414,,,0.0
59,9,5,2,2,2,9,1,1,1.247207630018238,66.0,,
59,9,5,2,2,2,9,1,2,0.3524652330088429,66.0,,
59,9,5,2,2,2,9,1,3,0.3793295760406181,66.0,,
59,9,5,2,2,2,9,2,1,0.000183050986379385,,0.0,
59,9,5,2,2,2,9,2,2,0.10796080098953098,,0.0,
59,9,5,2,2,2,9,2,3,0.10090833797585219,,0.0,
59,9,5,2,2,2,9,3,1,8.045404683798552e-05,,,0.0
59,9,5,2,2,2,9,3,2,0.09112430195091292,,,0.0
59,9,5,2,2,2,9,3,3,0.00015264702960848808,,,0.0
59,10,5,2,2,2,10,1,1,1.1513552659889683,66.0,,
59,10,5,2,2,2,10,1,2,0.36678208300145343,66.0,,
59,10,5,2,2,2,10,1,3,0.3629568049800582,66.0,,
59,10,5,2,2,2,10,2,1,0.00016925897216424346,,0.0,
59,10,5,2,2,2,10,2,2,0.10200480598723516,,0.0,
59,10,5,2,2,2,10,2,3,0.10354298399761319,,0.0,
59,10,5,2,2,2,10,3,1,8.422898827120662e-05,,,0.0
59,10,5,2,2,2,10,3,2,0.0919893549871631,,,0.0
59,10,5,2,2,2,10,3,3,0.00015358999371528625,,,0.0
60,3,5,2,2,2,3,1,1,0.2173878260073252,14.0,,
60,3,5,2,2,2,3,1,2,0.2292001199675724,14.0,,
60,3,5,2,2,2,3,1,3,0.23300629196455702,14.0,,
60,3,5,2,2,2,3,2,1,0.00013444200158119202,,0.0,
60,3,5,2,2,2,3,2,2,0.1118485489860177,,0.0,
60,3,5,2,2,2,3,2,3,0.10006063600303605,,0.0,
60,3,5,2,2,2,3,3,1,7.394800195470452e-05,,,0.0
60,3,5,2,2,2,3,3,2,0.09164821699960157,,,0.0
60,3,5,2,2,2,3,3,3,0.00013549102004617453,,,0.0
60,4,5,2,2,2,4,1,1,0.3035982330329716,18.0,,
60,4,5,2,2,2,4,1,2,0.23872191103873774,18.0,,
60,4,5,2,2,2,4,1,3,0.23476881900569424,18.0,,
60,4,5,2,2,2,4,2,1,0.00010550901060923934,,0.0,
60,4,5,2,2,2,4,2,2,0.10125287499977276,,0.0,
60,4,5,2,2,2,4,2,3,0.09513314603827894,,0.0,
60,4,5,2,2,2,4,3,1,7.63540156185627e-05,,,0.0
60,4,5,2,2,2,4,3,2,0.09465552598703653,,,0.0
60,4,5,2,2,2,4,3,3,0.00012587400851771235,,,0.0
60,5,5,2,2,2,5,1,1,0.366935811995063,24.0,,
60,5,5,2,2,2,5,1,2,0.22585000901017338,24.0,,
60,5,5,2,2,2,5,1,3,0.23167216900037602,24.0,,
60,5,5,2,2,2,5,2,1,0.00011052400805056095,,0.0,
60,5,5,2,2,2,5,2,2,0.10225144901778549,,0.0,
60,5,5,2,2,2,5,2,3,0.0981256120139733,,0.0,
60,5,5,2,2,2,5,3,1,7.331796223297715e-05,,,0.0
60,5,5,2,2,2,5,3,2,0.09239979000994936,,,0.0
60,5,5,2,2,2,5,3,3,0.0001396570005454123,,,0.0
60,6,5,2,2,2,6,1,1,0.43628550798166543,28.0,,
60,6,5,2,2,2,6,1,2,0.2308772630058229,28.0,,
60,6,5,2,2,2,6,1,3,0.23464234796119854,28.0,,
60,6,5,2,2,2,6,2,1,0.00014686700887978077,,0.0,
60,6,5,2,2,2,6,2,2,0.10315380495740101,,0.0,
60,6,5,2,2,2,6,2,3,0.09981498797424138,,0.0,
60,6,5,2,2,2,6,3,1,7.627700688317418e-05,,,0.0
60,6,5,2,2,2,6,3,2,0.10212971101282164,,,0.0
60,6,5,2,2,2,6,3,3,0.00011918903328478336,,,0.0
60,7,5,2,2,2,7,1,1,0.5921755500021391,32.0,,
60,7,5,2,2,2,7,1,2,0.33700533397495747,32.0,,
60,7,5,2,2,2,7,1,3,0.23233802802860737,32.0,,
60,7,5,2,2,2,7,2,1,0.00013209000462666154,,0.0,
60,7,5,2,2,2,7,2,2,0.09830185800092295,,0.0,
60,7,5,2,2,2,7,2,3,0.09838773403316736,,0.0,
60,7,5,2,2,2,7,3,1,8.035101927816868e-05,,,0.0
60,7,5,2,2,2,7,3,2,0.08965946902753785,,,0.0
60,7,5,2,2,2,7,3,3,0.00014373997692018747,,,0.0
60,8,5,2,2,2,8,1,1,0.6961990119889379,36.0,,
60,8,5,2,2,2,8,1,2,0.23576329601928592,36.0,,
60,8,5,2,2,2,8,1,3,0.2394249180215411,36.0,,
60,8,5,2,2,2,8,2,1,0.0001440020278096199,,0.0,
60,8,5,2,2,2,8,2,2,0.10173264500917867,,0.0,
60,8,5,2,2,2,8,2,3,0.1016081910347566,,0.0,
60,8,5,2,2,2,8,3,1,8.208001963794231e-05,,,0.0
60,8,5,2,2,2,8,3,2,0.09372810204513371,,,0.0
60,8,5,2,2,2,8,3,3,0.00014237500727176666,,,0.0
60,9,5,2,2,2,9,1,1,0.6802540280041285,40.0,,
60,9,5,2,2,2,9,1,2,0.23712005000561476,40.0,,
60,9,5,2,2,2,9,1,3,0.2222863669740036,40.0,,
60,9,5,2,2,2,9,2,1,0.000157792994286865,,0.0,
60,9,5,2,2,2,9,2,2,0.10140872898045927,,0.0,
60,9,5,2,2,2,9,2,3,0.10145165398716927,,0.0,
60,9,5,2,2,2,9,3,1,8.52800440043211e-05,,,0.0
60,9,5,2,2,2,9,3,2,0.09416076698107645,,,0.0
60,9,5,2,2,2,9,3,3,0.00018941500457003713,,,0.0
60,10,5,2,2,2,10,1,1,0.6967342310235836,44.0,,
60,10,5,2,2,2,10,1,2,0.30880873097339645,44.0,,
60,10,5,2,2,2,10,1,3,0.22469841304700822,44.0,,
60,10,5,2,2,2,10,2,1,0.00016916001914069057,,0.0,
60,10,5,2,2,2,10,2,2,0.10094907396705821,,0.0,
60,10,5,2,2,2,10,2,3,0.10410056001273915,,0.0,
60,10,5,2,2,2,10,3,1,8.165498729795218e-05,,,0.0
60,10,5,2,2,2,10,3,2,0.0910714190104045,,,0.0
60,10,5,2,2,2,10,3,3,0.0001348910154774785,,,0.0
61,3,5,2,2,2,3,1,1,0.23825862701050937,15.0,,
61,3,5,2,2,2,3,1,2,0.18350857897894457,15.0,,
61,3,5,2,2,2,3,1,3,0.17519313102820888,15.0,,
61,3,5,2,2,2,3,2,1,0.00011015200288966298,,0.0,
61,3,5,2,2,2,3,2,2,0.10197245999006554,,0.0,
61,3,5,2,2,2,3,2,3,0.10317246103659272,,0.0,
61,3,5,2,2,2,3,3,1,6.98730000294745e-05,,,0.0
61,3,5,2,2,2,3,3,2,0.0935406070202589,,,0.0
61,3,5,2,2,2,3,3,3,0.00014400598593056202,,,0.0
61,4,5,2,2,2,4,1,1,0.4865969259990379,27.0,,
61,4,5,2,2,2,4,1,2,0.29845520097296685,27.0,,
61,4,5,2,2,2,4,1,3,0.2819092379650101,27.0,,
61,4,5,2,2,2,4,2,1,9.748199954628944e-05,,0.0,
61,4,5,2,2,2,4,2,2,0.09951086202636361,,0.0,
61,4,5,2,2,2,4,2,3,0.1059261680347845,,0.0,
61,4,5,2,2,2,4,3,1,7.17319780960679e-05,,,0.0
61,4,5,2,2,2,4,3,2,0.09402284404495731,,,0.0
61,4,5,2,2,2,4,3,3,0.00012833200162276626,,,0.0
61,5,5,2,2,2,5,1,1,0.4485372970229946,32.0,,
61,5,5,2,2,2,5,1,2,0.28155731002334505,32.0,,
61,5,5,2,2,2,5,1,3,0.27272328099934384,32.0,,
61,5,5,2,2,2,5,2,1,0.00013444398064166307,,0.0,
61,5,5,2,2,2,5,2,2,0.1178321519983001,,0.0,
61,5,5,2,2,2,5,2,3,0.09468613896751776,,0.0,
61,5,5,2,2,2,5,3,1,8.067605085670948e-05,,,0.0
61,5,5,2,2,2,5,3,2,0.08996010001283139,,,0.0
61,5,5,2,2,2,5,3,3,0.00013327697524800897,,,0.0
61,6,5,2,2,2,6,1,1,0.4977085590362549,37.0,,
61,6,5,2,2,2,6,1,2,0.27194136002799496,37.0,,
61,6,5,2,2,2,6,1,3,0.2721015049610287,37.0,,
61,6,5,2,2,2,6,2,1,0.00017450301675125957,,0.0,
61,6,5,2,2,2,6,2,2,0.1117349989945069,,0.0,
61,6,5,2,2,2,6,2,3,0.09938689600676298,,0.0,
61,6,5,2,2,2,6,3,1,7.812900003045797e-05,,,0.0
61,6,5,2,2,2,6,3,2,0.08841106103500351,,,0.0
61,6,5,2,2,2,6,3,3,0.00014417903730645776,,,0.0
61,7,5,2,2,2,7,1,1,0.7528779089916497,49.0,,
61,7,5,2,2,2,7,1,2,0.4379716499825008,49.0,,
61,7,5,2,2,2,7,1,3,0.28435865696519613,49.0,,
61,7,5,2,2,2,7,2,1,0.00016236695228144526,,0.0,
61,7,5,2,2,2,7,2,2,0.10896124696591869,,0.0,
61,7,5,2,2,2,7,2,3,0.09757185500347987,,0.0,
61,7,5,2,2,2,7,3,1,7.84100266173482e-05,,,0.0
61,7,5,2,2,2,7,3,2,0.09492719999980181,,,0.0
61,7,5,2,2,2,7,3,3,0.0001443240325897932,,,0.0
61,8,5,2,2,2,8,1,1,0.7515888870111667,54.0,,
61,8,5,2,2,2,8,1,2,0.291265157982707,54.0,,
61,8,5,2,2,2,8,1,3,0.2792720239958726,54.0,,
61,8,5,2,2,2,8,2,1,0.000231890007853508,,0.0,
61,8,5,2,2,2,8,2,2,0.11392725701443851,,0.0,
61,8,5,2,2,2,8,2,3,0.10771239700261503,,0.0,
61,8,5,2,2,2,8,3,1,9.236001642420888e-05,,,0.0
61,8,5,2,2,2,8,3,2,0.09174066601553932,,,0.0
61,8,5,2,2,2,8,3,3,0.0001616629888303578,,,0.0
61,9,5,2,2,2,9,1,1,0.8253807860310189,59.0,,
61,9,5,2,2,2,9,1,2,0.5602619320270605,59.0,,
61,9,5,2,2,2,9,1,3,0.34351490798871964,59.0,,
61,9,5,2,2,2,9,2,1,0.0001478500198572874,,0.0,
61,9,5,2,2,2,9,2,2,0.09742718003690243,,0.0,
61,9,5,2,2,2,9,2,3,0.09916068497113883,,0.0,
61,9,5,2,2,2,9,3,1,8.32149526104331e-05,,,0.0
61,9,5,2,2,2,9,3,2,0.0955022270209156,,,0.0
61,9,5,2,2,2,9,3,3,0.00011863000690937042,,,0.0
61,10,5,2,2,2,10,1,1,1.0533119710162282,64.0,,
61,10,5,2,2,2,10,1,2,0.30893559800460935,64.0,,
61,10,5,2,2,2,10,1,3,0.29788942699087784,64.0,,
61,10,5,2,2,2,10,2,1,0.00016918103210628033,,0.0,
61,10,5,2,2,2,10,2,2,0.09766573295928538,,0.0,
61,10,5,2,2,2,10,2,3,0.09779710602015257,,0.0,
61,10,5,2,2,2,10,3,1,8.367199916392565e-05,,,0.0
61,10,5,2,2,2,10,3,2,0.09222671698080376,,,0.0
61,10,5,2,2,2,10,3,3,0.0001355790300294757,,,0.0
62,3,5,2,2,2,3,1,1,0.1599476489936933,6.0,,
62,3,5,2,2,2,3,1,2,0.17426560999592766,6.0,,
62,3,5,2,2,2,3,1,3,0.17650189204141498,6.0,,
62,3,5,2,2,2,3,2,1,8.520000847056508e-05,,0.0,
62,3,5,2,2,2,3,2,2,0.10640375601360574,,0.0,
62,3,5,2,2,2,3,2,3,0.09618140099337325,,0.0,
62,3,5,2,2,2,3,3,1,7.33670312911272e-05,,,0.0
62,3,5,2,2,2,3,3,2,0.09676304896129295,,,0.0
62,3,5,2,2,2,3,3,3,0.00011994800297543406,,,0.0
62,4,5,2,2,2,4,1,1,0.1921788949985057,8.0,,
62,4,5,2,2,2,4,1,2,0.19787080597598106,8.0,,
62,4,5,2,2,2,4,1,3,0.1630978070315905,8.0,,
62,4,5,2,2,2,4,2,1,0.00010611099423840642,,0.0,
62,4,5,2,2,2,4,2,2,0.100103693024721,,0.0,
62,4,5,2,2,2,4,2,3,0.0946326149860397,,0.0,
62,4,5,2,2,2,4,3,1,9.312800830230117e-05,,,0.0
62,4,5,2,2,2,4,3,2,0.09302673902129754,,,0.0
62,4,5,2,2,2,4,3,3,0.00013872398994863033,,,0.0
62,5,5,2,2,2,5,1,1,0.2820753949927166,12.0,,
62,5,5,2,2,2,5,1,2,0.21091363404411823,12.0,,
62,5,5,2,2,2,5,1,3,0.2127193069900386,12.0,,
62,5,5,2,2,2,5,2,1,0.00015453598462045193,,0.0,
62,5,5,2,2,2,5,2,2,0.1049308399669826,,0.0,
62,5,5,2,2,2,5,2,3,0.09848343196790665,,0.0,
62,5,5,2,2,2,5,3,1,7.164600538089871e-05,,,0.0
62,5,5,2,2,2,5,3,2,0.09261936595430598,,,0.0
62,5,5,2,2,2,5,3,3,0.0001235359814018011,,,0.0
62,6,5,2,2,2,6,1,1,0.3781535949674435,14.0,,
62,6,5,2,2,2,6,1,2,0.22802690498065203,14.0,,
62,6,5,2,2,2,6,1,3,0.2820764879579656,14.0,,
62,6,5,2,2,2,6,2,1,0.00016539898933842778,,0.0,
62,6,5,2,2,2,6,2,2,0.10255353600950912,,0.0,
62,6,5,2,2,2,6,2,3,0.09534005395835266,,0.0,
62,6,5,2,2,2,6,3,1,7.67140300013125e-05,,,0.0
62,6,5,2,2,2,6,3,2,0.0904904410126619,,,0.0
62,6,5,2,2,2,6,3,3,0.00012012600200250745,,,0.0
62,7,5,2,2,2,7,1,1,0.41393766895635054,16.0,,
62,7,5,2,2,2,7,1,2,0.23204102396266535,16.0,,
62,7,5,2,2,2,7,1,3,0.24213950103148818,16.0,,
62,7,5,2,2,2,7,2,1,0.00017351499991491437,,0.0,
62,7,5,2,2,2,7,2,2,0.10595637903315946,,0.0,
62,7,5,2,2,2,7,2,3,0.09650161600438878,,0.0,
62,7,5,2,2,2,7,3,1,7.773702964186668e-05,,,0.0
62,7,5,2,2,2,7,3,2,0.09602416498819366,,,0.0
62,7,5,2,2,2,7,3,3,0.00011679797898977995,,,0.0
62,8,5,2,2,2,8,1,1,0.5042487690225244,18.0,,
62,8,5,2,2,2,8,1,2,0.22054239199496806,18.0,,
62,8,5,2,2,2,8,1,3,0.2158783659688197,18.0,,
62,8,5,2,2,2,8,2,1,0.0001778739970177412,,0.0,
62,8,5,2,2,2,8,2,2,0.10099622898269445,,0.0,
62,8,5,2,2,2,8,2,3,0.10299708903767169,,0.0,
62,8,5,2,2,2,8,3,1,7.656199159100652e-05,,,0.0
62,8,5,2,2,2,8,3,2,0.08823229401605204,,,0.0
62,8,5,2,2,2,8,3,3,0.0001248139888048172,,,0.0
62,9,5,2,2,2,9,1,1,0.607611118000932,22.0,,
62,9,5,2,2,2,9,1,2,0.2436182139790617,22.0,,
62,9,5,2,2,2,9,1,3,0.24295649502892047,22.0,,
62,9,5,2,2,2,9,2,1,0.00016246200539171696,,0.0,
62,9,5,2,2,2,9,2,2,0.10161527001764625,,0.0,
62,9,5,2,2,2,9,2,3,0.10230587900150567,,0.0,
62,9,5,2,2,2,9,3,1,7.774902042001486e-05,,,0.0
62,9,5,2,2,2,9,3,2,0.0874605739954859,,,0.0
62,9,5,2,2,2,9,3,3,0.0001297740382142365,,,0.0
62,10,5,2,2,2,10,1,1,0.6197973609669134,22.0,,
62,10,5,2,2,2,10,1,2,0.21657508902717382,22.0,,
62,10,5,2,2,2,10,1,3,0.2261571059934795,22.0,,
62,10,5,2,2,2,10,2,1,0.00022129801800474524,,0.0,
62,10,5,2,2,2,10,2,2,0.10649073799140751,,0.0,
62,10,5,2,2,2,10,2,3,0.10159211501013488,,0.0,
62,10,5,2,2,2,10,3,1,8.138897828757763e-05,,,0.0
62,10,5,2,2,2,10,3,2,0.09063997096382082,,,0.0
62,10,5,2,2,2,10,3,3,0.00014520197873935103,,,0.0
63,3,5,2,2,2,3,1,1,0.21469020895892754,7.0,,
63,3,5,2,2,2,3,1,2,0.23912521498277783,7.0,,
63,3,5,2,2,2,3,1,3,0.22982201597187668,7.0,,
63,3,5,2,2,2,3,2,1,0.00010660197585821152,,0.0,
63,3,5,2,2,2,3,2,2,0.10477627796353772,,0.0,
63,3,5,2,2,2,3,2,3,0.09574135503498837,,0.0,
63,3,5,2,2,2,3,3,1,9.789294563233852e-05,,,0.0
63,3,5,2,2,2,3,3,2,0.08769124100217596,,,0.0
63,3,5,2,2,2,3,3,3,0.00016670796321704984,,,0.0
63,4,5,2,2,2,4,1,1,0.274550240021199,9.0,,
63,4,5,2,2,2,4,1,2,0.24241553305182606,9.0,,
63,4,5,2,2,2,4,1,3,0.2531652750330977,9.0,,
63,4,5,2,2,2,4,2,1,0.00012562499614432454,,0.0,
63,4,5,2,2,2,4,2,2,0.10265525296563283,,0.0,
63,4,5,2,2,2,4,2,3,0.09941759495995939,,0.0,
63,4,5,2,2,2,4,3,1,8.376000914722681e-05,,,0.0
63,4,5,2,2,2,4,3,2,0.09155043301871046,,,0.0
63,4,5,2,2,2,4,3,3,0.0001328189973719418,,,0.0
63,5,5,2,2,2,5,1,1,0.3651424190029502,11.0,,
63,5,5,2,2,2,5,1,2,0.3183944459888153,11.0,,
63,5,5,2,2,2,5,1,3,0.33700655098073184,11.0,,
63,5,5,2,2,2,5,2,1,0.0002071870258077979,,0.0,
