i_sample,n_local_networks,n_var_network,v_topology,n_output_variables,n_clauses_function,n_local_attractors,n_pair_attractors,n_attractor_fields,n_time_find_attractors,n_time_find_pairs,n_time_find_fields
1,10,5,4,2,2,19,8,0,0.3600335121154785,0.0001366138458251953,3.981590270996094e-05
1,10,5,3,2,2,20,10,0,0.3127591609954834,0.00019216537475585938,5.555152893066406e-05
2,10,5,4,2,2,19,17,1,0.2830812931060791,0.00013589859008789062,8.177757263183594e-05
2,10,5,3,2,2,20,20,1,0.3139524459838867,0.00021767616271972656,0.00022292137145996094
3,10,5,4,2,2,29,52,1024,0.3591139316558838,0.00014281272888183594,0.01718902587890625
3,10,5,3,2,2,30,60,1024,0.3515288829803467,0.000148773193359375,0.05358481407165527
4,10,5,4,2,2,28,50,512,0.3761770725250244,0.0001404285430908203,0.00859975814819336
4,10,5,3,2,2,30,60,1024,0.3493475914001465,0.00017499923706054688,0.06167459487915039
5,10,5,4,2,2,19,17,1,0.3115365505218506,0.0001895427703857422,9.989738464355469e-05
5,10,5,3,2,2,20,20,1,0.3448934555053711,0.0003228187561035156,0.00029277801513671875
6,10,5,4,2,2,19,17,1,0.35777926445007324,0.0001666545867919922,0.00012183189392089844
6,10,5,3,2,2,20,20,1,0.32133913040161133,0.00019669532775878906,0.00018286705017089844
7,10,5,4,2,2,28,50,512,0.3498847484588623,0.00014162063598632812,0.009092330932617188
7,10,5,3,2,2,30,60,1024,0.3753163814544678,0.00030803680419921875,0.07740139961242676
8,10,5,4,2,2,38,68,1024,0.3669438362121582,0.00015592575073242188,0.02347397804260254
8,10,5,3,2,2,40,80,1024,0.38251709938049316,0.00019550323486328125,0.09953665733337402
9,10,5,4,2,2,48,112,17711,0.3959617614746094,0.0001609325408935547,0.41551780700683594
9,10,5,3,2,2,50,130,15127,0.41058349609375,0.000171661376953125,1.938035249710083
10,10,5,4,2,2,19,17,1,0.3332371711730957,0.00017404556274414062,0.00010180473327636719
10,10,5,3,2,2,20,20,1,0.361713171005249,0.00021123886108398438,0.0001895427703857422
11,10,5,4,2,2,38,68,1024,0.34157705307006836,0.00013637542724609375,0.02117323875427246
11,10,5,3,2,2,40,80,1024,0.3874490261077881,0.00015592575073242188,0.09271597862243652
12,10,5,4,2,2,19,17,1,0.3010718822479248,0.00012969970703125,7.843971252441406e-05
12,10,5,3,2,2,20,20,1,0.3067009449005127,0.00014472007751464844,0.00013113021850585938
13,10,5,4,2,2,29,52,1024,0.29598116874694824,0.00014066696166992188,0.015974044799804688
13,10,5,3,2,2,30,60,1024,0.35453176498413086,0.00043129920959472656,0.08763670921325684
14,10,5,4,2,2,20,18,2,0.4226527214050293,0.0001876354217529297,0.0001671314239501953
14,10,5,3,2,2,20,20,1,0.4148519039154053,0.0002052783966064453,0.00018739700317382812
15,10,5,4,2,2,38,68,1024,0.49761462211608887,0.0003409385681152344,0.048949480056762695
15,10,5,3,2,2,40,80,1024,0.4062693119049072,0.0001678466796875,0.10328555107116699
16,10,5,4,2,2,19,17,1,0.3052403926849365,0.0001385211944580078,8.487701416015625e-05
16,10,5,3,2,2,20,20,1,0.29836368560791016,0.00015616416931152344,0.00013875961303710938
17,10,5,4,2,2,19,17,1,0.27747511863708496,0.0001404285430908203,8.130073547363281e-05
17,10,5,3,2,2,20,20,1,0.29343628883361816,0.00015473365783691406,0.0001342296600341797
18,10,5,4,2,2,29,52,1024,0.3578963279724121,0.00019049644470214844,0.02269768714904785
18,10,5,3,2,2,30,60,1024,0.34139561653137207,0.00014662742614746094,0.05809664726257324
19,10,5,4,2,2,19,17,1,0.27948999404907227,0.0001304149627685547,7.891654968261719e-05
19,10,5,3,2,2,20,20,1,0.29485177993774414,0.0001437664031982422,0.0002167224884033203
20,10,5,4,2,2,19,17,1,0.40784597396850586,0.00013303756713867188,7.891654968261719e-05
20,10,5,3,2,2,20,20,1,0.41804051399230957,0.00014448165893554688,0.00012636184692382812
21,10,5,4,2,2,38,68,1024,0.4276998043060303,0.0002949237823486328,0.04394102096557617
21,10,5,3,2,2,40,80,1024,0.39414095878601074,0.00019812583923339844,0.11400437355041504
22,10,5,4,2,2,19,17,1,0.327899694442749,0.00014019012451171875,8.511543273925781e-05
22,10,5,3,2,2,20,20,1,0.29366540908813477,0.00016379356384277344,0.00014138221740722656
